,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
MED13L,1.0,1.0,1.0,1.0,100.0
DLEU2,1.0,1.0,1.0,1.0,100.0
DIRC2,1.0,1.0,1.0,1.0,100.0
DDX17,1.0,1.0,1.0,1.0,100.0
FOXO3,1.0,1.0,1.0,1.0,100.0
ATG7,1.0,1.0,1.0,1.0,100.0
ATM,1.0,1.0,1.0,1.0,100.0
CSGALNACT1,1.0,1.0,1.0,1.0,100.0
CREBRF,1.0,1.0,1.0,1.0,100.0
CNOT4,1.0,1.0,1.0,1.0,100.0
AUH,1.0,1.0,1.0,1.0,100.0
BBX,1.0,1.0,1.0,1.0,100.0
BCAS3,1.0,1.0,1.0,1.0,100.0
CECR2,1.0,1.0,1.0,1.0,100.0
BNC2,1.0,1.0,1.0,1.0,100.0
CAPN7,1.0,1.0,1.0,1.0,100.0
CEBPD,1.0,1.0,1.0,1.0,100.0
CDK19,1.0,1.0,1.0,1.0,100.0
CCDC6,1.0,1.0,1.0,1.0,100.0
FOXO1,1.0,1.0,1.0,1.0,100.0
FOXP2,1.0,1.0,1.0,1.0,100.0
JAK1,1.0,1.0,1.0,1.0,100.0
AKAP11,1.0,1.0,1.0,1.0,100.0
MANBA,1.0,1.0,1.0,1.0,100.0
AKT3,1.0,1.0,1.0,1.0,100.0
LYST,1.0,1.0,1.0,1.0,100.0
LRRK2,1.0,1.0,1.0,1.0,100.0
ANKRD44,1.0,1.0,1.0,1.0,100.0
LHFPL2,1.0,1.0,1.0,1.0,100.0
LDLRAD4,1.0,1.0,1.0,1.0,100.0
L3MBTL4,1.0,1.0,1.0,1.0,100.0
KLHL7,1.0,1.0,1.0,1.0,100.0
KLHL24,1.0,1.0,1.0,1.0,100.0
KCNE1,1.0,1.0,1.0,1.0,100.0
KCNMA1,1.0,1.0,1.0,1.0,100.0
IRS2,1.0,1.0,1.0,1.0,100.0
IGF1R,1.0,1.0,1.0,1.0,100.0
ARHGAP6,1.0,1.0,1.0,1.0,100.0
FTX,1.0,1.0,1.0,1.0,100.0
GKAP1,1.0,1.0,1.0,1.0,100.0
GSAP,1.0,1.0,1.0,1.0,100.0
HECA,1.0,1.0,1.0,1.0,100.0
ARHGAP24,1.0,1.0,1.0,1.0,100.0
IL13RA1,1.0,1.0,1.0,1.0,100.0
IL6ST,1.0,1.0,1.0,1.0,100.0
INSR,1.0,1.0,1.0,1.0,100.0
IP6K1,1.0,1.0,1.0,1.0,100.0
CCND3,1.0,1.0,1.0,1.0,100.0
APPL2,1.0,1.0,0.0,1.0,75.0
TSNARE1,1.0,1.0,0.0,1.0,75.0
WNT2B,0.0,1.0,1.0,1.0,75.0
TBXAS1,1.0,0.0,1.0,1.0,75.0
ATF3,1.0,1.0,0.0,1.0,75.0
DMRTA1,1.0,1.0,0.0,1.0,75.0
SRGAP2C,1.0,1.0,0.0,1.0,75.0
DAB2IP,1.0,1.0,0.0,1.0,75.0
MAN2A1,1.0,1.0,0.0,1.0,75.0
NFYA,1.0,1.0,0.0,1.0,75.0
EBF2,1.0,1.0,0.0,1.0,75.0
ABCG1,1.0,1.0,0.0,1.0,75.0
SNX30,1.0,1.0,0.0,1.0,75.0
DDI2,0.0,0.0,1.0,1.0,50.0
SIN3B,1.0,0.0,1.0,0.0,50.0
SRGAP2B,1.0,0.0,0.0,1.0,50.0
UVRAG,0.0,0.0,1.0,1.0,50.0
NDUFS1,0.0,0.0,1.0,1.0,50.0
MAX,0.0,0.0,1.0,1.0,50.0
CEP350,0.0,0.0,0.0,1.0,25.0
SLC44A2,0.0,0.0,1.0,0.0,25.0
PSMA1,1.0,0.0,0.0,0.0,25.0
HS3ST4,1.0,0.0,0.0,0.0,25.0
CELF2,1.0,0.0,0.0,0.0,25.0
VPS8,1.0,0.0,0.0,0.0,25.0
WDR48,0.0,0.0,0.0,1.0,25.0
LRBA,0.0,0.0,1.0,0.0,25.0
FRMD4A,1.0,0.0,0.0,0.0,25.0
