,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
EPSTI1,1.0,1.0,1.0,1.0,100.0
ANO10,1.0,1.0,1.0,1.0,100.0
CXorf21,1.0,1.0,1.0,1.0,100.0
ERO1B,1.0,1.0,1.0,1.0,100.0
CEP135,1.0,1.0,1.0,1.0,100.0
VOPP1,1.0,1.0,1.0,1.0,100.0
ANKDD1A,1.0,1.0,1.0,1.0,100.0
XXYLT1,1.0,1.0,1.0,1.0,100.0
DSE,1.0,1.0,1.0,1.0,100.0
ARHGAP30,1.0,1.0,1.0,1.0,100.0
CDK8,1.0,1.0,1.0,1.0,100.0
CREM,1.0,1.0,1.0,1.0,100.0
ZNF106,1.0,1.0,1.0,1.0,100.0
WWP1,1.0,1.0,1.0,1.0,100.0
CTTNBP2,1.0,1.0,1.0,1.0,100.0
ZNF124,1.0,1.0,1.0,1.0,100.0
CSF2RB,1.0,1.0,1.0,1.0,100.0
ZMAT1,1.0,1.0,1.0,1.0,100.0
DCLRE1C,1.0,1.0,1.0,1.0,100.0
ATP2B4,1.0,1.0,1.0,1.0,100.0
DCUN1D1,1.0,1.0,1.0,1.0,100.0
ATAD2B,1.0,1.0,1.0,1.0,100.0
CRYBG3,1.0,1.0,1.0,1.0,100.0
CRLS1,1.0,1.0,1.0,1.0,100.0
ASXL2,1.0,1.0,1.0,1.0,100.0
DDX60L,1.0,1.0,1.0,1.0,100.0
DEK,1.0,1.0,1.0,1.0,100.0
DPYSL2,1.0,1.0,1.0,1.0,100.0
WWP2,1.0,1.0,1.0,1.0,100.0
COX7A2L,1.0,1.0,1.0,1.0,100.0
DGCR8,1.0,1.0,1.0,1.0,100.0
ARPC2,1.0,1.0,1.0,1.0,100.0
CNOT8,1.0,1.0,1.0,1.0,100.0
DISC1,1.0,1.0,1.0,1.0,100.0
BTBD2,1.0,1.0,1.0,1.0,100.0
DNAJC13,1.0,1.0,1.0,1.0,100.0
WDR43,1.0,1.0,1.0,1.0,100.0
BACH1,1.0,1.0,1.0,1.0,100.0
ZFX,1.0,1.0,1.0,1.0,100.0
DPP8,1.0,1.0,1.0,1.0,100.0
ARHGAP31,1.0,1.0,1.0,1.0,100.0
DPYD,1.0,1.0,1.0,1.0,100.0
ANGEL1,1.0,1.0,1.0,1.0,100.0
XRN2,1.0,1.0,1.0,1.0,100.0
ETV6,1.0,1.0,1.0,1.0,100.0
AGPAT4,1.0,1.0,1.0,1.0,100.0
AGO3,1.0,1.0,1.0,1.0,100.0
CCL20,1.0,1.0,1.0,1.0,100.0
CCDC88B,1.0,1.0,1.0,1.0,100.0
ADPGK,1.0,1.0,1.0,1.0,100.0
FCGR2A,1.0,1.0,1.0,1.0,100.0
FCGR2B,1.0,1.0,1.0,1.0,100.0
CCDC7,1.0,1.0,1.0,1.0,100.0
FES,1.0,1.0,1.0,1.0,100.0
ZNF714,1.0,1.0,1.0,1.0,100.0
ADCY7,1.0,1.0,1.0,1.0,100.0
FGR,1.0,1.0,1.0,1.0,100.0
ZNF780B,1.0,1.0,1.0,1.0,100.0
CC2D1B,1.0,1.0,1.0,1.0,100.0
CASP4,1.0,1.0,1.0,1.0,100.0
CAPZA2,1.0,1.0,1.0,1.0,100.0
FHOD1,1.0,1.0,1.0,1.0,100.0
BID,1.0,1.0,1.0,1.0,100.0
CAB39,1.0,1.0,1.0,1.0,100.0
ACSL5,1.0,1.0,1.0,1.0,100.0
USP9X,1.0,1.0,1.0,1.0,100.0
BRD7,1.0,1.0,1.0,1.0,100.0
ACSL3,1.0,1.0,1.0,1.0,100.0
ZC3H18,1.0,1.0,1.0,1.0,100.0
FNDC3B,1.0,1.0,1.0,1.0,100.0
ACO1,1.0,1.0,1.0,1.0,100.0
C1RL,1.0,1.0,1.0,1.0,100.0
ACER3,1.0,1.0,1.0,1.0,100.0
ACAP2,1.0,1.0,1.0,1.0,100.0
GAB2,1.0,1.0,1.0,1.0,100.0
FBXW8,1.0,1.0,1.0,1.0,100.0
ADGRG5,1.0,1.0,1.0,1.0,100.0
AGPS,1.0,1.0,1.0,1.0,100.0
FAM49B,1.0,1.0,1.0,1.0,100.0
CD163L1,1.0,1.0,1.0,1.0,100.0
EZR,1.0,1.0,1.0,1.0,100.0
VKORC1L1,1.0,1.0,1.0,1.0,100.0
FAM114A1,1.0,1.0,1.0,1.0,100.0
FAM129A,1.0,1.0,1.0,1.0,100.0
ANAPC10,1.0,1.0,1.0,1.0,100.0
VAV1,1.0,1.0,1.0,1.0,100.0
FAM208B,1.0,1.0,1.0,1.0,100.0
CD58,1.0,1.0,1.0,1.0,100.0
EXOC6,1.0,1.0,1.0,1.0,100.0
BDP1,1.0,1.0,1.0,1.0,100.0
FAM20C,1.0,1.0,1.0,1.0,100.0
VASP,1.0,1.0,1.0,1.0,100.0
CCND2,1.0,1.0,1.0,1.0,100.0
UXS1,1.0,1.0,1.0,1.0,100.0
VMP1,1.0,1.0,1.0,1.0,100.0
FAM102B,1.0,1.0,1.0,1.0,100.0
ZNF710,1.0,1.0,1.0,1.0,100.0
ZFAS1,1.0,1.0,1.0,0.0,75.0
TAOK1,0.0,1.0,1.0,1.0,75.0
PDXK,1.0,1.0,1.0,0.0,75.0
ZC3HAV1,1.0,1.0,1.0,0.0,75.0
MX2,1.0,1.0,1.0,0.0,75.0
CTNNA1,1.0,1.0,0.0,1.0,75.0
NBN,0.0,1.0,1.0,1.0,75.0
PPARD,1.0,1.0,0.0,1.0,75.0
STX12,1.0,1.0,1.0,0.0,75.0
BCL6,1.0,1.0,1.0,0.0,75.0
PELI1,1.0,0.0,1.0,1.0,75.0
PSTPIP2,1.0,1.0,1.0,0.0,75.0
PPP1R12B,1.0,1.0,0.0,1.0,75.0
ATP6V1A,0.0,1.0,1.0,1.0,75.0
NCK2,1.0,1.0,0.0,1.0,75.0
CHD1L,1.0,1.0,0.0,1.0,75.0
CCND1,1.0,1.0,1.0,0.0,75.0
TFRC,1.0,1.0,1.0,0.0,75.0
CMKLR1,1.0,1.0,1.0,0.0,75.0
PIK3CD,0.0,1.0,1.0,1.0,75.0
PXK,1.0,0.0,1.0,1.0,75.0
SUGP2,1.0,1.0,1.0,0.0,75.0
PIM1,1.0,1.0,0.0,1.0,75.0
ZFP36L1,1.0,1.0,1.0,0.0,75.0
B4GALT5,0.0,1.0,1.0,1.0,75.0
AVEN,1.0,1.0,0.0,1.0,75.0
ZFAND3,1.0,1.0,0.0,1.0,75.0
CNDP2,1.0,1.0,1.0,0.0,75.0
PARP9,1.0,1.0,1.0,0.0,75.0
PHACTR3,0.0,1.0,1.0,1.0,75.0
PIK3C3,1.0,1.0,1.0,0.0,75.0
TLR2,0.0,1.0,1.0,1.0,75.0
XBP1,1.0,1.0,0.0,1.0,75.0
CUL3,0.0,1.0,1.0,1.0,75.0
DNAJC1,1.0,0.0,1.0,1.0,75.0
RB1,1.0,0.0,1.0,1.0,75.0
ZNF804A,1.0,0.0,1.0,1.0,75.0
ANAPC7,1.0,1.0,0.0,1.0,75.0
HIVEP2,1.0,0.0,1.0,1.0,75.0
HMBOX1,0.0,1.0,1.0,1.0,75.0
TXNDC11,1.0,1.0,1.0,0.0,75.0
STAT1,1.0,1.0,1.0,0.0,75.0
LRRK2,1.0,1.0,1.0,0.0,75.0
SLAMF8,1.0,1.0,1.0,0.0,75.0
SIPA1L3,1.0,1.0,1.0,0.0,75.0
FAM49A,1.0,1.0,1.0,0.0,75.0
FAM110B,1.0,0.0,1.0,1.0,75.0
IL17RA,0.0,1.0,1.0,1.0,75.0
ZNF451,1.0,1.0,1.0,0.0,75.0
DAGLB,1.0,1.0,1.0,0.0,75.0
SEC24A,1.0,1.0,0.0,1.0,75.0
LAP3,1.0,1.0,1.0,0.0,75.0
KMT2C,1.0,0.0,1.0,1.0,75.0
KLHL5,1.0,0.0,1.0,1.0,75.0
SEC24D,1.0,1.0,1.0,0.0,75.0
ERC2,0.0,1.0,1.0,1.0,75.0
ERI3,1.0,1.0,0.0,1.0,75.0
ALDH18A1,1.0,0.0,1.0,1.0,75.0
INO80,0.0,1.0,1.0,1.0,75.0
ST14,1.0,1.0,1.0,0.0,75.0
GTF2F2,1.0,1.0,1.0,0.0,75.0
SLC43A2,1.0,0.0,1.0,1.0,75.0
ARID4B,1.0,1.0,1.0,0.0,75.0
ASCC3,1.0,1.0,0.0,1.0,75.0
RBM17,1.0,0.0,1.0,1.0,75.0
ZNF107,1.0,1.0,0.0,1.0,75.0
GDI2,0.0,1.0,1.0,1.0,75.0
DCAF5,1.0,1.0,0.0,1.0,75.0
G2E3,1.0,1.0,1.0,0.0,75.0
UEVLD,1.0,1.0,0.0,1.0,75.0
DCAF6,1.0,1.0,1.0,0.0,75.0
MLLT10,1.0,1.0,0.0,1.0,75.0
RBPJ,1.0,0.0,1.0,1.0,75.0
TMEM164,1.0,0.0,1.0,1.0,75.0
WWC2,0.0,1.0,1.0,1.0,75.0
USP8,0.0,1.0,1.0,1.0,75.0
ZSCAN5A,1.0,1.0,1.0,0.0,75.0
ITGAV,1.0,1.0,0.0,1.0,75.0
GSS,0.0,1.0,1.0,1.0,75.0
DGKZ,1.0,1.0,0.0,1.0,75.0
RHOBTB3,1.0,1.0,0.0,1.0,75.0
MDM4,1.0,1.0,0.0,1.0,75.0
TMTC2,1.0,1.0,1.0,0.0,75.0
SMARCAD1,1.0,0.0,0.0,1.0,50.0
SYMPK,0.0,1.0,0.0,1.0,50.0
PRKD3,0.0,0.0,1.0,1.0,50.0
SRGN,1.0,0.0,1.0,0.0,50.0
SIN3A,1.0,0.0,0.0,1.0,50.0
ZNF516,0.0,1.0,0.0,1.0,50.0
SRFBP1,0.0,1.0,1.0,0.0,50.0
SLC20A2,1.0,0.0,0.0,1.0,50.0
ACSL4,0.0,1.0,0.0,1.0,50.0
SRBD1,1.0,1.0,0.0,0.0,50.0
SMARCC1,0.0,1.0,0.0,1.0,50.0
SCARF1,0.0,1.0,1.0,0.0,50.0
SETD5,0.0,0.0,1.0,1.0,50.0
BASP1,1.0,0.0,0.0,1.0,50.0
RAP1GDS1,0.0,1.0,0.0,1.0,50.0
ATG10,1.0,0.0,0.0,1.0,50.0
RAP1B,0.0,0.0,1.0,1.0,50.0
REL,0.0,1.0,0.0,1.0,50.0
RELB,1.0,0.0,0.0,1.0,50.0
RANBP3,0.0,1.0,0.0,1.0,50.0
RHOB,1.0,0.0,0.0,1.0,50.0
RALGPS1,0.0,0.0,1.0,1.0,50.0
ATXN1,0.0,0.0,1.0,1.0,50.0
RIPK2,0.0,1.0,0.0,1.0,50.0
RNF168,0.0,1.0,1.0,0.0,50.0
STAU2,0.0,0.0,1.0,1.0,50.0
RAB31,0.0,0.0,1.0,1.0,50.0
RNGTT,0.0,1.0,0.0,1.0,50.0
ANKRD6,0.0,1.0,0.0,1.0,50.0
BAZ1B,0.0,1.0,0.0,1.0,50.0
R3HCC1L,0.0,1.0,0.0,1.0,50.0
ROBO1,0.0,0.0,1.0,1.0,50.0
ARHGAP24,0.0,0.0,1.0,1.0,50.0
RPS6KA3,0.0,1.0,0.0,1.0,50.0
STARD3NL,0.0,1.0,0.0,1.0,50.0
RUNX2,0.0,0.0,1.0,1.0,50.0
SACM1L,1.0,0.0,0.0,1.0,50.0
STAMBP,0.0,1.0,1.0,0.0,50.0
PVT1,0.0,1.0,0.0,1.0,50.0
PTPRE,0.0,1.0,0.0,1.0,50.0
SEL1L,1.0,0.0,0.0,1.0,50.0
ANKS1A,1.0,0.0,0.0,1.0,50.0
TAF1A,1.0,0.0,0.0,1.0,50.0
NRP1,0.0,0.0,1.0,1.0,50.0
BTN3A2,0.0,1.0,1.0,0.0,50.0
MBD2,1.0,0.0,0.0,1.0,50.0
TOM1,0.0,1.0,1.0,0.0,50.0
MAN2C1,1.0,1.0,0.0,0.0,50.0
TAF1B,1.0,0.0,1.0,0.0,50.0
TNFRSF10D,0.0,1.0,0.0,1.0,50.0
DOCK5,0.0,1.0,0.0,1.0,50.0
MARCH1,0.0,0.0,1.0,1.0,50.0
FCGR1B,0.0,1.0,0.0,1.0,50.0
TXNL1,1.0,0.0,0.0,1.0,50.0
HK1,1.0,0.0,0.0,1.0,50.0
DTX2,0.0,0.0,1.0,1.0,50.0
HIVEP3,0.0,1.0,0.0,1.0,50.0
MFF,1.0,0.0,0.0,1.0,50.0
DENND6A,1.0,0.0,0.0,1.0,50.0
WNT5A,0.0,1.0,0.0,1.0,50.0
MIR646HG,1.0,0.0,1.0,0.0,50.0
TMEM163,0.0,1.0,1.0,0.0,50.0
TMEM161B,1.0,0.0,0.0,1.0,50.0
ITPR2,1.0,0.0,0.0,1.0,50.0
FBXL5,1.0,0.0,1.0,0.0,50.0
LUC7L,0.0,1.0,0.0,1.0,50.0
DCAF12,0.0,1.0,0.0,1.0,50.0
ELOVL5,1.0,0.0,0.0,1.0,50.0
JARID2,0.0,1.0,0.0,1.0,50.0
IPO7,1.0,0.0,1.0,0.0,50.0
TRPM2,1.0,0.0,1.0,0.0,50.0
VPS26A,1.0,0.0,0.0,1.0,50.0
KCNIP1,1.0,0.0,0.0,1.0,50.0
FAF2,0.0,1.0,0.0,1.0,50.0
VRK2,1.0,0.0,0.0,1.0,50.0
IL15,0.0,1.0,1.0,0.0,50.0
LARP4B,0.0,0.0,1.0,1.0,50.0
LNPEP,1.0,0.0,0.0,1.0,50.0
WARS,0.0,1.0,1.0,0.0,50.0
IARS,1.0,0.0,0.0,1.0,50.0
WDFY3,0.0,0.0,1.0,1.0,50.0
HSP90B1,0.0,1.0,0.0,1.0,50.0
LINC01184,0.0,0.0,1.0,1.0,50.0
LINC01605,1.0,0.0,0.0,1.0,50.0
TTC39C,0.0,1.0,1.0,0.0,50.0
E2F3,1.0,1.0,0.0,0.0,50.0
HCK,0.0,1.0,0.0,1.0,50.0
MRPS5,1.0,0.0,0.0,1.0,50.0
MTHFD2,1.0,0.0,1.0,0.0,50.0
YARS,1.0,1.0,0.0,0.0,50.0
NTRK1,1.0,0.0,0.0,1.0,50.0
GPHN,0.0,0.0,1.0,1.0,50.0
FLVCR2,0.0,1.0,0.0,1.0,50.0
FOXP1,1.0,0.0,0.0,1.0,50.0
CFAP44,0.0,1.0,1.0,0.0,50.0
CEP192,1.0,0.0,1.0,0.0,50.0
PDE4B,0.0,0.0,1.0,1.0,50.0
PDIA3,1.0,0.0,1.0,0.0,50.0
FRS2,0.0,0.0,1.0,1.0,50.0
FIRRE,0.0,1.0,0.0,1.0,50.0
YEATS2,1.0,0.0,0.0,1.0,50.0
ZBTB7A,0.0,1.0,0.0,1.0,50.0
PIM3,1.0,0.0,0.0,1.0,50.0
PIP5K1A,1.0,0.0,0.0,1.0,50.0
FUT8,0.0,1.0,0.0,1.0,50.0
CA5B,1.0,0.0,1.0,0.0,50.0
TAPT1,0.0,1.0,0.0,1.0,50.0
POT1,1.0,0.0,0.0,1.0,50.0
