,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
ERP44,1.0,1.0,1.0,1.0,100.0
COG6,1.0,1.0,1.0,1.0,100.0
COQ10B,1.0,1.0,1.0,1.0,100.0
AGAP3,1.0,1.0,1.0,1.0,100.0
DCP1A,1.0,1.0,1.0,0.0,75.0
RNF141,1.0,1.0,0.0,1.0,75.0
NR1H2,1.0,0.0,1.0,1.0,75.0
SNX30,1.0,1.0,1.0,0.0,75.0
DEXI,1.0,1.0,1.0,0.0,75.0
CRLS1,1.0,1.0,0.0,1.0,75.0
MITD1,1.0,0.0,1.0,1.0,75.0
MPPE1,1.0,1.0,0.0,1.0,75.0
CUEDC1,1.0,1.0,1.0,0.0,75.0
KLHL32,0.0,1.0,1.0,1.0,75.0
EIF3D,1.0,1.0,0.0,1.0,75.0
TMTC1,1.0,1.0,0.0,1.0,75.0
ACO1,0.0,1.0,1.0,1.0,75.0
ELP3,1.0,0.0,1.0,1.0,75.0
VPS4A,1.0,1.0,0.0,1.0,75.0
USP28,1.0,1.0,1.0,0.0,75.0
GSPT1,1.0,1.0,1.0,0.0,75.0
UXS1,1.0,0.0,1.0,0.0,50.0
AGPAT3,0.0,0.0,1.0,1.0,50.0
PUM3,0.0,0.0,1.0,1.0,50.0
ALOX5AP,0.0,0.0,1.0,1.0,50.0
FANCM,1.0,0.0,1.0,0.0,50.0
TCP11L1,0.0,1.0,0.0,1.0,50.0
BRD3,0.0,1.0,0.0,1.0,50.0
UHRF1BP1L,0.0,0.0,1.0,1.0,50.0
ARG2,0.0,1.0,0.0,1.0,50.0
SGTA,0.0,1.0,0.0,1.0,50.0
TPM3,0.0,0.0,1.0,1.0,50.0
C1QA,0.0,0.0,1.0,1.0,50.0
FAM107B,1.0,1.0,0.0,0.0,50.0
LINC01094,0.0,1.0,0.0,1.0,50.0
CSGALNACT2,0.0,0.0,1.0,1.0,50.0
JARID2,0.0,0.0,1.0,1.0,50.0
PHIP,1.0,1.0,0.0,0.0,50.0
N4BP1,0.0,1.0,0.0,1.0,50.0
FCGBP,0.0,0.0,1.0,1.0,50.0
GOLGA8A,0.0,1.0,0.0,1.0,50.0
OSTC,1.0,0.0,1.0,0.0,50.0
URM1,0.0,0.0,0.0,1.0,25.0
LINC00884,1.0,0.0,0.0,0.0,25.0
ARHGAP31,0.0,1.0,0.0,0.0,25.0
ITGA5,0.0,0.0,0.0,1.0,25.0
EIF4EBP1,1.0,0.0,0.0,0.0,25.0
IL4I1,1.0,0.0,0.0,0.0,25.0
PPP1CB,1.0,0.0,0.0,0.0,25.0
ELF4,0.0,0.0,1.0,0.0,25.0
TCF3,0.0,1.0,0.0,0.0,25.0
GPAT4,0.0,0.0,0.0,1.0,25.0
ENSA,0.0,0.0,0.0,1.0,25.0
ANKRD28,1.0,0.0,0.0,0.0,25.0
ZMYM2,1.0,0.0,0.0,0.0,25.0
FADS1,0.0,0.0,0.0,1.0,25.0
FBXW4,0.0,0.0,0.0,1.0,25.0
FBXO34,1.0,0.0,0.0,0.0,25.0
APPBP2,0.0,0.0,0.0,1.0,25.0
ST18,1.0,0.0,0.0,0.0,25.0
MAFB,1.0,0.0,0.0,0.0,25.0
PCGF5,1.0,0.0,0.0,0.0,25.0
PLD2,0.0,1.0,0.0,0.0,25.0
PI4KB,0.0,0.0,0.0,1.0,25.0
PTGS1,0.0,0.0,0.0,1.0,25.0
DAB2IP,0.0,1.0,0.0,0.0,25.0
RAP1GDS1,0.0,0.0,1.0,0.0,25.0
PDPN,1.0,0.0,0.0,0.0,25.0
RPIA,0.0,0.0,0.0,1.0,25.0
PDCD11,0.0,0.0,0.0,1.0,25.0
CASP4,0.0,1.0,0.0,0.0,25.0
BATF,0.0,1.0,0.0,0.0,25.0
SCMH1,1.0,0.0,0.0,0.0,25.0
SCN9A,1.0,0.0,0.0,0.0,25.0
DCP2,0.0,0.0,1.0,0.0,25.0
SETD3,1.0,0.0,0.0,0.0,25.0
NUMA1,1.0,0.0,0.0,0.0,25.0
DENND4C,1.0,0.0,0.0,0.0,25.0
MYEF2,1.0,0.0,0.0,0.0,25.0
MTURN,0.0,0.0,1.0,0.0,25.0
PPP2R5A,1.0,0.0,0.0,0.0,25.0
