,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
HLA-DQB1,0.0,1.0,0.0,0.0,25.0
HLA-DRB1,0.0,1.0,0.0,0.0,25.0
HLA-DRB5,0.0,1.0,0.0,0.0,25.0
MTCH2,0.0,0.0,0.0,1.0,25.0
HSD17B4,0.0,1.0,0.0,0.0,25.0
IKZF2,0.0,1.0,0.0,0.0,25.0
DCAF6,0.0,1.0,0.0,0.0,25.0
MARK2,0.0,1.0,0.0,0.0,25.0
IL10RA,0.0,1.0,0.0,0.0,25.0
INPP5F,0.0,1.0,0.0,0.0,25.0
LINC00486,1.0,0.0,0.0,0.0,25.0
IP6K1,0.0,0.0,0.0,1.0,25.0
JKAMP,0.0,1.0,0.0,0.0,25.0
LARP1B,0.0,1.0,0.0,0.0,25.0
LAP3,0.0,0.0,1.0,0.0,25.0
KYAT3,0.0,1.0,0.0,0.0,25.0
KRIT1,1.0,0.0,0.0,0.0,25.0
KLHL2,0.0,1.0,0.0,0.0,25.0
KIF21A,0.0,1.0,0.0,0.0,25.0
NUP58,0.0,1.0,0.0,0.0,25.0
OGFRL1,0.0,0.0,0.0,1.0,25.0
OLR1,1.0,0.0,0.0,0.0,25.0
GPR155,0.0,1.0,0.0,0.0,25.0
DPYD,0.0,1.0,0.0,0.0,25.0
RAB11A,0.0,1.0,0.0,0.0,25.0
PXN,0.0,0.0,0.0,1.0,25.0
KCNJ2,0.0,1.0,0.0,0.0,25.0
PTPN1,1.0,0.0,0.0,0.0,25.0
PTP4A2,0.0,1.0,0.0,0.0,25.0
EML4,0.0,1.0,0.0,0.0,25.0
ENTPD4,0.0,0.0,0.0,1.0,25.0
PSMA3,0.0,1.0,0.0,0.0,25.0
PRR16,0.0,0.0,0.0,1.0,25.0
EPB41L5,0.0,0.0,0.0,1.0,25.0
FAM91A1,0.0,0.0,0.0,1.0,25.0
FCGR1A,0.0,1.0,0.0,0.0,25.0
FCGR1B,0.0,1.0,0.0,0.0,25.0
PLSCR1,0.0,0.0,0.0,1.0,25.0
PITPNA,0.0,1.0,0.0,0.0,25.0
FCGR2A,0.0,1.0,0.0,0.0,25.0
FPR1,1.0,0.0,0.0,0.0,25.0
PHF21A,0.0,1.0,0.0,0.0,25.0
FTX,0.0,1.0,0.0,0.0,25.0
GBF1,0.0,0.0,0.0,1.0,25.0
PCSK5,0.0,0.0,0.0,1.0,25.0
PCNX1,0.0,1.0,0.0,0.0,25.0
PAPOLG,0.0,1.0,0.0,0.0,25.0
GLYATL1,0.0,1.0,0.0,0.0,25.0
ZXDC,0.0,1.0,0.0,0.0,25.0
