,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
CCDC84,1.0,1.0,1.0,1.0,100.0
C7orf57,1.0,1.0,1.0,1.0,100.0
CCDC83,1.0,1.0,1.0,1.0,100.0
CARD8,1.0,1.0,1.0,1.0,100.0
CALR,1.0,1.0,1.0,1.0,100.0
SNX9,1.0,1.0,1.0,1.0,100.0
NUCB2,1.0,1.0,0.0,1.0,75.0
TBC1D23,1.0,1.0,1.0,0.0,75.0
PIGT,0.0,1.0,1.0,1.0,75.0
LTBR,1.0,1.0,0.0,1.0,75.0
TBC1D2,1.0,1.0,1.0,0.0,75.0
MGAM,1.0,1.0,0.0,1.0,75.0
PAFAH1B2,1.0,0.0,1.0,1.0,75.0
SIRT5,1.0,0.0,1.0,1.0,75.0
SLFN12,0.0,1.0,1.0,1.0,75.0
SLC1A2,1.0,0.0,1.0,1.0,75.0
MRPS18B,1.0,0.0,1.0,1.0,75.0
THADA,1.0,1.0,1.0,0.0,75.0
PSMD1,1.0,1.0,0.0,1.0,75.0
SNX2,1.0,1.0,0.0,1.0,75.0
NECTIN2,1.0,1.0,0.0,1.0,75.0
PCNX1,1.0,1.0,1.0,0.0,75.0
ACTR3B,1.0,1.0,1.0,0.0,75.0
CD14,1.0,1.0,1.0,0.0,75.0
CUEDC1,0.0,1.0,1.0,1.0,75.0
FUCA2,1.0,0.0,1.0,1.0,75.0
GRM5-AS1,1.0,1.0,1.0,0.0,75.0
GUSB,1.0,1.0,0.0,1.0,75.0
EXT2,0.0,1.0,1.0,1.0,75.0
EBF3,0.0,1.0,1.0,1.0,75.0
HDAC5,0.0,1.0,1.0,1.0,75.0
DNAJA1,1.0,1.0,0.0,1.0,75.0
BROX,1.0,1.0,0.0,1.0,75.0
BTN2A1,1.0,1.0,1.0,0.0,75.0
APMAP,1.0,0.0,1.0,1.0,75.0
LINC00511,1.0,0.0,1.0,1.0,75.0
GCH1,1.0,1.0,1.0,0.0,75.0
GOLGA3,1.0,1.0,0.0,1.0,75.0
LIMK2,1.0,1.0,0.0,1.0,75.0
KIFC3,1.0,0.0,1.0,1.0,75.0
CAMLG,1.0,1.0,0.0,1.0,75.0
COX5A,1.0,1.0,0.0,1.0,75.0
LCP1,0.0,1.0,1.0,1.0,75.0
CD37,1.0,1.0,0.0,1.0,75.0
CLTA,1.0,1.0,1.0,0.0,75.0
CPSF7,0.0,1.0,0.0,1.0,50.0
C11orf65,0.0,0.0,1.0,1.0,50.0
FGFR1,0.0,0.0,1.0,1.0,50.0
FCGRT,1.0,1.0,0.0,0.0,50.0
SMIM8,0.0,1.0,1.0,0.0,50.0
FAM210A,1.0,1.0,0.0,0.0,50.0
PTPRE,0.0,1.0,0.0,1.0,50.0
C1QB,0.0,1.0,0.0,1.0,50.0
DPYD,0.0,1.0,0.0,1.0,50.0
SSR2,1.0,1.0,0.0,0.0,50.0
RNF125,0.0,1.0,0.0,1.0,50.0
SZRD1,0.0,0.0,1.0,1.0,50.0
BSDC1,0.0,1.0,0.0,1.0,50.0
RSU1,0.0,1.0,0.0,1.0,50.0
BTN3A1,0.0,1.0,0.0,1.0,50.0
STEAP3,0.0,1.0,0.0,1.0,50.0
DCLRE1C,1.0,1.0,0.0,0.0,50.0
CPEB4,1.0,1.0,0.0,0.0,50.0
SEC24D,1.0,1.0,0.0,0.0,50.0
SESTD1,1.0,0.0,0.0,1.0,50.0
SFI1,1.0,1.0,0.0,0.0,50.0
CRYBG3,0.0,0.0,1.0,1.0,50.0
TADA3,1.0,0.0,1.0,0.0,50.0
MALSU1,1.0,0.0,1.0,0.0,50.0
PPIB,0.0,1.0,0.0,1.0,50.0
VOPP1,0.0,1.0,0.0,1.0,50.0
VPS36,0.0,0.0,1.0,1.0,50.0
MYNN,0.0,0.0,1.0,1.0,50.0
PDZRN3,0.0,1.0,1.0,0.0,50.0
ARFGAP3,1.0,0.0,1.0,0.0,50.0
IBTK,1.0,0.0,0.0,1.0,50.0
UGDH,0.0,1.0,0.0,1.0,50.0
ANXA1,1.0,0.0,0.0,1.0,50.0
ITFG2,1.0,1.0,0.0,0.0,50.0
JAK3,0.0,1.0,0.0,1.0,50.0
YARS,1.0,1.0,0.0,0.0,50.0
ZFP36,0.0,1.0,0.0,1.0,50.0
KMT2B,0.0,1.0,0.0,1.0,50.0
OPA3,1.0,1.0,0.0,0.0,50.0
ZNF131,1.0,0.0,0.0,1.0,50.0
MCM3,1.0,0.0,0.0,1.0,50.0
ALKBH5,1.0,1.0,0.0,0.0,50.0
GPR160,0.0,1.0,0.0,1.0,50.0
LDHA,1.0,1.0,0.0,0.0,50.0
GPR183,0.0,1.0,0.0,1.0,50.0
OTUD6B,0.0,0.0,1.0,1.0,50.0
HNRNPDL,1.0,1.0,0.0,0.0,50.0
MAN2C1,0.0,1.0,0.0,1.0,50.0
WDR59,1.0,0.0,0.0,0.0,25.0
C16orf70,0.0,0.0,1.0,0.0,25.0
APBB1,0.0,0.0,1.0,0.0,25.0
ZNF136,0.0,0.0,0.0,1.0,25.0
SSB,0.0,1.0,0.0,0.0,25.0
ZNF100,0.0,0.0,0.0,1.0,25.0
ZMYM4,0.0,0.0,0.0,1.0,25.0
STX12,1.0,0.0,0.0,0.0,25.0
ATG14,0.0,1.0,0.0,0.0,25.0
VCL,0.0,0.0,0.0,1.0,25.0
VAV1,0.0,0.0,0.0,1.0,25.0
TOM1,0.0,1.0,0.0,0.0,25.0
TRIM25,0.0,0.0,0.0,1.0,25.0
CCND1,0.0,0.0,1.0,0.0,25.0
TNR,0.0,1.0,0.0,0.0,25.0
TRIM4,0.0,1.0,0.0,0.0,25.0
TNFSF15,0.0,1.0,0.0,0.0,25.0
ATOH8,0.0,1.0,0.0,0.0,25.0
TMEM39A,0.0,1.0,0.0,0.0,25.0
ASAP1,0.0,0.0,0.0,1.0,25.0
ATP9A,0.0,0.0,1.0,0.0,25.0
TMEM222,0.0,0.0,0.0,1.0,25.0
ARPP19,0.0,0.0,0.0,1.0,25.0
BACH1,0.0,1.0,0.0,0.0,25.0
TMEM132C,0.0,0.0,0.0,1.0,25.0
BCL7C,0.0,0.0,1.0,0.0,25.0
UCHL3,1.0,0.0,0.0,0.0,25.0
THAP4,0.0,0.0,1.0,0.0,25.0
BCORL1,0.0,0.0,1.0,0.0,25.0
ARHGAP20,1.0,0.0,0.0,0.0,25.0
TCHP,1.0,0.0,0.0,0.0,25.0
BTG2,0.0,0.0,0.0,1.0,25.0
TBC1D8,0.0,0.0,0.0,1.0,25.0
LINC01001,0.0,0.0,0.0,1.0,25.0
SMIM4,1.0,0.0,0.0,0.0,25.0
NAPEPLD,0.0,0.0,0.0,1.0,25.0
GNPAT,1.0,0.0,0.0,0.0,25.0
PCCB,0.0,0.0,0.0,1.0,25.0
HACL1,0.0,1.0,0.0,0.0,25.0
HAMP,1.0,0.0,0.0,0.0,25.0
HERPUD2,0.0,0.0,0.0,1.0,25.0
NUB1,0.0,0.0,0.0,1.0,25.0
NPIPB4,0.0,0.0,0.0,1.0,25.0
NFKB1,0.0,0.0,0.0,1.0,25.0
HIST1H2BH,0.0,0.0,0.0,1.0,25.0
HMGXB3,0.0,1.0,0.0,0.0,25.0
HNRNPH2,0.0,1.0,0.0,0.0,25.0
MZF1,0.0,0.0,1.0,0.0,25.0
SMARCD3,0.0,1.0,0.0,0.0,25.0
MYO18A,0.0,1.0,0.0,0.0,25.0
IL4R,0.0,1.0,0.0,0.0,25.0
MTHFD2,1.0,0.0,0.0,0.0,25.0
IMMT,1.0,0.0,0.0,0.0,25.0
MPC2,0.0,1.0,0.0,0.0,25.0
KLC1,0.0,1.0,0.0,0.0,25.0
MAP3K13,0.0,0.0,0.0,1.0,25.0
LAIR1,0.0,0.0,0.0,1.0,25.0
AGFG1,0.0,0.0,0.0,1.0,25.0
LYL1,0.0,1.0,0.0,0.0,25.0
LMAN1,0.0,1.0,0.0,0.0,25.0
FYCO1,1.0,0.0,0.0,0.0,25.0
PRDX6,1.0,0.0,0.0,0.0,25.0
PRRX1,0.0,0.0,1.0,0.0,25.0
ENO4,0.0,1.0,0.0,0.0,25.0
SMARCC1,1.0,0.0,0.0,0.0,25.0
CDC42SE1,0.0,1.0,0.0,0.0,25.0
SLC6A6,1.0,0.0,0.0,0.0,25.0
CEP135,0.0,0.0,0.0,1.0,25.0
COG7,0.0,1.0,0.0,0.0,25.0
COPG1,0.0,0.0,0.0,1.0,25.0
SIL1,0.0,1.0,0.0,0.0,25.0
SEC23IP,1.0,0.0,0.0,0.0,25.0
DEDD2,1.0,0.0,0.0,0.0,25.0
RUVBL1,0.0,0.0,0.0,1.0,25.0
RPL23,0.0,1.0,0.0,0.0,25.0
ROBO3,0.0,1.0,0.0,0.0,25.0
DGCR2,0.0,1.0,0.0,0.0,25.0
RNF149,0.0,1.0,0.0,0.0,25.0
DHX9,0.0,1.0,0.0,0.0,25.0
DLGAP4,0.0,0.0,1.0,0.0,25.0
RCN3,0.0,1.0,0.0,0.0,25.0
RAB29,1.0,0.0,0.0,0.0,25.0
DNASE2,0.0,1.0,0.0,0.0,25.0
PVT1,0.0,1.0,0.0,0.0,25.0
DTNB,0.0,1.0,0.0,0.0,25.0
DYNC2H1,0.0,1.0,0.0,0.0,25.0
EHBP1L1,0.0,1.0,0.0,0.0,25.0
DDX52,0.0,1.0,0.0,0.0,25.0
