,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
C1QA,1.0,1.0,1.0,1.0,100.0
CD81,1.0,1.0,1.0,1.0,100.0
ARF1,1.0,1.0,1.0,1.0,100.0
ARHGDIB,1.0,1.0,1.0,1.0,100.0
APOE,1.0,1.0,1.0,1.0,100.0
CST3,1.0,1.0,1.0,1.0,100.0
BAX,1.0,1.0,1.0,1.0,100.0
APEX1,1.0,1.0,1.0,1.0,100.0
BCAP31,1.0,1.0,1.0,1.0,100.0
CTDSP1,1.0,1.0,1.0,1.0,100.0
CDK7,1.0,1.0,1.0,1.0,100.0
BCL2A1,1.0,1.0,1.0,1.0,100.0
BAIAP2L1,1.0,1.0,1.0,1.0,100.0
CDC42SE1,1.0,1.0,1.0,1.0,100.0
BCOR,1.0,1.0,1.0,1.0,100.0
CEBPB,1.0,1.0,1.0,1.0,100.0
COX20,1.0,1.0,1.0,1.0,100.0
AIMP2,1.0,1.0,1.0,1.0,100.0
AKIP1,1.0,1.0,1.0,1.0,100.0
ARSG,1.0,1.0,1.0,1.0,100.0
CACYBP,1.0,1.0,1.0,1.0,100.0
CCND1,1.0,1.0,1.0,1.0,100.0
CBWD5,1.0,1.0,1.0,1.0,100.0
AFG3L2,1.0,1.0,1.0,1.0,100.0
CASP5,1.0,1.0,1.0,1.0,100.0
ADGRG1,1.0,1.0,1.0,1.0,100.0
C9orf84,1.0,1.0,1.0,1.0,100.0
DLD,1.0,1.0,1.0,1.0,100.0
CLPTM1,1.0,1.0,1.0,1.0,100.0
CCR1,1.0,1.0,1.0,1.0,100.0
CALM1,1.0,1.0,1.0,1.0,100.0
CAMTA2,1.0,1.0,1.0,1.0,100.0
CANX,1.0,1.0,1.0,1.0,100.0
ATAD3B,1.0,1.0,1.0,1.0,100.0
DNAJC27,1.0,1.0,1.0,1.0,100.0
CARTPT,1.0,1.0,1.0,1.0,100.0
CARNMT1,1.0,1.0,1.0,1.0,100.0
ATP6V1G1,1.0,1.0,1.0,1.0,100.0
ARG2,1.0,1.0,1.0,1.0,100.0
ARPC1B,1.0,1.0,1.0,1.0,100.0
C1QB,1.0,1.0,1.0,1.0,100.0
C4orf19,1.0,1.0,1.0,1.0,100.0
CCT2,1.0,1.0,1.0,1.0,100.0
DHDDS,1.0,1.0,1.0,1.0,100.0
CLIC1,1.0,1.0,1.0,1.0,100.0
DGKZ,1.0,1.0,1.0,1.0,100.0
CCT6A,1.0,1.0,1.0,1.0,100.0
CMTM3,1.0,0.0,1.0,1.0,75.0
MAP3K8,1.0,0.0,1.0,1.0,75.0
CLEC5A,1.0,0.0,1.0,1.0,75.0
LRP10,0.0,1.0,1.0,1.0,75.0
CHI3L1,1.0,1.0,0.0,1.0,75.0
SERPINA1,1.0,1.0,0.0,1.0,75.0
ATP6V0B,1.0,1.0,0.0,1.0,75.0
SEC24C,1.0,0.0,1.0,1.0,75.0
MARCH1,1.0,1.0,0.0,1.0,75.0
LAPTM4A,0.0,1.0,1.0,1.0,75.0
LINC01480,1.0,0.0,1.0,1.0,75.0
LINC01503,1.0,0.0,1.0,1.0,75.0
CLOCK,1.0,0.0,1.0,1.0,75.0
RUVBL1,1.0,0.0,1.0,1.0,75.0
SH3PXD2B,1.0,0.0,1.0,1.0,75.0
S100A8,1.0,1.0,0.0,1.0,75.0
SAP30L-AS1,1.0,0.0,1.0,1.0,75.0
SESTD1,0.0,1.0,1.0,1.0,75.0
SASH3,1.0,0.0,1.0,1.0,75.0
B2M,1.0,0.0,1.0,1.0,75.0
DPP7,1.0,1.0,0.0,1.0,75.0
MBD3,1.0,0.0,1.0,1.0,75.0
PCBP1,1.0,0.0,1.0,1.0,75.0
RHBDF2,1.0,1.0,0.0,1.0,75.0
RGS19,0.0,1.0,1.0,1.0,75.0
NSUN6,1.0,0.0,1.0,1.0,75.0
NUFIP2,1.0,1.0,1.0,0.0,75.0
RAP2A,1.0,1.0,0.0,1.0,75.0
CCT4,1.0,0.0,1.0,1.0,75.0
PHYKPL,1.0,0.0,1.0,1.0,75.0
MCF2L2,1.0,0.0,1.0,1.0,75.0
PIM1,1.0,0.0,1.0,1.0,75.0
PKM,1.0,1.0,0.0,1.0,75.0
PLEKHG1,0.0,1.0,1.0,1.0,75.0
PON2,0.0,1.0,1.0,1.0,75.0
PRKAB1,0.0,1.0,1.0,1.0,75.0
PRELID1,1.0,0.0,1.0,1.0,75.0
RNASE6,1.0,0.0,1.0,1.0,75.0
NKIRAS1,1.0,1.0,0.0,1.0,75.0
CD163L1,1.0,0.0,1.0,1.0,75.0
C14orf119,0.0,1.0,1.0,1.0,75.0
NCOR2,1.0,0.0,1.0,1.0,75.0
RPL13,0.0,1.0,1.0,1.0,75.0
CD53,1.0,0.0,1.0,1.0,75.0
CD58,1.0,0.0,1.0,1.0,75.0
ITPRIP,0.0,1.0,1.0,1.0,75.0
RPL3,1.0,0.0,1.0,1.0,75.0
RPL35,1.0,1.0,0.0,1.0,75.0
RPL4,1.0,0.0,1.0,1.0,75.0
BIN1,1.0,1.0,0.0,1.0,75.0
BHLHE40,1.0,1.0,1.0,0.0,75.0
RPS14,1.0,0.0,1.0,1.0,75.0
RPS2,1.0,0.0,1.0,1.0,75.0
RPS6,1.0,0.0,1.0,1.0,75.0
JAK3,1.0,0.0,1.0,1.0,75.0
SHISA5,1.0,1.0,0.0,1.0,75.0
TM2D3,1.0,1.0,0.0,1.0,75.0
CYTH4,1.0,0.0,1.0,1.0,75.0
TNFRSF10D,0.0,1.0,1.0,1.0,75.0
TMSB4X,0.0,1.0,1.0,1.0,75.0
TMEM19,1.0,1.0,0.0,1.0,75.0
FILIP1L,1.0,0.0,1.0,1.0,75.0
FLNA,1.0,0.0,1.0,1.0,75.0
FMN1,1.0,0.0,1.0,1.0,75.0
FPR1,1.0,1.0,1.0,0.0,75.0
THUMPD1,1.0,0.0,1.0,1.0,75.0
COX7B,1.0,0.0,1.0,1.0,75.0
CYBA,1.0,0.0,1.0,1.0,75.0
TGOLN2,0.0,1.0,1.0,1.0,75.0
TGFBR1,0.0,1.0,1.0,1.0,75.0
TCEAL3,0.0,1.0,1.0,1.0,75.0
CTSA,1.0,1.0,0.0,1.0,75.0
GRN,1.0,0.0,1.0,1.0,75.0
HAMP,1.0,1.0,1.0,0.0,75.0
FCGR2A,1.0,0.0,1.0,1.0,75.0
AGO3,0.0,1.0,1.0,1.0,75.0
FAM227B,1.0,0.0,1.0,1.0,75.0
TRIB3,0.0,1.0,1.0,1.0,75.0
ZFP36,1.0,0.0,1.0,1.0,75.0
ZBTB11,1.0,0.0,1.0,1.0,75.0
ACTG1,1.0,1.0,0.0,1.0,75.0
DNAJA1,0.0,1.0,1.0,1.0,75.0
YTHDF3,1.0,0.0,1.0,1.0,75.0
EIF1B,1.0,1.0,0.0,1.0,75.0
DHX8,1.0,0.0,1.0,1.0,75.0
ELFN1,0.0,1.0,1.0,1.0,75.0
UBAC1,1.0,1.0,1.0,0.0,75.0
TXNRD1,1.0,0.0,1.0,1.0,75.0
ENO1,1.0,1.0,0.0,1.0,75.0
ETS2,1.0,1.0,0.0,1.0,75.0
ETV6,1.0,1.0,0.0,1.0,75.0
TRPS1,1.0,0.0,1.0,1.0,75.0
TRNT1,1.0,0.0,1.0,1.0,75.0
STX4,1.0,1.0,0.0,1.0,75.0
PPRC1,1.0,1.0,0.0,1.0,75.0
HSP90AB1,0.0,1.0,1.0,1.0,75.0
SNRPA,1.0,1.0,0.0,1.0,75.0
SRI,1.0,1.0,0.0,1.0,75.0
SPCS3,1.0,0.0,1.0,1.0,75.0
CORO1B,1.0,0.0,1.0,1.0,75.0
ICAM1,1.0,0.0,1.0,1.0,75.0
IL1R1,1.0,0.0,1.0,1.0,75.0
HS3ST1,0.0,1.0,1.0,1.0,75.0
COPE,1.0,0.0,1.0,1.0,75.0
HLA-DRB5,1.0,1.0,0.0,1.0,75.0
SRM,0.0,1.0,1.0,1.0,75.0
COX4I1,0.0,1.0,1.0,1.0,75.0
SRPRA,0.0,1.0,1.0,1.0,75.0
HSPA6,0.0,1.0,1.0,1.0,75.0
SLC26A2,1.0,1.0,0.0,1.0,75.0
SMARCA1,1.0,0.0,1.0,1.0,75.0
SLC25A4,0.0,1.0,1.0,1.0,75.0
HMGXB3,0.0,1.0,1.0,1.0,75.0
TTYH3,0.0,1.0,0.0,1.0,50.0
RAB11A,0.0,0.0,1.0,1.0,50.0
SLFN12,0.0,0.0,1.0,1.0,50.0
TUBA3D,1.0,0.0,0.0,1.0,50.0
RAN,1.0,1.0,0.0,0.0,50.0
RACK1,1.0,0.0,0.0,1.0,50.0
ADRB2,1.0,0.0,0.0,1.0,50.0
ATXN7L3B,0.0,0.0,1.0,1.0,50.0
C3AR1,1.0,1.0,0.0,0.0,50.0
SMIM4,1.0,1.0,0.0,0.0,50.0
TSTD2,0.0,0.0,1.0,1.0,50.0
PYGL,1.0,0.0,0.0,1.0,50.0
RPS7,0.0,0.0,1.0,1.0,50.0
UBE2D1,0.0,0.0,1.0,1.0,50.0
C4orf47,1.0,0.0,1.0,0.0,50.0
ZMPSTE24,0.0,0.0,1.0,1.0,50.0
ACTB,1.0,0.0,1.0,0.0,50.0
YWHAG,1.0,0.0,0.0,1.0,50.0
CAPRIN1,1.0,0.0,0.0,1.0,50.0
PSMA3,1.0,1.0,0.0,0.0,50.0
SH3TC1,0.0,1.0,1.0,0.0,50.0
YIF1B,0.0,1.0,0.0,1.0,50.0
PTGS1,0.0,0.0,1.0,1.0,50.0
PTMA,1.0,0.0,0.0,1.0,50.0
SLC39A1,1.0,0.0,0.0,1.0,50.0
VSIG4,1.0,1.0,0.0,0.0,50.0
VDAC1,0.0,1.0,0.0,1.0,50.0
VAMP8,1.0,0.0,1.0,0.0,50.0
SLC7A5,1.0,1.0,0.0,0.0,50.0
SLC7A6,0.0,1.0,0.0,1.0,50.0
PTRH2,0.0,0.0,1.0,1.0,50.0
C5AR1,0.0,0.0,1.0,1.0,50.0
REL,1.0,0.0,1.0,0.0,50.0
RNF149,0.0,1.0,0.0,1.0,50.0
SERPINB9,1.0,0.0,0.0,1.0,50.0
BHLHE41,1.0,0.0,0.0,1.0,50.0
TLN1,1.0,0.0,0.0,1.0,50.0
RPL28,0.0,0.0,1.0,1.0,50.0
RPL29,0.0,0.0,1.0,1.0,50.0
ANGPT2,0.0,1.0,1.0,0.0,50.0
RPL35A,1.0,1.0,0.0,0.0,50.0
SAP30,0.0,1.0,0.0,1.0,50.0
THBD,1.0,0.0,0.0,1.0,50.0
S100A4,1.0,0.0,1.0,0.0,50.0
SLC15A5,1.0,0.0,1.0,0.0,50.0
TG,1.0,0.0,1.0,0.0,50.0
TBC1D16,0.0,0.0,1.0,1.0,50.0
ANKRD22,1.0,0.0,0.0,1.0,50.0
RPS27A,1.0,0.0,0.0,1.0,50.0
SYNE3,0.0,1.0,1.0,0.0,50.0
RPS5,1.0,0.0,0.0,1.0,50.0
RPS6KA1,0.0,1.0,1.0,0.0,50.0
RPL27A,0.0,1.0,0.0,1.0,50.0
TM9SF2,0.0,0.0,1.0,1.0,50.0
TRIM8,0.0,1.0,0.0,1.0,50.0
RPF2,0.0,0.0,1.0,1.0,50.0
SNRPA1,1.0,0.0,1.0,0.0,50.0
SERP1,0.0,0.0,1.0,1.0,50.0
SOCS3,0.0,0.0,1.0,1.0,50.0
RNF111,0.0,1.0,1.0,0.0,50.0
TOMM70,1.0,1.0,0.0,0.0,50.0
TNFSF15,1.0,0.0,0.0,1.0,50.0
C10orf105,1.0,1.0,0.0,0.0,50.0
AKR1A1,0.0,1.0,0.0,1.0,50.0
TMBIM1,1.0,1.0,0.0,0.0,50.0
RPL10A,1.0,0.0,0.0,1.0,50.0
RPL14,1.0,0.0,0.0,1.0,50.0
B3GNT5,0.0,0.0,1.0,1.0,50.0
SPP1,1.0,1.0,0.0,0.0,50.0
SBNO2,1.0,0.0,0.0,1.0,50.0
TMCO1,0.0,0.0,1.0,1.0,50.0
SQSTM1,1.0,0.0,1.0,0.0,50.0
SLC12A9,1.0,1.0,0.0,0.0,50.0
ABHD5,1.0,0.0,1.0,0.0,50.0
PPP1R35,0.0,0.0,1.0,1.0,50.0
FAM98A,0.0,1.0,0.0,1.0,50.0
MAFB,0.0,0.0,1.0,1.0,50.0
FERMT3,1.0,0.0,0.0,1.0,50.0
MAP1S,0.0,0.0,1.0,1.0,50.0
FDX1,0.0,1.0,1.0,0.0,50.0
MCM3,0.0,0.0,1.0,1.0,50.0
CDV3,1.0,0.0,1.0,0.0,50.0
MECOM,1.0,0.0,1.0,0.0,50.0
ABL2,1.0,0.0,1.0,0.0,50.0
MGAM,1.0,0.0,0.0,1.0,50.0
FAM196B,0.0,0.0,1.0,1.0,50.0
CEBPD,1.0,0.0,1.0,0.0,50.0
MLKL,1.0,0.0,1.0,0.0,50.0
MMP21,0.0,1.0,0.0,1.0,50.0
DENND3,1.0,0.0,0.0,1.0,50.0
MNDA,1.0,0.0,0.0,1.0,50.0
MOB1A,1.0,0.0,1.0,0.0,50.0
FAM118A,0.0,1.0,0.0,1.0,50.0
MRFAP1,1.0,0.0,0.0,1.0,50.0
MRPL14,1.0,0.0,0.0,1.0,50.0
MTPN,0.0,0.0,1.0,1.0,50.0
M6PR,0.0,0.0,1.0,1.0,50.0
LPAR6,1.0,1.0,0.0,0.0,50.0
NBPF15,1.0,0.0,0.0,1.0,50.0
GSTP1,1.0,0.0,1.0,0.0,50.0
HSPD1,1.0,0.0,0.0,1.0,50.0
HMOX1,1.0,0.0,1.0,0.0,50.0
HLA-DRB1,1.0,0.0,0.0,1.0,50.0
IER3,0.0,1.0,0.0,1.0,50.0
COX7C,1.0,0.0,1.0,0.0,50.0
CPEB4,0.0,0.0,1.0,1.0,50.0
IL17RA,0.0,1.0,0.0,1.0,50.0
IL4R,0.0,0.0,1.0,1.0,50.0
CSTB,1.0,0.0,1.0,0.0,50.0
ITGAM,1.0,0.0,0.0,1.0,50.0
LCP1,1.0,0.0,0.0,1.0,50.0
CTSC,1.0,0.0,1.0,0.0,50.0
CTSL,1.0,0.0,0.0,1.0,50.0
GNB2,1.0,0.0,1.0,0.0,50.0
CX3CR1,1.0,0.0,0.0,1.0,50.0
CXCL16,1.0,0.0,0.0,1.0,50.0
GIMAP4,0.0,0.0,1.0,1.0,50.0
GAPDH,1.0,0.0,1.0,0.0,50.0
KCTD12,0.0,0.0,1.0,1.0,50.0
LARS,0.0,1.0,0.0,1.0,50.0
CD44,0.0,0.0,1.0,1.0,50.0
FCGR1A,1.0,0.0,1.0,0.0,50.0
HSP90B1,1.0,0.0,1.0,0.0,50.0
ELMO1-AS1,0.0,0.0,1.0,1.0,50.0
PARK7,0.0,0.0,1.0,1.0,50.0
PABPC1,1.0,0.0,0.0,1.0,50.0
EVI2B,0.0,0.0,1.0,1.0,50.0
PDCD6IP,1.0,0.0,1.0,0.0,50.0
PFDN5,0.0,1.0,0.0,1.0,50.0
PHC2,1.0,0.0,0.0,1.0,50.0
DLEU7,0.0,0.0,1.0,1.0,50.0
CCT5,0.0,1.0,0.0,1.0,50.0
DNAJA4,0.0,1.0,1.0,0.0,50.0
PLEKHB2,1.0,0.0,1.0,0.0,50.0
EIF4EBP1,1.0,1.0,0.0,0.0,50.0
PLSCR1,1.0,0.0,1.0,0.0,50.0
NSA2,0.0,1.0,1.0,0.0,50.0
EBPL,0.0,1.0,1.0,0.0,50.0
NT5C,0.0,0.0,1.0,1.0,50.0
DNM1L,1.0,0.0,0.0,1.0,50.0
CD37,1.0,0.0,1.0,0.0,50.0
NFATC2,1.0,0.0,1.0,0.0,50.0
NGDN,1.0,0.0,1.0,0.0,50.0
ENTPD1-AS1,0.0,0.0,1.0,1.0,50.0
NOL7,0.0,1.0,0.0,1.0,50.0
EBI3,1.0,0.0,0.0,1.0,50.0
GALNT10,0.0,0.0,0.0,1.0,25.0
GADD45B,0.0,1.0,0.0,0.0,25.0
HSF1,1.0,0.0,0.0,0.0,25.0
HNRNPH1,1.0,0.0,0.0,0.0,25.0
CTSB,0.0,1.0,0.0,0.0,25.0
ACVR1,0.0,1.0,0.0,0.0,25.0
YBX1,1.0,0.0,0.0,0.0,25.0
ZNF317,1.0,0.0,0.0,0.0,25.0
TGFBI,1.0,0.0,0.0,0.0,25.0
SRP54,0.0,0.0,1.0,0.0,25.0
ANKRD13D,0.0,0.0,1.0,0.0,25.0
DOCK1,1.0,0.0,0.0,0.0,25.0
STAT3,0.0,1.0,0.0,0.0,25.0
EFCAB14,0.0,0.0,1.0,0.0,25.0
YWHAH,1.0,0.0,0.0,0.0,25.0
TBC1D14,0.0,0.0,1.0,0.0,25.0
GSTK1,0.0,0.0,1.0,0.0,25.0
DNAJC3,1.0,0.0,0.0,0.0,25.0
CSF1R,0.0,0.0,1.0,0.0,25.0
SUN2,0.0,0.0,1.0,0.0,25.0
SSBP4,1.0,0.0,0.0,0.0,25.0
FTL,1.0,0.0,0.0,0.0,25.0
CPM,0.0,1.0,0.0,0.0,25.0
HLA-DQB1,0.0,1.0,0.0,0.0,25.0
STT3A,0.0,0.0,1.0,0.0,25.0
STRAP,0.0,0.0,0.0,1.0,25.0
ADGRE2,0.0,0.0,1.0,0.0,25.0
TSPO,1.0,0.0,0.0,0.0,25.0
FTH1,1.0,0.0,0.0,0.0,25.0
DHX29,1.0,0.0,0.0,0.0,25.0
TNFRSF1A,1.0,0.0,0.0,0.0,25.0
FCGR2B,0.0,0.0,1.0,0.0,25.0
ARNT,1.0,0.0,0.0,0.0,25.0
FBXL15,0.0,0.0,1.0,0.0,25.0
TOR1AIP2,0.0,0.0,0.0,1.0,25.0
ADIPOR2,0.0,0.0,1.0,0.0,25.0
FAM96B,0.0,0.0,1.0,0.0,25.0
TXNL4A,0.0,0.0,0.0,1.0,25.0
ELL,0.0,1.0,0.0,0.0,25.0
TRIM27,1.0,0.0,0.0,0.0,25.0
TRIM52,0.0,1.0,0.0,0.0,25.0
TUBB,1.0,0.0,0.0,0.0,25.0
FAM157C,1.0,0.0,0.0,0.0,25.0
ENO4,0.0,1.0,0.0,0.0,25.0
DHRS7,0.0,1.0,0.0,0.0,25.0
EXOSC6,0.0,1.0,0.0,0.0,25.0
UBALD2,1.0,0.0,0.0,0.0,25.0
