,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
TCP11L1,1.0,1.0,1.0,1.0,100.0
TNFRSF1B,1.0,1.0,1.0,1.0,100.0
YPEL3,1.0,1.0,1.0,1.0,100.0
TCAIM,1.0,1.0,1.0,1.0,100.0
TBC1D8,1.0,1.0,1.0,1.0,100.0
CBWD5,1.0,1.0,1.0,1.0,100.0
TBC1D2B,1.0,1.0,1.0,1.0,100.0
STXBP5,1.0,1.0,1.0,1.0,100.0
BAG3,1.0,1.0,1.0,1.0,100.0
STAT5B,1.0,1.0,1.0,1.0,100.0
BTBD2,1.0,1.0,1.0,1.0,100.0
WASF1,1.0,1.0,1.0,1.0,100.0
UBA1,1.0,1.0,1.0,1.0,100.0
ATG5,1.0,1.0,1.0,1.0,100.0
ZFYVE16,1.0,1.0,1.0,1.0,100.0
UNC79,1.0,1.0,1.0,1.0,100.0
ARG2,1.0,1.0,1.0,1.0,100.0
SS18,1.0,1.0,1.0,1.0,100.0
CDKN1B,1.0,1.0,1.0,1.0,100.0
CDKN1A,1.0,1.0,1.0,1.0,100.0
CD83,1.0,1.0,1.0,1.0,100.0
PDE4DIP,1.0,1.0,0.0,1.0,75.0
BRD2,1.0,1.0,1.0,0.0,75.0
ATF7IP,1.0,1.0,0.0,1.0,75.0
PELI1,1.0,1.0,0.0,1.0,75.0
ACTA2,1.0,1.0,1.0,0.0,75.0
ATF3,1.0,1.0,0.0,1.0,75.0
PDE4A,1.0,1.0,0.0,1.0,75.0
SQSTM1,1.0,1.0,1.0,0.0,75.0
SRGN,1.0,1.0,0.0,1.0,75.0
SEC14L1,1.0,1.0,0.0,1.0,75.0
CELF2,1.0,1.0,0.0,1.0,75.0
MGAT1,1.0,1.0,1.0,0.0,75.0
SMAP2,1.0,0.0,1.0,1.0,75.0
CTSH,1.0,1.0,0.0,1.0,75.0
SLC2A3,1.0,1.0,0.0,1.0,75.0
FTH1,1.0,1.0,0.0,1.0,75.0
FNIP2,1.0,1.0,1.0,0.0,75.0
DUSP1,1.0,1.0,1.0,0.0,75.0
KLHL21,1.0,1.0,1.0,0.0,75.0
TFDP2,1.0,1.0,1.0,0.0,75.0
YPEL5,1.0,1.0,0.0,0.0,50.0
MSL3,0.0,1.0,0.0,1.0,50.0
WBP1L,1.0,0.0,0.0,1.0,50.0
ABCA1,1.0,0.0,0.0,1.0,50.0
NR1D2,0.0,1.0,1.0,0.0,50.0
NKILA,1.0,1.0,0.0,0.0,50.0
PRDM1,1.0,0.0,0.0,1.0,50.0
USF3,1.0,1.0,0.0,0.0,50.0
OSBPL8,0.0,1.0,1.0,0.0,50.0
TXNRD1,1.0,0.0,0.0,1.0,50.0
PAPOLG,1.0,1.0,0.0,0.0,50.0
PDE4B,0.0,1.0,1.0,0.0,50.0
TNFAIP3,0.0,1.0,1.0,0.0,50.0
PTGES2,0.0,1.0,0.0,1.0,50.0
RGS1,0.0,1.0,1.0,0.0,50.0
STK17B,1.0,1.0,0.0,0.0,50.0
SH3D19,1.0,1.0,0.0,0.0,50.0
SLC39A8,1.0,1.0,0.0,0.0,50.0
SMC3,1.0,1.0,0.0,0.0,50.0
SEPT9,0.0,1.0,1.0,0.0,50.0
NABP1,1.0,1.0,0.0,0.0,50.0
MEF2C-AS1,1.0,0.0,0.0,1.0,50.0
GM2A,1.0,1.0,0.0,0.0,50.0
C9orf16,1.0,1.0,0.0,0.0,50.0
CAPN7,0.0,1.0,1.0,0.0,50.0
CASC3,1.0,1.0,0.0,0.0,50.0
FAM53C,1.0,1.0,0.0,0.0,50.0
FAM13A,0.0,1.0,1.0,0.0,50.0
CCDC47,1.0,1.0,0.0,0.0,50.0
ELF2,1.0,1.0,0.0,0.0,50.0
DOC2A,1.0,1.0,0.0,0.0,50.0
CD68,0.0,1.0,1.0,0.0,50.0
CFLAR,1.0,0.0,1.0,0.0,50.0
CHD1,1.0,0.0,0.0,1.0,50.0
CLCN6,0.0,1.0,1.0,0.0,50.0
CLEC5A,1.0,1.0,0.0,0.0,50.0
DHX35,0.0,1.0,1.0,0.0,50.0
MED28,0.0,1.0,1.0,0.0,50.0
DES,1.0,1.0,0.0,0.0,50.0
CREM,1.0,1.0,0.0,0.0,50.0
GLYR1,0.0,1.0,1.0,0.0,50.0
GADD45B,1.0,1.0,0.0,0.0,50.0
CSTB,0.0,1.0,1.0,0.0,50.0
ANKRD33B,1.0,1.0,0.0,0.0,50.0
LGALS1,1.0,1.0,0.0,0.0,50.0
ASAH1,1.0,1.0,0.0,0.0,50.0
HMOX1,0.0,1.0,1.0,0.0,50.0
HIVEP2,1.0,0.0,0.0,1.0,50.0
KAT6A,0.0,1.0,1.0,0.0,50.0
ZC3H12C,1.0,0.0,0.0,0.0,25.0
SNRNP48,0.0,1.0,0.0,0.0,25.0
CMTM3,0.0,1.0,0.0,0.0,25.0
CMKLR1,0.0,1.0,0.0,0.0,25.0
ABCA9,0.0,1.0,0.0,0.0,25.0
SNAP29,0.0,1.0,0.0,0.0,25.0
CREBL2,0.0,0.0,1.0,0.0,25.0
ACSM5,0.0,1.0,0.0,0.0,25.0
SPON1,0.0,0.0,1.0,0.0,25.0
WDR48,0.0,1.0,0.0,0.0,25.0
ZFYVE9,0.0,0.0,1.0,0.0,25.0
SLC9A9,0.0,1.0,0.0,0.0,25.0
AMPD3,0.0,1.0,0.0,0.0,25.0
CEBPD,0.0,1.0,0.0,0.0,25.0
ABCC3,1.0,0.0,0.0,0.0,25.0
BCL10,0.0,1.0,0.0,0.0,25.0
SSR2,0.0,1.0,0.0,0.0,25.0
UFL1,1.0,0.0,0.0,0.0,25.0
TMSB10,0.0,0.0,1.0,0.0,25.0
TMEM71,0.0,1.0,0.0,0.0,25.0
TRIM5,1.0,0.0,0.0,0.0,25.0
AWAT1,1.0,0.0,0.0,0.0,25.0
BTG1,0.0,0.0,1.0,0.0,25.0
ATP6V1C1,0.0,1.0,0.0,0.0,25.0
CALCOCO2,0.0,1.0,0.0,0.0,25.0
SLC35E2B,0.0,0.0,1.0,0.0,25.0
BRD1,0.0,0.0,1.0,0.0,25.0
TBR1,1.0,0.0,0.0,0.0,25.0
CCDC125,0.0,1.0,0.0,0.0,25.0
ATOH8,0.0,1.0,0.0,0.0,25.0
TANK,0.0,1.0,0.0,0.0,25.0
STX4,0.0,1.0,0.0,0.0,25.0
CCDC50,1.0,0.0,0.0,0.0,25.0
CCNT2,0.0,1.0,0.0,0.0,25.0
ARMC9,0.0,0.0,1.0,0.0,25.0
SENP7,0.0,0.0,0.0,1.0,25.0
CXCL12,0.0,0.0,1.0,0.0,25.0
SLC25A26,0.0,0.0,1.0,0.0,25.0
PIK3CA,0.0,0.0,1.0,0.0,25.0
PHTF1,1.0,0.0,0.0,0.0,25.0
GNA13,0.0,1.0,0.0,0.0,25.0
PECAM1,0.0,0.0,1.0,0.0,25.0
GPC6,1.0,0.0,0.0,0.0,25.0
GPR155,0.0,1.0,0.0,0.0,25.0
HADH,0.0,0.0,1.0,0.0,25.0
HIF1A-AS2,1.0,0.0,0.0,0.0,25.0
PCCA,1.0,0.0,0.0,0.0,25.0
PAQR3,0.0,1.0,0.0,0.0,25.0
HNMT,0.0,1.0,0.0,0.0,25.0
IER3,0.0,0.0,1.0,0.0,25.0
IRS2,1.0,0.0,0.0,0.0,25.0
NUFIP2,0.0,1.0,0.0,0.0,25.0
KLHL6,0.0,1.0,0.0,0.0,25.0
NHS,1.0,0.0,0.0,0.0,25.0
NFKBIZ,1.0,0.0,0.0,0.0,25.0
LRP3,0.0,1.0,0.0,0.0,25.0
LY96,0.0,1.0,0.0,0.0,25.0
MAT2A,0.0,0.0,1.0,0.0,25.0
MCTP1,0.0,1.0,0.0,0.0,25.0
POLR3C,0.0,1.0,0.0,0.0,25.0
GAPDH,0.0,1.0,0.0,0.0,25.0
PRKCSH,0.0,1.0,0.0,0.0,25.0
RTN1,1.0,0.0,0.0,0.0,25.0
CYP27A1,0.0,0.0,1.0,0.0,25.0
SF3B1,0.0,1.0,0.0,0.0,25.0
SESN1,0.0,1.0,0.0,0.0,25.0
SEC16A,0.0,1.0,0.0,0.0,25.0
DHX34,0.0,1.0,0.0,0.0,25.0
SAT1,1.0,0.0,0.0,0.0,25.0
SAMD3,0.0,1.0,0.0,0.0,25.0
DNTTIP2,1.0,0.0,0.0,0.0,25.0
RUNX3,1.0,0.0,0.0,0.0,25.0
RPL35,0.0,1.0,0.0,0.0,25.0
FPR1,0.0,1.0,0.0,0.0,25.0
RPL11,0.0,0.0,1.0,0.0,25.0
RNF144B,0.0,1.0,0.0,0.0,25.0
RNASE6,0.0,1.0,0.0,0.0,25.0
RLIM,0.0,1.0,0.0,0.0,25.0
RLF,0.0,1.0,0.0,0.0,25.0
ELL2,0.0,0.0,1.0,0.0,25.0
EPDR1,0.0,1.0,0.0,0.0,25.0
FAM110B,0.0,1.0,0.0,0.0,25.0
PTPN1,0.0,1.0,0.0,0.0,25.0
ABAT,0.0,1.0,0.0,0.0,25.0
