,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
CYTL1,1.0,1.0,1.0,1.0,100.0
FAM13A,1.0,1.0,1.0,1.0,100.0
CORO1B,1.0,1.0,1.0,1.0,100.0
GNG12-AS1,1.0,1.0,1.0,1.0,100.0
BAIAP2L1,1.0,1.0,1.0,1.0,100.0
ARL6IP5,1.0,1.0,1.0,1.0,100.0
GPX4,1.0,1.0,1.0,1.0,100.0
ANAPC5,1.0,1.0,1.0,1.0,100.0
GSTP1,1.0,1.0,1.0,1.0,100.0
GYPC,1.0,1.0,1.0,1.0,100.0
ANAPC16,1.0,1.0,1.0,1.0,100.0
ALOX5AP,1.0,1.0,1.0,1.0,100.0
GLYATL1,1.0,1.0,1.0,1.0,100.0
ACTA2,1.0,1.0,1.0,1.0,100.0
ARHGAP6,1.0,1.0,1.0,1.0,100.0
GABARAPL1,1.0,1.0,1.0,1.0,100.0
B2M,1.0,1.0,1.0,1.0,100.0
FXYD5,1.0,1.0,1.0,1.0,100.0
BMF,1.0,1.0,1.0,1.0,100.0
BROX,1.0,1.0,1.0,1.0,100.0
FOXO3,1.0,1.0,1.0,1.0,100.0
BTG1,1.0,1.0,1.0,1.0,100.0
HBP1,1.0,1.0,1.0,1.0,100.0
C1QC,1.0,1.0,1.0,1.0,100.0
FKBP5,1.0,1.0,1.0,1.0,100.0
FCGR2A,1.0,1.0,1.0,1.0,100.0
GPSM3,1.0,1.0,1.0,1.0,100.0
ZFAS1,1.0,0.0,1.0,1.0,75.0
AKR1B1,0.0,1.0,1.0,1.0,75.0
CEBPB,1.0,1.0,0.0,1.0,75.0
ANKUB1,1.0,1.0,1.0,0.0,75.0
TRABD,1.0,1.0,0.0,1.0,75.0
ZNF518A,0.0,1.0,1.0,1.0,75.0
SESN1,1.0,1.0,0.0,1.0,75.0
HIST1H2BD,1.0,0.0,1.0,1.0,75.0
RPL10,0.0,1.0,1.0,1.0,75.0
ATF7IP,1.0,1.0,0.0,1.0,75.0
TBL1X,1.0,1.0,0.0,1.0,75.0
RPL15,1.0,1.0,0.0,1.0,75.0
SLC16A3,1.0,1.0,0.0,1.0,75.0
RPL32,0.0,1.0,1.0,1.0,75.0
TBC1D19,0.0,1.0,1.0,1.0,75.0
RPS16,0.0,1.0,1.0,1.0,75.0
RPS19,0.0,1.0,1.0,1.0,75.0
ATG16L2,1.0,0.0,1.0,1.0,75.0
RPS7,0.0,1.0,1.0,1.0,75.0
SRSF7,0.0,1.0,1.0,1.0,75.0
C1QB,1.0,0.0,1.0,1.0,75.0
SLC18B1,1.0,1.0,0.0,1.0,75.0
RNF166,1.0,1.0,0.0,1.0,75.0
ABCG1,1.0,0.0,1.0,1.0,75.0
PPP1R3E,1.0,0.0,1.0,1.0,75.0
DDX5,1.0,1.0,0.0,1.0,75.0
LAPTM4A,0.0,1.0,1.0,1.0,75.0
FAM49A,1.0,0.0,1.0,1.0,75.0
MAP3K14,1.0,0.0,1.0,1.0,75.0
EEF1A1,1.0,0.0,1.0,1.0,75.0
MKLN1,1.0,1.0,0.0,1.0,75.0
OGFRL1,1.0,0.0,1.0,1.0,75.0
N4BP2L1,1.0,1.0,0.0,1.0,75.0
IL10RA,1.0,1.0,0.0,1.0,75.0
H3F3B,1.0,1.0,0.0,1.0,75.0
SHMT1,0.0,1.0,0.0,1.0,50.0
ARHGAP24,0.0,1.0,1.0,0.0,50.0
CNBP,0.0,1.0,0.0,1.0,50.0
HNRNPA2B1,0.0,0.0,1.0,1.0,50.0
ZFP36L2,0.0,1.0,1.0,0.0,50.0
HNRNPA1,1.0,0.0,1.0,0.0,50.0
SIN3B,0.0,1.0,0.0,1.0,50.0
SH3PXD2A,0.0,0.0,1.0,1.0,50.0
SNAPC1,0.0,1.0,0.0,1.0,50.0
FAM177B,0.0,1.0,1.0,0.0,50.0
SERP1,0.0,1.0,1.0,0.0,50.0
EID1,0.0,1.0,0.0,1.0,50.0
CLK1,0.0,1.0,0.0,1.0,50.0
REPS2,1.0,0.0,0.0,1.0,50.0
SLC47A1,1.0,0.0,0.0,1.0,50.0
C11orf65,0.0,1.0,0.0,1.0,50.0
UBA52,0.0,1.0,1.0,0.0,50.0
GPR155,1.0,0.0,1.0,0.0,50.0
TG,1.0,0.0,1.0,0.0,50.0
TCP11L2,1.0,0.0,0.0,1.0,50.0
GNS,0.0,1.0,0.0,1.0,50.0
IPO9-AS1,1.0,0.0,1.0,0.0,50.0
TAZ,0.0,1.0,0.0,1.0,50.0
ASAH1,1.0,0.0,0.0,1.0,50.0
JAK1,0.0,1.0,0.0,1.0,50.0
TRIM22,0.0,1.0,1.0,0.0,50.0
JOSD1,1.0,0.0,1.0,0.0,50.0
SRSF10,0.0,1.0,1.0,0.0,50.0
KIAA1551,1.0,0.0,0.0,1.0,50.0
TPCN1,1.0,0.0,1.0,0.0,50.0
TPCN2,0.0,1.0,0.0,1.0,50.0
HPS3,0.0,1.0,0.0,1.0,50.0
MXD4,1.0,0.0,1.0,0.0,50.0
PPIA,0.0,1.0,0.0,1.0,50.0
ATF6B,0.0,1.0,0.0,1.0,50.0
DDX46,0.0,1.0,1.0,0.0,50.0
VAPA,0.0,0.0,1.0,1.0,50.0
RPL36AL,0.0,1.0,1.0,0.0,50.0
NT5C,1.0,0.0,0.0,1.0,50.0
RBM39,0.0,1.0,1.0,0.0,50.0
RPL28,0.0,1.0,1.0,0.0,50.0
H3F3A,1.0,0.0,1.0,0.0,50.0
HLA-DQA1,1.0,0.0,1.0,0.0,50.0
PARP4,0.0,1.0,0.0,1.0,50.0
USP53,0.0,1.0,0.0,1.0,50.0
RPA2,0.0,1.0,1.0,0.0,50.0
XPA,0.0,1.0,0.0,1.0,50.0
RNF149,0.0,1.0,0.0,1.0,50.0
PER1,1.0,0.0,1.0,0.0,50.0
PHF3,0.0,1.0,0.0,1.0,50.0
ADAM28,0.0,1.0,1.0,0.0,50.0
PNN,1.0,0.0,1.0,0.0,50.0
DPEP2,1.0,0.0,0.0,1.0,50.0
SCARB2,1.0,1.0,0.0,0.0,50.0
RPS27A,0.0,0.0,1.0,1.0,50.0
ALOX15B,1.0,0.0,1.0,0.0,50.0
NACA,0.0,1.0,0.0,1.0,50.0
UBXN2B,0.0,1.0,0.0,1.0,50.0
RPLP1,0.0,1.0,0.0,1.0,50.0
RPS15,0.0,1.0,0.0,1.0,50.0
NPL,0.0,1.0,0.0,1.0,50.0
NOTCH2,0.0,0.0,1.0,1.0,50.0
RPS20,0.0,1.0,0.0,1.0,50.0
RPS3,0.0,1.0,0.0,1.0,50.0
RPS6KA5,1.0,0.0,0.0,1.0,50.0
ZC3H14,0.0,0.0,0.0,1.0,25.0
HLA-DRB1,0.0,0.0,1.0,0.0,25.0
YPEL2,0.0,0.0,1.0,0.0,25.0
TMEM26,0.0,0.0,0.0,1.0,25.0
HIST2H2BE,1.0,0.0,0.0,0.0,25.0
HLA-E,0.0,1.0,0.0,0.0,25.0
IFITM2,0.0,0.0,1.0,0.0,25.0
USP3-AS1,0.0,0.0,1.0,0.0,25.0
TNFRSF1B,0.0,1.0,0.0,0.0,25.0
UPK1B,0.0,0.0,1.0,0.0,25.0
APLP2,0.0,0.0,1.0,0.0,25.0
TRPV2,0.0,0.0,1.0,0.0,25.0
SLC22A23,0.0,0.0,0.0,1.0,25.0
GIT1,0.0,0.0,0.0,1.0,25.0
RPS6,0.0,0.0,1.0,0.0,25.0
CMKLR1,0.0,0.0,1.0,0.0,25.0
PTMA,1.0,0.0,0.0,0.0,25.0
PTOV1,0.0,0.0,0.0,1.0,25.0
RAP2B,0.0,0.0,1.0,0.0,25.0
CLEC7A,0.0,0.0,1.0,0.0,25.0
PHLPP2,0.0,0.0,1.0,0.0,25.0
RNF144B,0.0,0.0,1.0,0.0,25.0
CYTIP,0.0,1.0,0.0,0.0,25.0
CD81,0.0,1.0,0.0,0.0,25.0
RPL37A,0.0,1.0,0.0,0.0,25.0
RPL6,0.0,0.0,1.0,0.0,25.0
RPL7,0.0,0.0,1.0,0.0,25.0
CD68,0.0,1.0,0.0,0.0,25.0
RPLP0,1.0,0.0,0.0,0.0,25.0
NAP1L4,0.0,1.0,0.0,0.0,25.0
IRS2,0.0,0.0,0.0,1.0,25.0
ACO1,0.0,0.0,0.0,1.0,25.0
C9orf16,0.0,0.0,0.0,1.0,25.0
SLC12A8,0.0,0.0,1.0,0.0,25.0
MAFB,0.0,0.0,0.0,1.0,25.0
SLC2A3,0.0,1.0,0.0,0.0,25.0
LIPA,0.0,0.0,0.0,1.0,25.0
C1QA,0.0,1.0,0.0,0.0,25.0
FOS,0.0,0.0,1.0,0.0,25.0
BTF3,0.0,1.0,0.0,0.0,25.0
FPR1,0.0,0.0,1.0,0.0,25.0
SRGAP1,0.0,1.0,0.0,0.0,25.0
SRSF5,0.0,1.0,0.0,0.0,25.0
ST3GAL1,0.0,0.0,0.0,1.0,25.0
STARD13,0.0,0.0,1.0,0.0,25.0
HECTD1,0.0,0.0,0.0,1.0,25.0
