,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
PHC1,1.0,1.0,1.0,1.0,100.0
PGS1,1.0,1.0,1.0,1.0,100.0
PGAM1,1.0,1.0,1.0,1.0,100.0
PAK1,1.0,1.0,1.0,1.0,100.0
OSBP2,1.0,1.0,1.0,1.0,100.0
PPP1R12C,1.0,1.0,1.0,1.0,100.0
MAP3K4,1.0,1.0,1.0,1.0,100.0
OLFM2,1.0,1.0,1.0,1.0,100.0
MAVS,1.0,1.0,1.0,1.0,100.0
NT5C3A,1.0,1.0,1.0,1.0,100.0
MKL1,1.0,1.0,1.0,1.0,100.0
MSRA,1.0,1.0,1.0,1.0,100.0
NCAPD2,1.0,1.0,1.0,1.0,100.0
PPIP5K2,1.0,1.0,1.0,1.0,100.0
LARP7,1.0,1.0,1.0,1.0,100.0
RPH3AL,1.0,1.0,1.0,1.0,100.0
HSPA8,1.0,1.0,1.0,1.0,100.0
RORA,1.0,1.0,1.0,1.0,100.0
RNPS1,1.0,1.0,1.0,1.0,100.0
RNF19A,1.0,1.0,1.0,1.0,100.0
HMGCR,1.0,1.0,1.0,1.0,100.0
RLIM,1.0,1.0,1.0,1.0,100.0
RIPK1,1.0,1.0,1.0,1.0,100.0
RCHY1,1.0,1.0,1.0,1.0,100.0
RARS,1.0,1.0,1.0,1.0,100.0
KRBOX4,1.0,1.0,1.0,1.0,100.0
RAD54L2,1.0,1.0,1.0,1.0,100.0
RABL6,1.0,1.0,1.0,1.0,100.0
IRF2BP2,1.0,1.0,1.0,1.0,100.0
PWWP2A,1.0,1.0,1.0,1.0,100.0
PTPN12,1.0,1.0,1.0,1.0,100.0
PTER,1.0,1.0,1.0,1.0,100.0
PRPF19,1.0,1.0,1.0,1.0,100.0
SOCS5,1.0,1.0,1.0,1.0,100.0
SEC11A,1.0,1.0,1.0,1.0,100.0
SPRED2,1.0,1.0,1.0,1.0,100.0
TTC5,1.0,1.0,1.0,1.0,100.0
VEGFC,1.0,1.0,1.0,1.0,100.0
BET1,1.0,1.0,1.0,1.0,100.0
USP45,1.0,1.0,1.0,1.0,100.0
USP3,1.0,1.0,1.0,1.0,100.0
C5orf15,1.0,1.0,1.0,1.0,100.0
UBE3C,1.0,1.0,1.0,1.0,100.0
CAMTA2,1.0,1.0,1.0,1.0,100.0
DENND5B,1.0,1.0,1.0,1.0,100.0
BCKDHB,1.0,1.0,1.0,1.0,100.0
CASD1,1.0,1.0,1.0,1.0,100.0
TTC39C,1.0,1.0,1.0,1.0,100.0
TRIM24,1.0,1.0,1.0,1.0,100.0
CBR4,1.0,1.0,1.0,1.0,100.0
CBWD2,1.0,1.0,1.0,1.0,100.0
TRIM23,1.0,1.0,1.0,1.0,100.0
TP53I11,1.0,1.0,1.0,1.0,100.0
BCL2L13,1.0,1.0,1.0,1.0,100.0
BCAR3,1.0,1.0,1.0,1.0,100.0
TNFAIP3,1.0,1.0,1.0,1.0,100.0
ZC2HC1A,1.0,1.0,1.0,1.0,100.0
ZRANB2,1.0,1.0,1.0,1.0,100.0
ACBD6,1.0,1.0,1.0,1.0,100.0
ACIN1,1.0,1.0,1.0,1.0,100.0
ACSF3,1.0,1.0,1.0,1.0,100.0
ZFYVE16,1.0,1.0,1.0,1.0,100.0
ZC3H13,1.0,1.0,1.0,1.0,100.0
AGAP3,1.0,1.0,1.0,1.0,100.0
YTHDC2,1.0,1.0,1.0,1.0,100.0
VPS36,1.0,1.0,1.0,1.0,100.0
WTAP,1.0,1.0,1.0,1.0,100.0
WDR82,1.0,1.0,1.0,1.0,100.0
WDR7,1.0,1.0,1.0,1.0,100.0
ARHGAP20,1.0,1.0,1.0,1.0,100.0
ARID5B,1.0,1.0,1.0,1.0,100.0
WDR60,1.0,1.0,1.0,1.0,100.0
ATP13A1,1.0,1.0,1.0,1.0,100.0
TOR1AIP2,1.0,1.0,1.0,1.0,100.0
CARNMT1,1.0,1.0,1.0,1.0,100.0
CEP44,1.0,1.0,1.0,1.0,100.0
TASP1,1.0,1.0,1.0,1.0,100.0
TAF1,1.0,1.0,1.0,1.0,100.0
CPSF3,1.0,1.0,1.0,1.0,100.0
TAB3,1.0,1.0,1.0,1.0,100.0
TMX1,1.0,1.0,1.0,1.0,100.0
CREBBP,1.0,1.0,1.0,1.0,100.0
SUMO1,1.0,1.0,1.0,1.0,100.0
STX2,1.0,1.0,1.0,1.0,100.0
CTR9,1.0,1.0,1.0,1.0,100.0
STK32C,1.0,1.0,1.0,1.0,100.0
STARD3NL,1.0,1.0,1.0,1.0,100.0
CYB5D2,1.0,1.0,1.0,1.0,100.0
SSR3,1.0,1.0,1.0,1.0,100.0
DCAF5,1.0,1.0,1.0,1.0,100.0
DDI2,1.0,1.0,1.0,1.0,100.0
DDX60,1.0,1.0,1.0,1.0,100.0
COMMD4,1.0,1.0,1.0,1.0,100.0
MYL12B,1.0,1.0,1.0,1.0,100.0
CNST,1.0,1.0,1.0,1.0,100.0
TBCA,1.0,1.0,1.0,1.0,100.0
TECPR2,1.0,1.0,1.0,1.0,100.0
TBC1D1,1.0,1.0,1.0,1.0,100.0
CMTM8,1.0,1.0,1.0,1.0,100.0
TMEM106B,1.0,1.0,1.0,1.0,100.0
UHRF2,1.0,1.0,1.0,0.0,75.0
SLC12A9,1.0,1.0,1.0,0.0,75.0
PHACTR2,1.0,1.0,1.0,0.0,75.0
NABP1,1.0,0.0,1.0,1.0,75.0
ZBTB40,0.0,1.0,1.0,1.0,75.0
TEKT5,1.0,0.0,1.0,1.0,75.0
RPS11,1.0,1.0,0.0,1.0,75.0
TMEM161B-AS1,0.0,1.0,1.0,1.0,75.0
NUDT16,1.0,0.0,1.0,1.0,75.0
ZNF138,0.0,1.0,1.0,1.0,75.0
SLC43A2,1.0,1.0,0.0,1.0,75.0
NFIL3,1.0,1.0,1.0,0.0,75.0
NEK3,1.0,0.0,1.0,1.0,75.0
NDEL1,1.0,0.0,1.0,1.0,75.0
SRSF4,1.0,1.0,1.0,0.0,75.0
RPL8,1.0,1.0,1.0,0.0,75.0
TRIM52,1.0,1.0,1.0,0.0,75.0
SCYL3,0.0,1.0,1.0,1.0,75.0
PLEKHA1,1.0,1.0,1.0,0.0,75.0
TXNDC16,1.0,1.0,1.0,0.0,75.0
RCBTB1,1.0,1.0,1.0,0.0,75.0
RBM26,1.0,0.0,1.0,1.0,75.0
USP24,0.0,1.0,1.0,1.0,75.0
RNF170,0.0,1.0,1.0,1.0,75.0
RTCB,1.0,1.0,1.0,0.0,75.0
RAD23A,0.0,1.0,1.0,1.0,75.0
VAMP3,0.0,1.0,1.0,1.0,75.0
RNMT,1.0,0.0,1.0,1.0,75.0
POLA1,1.0,1.0,1.0,0.0,75.0
RNPEP,1.0,1.0,1.0,0.0,75.0
RPS3A,1.0,1.0,1.0,0.0,75.0
PPP1R13B,1.0,1.0,1.0,0.0,75.0
SUSD1,1.0,1.0,0.0,1.0,75.0
RPS3,1.0,1.0,0.0,1.0,75.0
VPS4B,1.0,1.0,1.0,0.0,75.0
STX5,0.0,1.0,1.0,1.0,75.0
SCARF1,0.0,1.0,1.0,1.0,75.0
ACAD9,1.0,0.0,1.0,1.0,75.0
EEF1A1,1.0,1.0,0.0,1.0,75.0
FSTL5,1.0,0.0,1.0,1.0,75.0
DR1,1.0,1.0,1.0,0.0,75.0
DYNC1I2,1.0,1.0,1.0,0.0,75.0
EEF1D,0.0,1.0,1.0,1.0,75.0
ESD,0.0,1.0,1.0,1.0,75.0
FBXL14,1.0,1.0,1.0,0.0,75.0
FGD2,0.0,1.0,1.0,1.0,75.0
GDPD1,0.0,1.0,1.0,1.0,75.0
DHTKD1,1.0,1.0,1.0,0.0,75.0
GGT7,0.0,1.0,1.0,1.0,75.0
GMEB1,1.0,0.0,1.0,1.0,75.0
HIF1AN,1.0,1.0,1.0,0.0,75.0
HLA-DRB5,1.0,0.0,1.0,1.0,75.0
HMGXB4,0.0,1.0,1.0,1.0,75.0
HNRNPF,1.0,1.0,1.0,0.0,75.0
DNAJC2,1.0,1.0,0.0,1.0,75.0
CWF19L1,0.0,1.0,1.0,1.0,75.0
KIAA0930,1.0,1.0,1.0,0.0,75.0
C5orf51,1.0,1.0,1.0,0.0,75.0
ADGRA3,1.0,1.0,1.0,0.0,75.0
AP1G1,1.0,1.0,1.0,0.0,75.0
APOE,1.0,1.0,1.0,0.0,75.0
BCO2,1.0,0.0,1.0,1.0,75.0
BMPR2,0.0,1.0,1.0,1.0,75.0
BRK1,0.0,1.0,1.0,1.0,75.0
CASP3,1.0,1.0,1.0,0.0,75.0
CTNNBL1,0.0,1.0,1.0,1.0,75.0
CASP8,1.0,1.0,1.0,0.0,75.0
CEP192,1.0,1.0,1.0,0.0,75.0
CHCHD2,0.0,1.0,1.0,1.0,75.0
CHD8,0.0,1.0,1.0,1.0,75.0
CMAS,1.0,1.0,1.0,0.0,75.0
COL18A1,1.0,0.0,1.0,1.0,75.0
IDH1,1.0,1.0,1.0,0.0,75.0
ZSCAN18,1.0,1.0,0.0,1.0,75.0
MKL2,1.0,1.0,1.0,0.0,75.0
MANF,1.0,1.0,1.0,0.0,75.0
LINC01549,0.0,1.0,1.0,1.0,75.0
LRP8,1.0,0.0,1.0,1.0,75.0
MFN2,0.0,1.0,1.0,1.0,75.0
LDB1,1.0,0.0,1.0,1.0,75.0
COX10,1.0,0.0,1.0,0.0,50.0
TK2,1.0,0.0,1.0,0.0,50.0
TEX41,1.0,0.0,1.0,0.0,50.0
TEC,1.0,0.0,1.0,0.0,50.0
TCERG1L,1.0,0.0,0.0,1.0,50.0
CNFN,1.0,0.0,1.0,0.0,50.0
TBC1D9B,1.0,0.0,1.0,0.0,50.0
CNOT6,1.0,1.0,0.0,0.0,50.0
LZTS2,1.0,0.0,0.0,1.0,50.0
TAF11,1.0,0.0,1.0,0.0,50.0
DDX42,1.0,0.0,1.0,0.0,50.0
CREBL2,0.0,0.0,1.0,1.0,50.0
TMBIM6,1.0,1.0,0.0,0.0,50.0
CTDSPL,0.0,1.0,0.0,1.0,50.0
PATL1,0.0,1.0,1.0,0.0,50.0
DBI,1.0,0.0,1.0,0.0,50.0
SPIN3,0.0,1.0,0.0,1.0,50.0
DNAJA4,1.0,1.0,0.0,0.0,50.0
DNAJC16,1.0,0.0,1.0,0.0,50.0
SMG7,1.0,0.0,1.0,0.0,50.0
PELP1,1.0,1.0,0.0,0.0,50.0
SLC25A53,1.0,0.0,1.0,0.0,50.0
EARS2,0.0,1.0,1.0,0.0,50.0
SH2D3C,0.0,1.0,1.0,0.0,50.0
TLR5,0.0,0.0,1.0,1.0,50.0
CLNS1A,1.0,0.0,0.0,1.0,50.0
TMED2,1.0,1.0,0.0,0.0,50.0
ARMC9,0.0,1.0,1.0,0.0,50.0
ZNF780B,0.0,0.0,1.0,1.0,50.0
ZNF692,0.0,1.0,1.0,0.0,50.0
ZNF451,1.0,0.0,1.0,0.0,50.0
ZNF142,0.0,1.0,0.0,1.0,50.0
ZHX2,1.0,1.0,0.0,0.0,50.0
ZDHHC7,1.0,1.0,0.0,0.0,50.0
ADGRV1,1.0,0.0,1.0,0.0,50.0
ALG8,0.0,1.0,1.0,0.0,50.0
NEDD9,1.0,0.0,1.0,0.0,50.0
ARHGAP17,1.0,1.0,0.0,0.0,50.0
ARMC2,0.0,1.0,1.0,0.0,50.0
BAG6,0.0,1.0,1.0,0.0,50.0
EIF3F,1.0,0.0,0.0,1.0,50.0
VAV2,1.0,1.0,0.0,0.0,50.0
NFKBIA,0.0,1.0,0.0,1.0,50.0
UBA52,1.0,1.0,0.0,0.0,50.0
TUBGCP3,0.0,1.0,1.0,0.0,50.0
CAPNS1,1.0,1.0,0.0,0.0,50.0
TSPAN3,0.0,0.0,1.0,1.0,50.0
CDC42,1.0,0.0,1.0,0.0,50.0
CDS2,1.0,0.0,1.0,0.0,50.0
TOB2,1.0,1.0,0.0,0.0,50.0
CEP250,0.0,1.0,0.0,1.0,50.0
MAPRE2,0.0,0.0,1.0,1.0,50.0
SGIP1,1.0,1.0,0.0,0.0,50.0
N4BP3,1.0,0.0,1.0,0.0,50.0
FKBP3,0.0,1.0,1.0,0.0,50.0
LINC01503,1.0,0.0,0.0,1.0,50.0
FBXW11,1.0,1.0,0.0,0.0,50.0
RASSF5,1.0,1.0,0.0,0.0,50.0
HSBP1,0.0,1.0,1.0,0.0,50.0
RPS29,0.0,1.0,1.0,0.0,50.0
FNBP1,0.0,1.0,1.0,0.0,50.0
RPS2,0.0,1.0,1.0,0.0,50.0
FOS,1.0,1.0,0.0,0.0,50.0
FTH1,0.0,1.0,0.0,1.0,50.0
RHOQ,0.0,0.0,1.0,1.0,50.0
HNRNPDL,1.0,1.0,0.0,0.0,50.0
RPLP0,1.0,1.0,0.0,0.0,50.0
GGNBP2,1.0,1.0,0.0,0.0,50.0
LINC00390,1.0,0.0,0.0,1.0,50.0
POGK,1.0,1.0,0.0,0.0,50.0
RPL19,1.0,0.0,1.0,0.0,50.0
GTF3A,0.0,1.0,1.0,0.0,50.0
RNF121,0.0,1.0,1.0,0.0,50.0
HECTD2,0.0,1.0,0.0,1.0,50.0
HGF,1.0,0.0,0.0,1.0,50.0
PPP6R1,1.0,1.0,0.0,0.0,50.0
HIRA,1.0,1.0,0.0,0.0,50.0
SDF2,1.0,0.0,1.0,0.0,50.0
IREB2,1.0,1.0,0.0,0.0,50.0
ITK,1.0,0.0,1.0,0.0,50.0
KAT7,1.0,1.0,0.0,0.0,50.0
FAM214B,1.0,1.0,0.0,0.0,50.0
RABAC1,1.0,1.0,0.0,0.0,50.0
RYBP,0.0,1.0,1.0,0.0,50.0
RUFY2,1.0,0.0,1.0,0.0,50.0
RAB32,1.0,0.0,0.0,1.0,50.0
SCO1,0.0,1.0,1.0,0.0,50.0
EMC8,1.0,0.0,0.0,1.0,50.0
ACADM,0.0,1.0,0.0,0.0,25.0
CA5B,1.0,0.0,0.0,0.0,25.0
ZNF839,1.0,0.0,0.0,0.0,25.0
ACADVL,1.0,0.0,0.0,0.0,25.0
USP16,0.0,1.0,0.0,0.0,25.0
NR4A3,0.0,0.0,0.0,1.0,25.0
CALR,0.0,0.0,1.0,0.0,25.0
BMS1,0.0,0.0,1.0,0.0,25.0
LCOR,1.0,0.0,0.0,0.0,25.0
TTC9C,1.0,0.0,0.0,0.0,25.0
AHCYL2,0.0,1.0,0.0,0.0,25.0
VAC14,1.0,0.0,0.0,0.0,25.0
ZNF439,0.0,1.0,0.0,0.0,25.0
HLA-DQA1,1.0,0.0,0.0,0.0,25.0
ANP32E,1.0,0.0,0.0,0.0,25.0
ZCCHC8,1.0,0.0,0.0,0.0,25.0
YIF1B,0.0,0.0,0.0,1.0,25.0
IQCJ-SCHIP1,0.0,0.0,1.0,0.0,25.0
MLEC,1.0,0.0,0.0,0.0,25.0
HSF1,0.0,1.0,0.0,0.0,25.0
MRPL42,0.0,1.0,0.0,0.0,25.0
ZNF25,0.0,1.0,0.0,0.0,25.0
HNRNPM,0.0,0.0,1.0,0.0,25.0
ACP6,1.0,0.0,0.0,0.0,25.0
RELB,0.0,1.0,0.0,0.0,25.0
KIF1B,0.0,0.0,1.0,0.0,25.0
BFAR,0.0,0.0,1.0,0.0,25.0
IFT122,0.0,1.0,0.0,0.0,25.0
EFCAB14,1.0,0.0,0.0,0.0,25.0
TMLHE,0.0,1.0,0.0,0.0,25.0
NSL1,0.0,0.0,0.0,1.0,25.0
TRMT13,0.0,0.0,1.0,0.0,25.0
PCSK5,1.0,0.0,0.0,0.0,25.0
CXCL13,0.0,0.0,0.0,1.0,25.0
KAT8,0.0,1.0,0.0,0.0,25.0
SRP14-AS1,0.0,1.0,0.0,0.0,25.0
SRI,1.0,0.0,0.0,0.0,25.0
SPTLC3,0.0,0.0,0.0,1.0,25.0
PDE4DIP,0.0,1.0,0.0,0.0,25.0
RUBCN,0.0,0.0,0.0,1.0,25.0
SNAI3-AS1,1.0,0.0,0.0,0.0,25.0
RYK,1.0,0.0,0.0,0.0,25.0
SMARCA1,0.0,1.0,0.0,0.0,25.0
SLC9A9,1.0,0.0,0.0,0.0,25.0
PEX14,1.0,0.0,0.0,0.0,25.0
SLC39A1,0.0,0.0,0.0,1.0,25.0
ERCC4,0.0,0.0,0.0,1.0,25.0
MYL12A,0.0,0.0,1.0,0.0,25.0
SDS,1.0,0.0,0.0,0.0,25.0
RPS8,0.0,0.0,1.0,0.0,25.0
CRTC2,1.0,0.0,0.0,0.0,25.0
LINC01258,0.0,0.0,1.0,0.0,25.0
OOEP,0.0,1.0,0.0,0.0,25.0
LINC00327,1.0,0.0,0.0,0.0,25.0
CBFA2T3,0.0,0.0,1.0,0.0,25.0
MED10,1.0,0.0,0.0,0.0,25.0
RPL10,0.0,1.0,0.0,0.0,25.0
RPL10A,0.0,1.0,0.0,0.0,25.0
LMO3,1.0,0.0,0.0,0.0,25.0
TMEM87A,0.0,1.0,0.0,0.0,25.0
THAP6,1.0,0.0,0.0,0.0,25.0
CRBN,1.0,0.0,0.0,0.0,25.0
THAP12,1.0,0.0,0.0,0.0,25.0
TGFB1I1,0.0,0.0,1.0,0.0,25.0
LINC00534,1.0,0.0,0.0,0.0,25.0
CLSTN1,0.0,1.0,0.0,0.0,25.0
PHF8,0.0,1.0,0.0,0.0,25.0
FN1,1.0,0.0,0.0,0.0,25.0
FMR1,0.0,0.0,0.0,1.0,25.0
PSMD5,0.0,1.0,0.0,0.0,25.0
