,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
RCSD1,1.0,1.0,1.0,1.0,100.0
RHOB,1.0,1.0,1.0,1.0,100.0
RHOH,1.0,1.0,1.0,1.0,100.0
TMEM62,1.0,1.0,1.0,1.0,100.0
URI1,1.0,1.0,1.0,1.0,100.0
UBXN7,1.0,1.0,1.0,1.0,100.0
UBXN2B,1.0,1.0,1.0,1.0,100.0
UBL3,1.0,1.0,1.0,1.0,100.0
UACA,1.0,1.0,1.0,1.0,100.0
TWIST2,1.0,1.0,1.0,1.0,100.0
TTL,1.0,1.0,1.0,1.0,100.0
TTC7A,1.0,1.0,1.0,1.0,100.0
TSEN2,1.0,1.0,1.0,1.0,100.0
TRPS1,1.0,1.0,1.0,1.0,100.0
TRMT61B,1.0,1.0,1.0,1.0,100.0
TRMT1L,1.0,1.0,1.0,1.0,100.0
TRIM56,1.0,1.0,1.0,1.0,100.0
TRERF1,1.0,1.0,1.0,1.0,100.0
TRAPPC10,1.0,1.0,1.0,1.0,100.0
TNKS,1.0,1.0,1.0,1.0,100.0
TNIP1,1.0,1.0,1.0,1.0,100.0
VGLL4,1.0,1.0,1.0,1.0,100.0
VHL,1.0,1.0,1.0,1.0,100.0
WARS,1.0,1.0,1.0,1.0,100.0
ZFYVE28,1.0,1.0,1.0,1.0,100.0
ZNF804A,1.0,1.0,1.0,1.0,100.0
ZNF780B,1.0,1.0,1.0,1.0,100.0
ZNF780A,1.0,1.0,1.0,1.0,100.0
ZNF510,1.0,1.0,1.0,1.0,100.0
ZNF33A,1.0,1.0,1.0,1.0,100.0
ZNF106,1.0,1.0,1.0,1.0,100.0
ZKSCAN1,1.0,1.0,1.0,1.0,100.0
ZFAT,1.0,1.0,1.0,1.0,100.0
WDR43,1.0,1.0,1.0,1.0,100.0
ZFAND5,1.0,1.0,1.0,1.0,100.0
ZC3HAV1,1.0,1.0,1.0,1.0,100.0
ZBTB18,1.0,1.0,1.0,1.0,100.0
YIPF1,1.0,1.0,1.0,1.0,100.0
WWC3,1.0,1.0,1.0,1.0,100.0
WDR70,1.0,1.0,1.0,1.0,100.0
WDR5,1.0,1.0,1.0,1.0,100.0
TNFAIP8,1.0,1.0,1.0,1.0,100.0
TLK1,1.0,1.0,1.0,1.0,100.0
RIT1,1.0,1.0,1.0,1.0,100.0
TCF4,1.0,1.0,1.0,1.0,100.0
SIAH1,1.0,1.0,1.0,1.0,100.0
SHTN1,1.0,1.0,1.0,1.0,100.0
SH3BP2,1.0,1.0,1.0,1.0,100.0
SETX,1.0,1.0,1.0,1.0,100.0
SERTAD2,1.0,1.0,1.0,1.0,100.0
SEC24D,1.0,1.0,1.0,1.0,100.0
SEC24B,1.0,1.0,1.0,1.0,100.0
SCARF1,1.0,1.0,1.0,1.0,100.0
SAMD9L,1.0,1.0,1.0,1.0,100.0
SAMD4A,1.0,1.0,1.0,1.0,100.0
SACM1L,1.0,1.0,1.0,1.0,100.0
RXRA,1.0,1.0,1.0,1.0,100.0
RSBN1L,1.0,1.0,1.0,1.0,100.0
RPS4Y1,1.0,1.0,1.0,1.0,100.0
RPS27L,1.0,1.0,1.0,1.0,100.0
RNF44,1.0,1.0,1.0,1.0,100.0
RNF4,1.0,1.0,1.0,1.0,100.0
SIMC1,1.0,1.0,1.0,1.0,100.0
SIPA1L3,1.0,1.0,1.0,1.0,100.0
SLC15A3,1.0,1.0,1.0,1.0,100.0
ST3GAL2,1.0,1.0,1.0,1.0,100.0
TBC1D14,1.0,1.0,1.0,1.0,100.0
SVIL,1.0,1.0,1.0,1.0,100.0
SUFU,1.0,1.0,1.0,1.0,100.0
STX12,1.0,1.0,1.0,1.0,100.0
STAT1,1.0,1.0,1.0,1.0,100.0
ST3GAL6,1.0,1.0,1.0,1.0,100.0
ST3GAL5,1.0,1.0,1.0,1.0,100.0
SSFA2,1.0,1.0,1.0,1.0,100.0
SLC25A13,1.0,1.0,1.0,1.0,100.0
SRI,1.0,1.0,1.0,1.0,100.0
SPG21,1.0,1.0,1.0,1.0,100.0
SP3,1.0,1.0,1.0,1.0,100.0
SNX5,1.0,1.0,1.0,1.0,100.0
SMARCAD1,1.0,1.0,1.0,1.0,100.0
SLC35E2B,1.0,1.0,1.0,1.0,100.0
SLC25A24,1.0,1.0,1.0,1.0,100.0
ITGB1,1.0,1.0,1.0,1.0,100.0
ZXDC,1.0,1.0,1.0,1.0,100.0
CACNA1D,1.0,1.0,1.0,1.0,100.0
DENND4B,1.0,1.0,1.0,1.0,100.0
B3GLCT,1.0,1.0,1.0,1.0,100.0
DDX60L,1.0,1.0,1.0,1.0,100.0
DDX60,1.0,1.0,1.0,1.0,100.0
DDX10,1.0,1.0,1.0,1.0,100.0
DDB1,1.0,1.0,1.0,1.0,100.0
IPO9,1.0,1.0,1.0,1.0,100.0
DCUN1D1,1.0,1.0,1.0,1.0,100.0
DBNL,1.0,1.0,1.0,1.0,100.0
FUBP3,1.0,1.0,1.0,1.0,100.0
BACH1,1.0,1.0,1.0,1.0,100.0
CTSH,1.0,1.0,1.0,1.0,100.0
CTSC,1.0,1.0,1.0,1.0,100.0
CTDP1,1.0,1.0,1.0,1.0,100.0
G2E3,1.0,1.0,1.0,1.0,100.0
G3BP1,1.0,1.0,1.0,1.0,100.0
GAB1,1.0,1.0,1.0,1.0,100.0
BAZ2B,1.0,1.0,1.0,1.0,100.0
DTX3L,1.0,1.0,1.0,1.0,100.0
AP5Z1,1.0,1.0,1.0,1.0,100.0
CTBS,1.0,1.0,1.0,1.0,100.0
BBX,1.0,1.0,1.0,1.0,100.0
ATXN7,1.0,1.0,1.0,1.0,100.0
ATR,1.0,1.0,1.0,1.0,100.0
COL19A1,1.0,1.0,1.0,1.0,100.0
FHIT,1.0,1.0,1.0,1.0,100.0
EBF1,1.0,1.0,1.0,1.0,100.0
DPYD,1.0,1.0,1.0,1.0,100.0
ARHGAP20,1.0,1.0,1.0,1.0,100.0
ECT2,1.0,1.0,1.0,1.0,100.0
EDEM1,1.0,1.0,1.0,1.0,100.0
DNAJB6,1.0,1.0,1.0,1.0,100.0
EIF2AK1,1.0,1.0,1.0,1.0,100.0
ELMO1,1.0,1.0,1.0,1.0,100.0
EP300,1.0,1.0,1.0,1.0,100.0
EPSTI1,1.0,1.0,1.0,1.0,100.0
ERBIN,1.0,1.0,1.0,1.0,100.0
DLST,1.0,1.0,1.0,1.0,100.0
ARRDC3-AS1,1.0,1.0,1.0,1.0,100.0
FAM122B,1.0,1.0,1.0,1.0,100.0
FAM135A,1.0,1.0,1.0,1.0,100.0
DIS3,1.0,1.0,1.0,1.0,100.0
DHTKD1,1.0,1.0,1.0,1.0,100.0
DGUOK,1.0,1.0,1.0,1.0,100.0
FBXW7,1.0,1.0,1.0,1.0,100.0
FDFT1,1.0,1.0,1.0,1.0,100.0
FGGY,1.0,1.0,1.0,1.0,100.0
ANOS1,1.0,1.0,1.0,1.0,100.0
DYNLT1,1.0,1.0,1.0,1.0,100.0
GDI2,1.0,1.0,1.0,1.0,100.0
GTF2A1,1.0,1.0,1.0,1.0,100.0
BDH1,1.0,1.0,1.0,1.0,100.0
ADPGK,1.0,1.0,1.0,1.0,100.0
CEP57L1,1.0,1.0,1.0,1.0,100.0
C20orf27,1.0,1.0,1.0,1.0,100.0
IFIH1,1.0,1.0,1.0,1.0,100.0
IFI44,1.0,1.0,1.0,1.0,100.0
HBP1,1.0,1.0,1.0,1.0,100.0
IARS,1.0,1.0,1.0,1.0,100.0
CEP192,1.0,1.0,1.0,1.0,100.0
ADAMTS10,1.0,1.0,1.0,1.0,100.0
BRD1,1.0,1.0,1.0,1.0,100.0
ACTA2,1.0,1.0,1.0,1.0,100.0
ACSL4,1.0,1.0,1.0,1.0,100.0
CEBPG,1.0,1.0,1.0,1.0,100.0
HNRNPU,1.0,1.0,1.0,1.0,100.0
CDK8,1.0,1.0,1.0,1.0,100.0
CD58,1.0,1.0,1.0,1.0,100.0
AGAP3,1.0,1.0,1.0,1.0,100.0
CHIC2,1.0,1.0,1.0,1.0,100.0
ANAPC4,1.0,1.0,1.0,1.0,100.0
BCL2L1,1.0,1.0,1.0,1.0,100.0
ALG8,1.0,1.0,1.0,1.0,100.0
CMKLR1,1.0,1.0,1.0,1.0,100.0
CAST,1.0,1.0,1.0,1.0,100.0
CCDC149,1.0,1.0,1.0,1.0,100.0
CHST11,1.0,1.0,1.0,1.0,100.0
CFLAR,1.0,1.0,1.0,1.0,100.0
INPP4A,1.0,1.0,1.0,1.0,100.0
GPBP1L1,1.0,1.0,1.0,1.0,100.0
GPR137B,1.0,1.0,1.0,1.0,100.0
ILKAP,1.0,1.0,1.0,1.0,100.0
PTPN7,1.0,1.0,0.0,1.0,75.0
STX2,1.0,1.0,0.0,1.0,75.0
TBL1XR1,1.0,1.0,0.0,1.0,75.0
STEAP1,1.0,1.0,0.0,1.0,75.0
C7orf50,0.0,1.0,1.0,1.0,75.0
TMEM168,0.0,1.0,1.0,1.0,75.0
UBR5,0.0,1.0,1.0,1.0,75.0
TUBA1C,1.0,1.0,0.0,1.0,75.0
RAB28,1.0,0.0,1.0,1.0,75.0
RPL37,1.0,1.0,1.0,0.0,75.0
SGF29,1.0,0.0,1.0,1.0,75.0
CLCN5,1.0,1.0,1.0,0.0,75.0
CFL1,1.0,1.0,1.0,0.0,75.0
BCL6,1.0,0.0,1.0,1.0,75.0
B4GALT4,0.0,1.0,1.0,1.0,75.0
DAZAP1,1.0,1.0,1.0,0.0,75.0
RPS6KA2,1.0,0.0,1.0,1.0,75.0
RNF11,1.0,1.0,0.0,1.0,75.0
DIAPH1,1.0,0.0,1.0,1.0,75.0
SMARCD3,0.0,1.0,1.0,1.0,75.0
SMOC2,1.0,0.0,1.0,1.0,75.0
TRAF3,1.0,1.0,1.0,0.0,75.0
SF3B1,1.0,1.0,1.0,0.0,75.0
CELF2,1.0,0.0,1.0,1.0,75.0
ATP11B,1.0,1.0,1.0,0.0,75.0
TPT1,1.0,1.0,0.0,1.0,75.0
SCOC,0.0,1.0,1.0,1.0,75.0
RP2,1.0,0.0,1.0,1.0,75.0
MICU3,0.0,1.0,1.0,1.0,75.0
NNT,1.0,0.0,1.0,1.0,75.0
ARG2,0.0,1.0,1.0,1.0,75.0
PACRGL,0.0,1.0,1.0,1.0,75.0
ARAP2,1.0,1.0,0.0,1.0,75.0
IL10RA,1.0,0.0,1.0,1.0,75.0
OVCH1-AS1,1.0,0.0,1.0,1.0,75.0
L3MBTL4,0.0,1.0,1.0,1.0,75.0
NCLN,1.0,1.0,1.0,0.0,75.0
NEK11,1.0,0.0,1.0,1.0,75.0
ODF2L,1.0,1.0,0.0,1.0,75.0
WDR41,1.0,0.0,1.0,1.0,75.0
FOXJ2,0.0,1.0,1.0,1.0,75.0
FYCO1,1.0,0.0,1.0,1.0,75.0
FRA10AC1,0.0,1.0,1.0,1.0,75.0
ZNF431,1.0,1.0,1.0,0.0,75.0
NRDE2,0.0,1.0,1.0,1.0,75.0
UXS1,1.0,0.0,1.0,1.0,75.0
ZNF277,0.0,1.0,1.0,1.0,75.0
USP14,1.0,1.0,1.0,0.0,75.0
MYH9,0.0,1.0,1.0,1.0,75.0
EID1,1.0,0.0,1.0,1.0,75.0
PPIL4,1.0,1.0,0.0,1.0,75.0
ZNF84,1.0,1.0,1.0,0.0,75.0
ZFX,0.0,1.0,1.0,1.0,75.0
MAPKAPK2,1.0,1.0,1.0,0.0,75.0
HLTF,1.0,1.0,0.0,1.0,75.0
FAM192A,1.0,1.0,0.0,1.0,75.0
PHC3,1.0,0.0,1.0,1.0,75.0
H6PD,1.0,1.0,0.0,1.0,75.0
USP33,1.0,0.0,1.0,1.0,75.0
KLF13,1.0,1.0,0.0,1.0,75.0
CEP295,0.0,1.0,1.0,0.0,50.0
ZNF124,0.0,1.0,0.0,1.0,50.0
HDAC4,0.0,0.0,1.0,1.0,50.0
CFDP1,0.0,1.0,0.0,1.0,50.0
MGA,1.0,0.0,1.0,0.0,50.0
GOPC,0.0,1.0,1.0,0.0,50.0
SMU1,0.0,1.0,1.0,0.0,50.0
DSTYK,1.0,0.0,0.0,1.0,50.0
SRP19,0.0,0.0,1.0,1.0,50.0
CDKL3,0.0,1.0,1.0,0.0,50.0
TGOLN2,1.0,0.0,1.0,0.0,50.0
JAK3,1.0,0.0,0.0,1.0,50.0
TEFM,0.0,1.0,1.0,0.0,50.0
ACADM,1.0,0.0,1.0,0.0,50.0
TBC1D9B,0.0,1.0,1.0,0.0,50.0
TBC1D16,1.0,0.0,1.0,0.0,50.0
CCDC125,0.0,1.0,0.0,1.0,50.0
TAF4,1.0,0.0,0.0,1.0,50.0
KLF7,1.0,0.0,0.0,1.0,50.0
CCDC186,1.0,0.0,1.0,0.0,50.0
LDLRAD4,1.0,0.0,0.0,1.0,50.0
ZNF782,0.0,1.0,1.0,0.0,50.0
GIN1,0.0,1.0,1.0,0.0,50.0
CDC42SE1,0.0,1.0,1.0,0.0,50.0
ACAT1,0.0,1.0,0.0,1.0,50.0
LINC00862,1.0,1.0,0.0,0.0,50.0
COA1,1.0,1.0,0.0,0.0,50.0
UGDH-AS1,1.0,0.0,0.0,1.0,50.0
TYK2,1.0,0.0,1.0,0.0,50.0
P2RX7,0.0,1.0,0.0,1.0,50.0
RHOQ,0.0,1.0,0.0,1.0,50.0
DDX11,1.0,0.0,1.0,0.0,50.0
DES,0.0,1.0,0.0,1.0,50.0
VRK2,1.0,0.0,0.0,1.0,50.0
DGCR2,1.0,0.0,0.0,1.0,50.0
NUP214,0.0,1.0,1.0,0.0,50.0
FBXO34,0.0,1.0,1.0,0.0,50.0
RPGR,1.0,0.0,1.0,0.0,50.0
APMAP,1.0,0.0,1.0,0.0,50.0
FRMD8,0.0,1.0,1.0,0.0,50.0
RSPH3,1.0,0.0,0.0,1.0,50.0
PIGL,0.0,1.0,1.0,0.0,50.0
FKBP15,1.0,0.0,1.0,0.0,50.0
API5,0.0,0.0,1.0,1.0,50.0
GALNT7,0.0,1.0,0.0,1.0,50.0
CSNK2A1,1.0,0.0,1.0,0.0,50.0
GAPVD1,0.0,1.0,1.0,0.0,50.0
UBE3C,0.0,1.0,1.0,0.0,50.0
SEPSECS,1.0,0.0,1.0,0.0,50.0
ESR1,0.0,1.0,0.0,1.0,50.0
POM121,1.0,0.0,0.0,1.0,50.0
MTRF1L,0.0,1.0,1.0,0.0,50.0
PPP2R5C,0.0,1.0,1.0,0.0,50.0
SGTA,0.0,1.0,1.0,0.0,50.0
ARID3B,0.0,1.0,1.0,0.0,50.0
TMEM255B,1.0,0.0,0.0,0.0,25.0
ARL17A,0.0,0.0,0.0,1.0,25.0
TMEM170B,1.0,0.0,0.0,0.0,25.0
TRIM14,0.0,1.0,0.0,0.0,25.0
BDP1,1.0,0.0,0.0,0.0,25.0
VWA8,0.0,1.0,0.0,0.0,25.0
AGPS,0.0,0.0,1.0,0.0,25.0
ZNF675,0.0,1.0,0.0,0.0,25.0
WASL,1.0,0.0,0.0,0.0,25.0
TRPM2,0.0,0.0,0.0,1.0,25.0
ADGRG1,0.0,1.0,0.0,0.0,25.0
TRAM1,1.0,0.0,0.0,0.0,25.0
TMCO1,1.0,0.0,0.0,0.0,25.0
ANKRD50,1.0,0.0,0.0,0.0,25.0
ALPK1,0.0,1.0,0.0,0.0,25.0
AHCYL2,0.0,1.0,0.0,0.0,25.0
TNPO3,0.0,0.0,1.0,0.0,25.0
IQGAP1,0.0,1.0,0.0,0.0,25.0
TENM4,0.0,0.0,0.0,1.0,25.0
GALK2,0.0,1.0,0.0,0.0,25.0
MRS2,1.0,0.0,0.0,0.0,25.0
MSH3,0.0,0.0,1.0,0.0,25.0
MTCH2,0.0,0.0,0.0,1.0,25.0
MTMR4,0.0,1.0,0.0,0.0,25.0
MYO15B,0.0,0.0,0.0,1.0,25.0
GALNT2,1.0,0.0,0.0,0.0,25.0
NELFB,1.0,0.0,0.0,0.0,25.0
TBC1D23,1.0,0.0,0.0,0.0,25.0
NFXL1,0.0,1.0,0.0,0.0,25.0
NUAK1,0.0,0.0,1.0,0.0,25.0
FMN1,0.0,1.0,0.0,0.0,25.0
ORAOV1,0.0,0.0,1.0,0.0,25.0
P2RY6,1.0,0.0,0.0,0.0,25.0
PAK1,0.0,1.0,0.0,0.0,25.0
GIGYF2,1.0,0.0,0.0,0.0,25.0
GNA12,1.0,0.0,0.0,0.0,25.0
MEGF9,0.0,0.0,0.0,1.0,25.0
GPR65,1.0,0.0,0.0,0.0,25.0
GTPBP4,0.0,0.0,1.0,0.0,25.0
HAUS6,0.0,0.0,1.0,0.0,25.0
MAP1S,0.0,0.0,0.0,1.0,25.0
MAGT1,0.0,0.0,1.0,0.0,25.0
HDAC6,1.0,0.0,0.0,0.0,25.0
HDAC7,1.0,0.0,0.0,0.0,25.0
HEXDC,0.0,1.0,0.0,0.0,25.0
HK1,1.0,0.0,0.0,0.0,25.0
LRRFIP1,0.0,0.0,1.0,0.0,25.0
HNRNPUL1,0.0,1.0,0.0,0.0,25.0
LEPROTL1,1.0,0.0,0.0,0.0,25.0
IMMT,0.0,0.0,0.0,1.0,25.0
INSIG1,1.0,0.0,0.0,0.0,25.0
PAQR5,1.0,0.0,0.0,0.0,25.0
PCNX4,0.0,1.0,0.0,0.0,25.0
PLCB2,0.0,0.0,1.0,0.0,25.0
SCFD1,0.0,1.0,0.0,0.0,25.0
TBC1D15,0.0,0.0,1.0,0.0,25.0
TAOK3,1.0,0.0,0.0,0.0,25.0
STXBP3,0.0,0.0,1.0,0.0,25.0
CD4,0.0,1.0,0.0,0.0,25.0
STK32B,0.0,0.0,1.0,0.0,25.0
CDK11B,1.0,0.0,0.0,0.0,25.0
SPI1,0.0,0.0,0.0,1.0,25.0
SNX25,0.0,0.0,0.0,1.0,25.0
SLC38A10,0.0,0.0,1.0,0.0,25.0
CEP70,1.0,0.0,0.0,0.0,25.0
SLC25A37,0.0,0.0,0.0,1.0,25.0
CMIP,0.0,0.0,1.0,0.0,25.0
SGPP1,0.0,0.0,1.0,0.0,25.0
SELPLG,0.0,1.0,0.0,0.0,25.0
CTIF,0.0,0.0,0.0,1.0,25.0
ECHDC2,0.0,0.0,1.0,0.0,25.0
DARS,0.0,0.0,1.0,0.0,25.0
RUFY1,0.0,0.0,1.0,0.0,25.0
RELB,0.0,1.0,0.0,0.0,25.0
DEK,0.0,0.0,0.0,1.0,25.0
RBPJ,1.0,0.0,0.0,0.0,25.0
RBM47,0.0,0.0,1.0,0.0,25.0
RBM19,0.0,1.0,0.0,0.0,25.0
DGKA,0.0,1.0,0.0,0.0,25.0
DIAPH2,0.0,1.0,0.0,0.0,25.0
PXK,1.0,0.0,0.0,0.0,25.0
PTDSS1,0.0,0.0,1.0,0.0,25.0
PSRC1,1.0,0.0,0.0,0.0,25.0
DOCK5,0.0,1.0,0.0,0.0,25.0
PRKCI,0.0,0.0,0.0,1.0,25.0
AATF,0.0,0.0,1.0,0.0,25.0
