,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
PURB,1.0,0.0,1.0,0.0,50.0
WBP1L,1.0,1.0,0.0,0.0,50.0
HAUS6,1.0,0.0,1.0,0.0,50.0
INTS7,1.0,0.0,1.0,0.0,50.0
PDCD4,1.0,0.0,1.0,0.0,50.0
VPS54,0.0,0.0,1.0,1.0,50.0
CBLB,1.0,0.0,1.0,0.0,50.0
UFL1,1.0,1.0,0.0,0.0,50.0
ANAPC10,1.0,1.0,0.0,0.0,50.0
NEK10,0.0,1.0,1.0,0.0,50.0
RAB14,0.0,1.0,1.0,0.0,50.0
PEX26,0.0,1.0,1.0,0.0,50.0
KHDRBS2,0.0,1.0,1.0,0.0,50.0
KIF21B,0.0,1.0,0.0,1.0,50.0
WWP2,1.0,1.0,0.0,0.0,50.0
LINC00200,1.0,0.0,1.0,0.0,50.0
RPS4X,1.0,0.0,0.0,1.0,50.0
NDUFA4,0.0,0.0,1.0,1.0,50.0
LYRM7,1.0,1.0,0.0,0.0,50.0
ZDHHC7,1.0,0.0,1.0,0.0,50.0
APPBP2,1.0,0.0,1.0,0.0,50.0
ARHGAP4,1.0,0.0,0.0,1.0,50.0
MFF,1.0,0.0,0.0,1.0,50.0
RNASEH2B,0.0,0.0,1.0,1.0,50.0
PDLIM5,1.0,1.0,0.0,0.0,50.0
SPAST,0.0,1.0,1.0,0.0,50.0
AKR1B1,1.0,1.0,0.0,0.0,50.0
DPY19L3,1.0,0.0,1.0,0.0,50.0
TMOD1,1.0,0.0,0.0,1.0,50.0
CNBP,0.0,1.0,1.0,0.0,50.0
COMMD10,1.0,1.0,0.0,0.0,50.0
ABCB7,0.0,1.0,1.0,0.0,50.0
ZNF846,1.0,1.0,0.0,0.0,50.0
TMCC1,0.0,1.0,0.0,1.0,50.0
CYB5R4,0.0,1.0,0.0,1.0,50.0
DCAF5,1.0,1.0,0.0,0.0,50.0
DCP1A,0.0,1.0,1.0,0.0,50.0
DDHD1,0.0,1.0,0.0,1.0,50.0
DMXL2,0.0,1.0,1.0,0.0,50.0
DNAJB6,1.0,0.0,1.0,0.0,50.0
TEFM,1.0,0.0,0.0,1.0,50.0
POLA1,0.0,1.0,1.0,0.0,50.0
MINK1,0.0,1.0,1.0,0.0,50.0
ACYP2,0.0,1.0,1.0,0.0,50.0
FAF2,0.0,0.0,1.0,1.0,50.0
TBC1D9,0.0,0.0,1.0,1.0,50.0
ABL1,0.0,0.0,1.0,1.0,50.0
SUSD1,1.0,1.0,0.0,0.0,50.0
PLEKHF2,0.0,0.0,1.0,1.0,50.0
UBQLN1,1.0,0.0,1.0,0.0,50.0
DYNC1H1,1.0,0.0,0.0,1.0,50.0
PIK3CG,0.0,1.0,1.0,0.0,50.0
PRKX,0.0,1.0,0.0,0.0,25.0
RNF185,1.0,0.0,0.0,0.0,25.0
PTPRA,0.0,0.0,0.0,1.0,25.0
RCC2,0.0,0.0,0.0,1.0,25.0
ZNF562,1.0,0.0,0.0,0.0,25.0
RAB11B,0.0,0.0,1.0,0.0,25.0
RANBP3,1.0,0.0,0.0,0.0,25.0
PSMF1,0.0,1.0,0.0,0.0,25.0
ZNF431,1.0,0.0,0.0,0.0,25.0
RAB3GAP1,0.0,0.0,1.0,0.0,25.0
ZBTB25,0.0,1.0,0.0,0.0,25.0
ZNF302,1.0,0.0,0.0,0.0,25.0
ZFR,0.0,0.0,1.0,0.0,25.0
PRMT2,0.0,0.0,1.0,0.0,25.0
WDR37,1.0,0.0,0.0,0.0,25.0
RNGTT,1.0,0.0,0.0,0.0,25.0
RPL13,0.0,1.0,0.0,0.0,25.0
SPG21,1.0,0.0,0.0,0.0,25.0
UFC1,0.0,0.0,0.0,1.0,25.0
SRSF7,1.0,0.0,0.0,0.0,25.0
PQLC1,1.0,0.0,0.0,0.0,25.0
STT3A,1.0,0.0,0.0,0.0,25.0
STX5,1.0,0.0,0.0,0.0,25.0
UBE2R2,0.0,0.0,1.0,0.0,25.0
SUDS3,1.0,0.0,0.0,0.0,25.0
TBC1D23,0.0,0.0,1.0,0.0,25.0
TCF4,0.0,0.0,1.0,0.0,25.0
TEKT5,0.0,1.0,0.0,0.0,25.0
TRIM26,1.0,0.0,0.0,0.0,25.0
TMEM144,1.0,0.0,0.0,0.0,25.0
TMEM164,1.0,0.0,0.0,0.0,25.0
TRAF5,0.0,1.0,0.0,0.0,25.0
ULK2,0.0,0.0,0.0,1.0,25.0
SLC35F5,1.0,0.0,0.0,0.0,25.0
SLC25A25,1.0,0.0,0.0,0.0,25.0
WNT2B,0.0,0.0,1.0,0.0,25.0
YPEL3,0.0,0.0,1.0,0.0,25.0
RPS2,1.0,0.0,0.0,0.0,25.0
YIPF1,1.0,0.0,0.0,0.0,25.0
XXYLT1,0.0,0.0,1.0,0.0,25.0
RPS29,1.0,0.0,0.0,0.0,25.0
S100A9,0.0,0.0,1.0,0.0,25.0
TPT1,1.0,0.0,0.0,0.0,25.0
SH3BP5,1.0,0.0,0.0,0.0,25.0
SAV1,0.0,0.0,1.0,0.0,25.0
WDR11,0.0,1.0,0.0,0.0,25.0
WDFY1,0.0,0.0,1.0,0.0,25.0
SBNO2,0.0,0.0,0.0,1.0,25.0
SCNM1,1.0,0.0,0.0,0.0,25.0
SERPINB6,0.0,0.0,1.0,0.0,25.0
STK38L,1.0,0.0,0.0,0.0,25.0
MS4A6A,0.0,1.0,0.0,0.0,25.0
PPP6C,0.0,0.0,1.0,0.0,25.0
CBWD1,1.0,0.0,0.0,0.0,25.0
CCDC59,1.0,0.0,0.0,0.0,25.0
CCNY,1.0,0.0,0.0,0.0,25.0
CDC37,1.0,0.0,0.0,0.0,25.0
CDC42SE2,0.0,0.0,1.0,0.0,25.0
CDKL5,0.0,0.0,1.0,0.0,25.0
CEP63,0.0,1.0,0.0,0.0,25.0
CFAP97,1.0,0.0,0.0,0.0,25.0
CLEC2B,0.0,0.0,1.0,0.0,25.0
COPA,0.0,1.0,0.0,0.0,25.0
CPOX,0.0,0.0,1.0,0.0,25.0
CPQ,0.0,0.0,1.0,0.0,25.0
CRTC3-AS1,0.0,1.0,0.0,0.0,25.0
CTCF,0.0,0.0,1.0,0.0,25.0
CTSH,0.0,1.0,0.0,0.0,25.0
DNHD1,1.0,0.0,0.0,0.0,25.0
DOC2A,0.0,0.0,0.0,1.0,25.0
DUSP1,1.0,0.0,0.0,0.0,25.0
ECSIT,0.0,0.0,1.0,0.0,25.0
EIF4A3,0.0,0.0,1.0,0.0,25.0
CCDC130,1.0,0.0,0.0,0.0,25.0
CBFA2T2,0.0,0.0,0.0,1.0,25.0
ELP4,0.0,0.0,1.0,0.0,25.0
CAT,0.0,0.0,0.0,1.0,25.0
ABHD18,0.0,1.0,0.0,0.0,25.0
ACAD9,1.0,0.0,0.0,0.0,25.0
ACBD6,0.0,1.0,0.0,0.0,25.0
ALDH2,0.0,0.0,1.0,0.0,25.0
AMOTL1,0.0,1.0,0.0,0.0,25.0
ANKRA2,0.0,1.0,0.0,0.0,25.0
ANKRD40,1.0,0.0,0.0,0.0,25.0
APTX,1.0,0.0,0.0,0.0,25.0
ARHGEF11,0.0,0.0,1.0,0.0,25.0
ARL17A,0.0,1.0,0.0,0.0,25.0
ARL5A,0.0,1.0,0.0,0.0,25.0
ARSG,0.0,1.0,0.0,0.0,25.0
ATAD1,0.0,0.0,1.0,0.0,25.0
ATF1,1.0,0.0,0.0,0.0,25.0
ATP10D,1.0,0.0,0.0,0.0,25.0
BACE1,1.0,0.0,0.0,0.0,25.0
C15orf41,0.0,1.0,0.0,0.0,25.0
C20orf27,1.0,0.0,0.0,0.0,25.0
C5,0.0,0.0,0.0,1.0,25.0
EIF4B,0.0,1.0,0.0,0.0,25.0
EPS15L1,1.0,0.0,0.0,0.0,25.0
PPP1R12A,1.0,0.0,0.0,0.0,25.0
MFSD14C,1.0,0.0,0.0,0.0,25.0
MPHOSPH10,1.0,0.0,0.0,0.0,25.0
MRPS25,1.0,0.0,0.0,0.0,25.0
AATF,1.0,0.0,0.0,0.0,25.0
MYO19,1.0,0.0,0.0,0.0,25.0
NDUFV1,1.0,0.0,0.0,0.0,25.0
NUCKS1,0.0,0.0,1.0,0.0,25.0
NUP58,0.0,1.0,0.0,0.0,25.0
NUP98,1.0,0.0,0.0,0.0,25.0
ORC3,0.0,0.0,1.0,0.0,25.0
OXCT1,1.0,0.0,0.0,0.0,25.0
PARP9,0.0,1.0,0.0,0.0,25.0
PDK4,0.0,1.0,0.0,0.0,25.0
PHF12,0.0,0.0,1.0,0.0,25.0
PHTF2,0.0,0.0,0.0,1.0,25.0
PLBD1,1.0,0.0,0.0,0.0,25.0
PNPLA6,1.0,0.0,0.0,0.0,25.0
PNRC1,0.0,1.0,0.0,0.0,25.0
POLR1D,0.0,0.0,1.0,0.0,25.0
POMP,0.0,1.0,0.0,0.0,25.0
MITF,0.0,0.0,1.0,0.0,25.0
MFSD1,0.0,0.0,1.0,0.0,25.0
ETNK1,0.0,0.0,1.0,0.0,25.0
METTL25,1.0,0.0,0.0,0.0,25.0
FAM204A,0.0,0.0,1.0,0.0,25.0
FAM208B,1.0,0.0,0.0,0.0,25.0
FCGR2B,0.0,0.0,1.0,0.0,25.0
FGD6,0.0,0.0,0.0,1.0,25.0
GNA15,0.0,0.0,0.0,1.0,25.0
GOLGA8A,1.0,0.0,0.0,0.0,25.0
HECTD2,0.0,0.0,0.0,1.0,25.0
HERPUD2,1.0,0.0,0.0,0.0,25.0
HGSNAT,1.0,0.0,0.0,0.0,25.0
HIC2,1.0,0.0,0.0,0.0,25.0
HIST1H2BH,1.0,0.0,0.0,0.0,25.0
HLA-DPB1,0.0,1.0,0.0,0.0,25.0
HPS3,0.0,1.0,0.0,0.0,25.0
IL16,0.0,0.0,1.0,0.0,25.0
IQGAP1,1.0,0.0,0.0,0.0,25.0
KPNA6,0.0,1.0,0.0,0.0,25.0
LMBR1L,0.0,0.0,0.0,1.0,25.0
LRIG1,0.0,0.0,0.0,1.0,25.0
MAU2,1.0,0.0,0.0,0.0,25.0
ZSCAN5A,0.0,0.0,1.0,0.0,25.0
