,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
TBC1D1,1.0,0.0,1.0,1.0,75.0
STT3B,1.0,1.0,0.0,1.0,75.0
ZC4H2,0.0,0.0,1.0,1.0,50.0
NFKB1,0.0,1.0,0.0,1.0,50.0
WWC3,0.0,0.0,1.0,1.0,50.0
PHF21A,0.0,1.0,0.0,1.0,50.0
NECTIN3,1.0,0.0,1.0,0.0,50.0
ZFY,0.0,0.0,1.0,1.0,50.0
ZDHHC2,0.0,1.0,0.0,1.0,50.0
MAPK6,1.0,0.0,0.0,1.0,50.0
MAP3K3,0.0,1.0,0.0,1.0,50.0
PIP5K1B,0.0,1.0,0.0,1.0,50.0
MAML1,1.0,0.0,0.0,1.0,50.0
ZNF431,1.0,0.0,0.0,1.0,50.0
UACA,0.0,0.0,1.0,1.0,50.0
SSFA2,0.0,1.0,0.0,1.0,50.0
PKP4,0.0,0.0,1.0,1.0,50.0
PREP,0.0,1.0,0.0,1.0,50.0
STAMBPL1,0.0,1.0,0.0,1.0,50.0
RMDN2,1.0,0.0,0.0,1.0,50.0
RABGAP1L,0.0,0.0,1.0,1.0,50.0
TERB1,1.0,0.0,0.0,1.0,50.0
PTCH1,1.0,0.0,1.0,0.0,50.0
PROSER2,0.0,1.0,0.0,1.0,50.0
TLK1,1.0,0.0,0.0,1.0,50.0
TTLL4,1.0,1.0,0.0,0.0,50.0
TNFAIP8,1.0,0.0,0.0,1.0,50.0
TNPO1,0.0,1.0,0.0,1.0,50.0
PPM1L,0.0,0.0,1.0,1.0,50.0
ST7,1.0,0.0,0.0,1.0,50.0
PLEKHG1,0.0,0.0,1.0,1.0,50.0
TSHZ1,1.0,0.0,0.0,1.0,50.0
PPARG,1.0,0.0,0.0,1.0,50.0
ZNF800,0.0,1.0,0.0,1.0,50.0
ITSN1,0.0,1.0,0.0,1.0,50.0
CNTLN,1.0,1.0,0.0,0.0,50.0
ERICH1,0.0,1.0,1.0,0.0,50.0
EPB41L5,1.0,0.0,0.0,1.0,50.0
ICA1,0.0,0.0,1.0,1.0,50.0
IRF2,1.0,0.0,0.0,1.0,50.0
EIF4EBP2,1.0,0.0,0.0,1.0,50.0
JARID2,1.0,0.0,0.0,1.0,50.0
ANP32B,1.0,0.0,0.0,1.0,50.0
DIS3L2,0.0,1.0,0.0,1.0,50.0
AMD1,0.0,0.0,1.0,1.0,50.0
HDAC2,0.0,0.0,1.0,1.0,50.0
KATNAL1,0.0,0.0,1.0,1.0,50.0
CPEB2,0.0,1.0,0.0,1.0,50.0
DPYD,1.0,1.0,0.0,0.0,50.0
FKBP5,1.0,0.0,0.0,1.0,50.0
KCNMA1,1.0,0.0,0.0,1.0,50.0
ACSL1,0.0,1.0,0.0,1.0,50.0
ACSF3,0.0,0.0,1.0,1.0,50.0
FAM20B,1.0,0.0,0.0,1.0,50.0
CD58,0.0,0.0,0.0,1.0,25.0
CDKN2A,0.0,0.0,1.0,0.0,25.0
TEAD1,0.0,0.0,0.0,1.0,25.0
LARP4B,0.0,0.0,0.0,1.0,25.0
SUCLG2,0.0,1.0,0.0,0.0,25.0
TIAL1,0.0,0.0,1.0,0.0,25.0
COA1,0.0,0.0,1.0,0.0,25.0
STRN,0.0,0.0,0.0,1.0,25.0
COLEC12,1.0,0.0,0.0,0.0,25.0
CTNNBIP1,0.0,0.0,0.0,1.0,25.0
CYB5R4,0.0,0.0,0.0,1.0,25.0
C1orf162,1.0,0.0,0.0,0.0,25.0
TRA2A,0.0,0.0,1.0,0.0,25.0
BTBD10,0.0,0.0,1.0,0.0,25.0
TXLNG,0.0,0.0,1.0,0.0,25.0
ZNF507,1.0,0.0,0.0,0.0,25.0
ACTA2,0.0,0.0,1.0,0.0,25.0
ADD1,1.0,0.0,0.0,0.0,25.0
AHCTF1,0.0,0.0,0.0,1.0,25.0
AKAP11,0.0,0.0,1.0,0.0,25.0
ZBTB44,0.0,0.0,1.0,0.0,25.0
ANP32A,1.0,0.0,0.0,0.0,25.0
TWF1,0.0,0.0,0.0,1.0,25.0
BEND6,0.0,0.0,0.0,1.0,25.0
ARHGAP26,0.0,0.0,0.0,1.0,25.0
TTC7A,0.0,0.0,0.0,1.0,25.0
TTBK2,0.0,0.0,0.0,1.0,25.0
ARHGAP35,0.0,0.0,1.0,0.0,25.0
TRPM2,0.0,0.0,1.0,0.0,25.0
BBS9,0.0,0.0,1.0,0.0,25.0
TNFRSF1B,0.0,0.0,0.0,1.0,25.0
CYLD,1.0,0.0,0.0,0.0,25.0
DUSP22,0.0,0.0,0.0,1.0,25.0
SLC36A4,1.0,0.0,0.0,0.0,25.0
N4BP2L1,0.0,0.0,0.0,1.0,25.0
P4HA1,1.0,0.0,0.0,0.0,25.0
NUFIP2,0.0,0.0,0.0,1.0,25.0
IL18R1,0.0,0.0,1.0,0.0,25.0
NFATC1,0.0,0.0,0.0,1.0,25.0
NEDD4,0.0,0.0,0.0,1.0,25.0
NACA,1.0,0.0,0.0,0.0,25.0
NAA35,0.0,0.0,0.0,1.0,25.0
MYO10,1.0,0.0,0.0,0.0,25.0
PEX2,0.0,0.0,1.0,0.0,25.0
MCTP1,0.0,0.0,1.0,0.0,25.0
MBP,0.0,0.0,0.0,1.0,25.0
KCNB2,0.0,0.0,1.0,0.0,25.0
KCNIP1,0.0,0.0,0.0,1.0,25.0
MAP2K5,0.0,0.0,0.0,1.0,25.0
KIAA0930,0.0,0.0,0.0,1.0,25.0
LRRK2,0.0,0.0,0.0,1.0,25.0
PAPOLA,0.0,0.0,1.0,0.0,25.0
HNRNPU,0.0,0.0,1.0,0.0,25.0
SLC12A6,1.0,0.0,0.0,0.0,25.0
FBRSL1,0.0,0.0,0.0,1.0,25.0
SIRPA,0.0,0.0,0.0,1.0,25.0
SENP5,0.0,0.0,0.0,1.0,25.0
SEC23IP,1.0,0.0,0.0,0.0,25.0
KSR1,0.0,0.0,1.0,0.0,25.0
EEF2K,1.0,0.0,0.0,0.0,25.0
RNF19A,0.0,0.0,0.0,1.0,25.0
ENTPD5,0.0,0.0,0.0,1.0,25.0
PTAR1,0.0,0.0,0.0,1.0,25.0
HAT1,1.0,0.0,0.0,0.0,25.0
FHIT,0.0,0.0,1.0,0.0,25.0
GDPD1,0.0,0.0,1.0,0.0,25.0
GLRX,0.0,0.0,1.0,0.0,25.0
PLXNC1,1.0,0.0,0.0,0.0,25.0
GMDS,0.0,0.0,0.0,1.0,25.0
GPAT4,0.0,0.0,0.0,1.0,25.0
PLEKHA2,0.0,0.0,0.0,1.0,25.0
MCF2L,0.0,0.0,1.0,0.0,25.0
