,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
MTA3,0.0,1.0,1.0,1.0,75.0
API5,1.0,1.0,1.0,0.0,75.0
FAM120B,1.0,1.0,1.0,0.0,75.0
YIPF1,1.0,1.0,1.0,0.0,75.0
DTX2,1.0,1.0,1.0,0.0,75.0
MAP2K1,1.0,1.0,1.0,0.0,75.0
FOXP1,1.0,1.0,1.0,0.0,75.0
LTBR,0.0,1.0,1.0,1.0,75.0
DEAF1,1.0,1.0,1.0,0.0,75.0
NVL,0.0,1.0,1.0,1.0,75.0
OSTM1,0.0,1.0,1.0,1.0,75.0
GDPD1,1.0,1.0,1.0,0.0,75.0
GNS,1.0,1.0,1.0,0.0,75.0
CORO1C,1.0,1.0,1.0,0.0,75.0
PAPOLA,1.0,1.0,1.0,0.0,75.0
HACE1,1.0,1.0,1.0,0.0,75.0
HNRNPH1,1.0,1.0,1.0,0.0,75.0
HECTD2,1.0,1.0,1.0,0.0,75.0
SMIM13,1.0,1.0,0.0,0.0,50.0
TNFSF15,0.0,1.0,1.0,0.0,50.0
SLC25A53,0.0,1.0,1.0,0.0,50.0
SMC5,0.0,1.0,1.0,0.0,50.0
AVL9,1.0,0.0,1.0,0.0,50.0
THUMPD3-AS1,1.0,0.0,1.0,0.0,50.0
SPPL2A,0.0,1.0,1.0,0.0,50.0
SREK1,0.0,1.0,0.0,1.0,50.0
C9orf84,1.0,0.0,1.0,0.0,50.0
AKAP10,0.0,1.0,1.0,0.0,50.0
SSR3,0.0,1.0,1.0,0.0,50.0
ITPR1,0.0,1.0,1.0,0.0,50.0
SEC62,0.0,0.0,1.0,1.0,50.0
RIOK3,0.0,0.0,1.0,1.0,50.0
MYEF2,0.0,1.0,1.0,0.0,50.0
PTGES3,0.0,1.0,1.0,0.0,50.0
CYTH1,1.0,1.0,0.0,0.0,50.0
PAIP2,0.0,0.0,1.0,1.0,50.0
NUBPL,0.0,1.0,1.0,0.0,50.0
DGKD,0.0,1.0,1.0,0.0,50.0
VIPAS39,1.0,1.0,0.0,0.0,50.0
RNGTT,0.0,1.0,1.0,0.0,50.0
BORCS5,0.0,1.0,1.0,0.0,50.0
MSI2,1.0,0.0,1.0,0.0,50.0
TPCN2,0.0,1.0,1.0,0.0,50.0
CDC73,0.0,1.0,1.0,0.0,50.0
PRKRIP1,0.0,1.0,1.0,0.0,50.0
TRAPPC8,1.0,0.0,1.0,0.0,50.0
TRMT61B,0.0,1.0,1.0,0.0,50.0
WIPI1,0.0,0.0,1.0,0.0,25.0
TRIM33,0.0,1.0,0.0,0.0,25.0
UEVLD,1.0,0.0,0.0,0.0,25.0
ZNF512,1.0,0.0,0.0,0.0,25.0
ZFYVE26,1.0,0.0,0.0,0.0,25.0
ANAPC4,0.0,0.0,1.0,0.0,25.0
UBA6,0.0,0.0,1.0,0.0,25.0
ARMCX4,0.0,0.0,1.0,0.0,25.0
TPCN1,0.0,0.0,1.0,0.0,25.0
B4GALT5,0.0,0.0,1.0,0.0,25.0
TBRG1,0.0,1.0,0.0,0.0,25.0
UTP14A,1.0,0.0,0.0,0.0,25.0
YTHDF3,0.0,0.0,1.0,0.0,25.0
GSE1,1.0,0.0,0.0,0.0,25.0
BCOR,1.0,0.0,0.0,0.0,25.0
EDA2R,0.0,0.0,1.0,0.0,25.0
PYROXD1,0.0,0.0,0.0,1.0,25.0
PRKX,0.0,0.0,1.0,0.0,25.0
PLEKHM3,0.0,1.0,0.0,0.0,25.0
ACVR2A,0.0,0.0,0.0,1.0,25.0
DMXL2,0.0,0.0,1.0,0.0,25.0
DOCK1,0.0,0.0,1.0,0.0,25.0
NEURL1B,0.0,1.0,0.0,0.0,25.0
NBEAL1,0.0,0.0,1.0,0.0,25.0
MGAT1,0.0,0.0,1.0,0.0,25.0
COPG2,0.0,0.0,0.0,1.0,25.0
ELFN1,1.0,0.0,0.0,0.0,25.0
EMP2,0.0,0.0,0.0,1.0,25.0
ENO4,0.0,0.0,0.0,1.0,25.0
EXOSC6,0.0,1.0,0.0,0.0,25.0
IWS1,0.0,0.0,1.0,0.0,25.0
FHIT,0.0,0.0,1.0,0.0,25.0
INPP5A,0.0,0.0,1.0,0.0,25.0
GRAMD1B,0.0,0.0,1.0,0.0,25.0
RAB33B,0.0,0.0,1.0,0.0,25.0
RABL6,0.0,0.0,1.0,0.0,25.0
BRI3,0.0,0.0,1.0,0.0,25.0
CCZ1B,0.0,1.0,0.0,0.0,25.0
BROX,0.0,1.0,0.0,0.0,25.0
BRWD3,1.0,0.0,0.0,0.0,25.0
C9orf85,1.0,0.0,0.0,0.0,25.0
STAT5A,1.0,0.0,0.0,0.0,25.0
SP3,0.0,0.0,0.0,1.0,25.0
SMCR8,0.0,0.0,1.0,0.0,25.0
SLC12A9,0.0,0.0,1.0,0.0,25.0
SLC10A7,0.0,0.0,1.0,0.0,25.0
SEPSECS,0.0,0.0,1.0,0.0,25.0
CHM,0.0,0.0,1.0,0.0,25.0
SCARB1,0.0,0.0,0.0,1.0,25.0
SARAF,0.0,0.0,1.0,0.0,25.0
SAFB2,0.0,0.0,1.0,0.0,25.0
CEBPA,0.0,0.0,0.0,1.0,25.0
RPS4Y1,0.0,1.0,0.0,0.0,25.0
RNF4,0.0,1.0,0.0,0.0,25.0
RIF1,0.0,0.0,1.0,0.0,25.0
RGS12,1.0,0.0,0.0,0.0,25.0
OSBPL2,0.0,1.0,0.0,0.0,25.0
