,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
SMARCA4,0.0,1.0,0.0,0.0,25.0
TBL1X,0.0,0.0,0.0,1.0,25.0
ZBTB7C,1.0,0.0,0.0,0.0,25.0
TMC8,0.0,1.0,0.0,0.0,25.0
AATF,0.0,0.0,1.0,0.0,25.0
PTAFR,0.0,1.0,0.0,0.0,25.0
CEP152,1.0,0.0,0.0,0.0,25.0
HERPUD2,0.0,0.0,1.0,0.0,25.0
GGA3,1.0,0.0,0.0,0.0,25.0
FEM1B,1.0,0.0,0.0,0.0,25.0
FANCL,0.0,0.0,1.0,0.0,25.0
EFHD2,1.0,0.0,0.0,0.0,25.0
DZIP3,0.0,0.0,1.0,0.0,25.0
DYRK2,1.0,0.0,0.0,0.0,25.0
DOK1,0.0,0.0,0.0,1.0,25.0
DOCK8,0.0,1.0,0.0,0.0,25.0
DNAJB6,0.0,1.0,0.0,0.0,25.0
CTBP1,1.0,0.0,0.0,0.0,25.0
COBL,0.0,1.0,0.0,0.0,25.0
CNIH3,1.0,0.0,0.0,0.0,25.0
CHIT1,0.0,1.0,0.0,0.0,25.0
CCDC50,0.0,0.0,1.0,0.0,25.0
HHAT,0.0,0.0,0.0,1.0,25.0
CASP3,0.0,0.0,1.0,0.0,25.0
CAMK4,0.0,0.0,0.0,1.0,25.0
C2orf69,0.0,1.0,0.0,0.0,25.0
BUB3,0.0,0.0,0.0,1.0,25.0
BTBD11,0.0,0.0,1.0,0.0,25.0
BCL9L,0.0,0.0,1.0,0.0,25.0
ATXN2,0.0,1.0,0.0,0.0,25.0
ARNTL,0.0,1.0,0.0,0.0,25.0
ARHGAP30,0.0,0.0,1.0,0.0,25.0
ARHGAP15,0.0,0.0,1.0,0.0,25.0
AP4S1,0.0,0.0,1.0,0.0,25.0
AKIRIN1,1.0,0.0,0.0,0.0,25.0
ADGRG1,0.0,1.0,0.0,0.0,25.0
ACACA,0.0,0.0,1.0,0.0,25.0
HEXDC,1.0,0.0,0.0,0.0,25.0
HS1BP3,1.0,0.0,0.0,0.0,25.0
PRKX,1.0,0.0,0.0,0.0,25.0
ABCB11,0.0,0.0,0.0,1.0,25.0
PNN,1.0,0.0,0.0,0.0,25.0
PLEKHJ1,0.0,0.0,0.0,1.0,25.0
PKD1,0.0,1.0,0.0,0.0,25.0
PITPNB,1.0,0.0,0.0,0.0,25.0
PHLPP2,0.0,0.0,1.0,0.0,25.0
PDIK1L,1.0,0.0,0.0,0.0,25.0
PCF11,1.0,0.0,0.0,0.0,25.0
OTUD4,0.0,0.0,1.0,0.0,25.0
OPRM1,0.0,0.0,1.0,0.0,25.0
NUTM2A-AS1,0.0,0.0,1.0,0.0,25.0
NUPL2,0.0,1.0,0.0,0.0,25.0
NSMF,0.0,0.0,0.0,1.0,25.0
NFXL1,1.0,0.0,0.0,0.0,25.0
MTR,0.0,1.0,0.0,0.0,25.0
MTF2,0.0,1.0,0.0,0.0,25.0
JAK2,0.0,0.0,1.0,0.0,25.0
MSH3,1.0,0.0,0.0,0.0,25.0
MRPL3,0.0,0.0,1.0,0.0,25.0
METTL15,0.0,0.0,1.0,0.0,25.0
MEGF9,1.0,0.0,0.0,0.0,25.0
MAPKAPK2,0.0,0.0,0.0,1.0,25.0
MAP1LC3B,0.0,0.0,1.0,0.0,25.0
LY96,0.0,0.0,1.0,0.0,25.0
LINC00487,0.0,1.0,0.0,0.0,25.0
LILRB3,1.0,0.0,0.0,0.0,25.0
LILRB1,0.0,0.0,1.0,0.0,25.0
KLHL6,0.0,0.0,1.0,0.0,25.0
KIF2A,0.0,0.0,1.0,0.0,25.0
KIF27,0.0,1.0,0.0,0.0,25.0
KDSR,0.0,1.0,0.0,0.0,25.0
ZNF566,1.0,0.0,0.0,0.0,25.0
