,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
SYNE1,1.0,1.0,1.0,1.0,100.0
PLCL2,1.0,1.0,1.0,1.0,100.0
PIK3CG,1.0,1.0,1.0,1.0,100.0
PIK3CA,1.0,1.0,1.0,1.0,100.0
PHLPP1,1.0,1.0,1.0,1.0,100.0
PHIP,1.0,1.0,1.0,1.0,100.0
PELI2,1.0,1.0,1.0,1.0,100.0
TBC1D4,1.0,1.0,1.0,1.0,100.0
FBXL20,1.0,1.0,1.0,1.0,100.0
TSHZ1,1.0,1.0,1.0,1.0,100.0
SLC8A1,1.0,1.0,1.0,1.0,100.0
USP9X,1.0,1.0,1.0,1.0,100.0
CREBL2,1.0,1.0,1.0,1.0,100.0
VGLL4,1.0,1.0,1.0,1.0,100.0
CTBS,1.0,1.0,1.0,1.0,100.0
CLASP1,1.0,1.0,1.0,1.0,100.0
FAM102B,1.0,1.0,1.0,1.0,100.0
CFLAR,1.0,1.0,1.0,1.0,100.0
DAP,1.0,1.0,1.0,1.0,100.0
DLEU2,1.0,1.0,1.0,1.0,100.0
CCND3,1.0,1.0,1.0,1.0,100.0
WIPF1,1.0,1.0,1.0,1.0,100.0
BAZ2B,1.0,1.0,1.0,1.0,100.0
ZADH2,1.0,1.0,1.0,1.0,100.0
TXNDC16,1.0,1.0,1.0,1.0,100.0
ARHGAP6,1.0,1.0,1.0,1.0,100.0
EPHB2,1.0,1.0,1.0,1.0,100.0
ZMYND11,1.0,1.0,1.0,1.0,100.0
ANKRD44,1.0,1.0,1.0,1.0,100.0
ZNF638,1.0,1.0,1.0,1.0,100.0
AKNA,1.0,1.0,1.0,1.0,100.0
CRADD,1.0,1.0,1.0,1.0,100.0
ATF6,0.0,1.0,1.0,1.0,75.0
ARRDC2,1.0,1.0,0.0,1.0,75.0
LYPLAL1,1.0,1.0,0.0,1.0,75.0
NEDD9,1.0,0.0,1.0,1.0,75.0
FHIT,1.0,0.0,1.0,1.0,75.0
FKBP5,0.0,1.0,1.0,1.0,75.0
LENG8,0.0,1.0,1.0,0.0,50.0
RNF115,0.0,0.0,1.0,1.0,50.0
CSGALNACT1,0.0,0.0,1.0,1.0,50.0
STK38,0.0,1.0,1.0,0.0,50.0
PPP2R5C,0.0,0.0,1.0,1.0,50.0
PRR5,0.0,1.0,1.0,0.0,50.0
DTNA,0.0,0.0,1.0,1.0,50.0
SSBP1,1.0,0.0,1.0,0.0,50.0
RASAL2,0.0,0.0,1.0,1.0,50.0
RUNX1,1.0,0.0,1.0,0.0,50.0
ELMO1,0.0,1.0,0.0,1.0,50.0
TBC1D1,0.0,0.0,1.0,1.0,50.0
RUNX2,0.0,0.0,1.0,1.0,50.0
ARHGAP24,0.0,1.0,1.0,0.0,50.0
SERPINB9P1,0.0,1.0,0.0,1.0,50.0
SP140L,0.0,0.0,1.0,1.0,50.0
FLI1,0.0,0.0,1.0,1.0,50.0
SLC35F5,1.0,0.0,1.0,0.0,50.0
DOCK7,1.0,0.0,1.0,0.0,50.0
TTC39C,1.0,0.0,1.0,0.0,50.0
YPEL5,1.0,0.0,0.0,1.0,50.0
CD55,0.0,0.0,1.0,1.0,50.0
INTS6-AS1,1.0,0.0,1.0,0.0,50.0
MSL2,0.0,0.0,1.0,1.0,50.0
NAV3,0.0,0.0,1.0,1.0,50.0
IGSF21,0.0,1.0,0.0,1.0,50.0
DOCK5,0.0,1.0,1.0,0.0,50.0
CELF2,0.0,0.0,1.0,1.0,50.0
FARS2,0.0,1.0,1.0,0.0,50.0
TBXAS1,0.0,1.0,1.0,0.0,50.0
CBLB,0.0,1.0,1.0,0.0,50.0
C15orf41,0.0,1.0,1.0,0.0,50.0
SRGAP2B,0.0,0.0,0.0,1.0,25.0
ZEB2,0.0,0.0,1.0,0.0,25.0
TTC27,0.0,0.0,1.0,0.0,25.0
WASF2,0.0,1.0,0.0,0.0,25.0
TIPRL,0.0,0.0,1.0,0.0,25.0
TULP3,1.0,0.0,0.0,0.0,25.0
UBE3D,0.0,0.0,0.0,1.0,25.0
ZNF562,0.0,1.0,0.0,0.0,25.0
UBAP2,0.0,1.0,0.0,0.0,25.0
TLR2,0.0,0.0,1.0,0.0,25.0
TMEM156,0.0,0.0,0.0,1.0,25.0
STK17B,0.0,0.0,0.0,1.0,25.0
TOP3B,1.0,0.0,0.0,0.0,25.0
ACP6,0.0,0.0,0.0,1.0,25.0
SLC9A9,0.0,0.0,0.0,1.0,25.0
HIF1A,0.0,1.0,0.0,0.0,25.0
GPRIN3,0.0,1.0,0.0,0.0,25.0
ETS1,0.0,0.0,0.0,1.0,25.0
EDA,0.0,0.0,1.0,0.0,25.0
DOCK2,0.0,0.0,1.0,0.0,25.0
CTTNBP2,0.0,0.0,1.0,0.0,25.0
CPED1,0.0,0.0,0.0,1.0,25.0
CPA2,0.0,0.0,1.0,0.0,25.0
CHPT1,0.0,1.0,0.0,0.0,25.0
CALCOCO2,0.0,0.0,1.0,0.0,25.0
BAZ1B,0.0,1.0,0.0,0.0,25.0
ATP8A2,0.0,1.0,0.0,0.0,25.0
ARPC5,0.0,1.0,0.0,0.0,25.0
ARHGAP22,0.0,0.0,0.0,1.0,25.0
ANKS6,0.0,0.0,0.0,1.0,25.0
ALDH18A1,0.0,0.0,0.0,1.0,25.0
HEATR5A,0.0,0.0,0.0,1.0,25.0
HS3ST4,0.0,0.0,0.0,1.0,25.0
SLA,0.0,0.0,0.0,1.0,25.0
KHDRBS3,0.0,0.0,0.0,1.0,25.0
SFT2D2,0.0,0.0,0.0,1.0,25.0
SETD2,0.0,1.0,0.0,0.0,25.0
RUFY1,0.0,0.0,1.0,0.0,25.0
RFX3,0.0,1.0,0.0,0.0,25.0
PUDP,0.0,0.0,1.0,0.0,25.0
PSIP1,0.0,1.0,0.0,0.0,25.0
PPP2R5A,0.0,1.0,0.0,0.0,25.0
PNPLA8,0.0,0.0,1.0,0.0,25.0
PLXNA1,0.0,0.0,0.0,1.0,25.0
PLAGL1,0.0,0.0,0.0,1.0,25.0
PDGFRA,0.0,1.0,0.0,0.0,25.0
PDGFC,0.0,1.0,0.0,0.0,25.0
AKAP13,0.0,0.0,1.0,0.0,25.0
NAV2-AS4,0.0,0.0,0.0,1.0,25.0
MTUS1,0.0,0.0,1.0,0.0,25.0
ZSWIM6,0.0,0.0,0.0,1.0,25.0
