,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
THOC3,1.0,1.0,1.0,1.0,100.0
TGS1,1.0,1.0,1.0,1.0,100.0
TGOLN2,1.0,1.0,1.0,1.0,100.0
UTP20,1.0,1.0,1.0,1.0,100.0
VPS53,1.0,1.0,1.0,1.0,100.0
WDFY4,1.0,1.0,1.0,1.0,100.0
ZFC3H1,1.0,1.0,1.0,1.0,100.0
ZNF891,1.0,1.0,1.0,1.0,100.0
ZNF787,1.0,1.0,1.0,1.0,100.0
ZNF783,1.0,1.0,1.0,1.0,100.0
ZNF737,1.0,1.0,1.0,1.0,100.0
ZNF678,1.0,1.0,1.0,1.0,100.0
ZNF592,1.0,1.0,1.0,1.0,100.0
ZNF490,1.0,1.0,1.0,1.0,100.0
ZNF277,1.0,1.0,1.0,1.0,100.0
ZNF235,1.0,1.0,1.0,1.0,100.0
ZNF160,1.0,1.0,1.0,1.0,100.0
ZKSCAN1,1.0,1.0,1.0,1.0,100.0
ZFP62,1.0,1.0,1.0,1.0,100.0
ZFAND5,1.0,1.0,1.0,1.0,100.0
WDR33,1.0,1.0,1.0,1.0,100.0
ZDHHC2,1.0,1.0,1.0,1.0,100.0
ZDHHC17,1.0,1.0,1.0,1.0,100.0
ZBED4,1.0,1.0,1.0,1.0,100.0
YWHAB,1.0,1.0,1.0,1.0,100.0
YPEL3,1.0,1.0,1.0,1.0,100.0
YKT6,1.0,1.0,1.0,1.0,100.0
XRCC5,1.0,1.0,1.0,1.0,100.0
WWP2,1.0,1.0,1.0,1.0,100.0
WWC2,1.0,1.0,1.0,1.0,100.0
WRNIP1,1.0,1.0,1.0,1.0,100.0
WRB,1.0,1.0,1.0,1.0,100.0
WNK1,1.0,1.0,1.0,1.0,100.0
TFEB,1.0,1.0,1.0,1.0,100.0
TCERG1,1.0,1.0,1.0,1.0,100.0
RNLS,1.0,1.0,1.0,1.0,100.0
TBC1D9,1.0,1.0,1.0,1.0,100.0
SLC20A2,1.0,1.0,1.0,1.0,100.0
SLAIN2,1.0,1.0,1.0,1.0,100.0
SKAP2,1.0,1.0,1.0,1.0,100.0
SIPA1L3,1.0,1.0,1.0,1.0,100.0
SIPA1,1.0,1.0,1.0,1.0,100.0
SIMC1,1.0,1.0,1.0,1.0,100.0
SHQ1,1.0,1.0,1.0,1.0,100.0
SH3GLB1,1.0,1.0,1.0,1.0,100.0
SFT2D1,1.0,1.0,1.0,1.0,100.0
SFI1,1.0,1.0,1.0,1.0,100.0
SETDB1,1.0,1.0,1.0,1.0,100.0
SETD7,1.0,1.0,1.0,1.0,100.0
SEC63,1.0,1.0,1.0,1.0,100.0
SBNO2,1.0,1.0,1.0,1.0,100.0
SASH3,1.0,1.0,1.0,1.0,100.0
SAMD9L,1.0,1.0,1.0,1.0,100.0
SAFB2,1.0,1.0,1.0,1.0,100.0
SAE1,1.0,1.0,1.0,1.0,100.0
RUFY1,1.0,1.0,1.0,1.0,100.0
RSU1,1.0,1.0,1.0,1.0,100.0
RSRC2,1.0,1.0,1.0,1.0,100.0
RSBN1L,1.0,1.0,1.0,1.0,100.0
RPS7,1.0,1.0,1.0,1.0,100.0
RPL31,1.0,1.0,1.0,1.0,100.0
RPL3,1.0,1.0,1.0,1.0,100.0
RPL28,1.0,1.0,1.0,1.0,100.0
RPL13A,1.0,1.0,1.0,1.0,100.0
SLC22A15,1.0,1.0,1.0,1.0,100.0
SLC35G2,1.0,1.0,1.0,1.0,100.0
SLC38A10,1.0,1.0,1.0,1.0,100.0
STAMBP,1.0,1.0,1.0,1.0,100.0
TBC1D16,1.0,1.0,1.0,1.0,100.0
TBC1D1,1.0,1.0,1.0,1.0,100.0
TAOK1,1.0,1.0,1.0,1.0,100.0
TAL1,1.0,1.0,1.0,1.0,100.0
TAF7,1.0,1.0,1.0,1.0,100.0
TAF12,1.0,1.0,1.0,1.0,100.0
TAB3,1.0,1.0,1.0,1.0,100.0
SYNJ2,1.0,1.0,1.0,1.0,100.0
SYNCRIP,1.0,1.0,1.0,1.0,100.0
SYF2,1.0,1.0,1.0,1.0,100.0
STON2,1.0,1.0,1.0,1.0,100.0
STAMBPL1,1.0,1.0,1.0,1.0,100.0
STAM2,1.0,1.0,1.0,1.0,100.0
SMAD7,1.0,1.0,1.0,1.0,100.0
SSR1,1.0,1.0,1.0,1.0,100.0
SSFA2,1.0,1.0,1.0,1.0,100.0
SRSF7,1.0,1.0,1.0,1.0,100.0
SRRM1,1.0,1.0,1.0,1.0,100.0
SRP72,1.0,1.0,1.0,1.0,100.0
SPRY2,1.0,1.0,1.0,1.0,100.0
SPOPL,1.0,1.0,1.0,1.0,100.0
SPAST,1.0,1.0,1.0,1.0,100.0
SPACA6,1.0,1.0,1.0,1.0,100.0
SOCS6,1.0,1.0,1.0,1.0,100.0
SOAT1,1.0,1.0,1.0,1.0,100.0
SMARCA2,1.0,1.0,1.0,1.0,100.0
KCNH8,1.0,1.0,1.0,1.0,100.0
ZW10,1.0,1.0,1.0,1.0,100.0
KATNA1,1.0,1.0,1.0,1.0,100.0
EHD4,1.0,1.0,1.0,1.0,100.0
EPC1,1.0,1.0,1.0,1.0,100.0
EP400,1.0,1.0,1.0,1.0,100.0
ENTPD1-AS1,1.0,1.0,1.0,1.0,100.0
CBX3,1.0,1.0,1.0,1.0,100.0
APMAP,1.0,1.0,1.0,1.0,100.0
ELOVL6,1.0,1.0,1.0,1.0,100.0
ELK3,1.0,1.0,1.0,1.0,100.0
EIF3H,1.0,1.0,1.0,1.0,100.0
APPBP2,1.0,1.0,1.0,1.0,100.0
APPL1,1.0,1.0,1.0,1.0,100.0
ARGLU1,1.0,1.0,1.0,1.0,100.0
EED,1.0,1.0,1.0,1.0,100.0
EDA2R,1.0,1.0,1.0,1.0,100.0
DZIP3,1.0,1.0,1.0,1.0,100.0
DYNLT1,1.0,1.0,1.0,1.0,100.0
DTNA,1.0,1.0,1.0,1.0,100.0
ARCN1,1.0,1.0,1.0,1.0,100.0
DOCK8,1.0,1.0,1.0,1.0,100.0
CCDC6,1.0,1.0,1.0,1.0,100.0
CCDC7,1.0,1.0,1.0,1.0,100.0
CBWD5,1.0,1.0,1.0,1.0,100.0
APBB1IP,1.0,1.0,1.0,1.0,100.0
ANP32A,1.0,1.0,1.0,1.0,100.0
EPC2,1.0,1.0,1.0,1.0,100.0
FBXL12,1.0,1.0,1.0,1.0,100.0
FANCC,1.0,1.0,1.0,1.0,100.0
CARD8,1.0,1.0,1.0,1.0,100.0
B3GAT3,1.0,1.0,1.0,1.0,100.0
FAM213A,1.0,1.0,1.0,1.0,100.0
FAM208B,1.0,1.0,1.0,1.0,100.0
FAM198B,1.0,1.0,1.0,1.0,100.0
FAM193B,1.0,1.0,1.0,1.0,100.0
FAM126A,1.0,1.0,1.0,1.0,100.0
FAM122C,1.0,1.0,1.0,1.0,100.0
FAM111A,1.0,1.0,1.0,1.0,100.0
CASP3,1.0,1.0,1.0,1.0,100.0
CHUK,1.0,1.0,1.0,1.0,100.0
CBFA2T3,1.0,1.0,1.0,1.0,100.0
ETS1,1.0,1.0,1.0,1.0,100.0
ETF1,1.0,1.0,1.0,1.0,100.0
ERC1,1.0,1.0,1.0,1.0,100.0
ANKRD50,1.0,1.0,1.0,1.0,100.0
ANO6,1.0,1.0,1.0,1.0,100.0
CCDC73,1.0,1.0,1.0,1.0,100.0
DOCK10,1.0,1.0,1.0,1.0,100.0
FBXL3,1.0,1.0,1.0,1.0,100.0
ARHGEF6,1.0,1.0,1.0,1.0,100.0
CSAD,1.0,1.0,1.0,1.0,100.0
CRLS1,1.0,1.0,1.0,1.0,100.0
CRLF3,1.0,1.0,1.0,1.0,100.0
CPSF6,1.0,1.0,1.0,1.0,100.0
CHD1L,1.0,1.0,1.0,1.0,100.0
CHD8,1.0,1.0,1.0,1.0,100.0
CORO1C,1.0,1.0,1.0,1.0,100.0
COPS2,1.0,1.0,1.0,1.0,100.0
CHFR,1.0,1.0,1.0,1.0,100.0
CHIC2,1.0,1.0,1.0,1.0,100.0
DNAJC3,1.0,1.0,1.0,1.0,100.0
COL4A3BP,1.0,1.0,1.0,1.0,100.0
COA1,1.0,1.0,1.0,1.0,100.0
CNOT8,1.0,1.0,1.0,1.0,100.0
ASPH,1.0,1.0,1.0,1.0,100.0
CNOT6,1.0,1.0,1.0,1.0,100.0
CNEP1R1,1.0,1.0,1.0,1.0,100.0
CNDP2,1.0,1.0,1.0,1.0,100.0
CNBP,1.0,1.0,1.0,1.0,100.0
CHM,1.0,1.0,1.0,1.0,100.0
CSNK2A1,1.0,1.0,1.0,1.0,100.0
CTIF,1.0,1.0,1.0,1.0,100.0
CWC27,1.0,1.0,1.0,1.0,100.0
DAGLB,1.0,1.0,1.0,1.0,100.0
CCDC77,1.0,1.0,1.0,1.0,100.0
ATXN7L3B,1.0,1.0,1.0,1.0,100.0
DNAJC11,1.0,1.0,1.0,1.0,100.0
CD302,1.0,1.0,1.0,1.0,100.0
DMTF1,1.0,1.0,1.0,1.0,100.0
DIS3L2,1.0,1.0,1.0,1.0,100.0
DIDO1,1.0,1.0,1.0,1.0,100.0
DHX9,1.0,1.0,1.0,1.0,100.0
DHX15,1.0,1.0,1.0,1.0,100.0
DHRS7B,1.0,1.0,1.0,1.0,100.0
DENR,1.0,1.0,1.0,1.0,100.0
ATL3,1.0,1.0,1.0,1.0,100.0
CDK5RAP2,1.0,1.0,1.0,1.0,100.0
DECR1,1.0,1.0,1.0,1.0,100.0
CECR2,1.0,1.0,1.0,1.0,100.0
DDX18,1.0,1.0,1.0,1.0,100.0
CEP152,1.0,1.0,1.0,1.0,100.0
DAP,1.0,1.0,1.0,1.0,100.0
CEP164,1.0,1.0,1.0,1.0,100.0
ANKH,1.0,1.0,1.0,1.0,100.0
EXT2,1.0,1.0,1.0,1.0,100.0
FBXO30,1.0,1.0,1.0,1.0,100.0
BCAR3,1.0,1.0,1.0,1.0,100.0
HMG20A,1.0,1.0,1.0,1.0,100.0
AFF4,1.0,1.0,1.0,1.0,100.0
BTBD2,1.0,1.0,1.0,1.0,100.0
BCL2,1.0,1.0,1.0,1.0,100.0
ACIN1,1.0,1.0,1.0,1.0,100.0
HECA,1.0,1.0,1.0,1.0,100.0
HEATR6,1.0,1.0,1.0,1.0,100.0
JAZF1,1.0,1.0,1.0,1.0,100.0
GOLGB1,1.0,1.0,1.0,1.0,100.0
HDAC5,1.0,1.0,1.0,1.0,100.0
BANP,1.0,1.0,1.0,1.0,100.0
KANSL1L,1.0,1.0,1.0,1.0,100.0
GTF2H3,1.0,1.0,1.0,1.0,100.0
GTF2A2,1.0,1.0,1.0,1.0,100.0
GPBP1L1,1.0,1.0,1.0,1.0,100.0
GOLIM4,1.0,1.0,1.0,1.0,100.0
HNRNPF,1.0,1.0,1.0,1.0,100.0
HNRNPH3,1.0,1.0,1.0,1.0,100.0
HNRNPUL1,1.0,1.0,1.0,1.0,100.0
HOOK3,1.0,1.0,1.0,1.0,100.0
ADAMTSL2,1.0,1.0,1.0,1.0,100.0
IPO7,1.0,1.0,1.0,1.0,100.0
ADAM17,1.0,1.0,1.0,1.0,100.0
ACSL3,1.0,1.0,1.0,1.0,100.0
BOD1L1,1.0,1.0,1.0,1.0,100.0
INTS7,1.0,1.0,1.0,1.0,100.0
ITFG2,1.0,1.0,1.0,1.0,100.0
INTS4,1.0,1.0,1.0,1.0,100.0
INPP5F,1.0,1.0,1.0,1.0,100.0
ADD1,1.0,1.0,1.0,1.0,100.0
INO80D,1.0,1.0,1.0,1.0,100.0
BRD1,1.0,1.0,1.0,1.0,100.0
ID3,1.0,1.0,1.0,1.0,100.0
ITSN2,1.0,1.0,1.0,1.0,100.0
BCL2L13,1.0,1.0,1.0,1.0,100.0
CABLES1,1.0,1.0,1.0,1.0,100.0
HECTD2,1.0,1.0,1.0,1.0,100.0
IQCB1,1.0,1.0,1.0,1.0,100.0
BACE1,1.0,1.0,1.0,1.0,100.0
CAP1,1.0,1.0,1.0,1.0,100.0
GAN,1.0,1.0,1.0,1.0,100.0
GABPB1-AS1,1.0,1.0,1.0,1.0,100.0
FOXP1,1.0,1.0,1.0,1.0,100.0
CAMSAP1,1.0,1.0,1.0,1.0,100.0
CAMK2D,1.0,1.0,1.0,1.0,100.0
FOXJ3,1.0,1.0,1.0,1.0,100.0
CAMK1D,1.0,1.0,1.0,1.0,100.0
KARS,1.0,1.0,1.0,1.0,100.0
AMMECR1,1.0,1.0,1.0,1.0,100.0
FGGY,1.0,1.0,1.0,1.0,100.0
GNAI3,1.0,1.0,1.0,1.0,100.0
CARD19,1.0,1.0,1.0,1.0,100.0
GINM1,1.0,1.0,1.0,1.0,100.0
HTRA1,1.0,0.0,1.0,1.0,75.0
MADD,1.0,1.0,0.0,1.0,75.0
ADIPOR2,0.0,1.0,1.0,1.0,75.0
SAR1A,1.0,1.0,1.0,0.0,75.0
TNFAIP8L1,1.0,1.0,1.0,0.0,75.0
MAPKAPK5,1.0,0.0,1.0,1.0,75.0
IFNAR1,1.0,1.0,0.0,1.0,75.0
DERA,0.0,1.0,1.0,1.0,75.0
PCED1A,1.0,1.0,1.0,0.0,75.0
ZNF267,1.0,0.0,1.0,1.0,75.0
ARHGAP22,0.0,1.0,1.0,1.0,75.0
MCCC1,1.0,1.0,1.0,0.0,75.0
KLHL36,1.0,1.0,0.0,1.0,75.0
UBQLN1,1.0,1.0,0.0,1.0,75.0
DCP2,0.0,1.0,1.0,1.0,75.0
CREB3L2,1.0,1.0,0.0,1.0,75.0
CLIP4,1.0,0.0,1.0,1.0,75.0
RPGR,0.0,1.0,1.0,1.0,75.0
FUT9,1.0,1.0,1.0,0.0,75.0
LRP6,0.0,1.0,1.0,1.0,75.0
DIAPH1,1.0,0.0,1.0,1.0,75.0
SNX24,1.0,0.0,1.0,1.0,75.0
ANAPC4,1.0,0.0,1.0,1.0,75.0
YTHDC2,1.0,1.0,0.0,1.0,75.0
OSBPL11,1.0,0.0,1.0,1.0,75.0
RPTOR,1.0,1.0,0.0,1.0,75.0
SMAD6,1.0,1.0,1.0,0.0,75.0
BNC2,1.0,0.0,1.0,1.0,75.0
ZNF710,1.0,0.0,1.0,1.0,75.0
GAB3,0.0,1.0,1.0,1.0,75.0
PMEPA1,1.0,0.0,1.0,1.0,75.0
RBM41,1.0,0.0,1.0,1.0,75.0
GIMAP8,0.0,1.0,1.0,1.0,75.0
PSMB5,0.0,1.0,1.0,1.0,75.0
PRUNE2,0.0,1.0,1.0,1.0,75.0
MINK1,1.0,0.0,1.0,1.0,75.0
AMD1,1.0,1.0,0.0,1.0,75.0
NCOA7,1.0,1.0,0.0,1.0,75.0
PIGC,1.0,1.0,1.0,0.0,75.0
PROCR,1.0,1.0,0.0,1.0,75.0
NCAPD3,0.0,1.0,1.0,1.0,75.0
DIMT1,1.0,1.0,0.0,1.0,75.0
AGPAT4,0.0,1.0,1.0,1.0,75.0
NAP1L4,0.0,1.0,1.0,1.0,75.0
WSB2,0.0,1.0,1.0,1.0,75.0
EIF4G2,1.0,0.0,1.0,1.0,75.0
C8orf59,1.0,0.0,1.0,1.0,75.0
CAAP1,1.0,0.0,1.0,1.0,75.0
WNT2B,0.0,1.0,1.0,1.0,75.0
ZNF770,1.0,0.0,1.0,1.0,75.0
VPS39,1.0,1.0,1.0,0.0,75.0
PTK2,1.0,1.0,0.0,1.0,75.0
ANKRD26,1.0,0.0,1.0,1.0,75.0
MYH9,1.0,1.0,1.0,0.0,75.0
DLG4,0.0,1.0,1.0,1.0,75.0
BSG,1.0,0.0,1.0,1.0,75.0
CDK10,1.0,0.0,1.0,1.0,75.0
HNRNPU,1.0,0.0,1.0,1.0,75.0
DMXL1,1.0,1.0,0.0,1.0,75.0
BTAF1,1.0,1.0,0.0,1.0,75.0
EXTL2,1.0,1.0,1.0,0.0,75.0
HNMT,1.0,0.0,1.0,1.0,75.0
MFSD14B,0.0,1.0,1.0,1.0,75.0
JAM2,0.0,1.0,1.0,1.0,75.0
PUS7,1.0,0.0,1.0,1.0,75.0
UBE3D,1.0,1.0,0.0,1.0,75.0
NEIL3,1.0,1.0,0.0,1.0,75.0
NEDD9,1.0,1.0,0.0,1.0,75.0
PCSK5,0.0,1.0,1.0,1.0,75.0
SRSF10,1.0,1.0,0.0,0.0,50.0
SLC6A6,1.0,0.0,0.0,1.0,50.0
SLF2,1.0,0.0,1.0,0.0,50.0
TMEM181,0.0,1.0,1.0,0.0,50.0
TMEM179B,0.0,0.0,1.0,1.0,50.0
SMG5,0.0,0.0,1.0,1.0,50.0
SOCS7,0.0,1.0,0.0,1.0,50.0
SPOP,0.0,1.0,0.0,1.0,50.0
SYNDIG1,0.0,0.0,1.0,1.0,50.0
ST5,0.0,0.0,1.0,1.0,50.0
C16orf72,0.0,0.0,1.0,1.0,50.0
ST6GALNAC3,1.0,0.0,0.0,1.0,50.0
SUMO2,1.0,0.0,0.0,1.0,50.0
SUN2,1.0,0.0,0.0,1.0,50.0
SUPT20H,1.0,0.0,1.0,0.0,50.0
CHTF8,1.0,1.0,0.0,0.0,50.0
BMS1,1.0,0.0,1.0,0.0,50.0
APLP2,1.0,0.0,0.0,1.0,50.0
PARP1,0.0,1.0,0.0,1.0,50.0
VPS26B,0.0,0.0,1.0,1.0,50.0
PTPN23,1.0,0.0,1.0,0.0,50.0
HPCAL1,1.0,0.0,1.0,0.0,50.0
EFCAB13,0.0,0.0,1.0,1.0,50.0
MCPH1,0.0,0.0,1.0,1.0,50.0
ENTPD1,0.0,1.0,0.0,1.0,50.0
MED14,0.0,0.0,1.0,1.0,50.0
PFDN1,1.0,0.0,0.0,1.0,50.0
HHAT,1.0,0.0,0.0,1.0,50.0
PDHX,0.0,0.0,1.0,1.0,50.0
MICU3,0.0,0.0,1.0,1.0,50.0
ARHGAP15,1.0,0.0,1.0,0.0,50.0
FAM53C,0.0,1.0,0.0,1.0,50.0
FAM89A,0.0,1.0,1.0,0.0,50.0
MKL2,1.0,0.0,1.0,0.0,50.0
FILIP1L,0.0,1.0,1.0,0.0,50.0
NUAK1,1.0,0.0,1.0,0.0,50.0
GYPC,0.0,0.0,1.0,1.0,50.0
GALNT10,0.0,1.0,1.0,0.0,50.0
GANC,0.0,1.0,1.0,0.0,50.0
ZFYVE28,0.0,0.0,1.0,1.0,50.0
GIGYF1,0.0,0.0,1.0,1.0,50.0
VPS13C,0.0,0.0,1.0,1.0,50.0
PXDC1,1.0,0.0,1.0,0.0,50.0
RPL37A,1.0,0.0,0.0,1.0,50.0
DNAJC15,0.0,1.0,0.0,1.0,50.0
CLECL1,0.0,1.0,1.0,0.0,50.0
SETDB2,0.0,1.0,1.0,0.0,50.0
LINC00894,0.0,0.0,1.0,1.0,50.0
SCARB2,0.0,0.0,1.0,1.0,50.0
COPB1,0.0,0.0,1.0,1.0,50.0
CPA6,0.0,0.0,1.0,1.0,50.0
SAFB,1.0,0.0,0.0,1.0,50.0
CPNE2,1.0,0.0,1.0,0.0,50.0
RXRA,1.0,0.0,1.0,0.0,50.0
RPS5,1.0,1.0,0.0,0.0,50.0
MYNN,0.0,1.0,0.0,1.0,50.0
RPAP2,1.0,0.0,0.0,1.0,50.0
ARHGDIB,1.0,0.0,0.0,1.0,50.0
UQCC1,1.0,0.0,0.0,1.0,50.0
ZNF69,0.0,0.0,1.0,1.0,50.0
USF2,1.0,0.0,1.0,0.0,50.0
DEF6,0.0,0.0,1.0,1.0,50.0
ADCY7,0.0,0.0,1.0,1.0,50.0
USP14,0.0,0.0,1.0,1.0,50.0
LINGO1,1.0,0.0,1.0,0.0,50.0
