,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
RBMS1,1.0,1.0,1.0,1.0,100.0
RBM17,1.0,1.0,1.0,1.0,100.0
RASGEF1B,1.0,1.0,1.0,1.0,100.0
RAP1GDS1,1.0,1.0,1.0,1.0,100.0
RALGPS2,1.0,1.0,1.0,1.0,100.0
RAD9A,1.0,1.0,1.0,1.0,100.0
RACGAP1,1.0,1.0,1.0,1.0,100.0
RAB39A,1.0,1.0,1.0,1.0,100.0
RAB12,1.0,1.0,1.0,1.0,100.0
PUM3,1.0,1.0,1.0,1.0,100.0
PTPRO,1.0,1.0,1.0,1.0,100.0
PTPRJ,1.0,1.0,1.0,1.0,100.0
PTPRE,1.0,1.0,1.0,1.0,100.0
PTH2R,1.0,1.0,1.0,1.0,100.0
NUP54,1.0,1.0,1.0,1.0,100.0
NUP107,1.0,1.0,1.0,1.0,100.0
RNF220,1.0,1.0,1.0,1.0,100.0
MAP2K5,1.0,1.0,1.0,1.0,100.0
LYN,1.0,1.0,1.0,1.0,100.0
LRRK1,1.0,1.0,1.0,1.0,100.0
LRRFIP2,1.0,1.0,1.0,1.0,100.0
LRCH3,1.0,1.0,1.0,1.0,100.0
LPXN,1.0,1.0,1.0,1.0,100.0
LPAR1,1.0,1.0,1.0,1.0,100.0
LMO2,1.0,1.0,1.0,1.0,100.0
LIPG,1.0,1.0,1.0,1.0,100.0
LINC01410,1.0,1.0,1.0,1.0,100.0
LINC00623,1.0,1.0,1.0,1.0,100.0
LINC00467,1.0,1.0,1.0,1.0,100.0
LCORL,1.0,1.0,1.0,1.0,100.0
LARP1B,1.0,1.0,1.0,1.0,100.0
KMT5B,1.0,1.0,1.0,1.0,100.0
KLHL42,1.0,1.0,1.0,1.0,100.0
KIF2A,1.0,1.0,1.0,1.0,100.0
KIF13B,1.0,1.0,1.0,1.0,100.0
KIAA0556,1.0,1.0,1.0,1.0,100.0
KIAA0232,1.0,1.0,1.0,1.0,100.0
KCTD3,1.0,1.0,1.0,1.0,100.0
KCTD13,1.0,1.0,1.0,1.0,100.0
MAN1A2,1.0,1.0,1.0,1.0,100.0
MED12L,1.0,1.0,1.0,1.0,100.0
NUDT5,1.0,1.0,1.0,1.0,100.0
MIATNB,1.0,1.0,1.0,1.0,100.0
NRIP1,1.0,1.0,1.0,1.0,100.0
NIPSNAP3A,1.0,1.0,1.0,1.0,100.0
NFATC2IP,1.0,1.0,1.0,1.0,100.0
NEK9,1.0,1.0,1.0,1.0,100.0
NCOA7,1.0,1.0,1.0,1.0,100.0
AASDH,1.0,1.0,1.0,1.0,100.0
NCK2,1.0,1.0,1.0,1.0,100.0
NCK1,1.0,1.0,1.0,1.0,100.0
NAPB,1.0,1.0,1.0,1.0,100.0
NAP1L4,1.0,1.0,1.0,1.0,100.0
NAA35,1.0,1.0,1.0,1.0,100.0
NAA20,1.0,1.0,1.0,1.0,100.0
MYO10,1.0,1.0,1.0,1.0,100.0
MTRF1,1.0,1.0,1.0,1.0,100.0
MTIF2,1.0,1.0,1.0,1.0,100.0
MTHFD2L,1.0,1.0,1.0,1.0,100.0
MRPL3,1.0,1.0,1.0,1.0,100.0
MPC1,1.0,1.0,1.0,1.0,100.0
MOSPD2,1.0,1.0,1.0,1.0,100.0
MKNK1,1.0,1.0,1.0,1.0,100.0
MIOS,1.0,1.0,1.0,1.0,100.0
RNF19A,1.0,1.0,1.0,1.0,100.0
RNF24,1.0,1.0,1.0,1.0,100.0
IVNS1ABP,1.0,1.0,1.0,1.0,100.0
WDR11,1.0,1.0,1.0,1.0,100.0
VAMP4,1.0,1.0,1.0,1.0,100.0
USP16,1.0,1.0,1.0,1.0,100.0
URGCP,1.0,1.0,1.0,1.0,100.0
UPF2,1.0,1.0,1.0,1.0,100.0
UHRF1BP1L,1.0,1.0,1.0,1.0,100.0
UGGT1,1.0,1.0,1.0,1.0,100.0
UBE2N,1.0,1.0,1.0,1.0,100.0
U2AF2,1.0,1.0,1.0,1.0,100.0
TWSG1,1.0,1.0,1.0,1.0,100.0
TUBGCP4,1.0,1.0,1.0,1.0,100.0
TTN-AS1,1.0,1.0,1.0,1.0,100.0
TTC13,1.0,1.0,1.0,1.0,100.0
TRPS1,1.0,1.0,1.0,1.0,100.0
TRNT1,1.0,1.0,1.0,1.0,100.0
TRMU,1.0,1.0,1.0,1.0,100.0
TRIM4,1.0,1.0,1.0,1.0,100.0
TRAF3,1.0,1.0,1.0,1.0,100.0
TMOD3,1.0,1.0,1.0,1.0,100.0
TMEM255B,1.0,1.0,1.0,1.0,100.0
TMEM144,1.0,1.0,1.0,1.0,100.0
TMC3-AS1,1.0,1.0,1.0,1.0,100.0
VPS37C,1.0,1.0,1.0,1.0,100.0
WDR35,1.0,1.0,1.0,1.0,100.0
TLE4,1.0,1.0,1.0,1.0,100.0
WDR37,1.0,1.0,1.0,1.0,100.0
ZNRF2,1.0,1.0,1.0,1.0,100.0
ZNF92,1.0,1.0,1.0,1.0,100.0
ZNF85,1.0,1.0,1.0,1.0,100.0
ZNF83,1.0,1.0,1.0,1.0,100.0
ZNF785,1.0,1.0,1.0,1.0,100.0
ZNF611,1.0,1.0,1.0,1.0,100.0
ZNF592,1.0,1.0,1.0,1.0,100.0
ZNF529,1.0,1.0,1.0,1.0,100.0
ZNF407,1.0,1.0,1.0,1.0,100.0
ZNF367,1.0,1.0,1.0,1.0,100.0
ZNF33A,1.0,1.0,1.0,1.0,100.0
ZNF26,1.0,1.0,1.0,1.0,100.0
ZNF217,1.0,1.0,1.0,1.0,100.0
ZNF195,1.0,1.0,1.0,1.0,100.0
ZNF160,1.0,1.0,1.0,1.0,100.0
ZNF141,1.0,1.0,1.0,1.0,100.0
ZNF100,1.0,1.0,1.0,1.0,100.0
ZKSCAN1,1.0,1.0,1.0,1.0,100.0
ZFHX3,1.0,1.0,1.0,1.0,100.0
ZC3H15,1.0,1.0,1.0,1.0,100.0
YLPM1,1.0,1.0,1.0,1.0,100.0
TLK2,1.0,1.0,1.0,1.0,100.0
THUMPD3-AS1,1.0,1.0,1.0,1.0,100.0
RNGTT,1.0,1.0,1.0,1.0,100.0
SOCS6,1.0,1.0,1.0,1.0,100.0
SMAD5,1.0,1.0,1.0,1.0,100.0
SLX4IP,1.0,1.0,1.0,1.0,100.0
SLC37A1,1.0,1.0,1.0,1.0,100.0
SLC35B4,1.0,1.0,1.0,1.0,100.0
SLC25A25,1.0,1.0,1.0,1.0,100.0
SLC20A2,1.0,1.0,1.0,1.0,100.0
SLC1A5,1.0,1.0,1.0,1.0,100.0
SLC12A6,1.0,1.0,1.0,1.0,100.0
SKAP2,1.0,1.0,1.0,1.0,100.0
SETBP1,1.0,1.0,1.0,1.0,100.0
SEC23B,1.0,1.0,1.0,1.0,100.0
SDAD1,1.0,1.0,1.0,1.0,100.0
SCFD2,1.0,1.0,1.0,1.0,100.0
SAR1A,1.0,1.0,1.0,1.0,100.0
SAMSN1,1.0,1.0,1.0,1.0,100.0
SAMD8,1.0,1.0,1.0,1.0,100.0
SAMD4A,1.0,1.0,1.0,1.0,100.0
RTN4IP1,1.0,1.0,1.0,1.0,100.0
RRBP1,1.0,1.0,1.0,1.0,100.0
RPS12,1.0,1.0,1.0,1.0,100.0
RPGR,1.0,1.0,1.0,1.0,100.0
SNRNP200,1.0,1.0,1.0,1.0,100.0
SPRED1,1.0,1.0,1.0,1.0,100.0
THUMPD3,1.0,1.0,1.0,1.0,100.0
SRBD1,1.0,1.0,1.0,1.0,100.0
THOC3,1.0,1.0,1.0,1.0,100.0
TFG,1.0,1.0,1.0,1.0,100.0
TFB1M,1.0,1.0,1.0,1.0,100.0
TDRD7,1.0,1.0,1.0,1.0,100.0
TCP11L1,1.0,1.0,1.0,1.0,100.0
TCF12,1.0,1.0,1.0,1.0,100.0
TBP,1.0,1.0,1.0,1.0,100.0
TBC1D9B,1.0,1.0,1.0,1.0,100.0
TBC1D31,1.0,1.0,1.0,1.0,100.0
TAL1,1.0,1.0,1.0,1.0,100.0
TAF1B,1.0,1.0,1.0,1.0,100.0
TAF12,1.0,1.0,1.0,1.0,100.0
SYPL1,1.0,1.0,1.0,1.0,100.0
STK38L,1.0,1.0,1.0,1.0,100.0
STAT1,1.0,1.0,1.0,1.0,100.0
STARD3NL,1.0,1.0,1.0,1.0,100.0
STAMBPL1,1.0,1.0,1.0,1.0,100.0
STAM2,1.0,1.0,1.0,1.0,100.0
SRSF10,1.0,1.0,1.0,1.0,100.0
SRRM1,1.0,1.0,1.0,1.0,100.0
SREK1,1.0,1.0,1.0,1.0,100.0
JKAMP,1.0,1.0,1.0,1.0,100.0
ZSCAN16-AS1,1.0,1.0,1.0,1.0,100.0
ETV5,1.0,1.0,1.0,1.0,100.0
FBXW4,1.0,1.0,1.0,1.0,100.0
CCDC136,1.0,1.0,1.0,1.0,100.0
EXTL2,1.0,1.0,1.0,1.0,100.0
CCDC146,1.0,1.0,1.0,1.0,100.0
FAM157C,1.0,1.0,1.0,1.0,100.0
CCDC170,1.0,1.0,1.0,1.0,100.0
FAM20C,1.0,1.0,1.0,1.0,100.0
FAM91A1,1.0,1.0,1.0,1.0,100.0
FANCL,1.0,1.0,1.0,1.0,100.0
CCDC50,1.0,1.0,1.0,1.0,100.0
FBXL4,1.0,1.0,1.0,1.0,100.0
ATG10,1.0,1.0,1.0,1.0,100.0
ATAD1,1.0,1.0,1.0,1.0,100.0
DDX59,1.0,1.0,1.0,1.0,100.0
G2E3,1.0,1.0,1.0,1.0,100.0
ARNTL,1.0,1.0,1.0,1.0,100.0
DDHD2,1.0,1.0,1.0,1.0,100.0
CDK6,1.0,1.0,1.0,1.0,100.0
DCAF7,1.0,1.0,1.0,1.0,100.0
DCAF13,1.0,1.0,1.0,1.0,100.0
CENPC,1.0,1.0,1.0,1.0,100.0
CEP162,1.0,1.0,1.0,1.0,100.0
FLOT1,1.0,1.0,1.0,1.0,100.0
FNBP4,1.0,1.0,1.0,1.0,100.0
FOXN2,1.0,1.0,1.0,1.0,100.0
CYP4F3,1.0,1.0,1.0,1.0,100.0
FTCDNL1,1.0,1.0,1.0,1.0,100.0
EXOC3,1.0,1.0,1.0,1.0,100.0
ATP6V0D1,1.0,1.0,1.0,1.0,100.0
CASC15,1.0,1.0,1.0,1.0,100.0
COPS7A,1.0,1.0,1.0,1.0,100.0
EEFSEC,1.0,1.0,1.0,1.0,100.0
ECHDC1,1.0,1.0,1.0,1.0,100.0
DZIP3,1.0,1.0,1.0,1.0,100.0
C11orf65,1.0,1.0,1.0,1.0,100.0
BLNK,1.0,1.0,1.0,1.0,100.0
EHD4,1.0,1.0,1.0,1.0,100.0
DOCK10,1.0,1.0,1.0,1.0,100.0
C18orf25,1.0,1.0,1.0,1.0,100.0
C2orf49,1.0,1.0,1.0,1.0,100.0
BHLHE41,1.0,1.0,1.0,1.0,100.0
EIF4H,1.0,1.0,1.0,1.0,100.0
ELK3,1.0,1.0,1.0,1.0,100.0
BCL2L13,1.0,1.0,1.0,1.0,100.0
BCL2L1,1.0,1.0,1.0,1.0,100.0
BCAR3,1.0,1.0,1.0,1.0,100.0
ENPP3,1.0,1.0,1.0,1.0,100.0
DNAJB14,1.0,1.0,1.0,1.0,100.0
ERAP1,1.0,1.0,1.0,1.0,100.0
DNAJA2,1.0,1.0,1.0,1.0,100.0
ERICH1,1.0,1.0,1.0,1.0,100.0
CADPS2,1.0,1.0,1.0,1.0,100.0
ESD,1.0,1.0,1.0,1.0,100.0
BACH1,1.0,1.0,1.0,1.0,100.0
CAMK2D,1.0,1.0,1.0,1.0,100.0
ATR,1.0,1.0,1.0,1.0,100.0
CEP192,1.0,1.0,1.0,1.0,100.0
FOXN3,1.0,1.0,1.0,1.0,100.0
HAUS2,1.0,1.0,1.0,1.0,100.0
HUS1,1.0,1.0,1.0,1.0,100.0
ACIN1,1.0,1.0,1.0,1.0,100.0
AP1B1,1.0,1.0,1.0,1.0,100.0
GTF2A1,1.0,1.0,1.0,1.0,100.0
GTF2F2,1.0,1.0,1.0,1.0,100.0
GTF2H2,1.0,1.0,1.0,1.0,100.0
CHMP2B,1.0,1.0,1.0,1.0,100.0
IDE,1.0,1.0,1.0,1.0,100.0
HACE1,1.0,1.0,1.0,1.0,100.0
ARL11,1.0,1.0,1.0,1.0,100.0
ICA1,1.0,1.0,1.0,1.0,100.0
ACOX1,1.0,1.0,1.0,1.0,100.0
HERC6,1.0,1.0,1.0,1.0,100.0
HDAC4,1.0,1.0,1.0,1.0,100.0
ANTXR1,1.0,1.0,1.0,1.0,100.0
CPSF7,1.0,1.0,1.0,1.0,100.0
HDAC9,1.0,1.0,1.0,1.0,100.0
ACVR1,1.0,1.0,1.0,1.0,100.0
ADD1,1.0,1.0,1.0,1.0,100.0
HDLBP,1.0,1.0,1.0,1.0,100.0
HECTD1,1.0,1.0,1.0,1.0,100.0
ACYP2,1.0,1.0,1.0,1.0,100.0
CLOCK,1.0,1.0,1.0,1.0,100.0
ARFGEF1,1.0,1.0,1.0,1.0,100.0
GSN,1.0,1.0,1.0,1.0,100.0
ACBD5,1.0,1.0,1.0,1.0,100.0
IMPA1,1.0,1.0,1.0,1.0,100.0
GAPVD1,1.0,1.0,1.0,1.0,100.0
COX10,1.0,1.0,1.0,1.0,100.0
IMPACT,1.0,1.0,1.0,1.0,100.0
COMMD2,1.0,1.0,1.0,1.0,100.0
GATAD1,1.0,1.0,1.0,1.0,100.0
CUTC,1.0,1.0,1.0,1.0,100.0
GDAP1,1.0,1.0,1.0,1.0,100.0
CTTNBP2NL,1.0,1.0,1.0,1.0,100.0
IL6ST,1.0,1.0,1.0,1.0,100.0
GLCE,1.0,1.0,1.0,1.0,100.0
GON4L,1.0,1.0,1.0,1.0,100.0
ARHGEF11,1.0,1.0,1.0,1.0,100.0
ARHGDIB,1.0,1.0,1.0,1.0,100.0
GPATCH2,1.0,1.0,1.0,1.0,100.0
CTCF,1.0,1.0,1.0,1.0,100.0
IMMT,1.0,1.0,1.0,1.0,100.0
CSK,1.0,1.0,1.0,1.0,100.0
GPD2,1.0,1.0,1.0,1.0,100.0
ARHGAP12,1.0,1.0,1.0,1.0,100.0
HELZ,1.0,1.0,1.0,1.0,100.0
TMEM50B,1.0,1.0,1.0,0.0,75.0
COX17,1.0,1.0,1.0,0.0,75.0
SLC9A9,1.0,0.0,1.0,1.0,75.0
TMTC2,1.0,1.0,0.0,1.0,75.0
TNIK,1.0,1.0,0.0,1.0,75.0
SRSF4,1.0,0.0,1.0,1.0,75.0
CIRBP,1.0,1.0,1.0,0.0,75.0
DDX60,1.0,1.0,1.0,0.0,75.0
RPRD1A,1.0,0.0,1.0,1.0,75.0
RNPS1,1.0,0.0,1.0,1.0,75.0
CH25H,1.0,1.0,1.0,0.0,75.0
CHFR,1.0,1.0,1.0,0.0,75.0
TPM3,1.0,1.0,1.0,0.0,75.0
SUN2,1.0,1.0,1.0,0.0,75.0
CTSC,1.0,0.0,1.0,1.0,75.0
CDC37L1,1.0,1.0,1.0,0.0,75.0
TLE3,1.0,1.0,0.0,1.0,75.0
CD58,1.0,0.0,1.0,1.0,75.0
DENR,1.0,1.0,1.0,0.0,75.0
SCNM1,1.0,1.0,1.0,0.0,75.0
SON,1.0,0.0,1.0,1.0,75.0
THUMPD2,1.0,1.0,1.0,0.0,75.0
DIS3L,0.0,1.0,1.0,1.0,75.0
SEC24D,1.0,1.0,1.0,0.0,75.0
TP53BP2,1.0,1.0,1.0,0.0,75.0
RNF41,1.0,1.0,1.0,0.0,75.0
PRMT3,1.0,1.0,1.0,0.0,75.0
NSF,1.0,1.0,1.0,0.0,75.0
USP3-AS1,1.0,0.0,1.0,1.0,75.0
ARPC2,1.0,1.0,1.0,0.0,75.0
TRAF3IP3,1.0,1.0,1.0,0.0,75.0
WIPF2,1.0,1.0,1.0,0.0,75.0
FGFR1OP,1.0,1.0,1.0,0.0,75.0
FILIP1L,1.0,1.0,1.0,0.0,75.0
XPO1,0.0,1.0,1.0,1.0,75.0
MYL12B,1.0,0.0,1.0,1.0,75.0
MYH9,1.0,1.0,1.0,0.0,75.0
MUM1,1.0,1.0,1.0,0.0,75.0
GAK,1.0,1.0,1.0,0.0,75.0
MORC3,1.0,1.0,1.0,0.0,75.0
ZBTB43,1.0,0.0,1.0,1.0,75.0
MED27,1.0,1.0,1.0,0.0,75.0
MAP4,1.0,0.0,1.0,1.0,75.0
GTF2H3,1.0,0.0,1.0,1.0,75.0
GXYLT1,1.0,1.0,1.0,0.0,75.0
ZNF277,1.0,1.0,1.0,0.0,75.0
LINGO1,1.0,1.0,1.0,0.0,75.0
AMFR,1.0,1.0,0.0,1.0,75.0
LINC01001,1.0,0.0,1.0,1.0,75.0
ZNF678,1.0,1.0,1.0,0.0,75.0
ZNF701,1.0,1.0,1.0,0.0,75.0
JAK3,1.0,1.0,1.0,0.0,75.0
ZRANB3,1.0,1.0,1.0,0.0,75.0
USF3,1.0,1.0,1.0,0.0,75.0
SLC30A9,1.0,1.0,1.0,0.0,75.0
NUDT4,1.0,1.0,1.0,0.0,75.0
P2RY12,1.0,0.0,1.0,1.0,75.0
UBASH3B,1.0,1.0,1.0,0.0,75.0
PDXDC1,1.0,0.0,1.0,1.0,75.0
BICD2,1.0,1.0,1.0,0.0,75.0
FAM198B,1.0,1.0,1.0,0.0,75.0
EIF2A,1.0,1.0,1.0,0.0,75.0
PDSS1,1.0,1.0,1.0,0.0,75.0
UBN1,1.0,0.0,1.0,1.0,75.0
UCK2,1.0,1.0,1.0,0.0,75.0
EGR1,1.0,1.0,1.0,0.0,75.0
BLZF1,1.0,1.0,1.0,0.0,75.0
ATP10D,1.0,1.0,1.0,0.0,75.0
BTBD10,1.0,0.0,1.0,1.0,75.0
EXOC5,1.0,1.0,1.0,0.0,75.0
FAM114A1,0.0,1.0,1.0,1.0,75.0
PPP4R3A,1.0,1.0,1.0,0.0,75.0
TRAPPC12,1.0,1.0,1.0,0.0,75.0
TRAPPC11,1.0,0.0,1.0,1.0,75.0
TTC9C,1.0,1.0,1.0,0.0,75.0
ARHGAP25,1.0,0.0,0.0,1.0,50.0
ZNF618,0.0,0.0,1.0,1.0,50.0
C16orf72,1.0,0.0,0.0,1.0,50.0
CNDP2,1.0,0.0,1.0,0.0,50.0
TMEM161B-AS1,1.0,0.0,1.0,0.0,50.0
YTHDF2,1.0,0.0,0.0,1.0,50.0
SPTLC2,0.0,0.0,1.0,1.0,50.0
TM2D1,1.0,0.0,0.0,1.0,50.0
ZBED4,0.0,1.0,1.0,0.0,50.0
CFAP97,0.0,1.0,1.0,0.0,50.0
C6orf62,1.0,0.0,0.0,1.0,50.0
CEP164,1.0,0.0,1.0,0.0,50.0
ATP8B1,1.0,0.0,0.0,1.0,50.0
XBP1,1.0,0.0,1.0,0.0,50.0
WNT5A,1.0,0.0,1.0,0.0,50.0
TGDS,1.0,0.0,1.0,0.0,50.0
WDR81,1.0,0.0,1.0,0.0,50.0
CDC42SE1,0.0,0.0,1.0,1.0,50.0
TAF4,1.0,0.0,0.0,1.0,50.0
ARSJ,1.0,1.0,0.0,0.0,50.0
WDR61,1.0,0.0,1.0,0.0,50.0
A2M,0.0,0.0,1.0,1.0,50.0
MAML3,0.0,1.0,1.0,0.0,50.0
LMBRD1,1.0,1.0,0.0,0.0,50.0
NRBF2,1.0,0.0,0.0,1.0,50.0
DAP,1.0,1.0,0.0,0.0,50.0
MAP1S,1.0,0.0,1.0,0.0,50.0
DYNLRB1,1.0,0.0,1.0,0.0,50.0
DCDC1,1.0,0.0,0.0,1.0,50.0
NOD1,0.0,0.0,1.0,1.0,50.0
RCOR3,0.0,1.0,1.0,0.0,50.0
DENND2A,0.0,1.0,1.0,0.0,50.0
NDUFV2,1.0,0.0,0.0,1.0,50.0
MIS12,1.0,0.0,1.0,0.0,50.0
FCGR3A,1.0,0.0,0.0,1.0,50.0
DEXI,1.0,0.0,1.0,0.0,50.0
RALB,1.0,0.0,1.0,0.0,50.0
RBBP6,1.0,0.0,0.0,1.0,50.0
RARS2,1.0,0.0,1.0,0.0,50.0
LYPLA1,1.0,0.0,1.0,0.0,50.0
NBR1,1.0,0.0,1.0,0.0,50.0
PATL1,1.0,0.0,0.0,1.0,50.0
ITPRIP,1.0,0.0,1.0,0.0,50.0
EVA1C,0.0,0.0,1.0,1.0,50.0
PCGF3,0.0,0.0,1.0,1.0,50.0
HORMAD2,0.0,0.0,1.0,1.0,50.0
PLEC,0.0,1.0,0.0,1.0,50.0
KIAA0319L,1.0,0.0,1.0,0.0,50.0
PKD2,1.0,0.0,1.0,0.0,50.0
SAP30L-AS1,1.0,0.0,1.0,0.0,50.0
SCLT1,0.0,1.0,1.0,0.0,50.0
HSP90B1,1.0,0.0,1.0,0.0,50.0
NDUFAF7,0.0,0.0,1.0,0.0,25.0
OTUD6B,0.0,0.0,0.0,1.0,25.0
FCGR1B,1.0,0.0,0.0,0.0,25.0
FGD2,0.0,0.0,1.0,0.0,25.0
EMB,1.0,0.0,0.0,0.0,25.0
EPHB2,0.0,0.0,0.0,1.0,25.0
VWA8,0.0,0.0,1.0,0.0,25.0
FCGR1A,1.0,0.0,0.0,0.0,25.0
UPF3A,1.0,0.0,0.0,0.0,25.0
ESR1,1.0,0.0,0.0,0.0,25.0
VPS13C,1.0,0.0,0.0,0.0,25.0
NOL9,0.0,0.0,1.0,0.0,25.0
PARN,0.0,0.0,1.0,0.0,25.0
NR6A1,0.0,0.0,1.0,0.0,25.0
NCLN,0.0,0.0,1.0,0.0,25.0
ATG4B,1.0,0.0,0.0,0.0,25.0
P2RY6,1.0,0.0,0.0,0.0,25.0
CORO1A,1.0,0.0,0.0,0.0,25.0
MGME1,0.0,0.0,0.0,1.0,25.0
MYOF,1.0,0.0,0.0,0.0,25.0
GALNT1,1.0,0.0,0.0,0.0,25.0
ACBD3,1.0,0.0,0.0,0.0,25.0
IKBKB,0.0,0.0,1.0,0.0,25.0
ZNF81,0.0,0.0,0.0,1.0,25.0
KRI1,0.0,0.0,1.0,0.0,25.0
KSR1,1.0,0.0,0.0,0.0,25.0
LCP1,1.0,0.0,0.0,0.0,25.0
LIMK1,0.0,0.0,0.0,1.0,25.0
ADCY7,0.0,0.0,0.0,1.0,25.0
LINC00854,0.0,0.0,1.0,0.0,25.0
AGPS,1.0,0.0,0.0,0.0,25.0
LINC01258,1.0,0.0,0.0,0.0,25.0
LIPA,1.0,0.0,0.0,0.0,25.0
APBB1IP,0.0,0.0,1.0,0.0,25.0
API5,0.0,0.0,0.0,1.0,25.0
ZNF146,0.0,1.0,0.0,0.0,25.0
ZNF107,0.0,1.0,0.0,0.0,25.0
ARHGAP17,0.0,0.0,0.0,1.0,25.0
ZMAT1,0.0,0.0,0.0,1.0,25.0
MAST2,0.0,0.0,0.0,1.0,25.0
METTL9,0.0,0.0,1.0,0.0,25.0
ZCWPW1,0.0,0.0,0.0,1.0,25.0
ZC3H8,1.0,0.0,0.0,0.0,25.0
EIF4B,0.0,0.0,0.0,1.0,25.0
GAS6-AS1,1.0,0.0,0.0,0.0,25.0
MRC1,1.0,0.0,0.0,0.0,25.0
POLG,1.0,0.0,0.0,0.0,25.0
EFCAB13,1.0,0.0,0.0,0.0,25.0
POLM,0.0,0.0,0.0,1.0,25.0
ST8SIA4,1.0,0.0,0.0,0.0,25.0
CCDC88B,0.0,0.0,1.0,0.0,25.0
CCNT2,0.0,1.0,0.0,0.0,25.0
DENND1C,0.0,0.0,0.0,1.0,25.0
CDC40,0.0,0.0,0.0,1.0,25.0
REXO1,1.0,0.0,0.0,0.0,25.0
RHBDF2,1.0,0.0,0.0,0.0,25.0
CEACAM21,1.0,0.0,0.0,0.0,25.0
SUPT20H,0.0,0.0,0.0,1.0,25.0
SUCLG1,0.0,0.0,1.0,0.0,25.0
CYTH4,1.0,0.0,0.0,0.0,25.0
IPCEF1,0.0,1.0,0.0,0.0,25.0
RPAP2,0.0,0.0,0.0,1.0,25.0
CXXC5,1.0,0.0,0.0,0.0,25.0
CEP78,0.0,1.0,0.0,0.0,25.0
CX3CR1,0.0,0.0,0.0,1.0,25.0
TSPAN33,1.0,0.0,0.0,0.0,25.0
RPS6KB1,0.0,0.0,0.0,1.0,25.0
CWF19L2,1.0,0.0,0.0,0.0,25.0
CHD3,0.0,0.0,0.0,1.0,25.0
CWC27,1.0,0.0,0.0,0.0,25.0
CREB3L2,0.0,0.0,0.0,1.0,25.0
SEL1L,0.0,0.0,0.0,1.0,25.0
CPNE4,0.0,0.0,0.0,1.0,25.0
SMARCA1,0.0,0.0,0.0,1.0,25.0
CLPTM1L,0.0,0.0,1.0,0.0,25.0
CMIP,1.0,0.0,0.0,0.0,25.0
SH3KBP1,1.0,0.0,0.0,0.0,25.0
SIRPA,1.0,0.0,0.0,0.0,25.0
SKP2,1.0,0.0,0.0,0.0,25.0
COTL1,1.0,0.0,0.0,0.0,25.0
RBM4B,0.0,0.0,0.0,1.0,25.0
TEX22,0.0,0.0,1.0,0.0,25.0
RBM28,0.0,0.0,1.0,0.0,25.0
RBM22,0.0,1.0,0.0,0.0,25.0
TSEN2,1.0,0.0,0.0,0.0,25.0
PPME1,0.0,0.0,0.0,1.0,25.0
PPP1R2,0.0,0.0,0.0,1.0,25.0
SLC26A7,0.0,0.0,1.0,0.0,25.0
BUB3,0.0,0.0,1.0,0.0,25.0
TRIM26,1.0,0.0,0.0,0.0,25.0
TRIM23,0.0,1.0,0.0,0.0,25.0
