,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
CPEB2,1.0,1.0,1.0,1.0,100.0
CPSF6,1.0,1.0,1.0,1.0,100.0
TARSL2,1.0,1.0,1.0,1.0,100.0
XKR6,1.0,1.0,1.0,1.0,100.0
BACH1,1.0,1.0,1.0,1.0,100.0
USP9X,1.0,1.0,1.0,1.0,100.0
NNT-AS1,1.0,1.0,1.0,1.0,100.0
VDAC1,1.0,1.0,1.0,1.0,100.0
NNT,1.0,1.0,1.0,1.0,100.0
WDR43,1.0,1.0,1.0,1.0,100.0
YWHAB,1.0,1.0,1.0,1.0,100.0
BCLAF1,1.0,1.0,1.0,1.0,100.0
ZMYM4,1.0,1.0,1.0,1.0,100.0
NFKB1,1.0,1.0,1.0,1.0,100.0
NFAT5,1.0,1.0,1.0,1.0,100.0
ACVR1,1.0,1.0,1.0,1.0,100.0
ACSL3,1.0,1.0,1.0,1.0,100.0
ACSL1,1.0,1.0,1.0,1.0,100.0
USP10,1.0,1.0,1.0,1.0,100.0
HACE1,1.0,1.0,1.0,1.0,100.0
UGCG,1.0,1.0,1.0,1.0,100.0
ME2,1.0,1.0,1.0,1.0,100.0
NUCKS1,1.0,1.0,1.0,1.0,100.0
CNOT2,1.0,1.0,1.0,1.0,100.0
CMC2,1.0,1.0,1.0,1.0,100.0
CKAP5,1.0,1.0,1.0,1.0,100.0
NR2C2,1.0,1.0,1.0,1.0,100.0
CDC14B,1.0,1.0,1.0,1.0,100.0
NPAS3,1.0,1.0,1.0,1.0,100.0
MAPK1IP1L,1.0,1.0,1.0,1.0,100.0
TOP2B,1.0,1.0,1.0,1.0,100.0
C1GALT1,1.0,1.0,1.0,1.0,100.0
TRIP12,1.0,1.0,1.0,1.0,100.0
PTPRZ1,0.0,1.0,1.0,1.0,75.0
MORC2,0.0,1.0,1.0,1.0,75.0
LRRC28,0.0,1.0,1.0,1.0,75.0
PRUNE2,0.0,1.0,1.0,1.0,75.0
PPIG,0.0,1.0,1.0,1.0,75.0
METTL8,0.0,1.0,1.0,1.0,75.0
PPTC7,0.0,1.0,1.0,1.0,75.0
MORC3,1.0,1.0,0.0,1.0,75.0
ENTPD5,0.0,1.0,1.0,1.0,75.0
ARHGDIA,1.0,1.0,0.0,1.0,75.0
RAB12,0.0,1.0,1.0,1.0,75.0
DNAJC13,1.0,1.0,0.0,1.0,75.0
TMEM41B,1.0,1.0,0.0,1.0,75.0
SRSF3,0.0,1.0,1.0,1.0,75.0
CBWD1,0.0,1.0,1.0,1.0,75.0
SP140L,1.0,1.0,0.0,1.0,75.0
VPS37C,1.0,1.0,0.0,1.0,75.0
SLC25A26,0.0,1.0,1.0,1.0,75.0
ZNF675,1.0,1.0,1.0,0.0,75.0
TFG,1.0,1.0,0.0,1.0,75.0
UTP18,1.0,1.0,0.0,0.0,50.0
TGFB2,0.0,1.0,1.0,0.0,50.0
U2SURP,0.0,1.0,0.0,1.0,50.0
NOP58,0.0,1.0,0.0,1.0,50.0
NME7,0.0,1.0,0.0,1.0,50.0
ZNF490,0.0,1.0,0.0,1.0,50.0
THOC2,0.0,1.0,1.0,0.0,50.0
PTPRO,0.0,1.0,1.0,0.0,50.0
TCP1,0.0,1.0,0.0,1.0,50.0
OGT,0.0,1.0,1.0,0.0,50.0
SRBD1,0.0,1.0,1.0,0.0,50.0
PDCD6IP,1.0,1.0,0.0,0.0,50.0
PDE7B,0.0,1.0,1.0,0.0,50.0
PIGK,0.0,1.0,0.0,1.0,50.0
PIK3CG,0.0,1.0,0.0,1.0,50.0
POT1-AS1,0.0,1.0,0.0,1.0,50.0
SNX27,0.0,1.0,1.0,0.0,50.0
RRP15,0.0,1.0,0.0,1.0,50.0
RAD54L2,0.0,1.0,1.0,0.0,50.0
STK38,0.0,1.0,1.0,0.0,50.0
ZW10,0.0,0.0,1.0,1.0,50.0
GABPB1-AS1,0.0,1.0,0.0,1.0,50.0
HMGCR,0.0,1.0,0.0,1.0,50.0
BAG6,0.0,1.0,0.0,1.0,50.0
FBXO38,0.0,1.0,0.0,1.0,50.0
EXOC3,0.0,1.0,0.0,1.0,50.0
CDC42SE2,0.0,1.0,0.0,1.0,50.0
CNOT6,0.0,1.0,1.0,0.0,50.0
ERI3,0.0,1.0,1.0,0.0,50.0
IRF3,0.0,1.0,1.0,0.0,50.0
MYO1D,0.0,1.0,0.0,1.0,50.0
ANKRD36B,0.0,1.0,1.0,0.0,50.0
KIFAP3,0.0,1.0,1.0,0.0,50.0
COL19A1,0.0,0.0,1.0,1.0,50.0
AKAP1,0.0,1.0,0.0,1.0,50.0
CRADD,0.0,1.0,0.0,1.0,50.0
MCC,0.0,1.0,1.0,0.0,50.0
FUCA2,0.0,1.0,1.0,0.0,50.0
ACAA1,0.0,1.0,0.0,1.0,50.0
MRPL42,0.0,1.0,1.0,0.0,50.0
ECT2,0.0,1.0,0.0,1.0,50.0
FAM91A1,0.0,1.0,0.0,1.0,50.0
TOMM20,0.0,0.0,0.0,1.0,25.0
CCDC88B,1.0,0.0,0.0,0.0,25.0
TIGAR,0.0,1.0,0.0,0.0,25.0
NBEAL1,0.0,1.0,0.0,0.0,25.0
CCND1,0.0,1.0,0.0,0.0,25.0
CDC40,0.0,0.0,0.0,1.0,25.0
TEX26,0.0,0.0,0.0,1.0,25.0
CALCOCO2,0.0,1.0,0.0,0.0,25.0
SYNJ1,0.0,1.0,0.0,0.0,25.0
DGKZ,0.0,0.0,0.0,1.0,25.0
CNTLN,0.0,1.0,0.0,0.0,25.0
UBE2A,0.0,0.0,0.0,1.0,25.0
TRIM14,0.0,1.0,0.0,0.0,25.0
TRIM24,0.0,1.0,0.0,0.0,25.0
ADGRE2,0.0,1.0,0.0,0.0,25.0
AGPS,0.0,1.0,0.0,0.0,25.0
ZNF420,0.0,0.0,0.0,1.0,25.0
ZCCHC7,0.0,1.0,0.0,0.0,25.0
ZC3H18,0.0,0.0,0.0,1.0,25.0
AP1S2,0.0,1.0,0.0,0.0,25.0
WDR75,0.0,0.0,0.0,1.0,25.0
ARFGAP3,0.0,1.0,0.0,0.0,25.0
ARHGAP30,0.0,1.0,0.0,0.0,25.0
ATP2A2,0.0,0.0,0.0,1.0,25.0
ATPAF2,0.0,1.0,0.0,0.0,25.0
B4GALT5,0.0,1.0,0.0,0.0,25.0
USP30,0.0,0.0,0.0,1.0,25.0
BET1L,0.0,1.0,0.0,0.0,25.0
UBTD2,0.0,0.0,1.0,0.0,25.0
UBE2G2,0.0,1.0,0.0,0.0,25.0
DPYD,0.0,1.0,0.0,0.0,25.0
BICD2,0.0,1.0,0.0,0.0,25.0
BSG,0.0,1.0,0.0,0.0,25.0
STARD9,0.0,1.0,0.0,0.0,25.0
ERC2,1.0,0.0,0.0,0.0,25.0
E2F3,0.0,1.0,0.0,0.0,25.0
PRMT3,0.0,0.0,0.0,1.0,25.0
HSD17B4,0.0,1.0,0.0,0.0,25.0
HSPA8,0.0,1.0,0.0,0.0,25.0
HSPB1,0.0,0.0,0.0,1.0,25.0
HSPH1,0.0,1.0,0.0,0.0,25.0
HTT,0.0,1.0,0.0,0.0,25.0
PDPN,0.0,1.0,0.0,0.0,25.0
PDIA3,0.0,0.0,0.0,1.0,25.0
INTS7,0.0,0.0,0.0,1.0,25.0
IQGAP1,0.0,1.0,0.0,0.0,25.0
PACS2,0.0,1.0,0.0,0.0,25.0
OSBPL9,0.0,1.0,0.0,0.0,25.0
ONECUT1,0.0,1.0,0.0,0.0,25.0
LINC01317,1.0,0.0,0.0,0.0,25.0
LMBRD1,0.0,1.0,0.0,0.0,25.0
MAGT1,0.0,1.0,0.0,0.0,25.0
MIATNB,0.0,0.0,0.0,1.0,25.0
MYCBP2,0.0,1.0,0.0,0.0,25.0
PRELID2,0.0,1.0,0.0,0.0,25.0
HIPK2,0.0,0.0,1.0,0.0,25.0
SRFBP1,0.0,0.0,0.0,1.0,25.0
HERC2,0.0,0.0,1.0,0.0,25.0
SPRED2,0.0,1.0,0.0,0.0,25.0
EDA,0.0,1.0,0.0,0.0,25.0
EEFSEC,0.0,1.0,0.0,0.0,25.0
SMARCD3,0.0,0.0,0.0,1.0,25.0
ERP44,0.0,1.0,0.0,0.0,25.0
SFXN4,0.0,0.0,0.0,1.0,25.0
ESR1,0.0,1.0,0.0,0.0,25.0
SEC61B,0.0,0.0,1.0,0.0,25.0
RSRC2,0.0,0.0,1.0,0.0,25.0
FAM168A,0.0,1.0,0.0,0.0,25.0
RALGAPB,0.0,1.0,0.0,0.0,25.0
FIRRE,0.0,1.0,0.0,0.0,25.0
FUBP1,0.0,0.0,1.0,0.0,25.0
PVT1,0.0,1.0,0.0,0.0,25.0
HAUS6,0.0,1.0,0.0,0.0,25.0
HCLS1,0.0,0.0,0.0,1.0,25.0
PTPN12,0.0,1.0,0.0,0.0,25.0
ABCC10,0.0,1.0,0.0,0.0,25.0
