,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
UBE2J1,1.0,1.0,1.0,1.0,100.0
TSC22D2,1.0,1.0,1.0,1.0,100.0
TRIO,1.0,1.0,1.0,1.0,100.0
TPP2,1.0,1.0,1.0,1.0,100.0
TNPO1,1.0,1.0,1.0,1.0,100.0
TAB2,1.0,1.0,1.0,1.0,100.0
RBMS1,1.0,1.0,1.0,1.0,100.0
SPTBN1,1.0,1.0,1.0,1.0,100.0
SPTAN1,1.0,1.0,1.0,1.0,100.0
SPOPL,1.0,1.0,1.0,1.0,100.0
SPIRE1,1.0,1.0,1.0,1.0,100.0
SOCS6,1.0,1.0,1.0,1.0,100.0
SIK2,1.0,1.0,1.0,1.0,100.0
SH3GLB1,1.0,1.0,1.0,1.0,100.0
SCN9A,1.0,1.0,1.0,1.0,100.0
SCMH1,1.0,1.0,1.0,1.0,100.0
RNF24,1.0,1.0,1.0,1.0,100.0
RNF2,1.0,1.0,1.0,1.0,100.0
RNF138,1.0,1.0,1.0,1.0,100.0
MIR155HG,1.0,1.0,1.0,1.0,100.0
ZNF804A,1.0,1.0,1.0,1.0,100.0
MAP3K1,1.0,1.0,1.0,1.0,100.0
CORO1C,1.0,1.0,1.0,1.0,100.0
FARP1,1.0,1.0,1.0,1.0,100.0
FAM107B,1.0,1.0,1.0,1.0,100.0
ESYT2,1.0,1.0,1.0,1.0,100.0
ERAP1,1.0,1.0,1.0,1.0,100.0
LRRK2,1.0,1.0,1.0,1.0,100.0
DTNA,1.0,1.0,1.0,1.0,100.0
DOCK10,1.0,1.0,1.0,1.0,100.0
DMXL2,1.0,1.0,1.0,1.0,100.0
DMTF1,1.0,1.0,1.0,1.0,100.0
DGKH,1.0,1.0,1.0,1.0,100.0
DCLK2,1.0,1.0,1.0,1.0,100.0
CDK17,1.0,1.0,1.0,1.0,100.0
FNDC3B,1.0,1.0,1.0,1.0,100.0
CDK14,1.0,1.0,1.0,1.0,100.0
CDH20,1.0,1.0,1.0,1.0,100.0
CADM1,1.0,1.0,1.0,1.0,100.0
CAB39,1.0,1.0,1.0,1.0,100.0
C16orf87,1.0,1.0,1.0,1.0,100.0
BTBD3,1.0,1.0,1.0,1.0,100.0
ATXN1,1.0,1.0,1.0,1.0,100.0
ARL14EP,1.0,1.0,1.0,1.0,100.0
ARID5B,1.0,1.0,1.0,1.0,100.0
ARHGAP5,1.0,1.0,1.0,1.0,100.0
ANKRD28,1.0,1.0,1.0,1.0,100.0
FBXL5,1.0,1.0,1.0,1.0,100.0
EIF5B,1.0,1.0,1.0,1.0,100.0
ITSN2,1.0,1.0,1.0,1.0,100.0
ITGB1,1.0,1.0,1.0,1.0,100.0
JAZF1,1.0,1.0,1.0,1.0,100.0
KCNJ2,1.0,1.0,1.0,1.0,100.0
KIAA0232,1.0,1.0,1.0,1.0,100.0
IRF2BP2,1.0,1.0,1.0,1.0,100.0
INPP4B,1.0,1.0,1.0,1.0,100.0
KPNA1,1.0,1.0,1.0,1.0,100.0
KPNA4,1.0,1.0,1.0,1.0,100.0
INO80D,1.0,1.0,1.0,1.0,100.0
KTN1,1.0,1.0,1.0,1.0,100.0
IMMP2L,1.0,1.0,1.0,1.0,100.0
GTDC1,1.0,1.0,1.0,1.0,100.0
LATS2,1.0,1.0,1.0,1.0,100.0
LMO7,1.0,1.0,1.0,1.0,100.0
GOLIM4,1.0,1.0,1.0,1.0,100.0
GMPS,1.0,1.0,1.0,1.0,100.0
FUT8,1.0,1.0,1.0,1.0,100.0
UBXN7,0.0,1.0,1.0,1.0,75.0
TGFBR1,0.0,1.0,1.0,1.0,75.0
CDK8,0.0,1.0,1.0,1.0,75.0
ABHD13,0.0,1.0,1.0,1.0,75.0
SEC23A,0.0,1.0,1.0,1.0,75.0
ORC4,0.0,1.0,0.0,1.0,50.0
DISC1,1.0,0.0,1.0,0.0,50.0
MYO1E,1.0,0.0,1.0,0.0,50.0
XYLT1,1.0,0.0,1.0,0.0,50.0
HDAC9,1.0,0.0,1.0,0.0,50.0
DPYD,1.0,0.0,1.0,0.0,50.0
SAMD8,0.0,1.0,0.0,1.0,50.0
STAT5B,0.0,1.0,0.0,1.0,50.0
IVNS1ABP,0.0,1.0,0.0,1.0,50.0
CDK6,1.0,0.0,1.0,0.0,50.0
PRKCE,1.0,0.0,1.0,0.0,50.0
TBC1D16,1.0,0.0,1.0,0.0,50.0
SNX10,0.0,0.0,0.0,1.0,25.0
C18orf25,0.0,0.0,0.0,1.0,25.0
PDLIM5,0.0,0.0,0.0,1.0,25.0
SLC23A2,0.0,1.0,0.0,0.0,25.0
FAM129A,0.0,0.0,0.0,1.0,25.0
ASAP1,0.0,0.0,0.0,1.0,25.0
ITGAV,0.0,0.0,0.0,1.0,25.0
SLC36A4,0.0,0.0,0.0,1.0,25.0
RAB28,0.0,0.0,0.0,1.0,25.0
LPL,0.0,0.0,0.0,1.0,25.0
LRPPRC,0.0,0.0,0.0,1.0,25.0
TLK1,0.0,0.0,0.0,1.0,25.0
