,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
PIP4K2A,1.0,1.0,1.0,0.0,75.0
SIGLEC9,1.0,0.0,1.0,1.0,75.0
RFXAP,1.0,1.0,0.0,1.0,75.0
CDYL,1.0,0.0,1.0,1.0,75.0
RGS19,1.0,0.0,1.0,1.0,75.0
HIVEP3,1.0,0.0,1.0,1.0,75.0
CASP4,1.0,0.0,1.0,1.0,75.0
SH3BGRL,1.0,0.0,1.0,1.0,75.0
ZFP64,1.0,1.0,0.0,1.0,75.0
LY96,1.0,0.0,1.0,1.0,75.0
ENTPD4,1.0,1.0,0.0,1.0,75.0
CD93,1.0,0.0,1.0,1.0,75.0
PLEK,1.0,0.0,1.0,1.0,75.0
WDR43,1.0,0.0,1.0,1.0,75.0
KIRREL3,1.0,1.0,0.0,1.0,75.0
PARVB,1.0,0.0,1.0,1.0,75.0
NOTCH1,1.0,1.0,0.0,1.0,75.0
NOL8,1.0,0.0,1.0,1.0,75.0
OVCH1-AS1,1.0,0.0,1.0,1.0,75.0
SF1,1.0,0.0,1.0,1.0,75.0
DNM2,0.0,1.0,1.0,1.0,75.0
DDX21,1.0,0.0,1.0,1.0,75.0
PACSIN2,1.0,0.0,1.0,1.0,75.0
TBCA,1.0,1.0,0.0,1.0,75.0
UACA,1.0,1.0,0.0,1.0,75.0
VAV1,1.0,0.0,1.0,1.0,75.0
DOCK8,1.0,0.0,1.0,1.0,75.0
BCAP29,1.0,1.0,0.0,1.0,75.0
PDE1B,1.0,0.0,1.0,1.0,75.0
EBPL,1.0,1.0,0.0,1.0,75.0
TLE4,1.0,0.0,1.0,1.0,75.0
FAM199X,1.0,0.0,1.0,1.0,75.0
MLKL,1.0,0.0,1.0,1.0,75.0
SP100,1.0,0.0,1.0,1.0,75.0
PIK3AP1,1.0,0.0,1.0,1.0,75.0
ARHGAP31,1.0,0.0,1.0,1.0,75.0
SH3RF3,1.0,0.0,1.0,0.0,50.0
TMIGD3,0.0,1.0,0.0,1.0,50.0
SH3BP2,0.0,1.0,1.0,0.0,50.0
ADAMTS17,0.0,1.0,0.0,1.0,50.0
TNS3,1.0,0.0,1.0,0.0,50.0
ATP2A2,0.0,1.0,0.0,1.0,50.0
SH3TC1,0.0,0.0,1.0,1.0,50.0
AK2,0.0,1.0,1.0,0.0,50.0
TBC1D14,1.0,1.0,0.0,0.0,50.0
SYNDIG1,0.0,1.0,0.0,1.0,50.0
STK4,1.0,0.0,1.0,0.0,50.0
SLC1A3,0.0,1.0,0.0,1.0,50.0
STK3,0.0,1.0,0.0,1.0,50.0
ARHGAP26,0.0,0.0,1.0,1.0,50.0
SLC26A3,1.0,0.0,1.0,0.0,50.0
TTI1,0.0,1.0,1.0,0.0,50.0
APBB1IP,1.0,1.0,0.0,0.0,50.0
ARHGAP10,0.0,1.0,1.0,0.0,50.0
HAMP,0.0,0.0,1.0,1.0,50.0
DNTTIP2,1.0,0.0,1.0,0.0,50.0
PDIA5,0.0,0.0,1.0,1.0,50.0
KBTBD12,0.0,1.0,0.0,1.0,50.0
CUL1,1.0,0.0,1.0,0.0,50.0
DTNBP1,1.0,0.0,1.0,0.0,50.0
DNAJC10,1.0,0.0,1.0,0.0,50.0
PAICS,0.0,1.0,0.0,1.0,50.0
PAG1,0.0,0.0,1.0,1.0,50.0
EIF5B,1.0,0.0,1.0,0.0,50.0
RAD9A,0.0,1.0,1.0,0.0,50.0
PACS2,0.0,0.0,1.0,1.0,50.0
OXSR1,0.0,1.0,1.0,0.0,50.0
RB1,1.0,1.0,0.0,0.0,50.0
RGS16,0.0,1.0,0.0,1.0,50.0
NEK6,0.0,0.0,1.0,1.0,50.0
GCA,0.0,1.0,0.0,1.0,50.0
ROCK2,0.0,1.0,1.0,0.0,50.0
NEDD9,0.0,0.0,1.0,1.0,50.0
RPTOR,0.0,0.0,1.0,1.0,50.0
MLEC,0.0,0.0,1.0,1.0,50.0
KPNA4,0.0,1.0,1.0,0.0,50.0
LY86,0.0,0.0,1.0,0.0,25.0
TRAPPC12,0.0,0.0,1.0,0.0,25.0
MAP4K2,1.0,0.0,0.0,0.0,25.0
EDC3,0.0,0.0,1.0,0.0,25.0
EML4,1.0,0.0,0.0,0.0,25.0
LCP2,0.0,0.0,1.0,0.0,25.0
MTMR1,0.0,0.0,1.0,0.0,25.0
JAK2,0.0,0.0,1.0,0.0,25.0
FAM120B,0.0,0.0,1.0,0.0,25.0
JAZF1,0.0,0.0,1.0,0.0,25.0
ZNF480,0.0,0.0,1.0,0.0,25.0
ZNF236,0.0,0.0,1.0,0.0,25.0
GOLPH3,0.0,0.0,1.0,0.0,25.0
HIST2H2BF,0.0,1.0,0.0,0.0,25.0
GATAD2A,1.0,0.0,0.0,0.0,25.0
GAREM1,0.0,0.0,1.0,0.0,25.0
ALPK1,1.0,0.0,0.0,0.0,25.0
AMOT,0.0,1.0,0.0,0.0,25.0
XRCC5,0.0,1.0,0.0,0.0,25.0
FSCN1,1.0,0.0,0.0,0.0,25.0
FIRRE,1.0,0.0,0.0,0.0,25.0
FCHSD2,0.0,0.0,1.0,0.0,25.0
WDFY3,1.0,0.0,0.0,0.0,25.0
FBXO8,0.0,1.0,0.0,0.0,25.0
ITPRIP,0.0,0.0,0.0,1.0,25.0
MVB12A,0.0,0.0,1.0,0.0,25.0
RUNX2,0.0,0.0,1.0,0.0,25.0
TLE3,0.0,0.0,1.0,0.0,25.0
ARPC2,0.0,0.0,1.0,0.0,25.0
RRN3,0.0,0.0,1.0,0.0,25.0
RRBP1,0.0,1.0,0.0,0.0,25.0
SH3KBP1,1.0,0.0,0.0,0.0,25.0
RNF7,1.0,0.0,0.0,0.0,25.0
RNF145,0.0,0.0,0.0,1.0,25.0
SHQ1,0.0,0.0,1.0,0.0,25.0
RBM19,0.0,0.0,1.0,0.0,25.0
C4orf3,1.0,0.0,0.0,0.0,25.0
SLC10A7,0.0,0.0,1.0,0.0,25.0
CLPTM1,0.0,0.0,1.0,0.0,25.0
SLC25A25,0.0,1.0,0.0,0.0,25.0
RAB31,0.0,0.0,1.0,0.0,25.0
RAB14,0.0,0.0,1.0,0.0,25.0
CPEB4,0.0,0.0,1.0,0.0,25.0
SLC6A6,0.0,0.0,1.0,0.0,25.0
BICD2,0.0,0.0,1.0,0.0,25.0
CTNNBL1,1.0,0.0,0.0,0.0,25.0
PTPN2,0.0,1.0,0.0,0.0,25.0
PLXDC2,1.0,0.0,0.0,0.0,25.0
PHC2,0.0,0.0,1.0,0.0,25.0
DGKZ,0.0,1.0,0.0,0.0,25.0
DIS3L2,0.0,0.0,1.0,0.0,25.0
STAT3,0.0,1.0,0.0,0.0,25.0
STX4,0.0,0.0,1.0,0.0,25.0
SYT17,0.0,0.0,0.0,1.0,25.0
OSTC,0.0,0.0,1.0,0.0,25.0
RUBCN,0.0,0.0,1.0,0.0,25.0
NEURL1B,0.0,1.0,0.0,0.0,25.0
THADA,0.0,0.0,1.0,0.0,25.0
COMMD10,0.0,0.0,1.0,0.0,25.0
