,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
ATP2A2,1.0,0.0,0.0,0.0,25.0
CDC42EP3,0.0,0.0,1.0,0.0,25.0
RPL38,0.0,1.0,0.0,0.0,25.0
RIC1,0.0,1.0,0.0,0.0,25.0
FDFT1,1.0,0.0,0.0,0.0,25.0
GOLGA3,0.0,1.0,0.0,0.0,25.0
NAF1,0.0,1.0,0.0,0.0,25.0
MYO10,1.0,0.0,0.0,0.0,25.0
MXI1,0.0,1.0,0.0,0.0,25.0
MITF,0.0,0.0,0.0,1.0,25.0
MED27,0.0,0.0,0.0,1.0,25.0
MED15,1.0,0.0,0.0,0.0,25.0
MAN1A1,1.0,0.0,0.0,0.0,25.0
LINGO1,0.0,0.0,0.0,1.0,25.0
NCL,1.0,0.0,0.0,0.0,25.0
LINC00511,0.0,0.0,1.0,0.0,25.0
FOS,1.0,0.0,0.0,0.0,25.0
LDHA,0.0,0.0,1.0,0.0,25.0
KLHL12,0.0,1.0,0.0,0.0,25.0
KDM5B,0.0,1.0,0.0,0.0,25.0
G2E3,0.0,1.0,0.0,0.0,25.0
GABARAPL1,1.0,0.0,0.0,0.0,25.0
INSC,0.0,0.0,1.0,0.0,25.0
NCEH1,1.0,0.0,0.0,0.0,25.0
NR4A2,0.0,0.0,1.0,0.0,25.0
RGS1,0.0,0.0,1.0,0.0,25.0
PLEKHA2,0.0,0.0,1.0,0.0,25.0
GPSM3,0.0,0.0,1.0,0.0,25.0
RABEP2,0.0,0.0,1.0,0.0,25.0
RAB11FIP1,1.0,0.0,0.0,0.0,25.0
PTPN2,1.0,0.0,0.0,0.0,25.0
DBI,0.0,0.0,1.0,0.0,25.0
DDRGK1,1.0,0.0,0.0,0.0,25.0
DPYD,1.0,0.0,0.0,0.0,25.0
PPIA,1.0,0.0,0.0,0.0,25.0
PKM,0.0,0.0,1.0,0.0,25.0
P2RY6,1.0,0.0,0.0,0.0,25.0
DUSP10,0.0,1.0,0.0,0.0,25.0
ELL2,0.0,1.0,0.0,0.0,25.0
PDK1,1.0,0.0,0.0,0.0,25.0
PDE4B,0.0,1.0,0.0,0.0,25.0
ERGIC2,0.0,1.0,0.0,0.0,25.0
PALB2,0.0,0.0,1.0,0.0,25.0
FAM133B,0.0,1.0,0.0,0.0,25.0
HSPA1A,0.0,0.0,1.0,0.0,25.0
H2AFY,0.0,0.0,0.0,1.0,25.0
