,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
ERCC6,1.0,0.0,1.0,0.0,50.0
SLC37A1,0.0,0.0,1.0,1.0,50.0
ERGIC1,1.0,1.0,0.0,0.0,50.0
PSMF1,0.0,1.0,0.0,1.0,50.0
CMC1,1.0,0.0,1.0,0.0,50.0
FAM133B,1.0,0.0,1.0,0.0,50.0
CLTC,0.0,0.0,1.0,1.0,50.0
MRPS5,0.0,0.0,1.0,1.0,50.0
CAPZA2,0.0,1.0,1.0,0.0,50.0
ZNF248,1.0,0.0,1.0,0.0,50.0
PDCD6,1.0,1.0,0.0,0.0,50.0
PLXNA1,1.0,1.0,0.0,0.0,50.0
NEIL3,1.0,0.0,0.0,1.0,50.0
XPO6,0.0,1.0,1.0,0.0,50.0
LITAF,0.0,0.0,1.0,1.0,50.0
MALT1,1.0,1.0,0.0,0.0,50.0
AHCTF1,1.0,0.0,1.0,0.0,50.0
PLEKHM1,1.0,1.0,0.0,0.0,50.0
NMD3,1.0,0.0,1.0,0.0,50.0
ANAPC1,0.0,1.0,1.0,0.0,50.0
C11orf58,0.0,1.0,0.0,1.0,50.0
LRCH3,0.0,0.0,1.0,1.0,50.0
YIPF1,1.0,1.0,0.0,0.0,50.0
NR6A1,0.0,1.0,1.0,0.0,50.0
NUB1,0.0,1.0,1.0,0.0,50.0
ZNF131,1.0,0.0,1.0,0.0,50.0
NUP210,0.0,1.0,1.0,0.0,50.0
PHACTR2,0.0,1.0,1.0,0.0,50.0
ZNF124,1.0,0.0,1.0,0.0,50.0
ZBED5,0.0,0.0,1.0,1.0,50.0
POGK,1.0,1.0,0.0,0.0,50.0
ZNF317,1.0,1.0,0.0,0.0,50.0
ZNF420,1.0,0.0,1.0,0.0,50.0
KIAA2026,1.0,0.0,1.0,0.0,50.0
IPO9,0.0,1.0,0.0,1.0,50.0
ANKH,0.0,1.0,1.0,0.0,50.0
IQCB1,1.0,1.0,0.0,0.0,50.0
USP31,1.0,0.0,1.0,0.0,50.0
BZW2,1.0,0.0,1.0,0.0,50.0
JAZF1,0.0,1.0,1.0,0.0,50.0
PCGF3,0.0,1.0,0.0,1.0,50.0
MCMBP,0.0,1.0,1.0,0.0,50.0
ZBTB44,1.0,1.0,0.0,0.0,50.0
MOGS,1.0,1.0,0.0,0.0,50.0
BCR,1.0,1.0,0.0,0.0,50.0
ZNF675,1.0,0.0,1.0,0.0,50.0
PPIL4,0.0,1.0,0.0,1.0,50.0
ZBTB40,1.0,0.0,1.0,0.0,50.0
WDR20,0.0,1.0,0.0,1.0,50.0
OSBPL9,1.0,1.0,0.0,0.0,50.0
PDHA1,1.0,1.0,0.0,0.0,50.0
ZNF107,1.0,0.0,0.0,0.0,25.0
ZMIZ2,0.0,1.0,0.0,0.0,25.0
TAL1,0.0,0.0,1.0,0.0,25.0
TBC1D10A,0.0,0.0,1.0,0.0,25.0
UGGT2,0.0,0.0,0.0,1.0,25.0
TADA2A,0.0,0.0,0.0,1.0,25.0
ZNF253,1.0,0.0,0.0,0.0,25.0
SUGP1,1.0,0.0,0.0,0.0,25.0
ACTN1,0.0,0.0,1.0,0.0,25.0
CTCF,0.0,1.0,0.0,0.0,25.0
ZNF678,0.0,1.0,0.0,0.0,25.0
ABL2,0.0,1.0,0.0,0.0,25.0
ABHD3,0.0,1.0,0.0,0.0,25.0
STK32C,1.0,0.0,0.0,0.0,25.0
CYB5R1,0.0,1.0,0.0,0.0,25.0
ZFP90,0.0,1.0,0.0,0.0,25.0
CLASRP,0.0,1.0,0.0,0.0,25.0
ANKRD23,0.0,0.0,1.0,0.0,25.0
AXL,1.0,0.0,0.0,0.0,25.0
ATL2,0.0,1.0,0.0,0.0,25.0
WIPI1,0.0,0.0,1.0,0.0,25.0
CCND1,0.0,0.0,1.0,0.0,25.0
CCDC50,0.0,1.0,0.0,0.0,25.0
WIPF2,0.0,0.0,1.0,0.0,25.0
TTYH2,0.0,1.0,0.0,0.0,25.0
VCPKMT,0.0,1.0,0.0,0.0,25.0
TNKS2,0.0,0.0,1.0,0.0,25.0
BIN3,1.0,0.0,0.0,0.0,25.0
VAC14,0.0,0.0,1.0,0.0,25.0
BTN2A1,0.0,0.0,1.0,0.0,25.0
CBR4,0.0,0.0,0.0,1.0,25.0
CALCOCO2,0.0,1.0,0.0,0.0,25.0
CACNB4,0.0,1.0,0.0,0.0,25.0
TNPO2,0.0,0.0,1.0,0.0,25.0
CCS,1.0,0.0,0.0,0.0,25.0
ZC3HAV1,0.0,1.0,0.0,0.0,25.0
TMCC3,0.0,1.0,0.0,0.0,25.0
COMMD10,0.0,1.0,0.0,0.0,25.0
CNTRL,0.0,0.0,1.0,0.0,25.0
ZC3H13,0.0,0.0,0.0,1.0,25.0
TGOLN2,0.0,0.0,0.0,1.0,25.0
CLNS1A,1.0,0.0,0.0,0.0,25.0
APOOL,0.0,1.0,0.0,0.0,25.0
TMEM241,0.0,1.0,0.0,0.0,25.0
XRCC6,1.0,0.0,0.0,0.0,25.0
ARL6IP5,0.0,1.0,0.0,0.0,25.0
CFLAR,0.0,0.0,0.0,1.0,25.0
ARNTL,0.0,1.0,0.0,0.0,25.0
CDV3,0.0,1.0,0.0,0.0,25.0
TMEM62,0.0,1.0,0.0,0.0,25.0
ATF4,0.0,0.0,1.0,0.0,25.0
STK10,0.0,0.0,1.0,0.0,25.0
MRPL42,0.0,0.0,1.0,0.0,25.0
STAT2,0.0,1.0,0.0,0.0,25.0
LASP1,0.0,1.0,0.0,0.0,25.0
KXD1,1.0,0.0,0.0,0.0,25.0
PDZRN4,0.0,1.0,0.0,0.0,25.0
KSR1,0.0,1.0,0.0,0.0,25.0
PHF6,0.0,0.0,1.0,0.0,25.0
PIK3R5,1.0,0.0,0.0,0.0,25.0
PIM3,0.0,1.0,0.0,0.0,25.0
PKNOX1,0.0,1.0,0.0,0.0,25.0
KLHL6,0.0,1.0,0.0,0.0,25.0
PLOD3,0.0,0.0,1.0,0.0,25.0
PLSCR1,0.0,0.0,0.0,1.0,25.0
POLR1D,0.0,1.0,0.0,0.0,25.0
KLHL21,0.0,1.0,0.0,0.0,25.0
KLHDC3,0.0,1.0,0.0,0.0,25.0
KLF3,0.0,0.0,1.0,0.0,25.0
PPP1R2,0.0,1.0,0.0,0.0,25.0
PPP2R5B,0.0,1.0,0.0,0.0,25.0
PPP4C,0.0,1.0,0.0,0.0,25.0
PRDX3,0.0,1.0,0.0,0.0,25.0
PRKACA,0.0,1.0,0.0,0.0,25.0
KHDRBS1,0.0,1.0,0.0,0.0,25.0
IQGAP1,0.0,1.0,0.0,0.0,25.0
KYAT1,0.0,0.0,1.0,0.0,25.0
PARP9,0.0,1.0,0.0,0.0,25.0
PRSS48,0.0,1.0,0.0,0.0,25.0
PAN2,0.0,1.0,0.0,0.0,25.0
MRRF,0.0,0.0,1.0,0.0,25.0
MPHOSPH8,0.0,1.0,0.0,0.0,25.0
MTR,0.0,0.0,0.0,1.0,25.0
MOB1A,0.0,1.0,0.0,0.0,25.0
MYOF,0.0,0.0,1.0,0.0,25.0
MLF2,0.0,1.0,0.0,0.0,25.0
MIB1,0.0,0.0,1.0,0.0,25.0
NCKAP5L,0.0,1.0,0.0,0.0,25.0
MAT2A,0.0,0.0,1.0,0.0,25.0
NEAT1,0.0,1.0,0.0,0.0,25.0
NEK10,0.0,0.0,1.0,0.0,25.0
MARK2,0.0,0.0,0.0,1.0,25.0
MACROD1,0.0,1.0,0.0,0.0,25.0
LRRC69,0.0,0.0,1.0,0.0,25.0
NUDCD1,0.0,1.0,0.0,0.0,25.0
ABCB7,0.0,1.0,0.0,0.0,25.0
P2RY11,0.0,1.0,0.0,0.0,25.0
LNPEP,0.0,0.0,1.0,0.0,25.0
PACSIN2,0.0,1.0,0.0,0.0,25.0
PADI2,0.0,0.0,1.0,0.0,25.0
LINC00894,1.0,0.0,0.0,0.0,25.0
PRR12,0.0,0.0,1.0,0.0,25.0
INTS6,0.0,0.0,1.0,0.0,25.0
DAPP1,1.0,0.0,0.0,0.0,25.0
SEPT11,0.0,0.0,1.0,0.0,25.0
SERPINB6,1.0,0.0,0.0,0.0,25.0
SERPING1,0.0,1.0,0.0,0.0,25.0
FAM193B,0.0,0.0,1.0,0.0,25.0
FAF2,0.0,0.0,1.0,0.0,25.0
SIGLEC9,0.0,0.0,1.0,0.0,25.0
SLC1A4,0.0,0.0,1.0,0.0,25.0
SLC43A2,0.0,1.0,0.0,0.0,25.0
SLC7A7,1.0,0.0,0.0,0.0,25.0
EIF3H,0.0,1.0,0.0,0.0,25.0
SMARCC2,0.0,1.0,0.0,0.0,25.0
SMG9,1.0,0.0,0.0,0.0,25.0
SNRK,0.0,0.0,1.0,0.0,25.0
SNW1,0.0,1.0,0.0,0.0,25.0
SNX27,0.0,1.0,0.0,0.0,25.0
DTX2,0.0,1.0,0.0,0.0,25.0
DPYD,1.0,0.0,0.0,0.0,25.0
DNAJB1,0.0,1.0,0.0,0.0,25.0
DIMT1,0.0,1.0,0.0,0.0,25.0
DHX36,0.0,0.0,1.0,0.0,25.0
SSU72,0.0,1.0,0.0,0.0,25.0
ST3GAL5,0.0,1.0,0.0,0.0,25.0
SERBP1,0.0,1.0,0.0,0.0,25.0
SDHC,0.0,1.0,0.0,0.0,25.0
PTMA,0.0,0.0,0.0,1.0,25.0
FBXO42,0.0,0.0,1.0,0.0,25.0
PTPN12,0.0,1.0,0.0,0.0,25.0
IGF2R,0.0,1.0,0.0,0.0,25.0
HSPH1,0.0,0.0,1.0,0.0,25.0
RAB7A,0.0,0.0,1.0,0.0,25.0
HERPUD1,0.0,0.0,1.0,0.0,25.0
HDAC1,0.0,1.0,0.0,0.0,25.0
RASSF2,0.0,0.0,1.0,0.0,25.0
RBM14-RBM4,0.0,0.0,1.0,0.0,25.0
RBM5,0.0,0.0,1.0,0.0,25.0
HBP1,0.0,1.0,0.0,0.0,25.0
GRIPAP1,0.0,1.0,0.0,0.0,25.0
GRAPL,0.0,1.0,0.0,0.0,25.0
GPR161,0.0,1.0,0.0,0.0,25.0
RNF166,1.0,0.0,0.0,0.0,25.0
RPL13,1.0,0.0,0.0,0.0,25.0
GALNT11,0.0,1.0,0.0,0.0,25.0
RSRC2,0.0,0.0,1.0,0.0,25.0
RUFY2,0.0,1.0,0.0,0.0,25.0
SAFB,0.0,0.0,0.0,1.0,25.0
FHOD1,1.0,0.0,0.0,0.0,25.0
FBXO9,0.0,1.0,0.0,0.0,25.0
ZNF846,0.0,1.0,0.0,0.0,25.0
