,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
CSDE1,1.0,1.0,1.0,1.0,100.0
SMG7,1.0,1.0,1.0,1.0,100.0
B3GALNT2,1.0,1.0,1.0,1.0,100.0
CHGA,1.0,1.0,1.0,1.0,100.0
BRI3BP,1.0,1.0,1.0,1.0,100.0
APPL2,1.0,1.0,1.0,1.0,100.0
ZFC3H1,1.0,1.0,1.0,1.0,100.0
ARCN1,1.0,1.0,1.0,1.0,100.0
CHFR,1.0,1.0,1.0,1.0,100.0
CD58,1.0,1.0,1.0,1.0,100.0
ADNP,1.0,1.0,1.0,1.0,100.0
ASCC3,1.0,1.0,1.0,1.0,100.0
CEP44,1.0,1.0,1.0,1.0,100.0
ATG16L1,1.0,1.0,1.0,1.0,100.0
CHN1,1.0,1.0,1.0,1.0,100.0
CARD8,1.0,1.0,1.0,1.0,100.0
MTF2,0.0,1.0,1.0,1.0,75.0
TASP1,1.0,0.0,1.0,1.0,75.0
MRPS31,0.0,1.0,1.0,1.0,75.0
TANGO6,1.0,1.0,0.0,1.0,75.0
MIRLET7BHG,0.0,1.0,1.0,1.0,75.0
MYO19,1.0,1.0,1.0,0.0,75.0
NAB1,1.0,1.0,1.0,0.0,75.0
NCDN,1.0,1.0,0.0,1.0,75.0
STX18,0.0,1.0,1.0,1.0,75.0
ACAP2,0.0,1.0,1.0,1.0,75.0
XIAP,1.0,1.0,0.0,1.0,75.0
MCM5,1.0,1.0,0.0,1.0,75.0
ZFAT,1.0,1.0,0.0,1.0,75.0
INTS9,0.0,1.0,1.0,1.0,75.0
ITGAM,0.0,1.0,1.0,1.0,75.0
TRAPPC10,0.0,1.0,1.0,1.0,75.0
TOPBP1,0.0,1.0,1.0,1.0,75.0
TMEM170B,0.0,1.0,1.0,1.0,75.0
KIAA0825,1.0,1.0,1.0,0.0,75.0
LDAH,0.0,1.0,1.0,1.0,75.0
STRN,1.0,1.0,1.0,0.0,75.0
LHFPL3,1.0,0.0,1.0,1.0,75.0
TLN2,0.0,1.0,1.0,1.0,75.0
LPAR5,0.0,1.0,1.0,1.0,75.0
LRSAM1,1.0,1.0,0.0,1.0,75.0
CNFN,0.0,1.0,1.0,1.0,75.0
LYPLA1,0.0,1.0,1.0,1.0,75.0
C15orf41,1.0,1.0,0.0,1.0,75.0
STK32B,1.0,1.0,1.0,0.0,75.0
NDRG3,1.0,1.0,0.0,1.0,75.0
NIPAL2,0.0,1.0,1.0,1.0,75.0
SNAP25,1.0,1.0,0.0,1.0,75.0
SIRT2,1.0,1.0,0.0,1.0,75.0
SGPP1,1.0,0.0,1.0,1.0,75.0
SGK3,1.0,1.0,1.0,0.0,75.0
ACIN1,1.0,1.0,0.0,1.0,75.0
ZNF75D,0.0,1.0,1.0,1.0,75.0
SEC22B,0.0,1.0,1.0,1.0,75.0
SCYL3,1.0,1.0,0.0,1.0,75.0
SCD,0.0,1.0,1.0,1.0,75.0
ACTN4,1.0,0.0,1.0,1.0,75.0
RNF34,1.0,1.0,1.0,0.0,75.0
RGS19,1.0,1.0,1.0,0.0,75.0
RFC2,1.0,1.0,1.0,0.0,75.0
RBM19,1.0,1.0,0.0,1.0,75.0
ZNF484,1.0,1.0,0.0,1.0,75.0
SRGAP2B,1.0,1.0,1.0,0.0,75.0
RAD52,0.0,1.0,1.0,1.0,75.0
PUM1,1.0,1.0,0.0,1.0,75.0
PTMA,1.0,1.0,0.0,1.0,75.0
PTK2,0.0,1.0,1.0,1.0,75.0
PPA1,1.0,0.0,1.0,1.0,75.0
ARHGEF7,0.0,1.0,1.0,1.0,75.0
PGGT1B,1.0,1.0,1.0,0.0,75.0
ASCC2,0.0,1.0,1.0,1.0,75.0
STAM,1.0,0.0,1.0,1.0,75.0
PCGF6,1.0,1.0,1.0,0.0,75.0
SMARCC2,1.0,0.0,1.0,1.0,75.0
ATPAF1,1.0,1.0,0.0,1.0,75.0
ATR,1.0,0.0,1.0,1.0,75.0
CASC3,1.0,1.0,0.0,1.0,75.0
ZRANB3,1.0,1.0,0.0,1.0,75.0
VIPAS39,1.0,1.0,1.0,0.0,75.0
GDI2,1.0,1.0,0.0,1.0,75.0
DDX21,1.0,1.0,0.0,1.0,75.0
EIF4A2,1.0,1.0,1.0,0.0,75.0
WDR48,1.0,1.0,0.0,1.0,75.0
DHX15,1.0,1.0,0.0,1.0,75.0
GIGYF2,1.0,1.0,0.0,1.0,75.0
GFM1,0.0,1.0,1.0,1.0,75.0
XKR6,1.0,1.0,0.0,1.0,75.0
YARS,1.0,0.0,1.0,1.0,75.0
UTP14A,0.0,1.0,1.0,1.0,75.0
DCAF12,0.0,1.0,1.0,1.0,75.0
DOT1L,1.0,1.0,0.0,1.0,75.0
YEATS2,1.0,1.0,0.0,1.0,75.0
GATAD2B,1.0,1.0,0.0,1.0,75.0
EHBP1,0.0,1.0,1.0,1.0,75.0
EIF3B,1.0,1.0,0.0,1.0,75.0
UHRF1BP1L,1.0,1.0,0.0,1.0,75.0
EIF3L,1.0,1.0,1.0,0.0,75.0
CDC42SE2,1.0,1.0,0.0,1.0,75.0
FAM208B,1.0,1.0,1.0,0.0,75.0
ENSA,1.0,1.0,0.0,1.0,75.0
CYFIP2,0.0,1.0,1.0,1.0,75.0
CRKL,1.0,1.0,0.0,1.0,75.0
CBR1,0.0,1.0,1.0,1.0,75.0
HNRNPK,0.0,1.0,1.0,1.0,75.0
CNOT4,1.0,1.0,0.0,1.0,75.0
HMBOX1,1.0,1.0,0.0,1.0,75.0
ERMP1,1.0,0.0,1.0,1.0,75.0
CHTOP,1.0,1.0,0.0,1.0,75.0
UBE3C,1.0,1.0,0.0,1.0,75.0
EPRS,1.0,1.0,0.0,1.0,75.0
CBLB,0.0,1.0,1.0,1.0,75.0
HIST1H2AC,1.0,1.0,0.0,1.0,75.0
UBA1,1.0,1.0,0.0,1.0,75.0
CHI3L2,0.0,1.0,1.0,1.0,75.0
EPN2,1.0,1.0,0.0,1.0,75.0
GRIPAP1,1.0,1.0,1.0,0.0,75.0
EVI5L,1.0,0.0,1.0,1.0,75.0
FDPS,1.0,1.0,1.0,0.0,75.0
ELMSAN1,0.0,0.0,1.0,1.0,50.0
PGPEP1,0.0,0.0,1.0,1.0,50.0
PIGL,0.0,1.0,1.0,0.0,50.0
ARHGAP26,0.0,0.0,1.0,1.0,50.0
PC,0.0,0.0,1.0,1.0,50.0
EIF4B,0.0,0.0,1.0,1.0,50.0
ELOVL5,1.0,1.0,0.0,0.0,50.0
ERC1,0.0,0.0,1.0,1.0,50.0
RASGEF1B,1.0,1.0,0.0,0.0,50.0
PRKX,0.0,1.0,1.0,0.0,50.0
RRP36,0.0,1.0,1.0,0.0,50.0
SLMAP,0.0,0.0,1.0,1.0,50.0
SLC20A2,1.0,1.0,0.0,0.0,50.0
COPB1,0.0,0.0,1.0,1.0,50.0
SNF8,0.0,1.0,1.0,0.0,50.0
ACBD5,0.0,1.0,1.0,0.0,50.0
CTTNBP2NL,0.0,1.0,0.0,1.0,50.0
SEC22A,0.0,0.0,1.0,1.0,50.0
SPATS2,0.0,1.0,1.0,0.0,50.0
RNGTT,0.0,1.0,1.0,0.0,50.0
EIF2AK3,0.0,0.0,1.0,1.0,50.0
ANAPC1,0.0,0.0,1.0,1.0,50.0
SRFBP1,0.0,0.0,1.0,1.0,50.0
CEP85L,0.0,1.0,1.0,0.0,50.0
SRGAP2,0.0,1.0,1.0,0.0,50.0
PACS2,0.0,1.0,0.0,1.0,50.0
WDR12,0.0,0.0,1.0,1.0,50.0
RAB30-AS1,1.0,0.0,0.0,1.0,50.0
ZNF280C,0.0,1.0,1.0,0.0,50.0
PAK1,1.0,1.0,0.0,0.0,50.0
IKBKE,0.0,0.0,1.0,1.0,50.0
TCF12,0.0,0.0,1.0,1.0,50.0
GOSR1,0.0,1.0,1.0,0.0,50.0
MEF2D,0.0,0.0,1.0,1.0,50.0
MED15,0.0,1.0,0.0,1.0,50.0
MECP2,0.0,1.0,0.0,1.0,50.0
TBC1D5,1.0,1.0,0.0,0.0,50.0
OXCT1,0.0,1.0,1.0,0.0,50.0
BEST3,0.0,0.0,1.0,1.0,50.0
GEM,0.0,1.0,1.0,0.0,50.0
ZDHHC5,0.0,1.0,0.0,1.0,50.0
CD47,0.0,0.0,1.0,1.0,50.0
KCNQ1,0.0,0.0,1.0,1.0,50.0
UBR4,1.0,1.0,0.0,0.0,50.0
TMEM41B,0.0,1.0,1.0,0.0,50.0
UBE2R2,1.0,1.0,0.0,0.0,50.0
TMCC3,0.0,0.0,1.0,1.0,50.0
LRPPRC,0.0,0.0,1.0,1.0,50.0
LRP8,0.0,0.0,1.0,1.0,50.0
LHFPL2,0.0,0.0,1.0,1.0,50.0
MEGF9,0.0,0.0,1.0,1.0,50.0
KCNIP1,0.0,0.0,1.0,1.0,50.0
ZFP36L1,1.0,0.0,0.0,1.0,50.0
NEDD9,0.0,0.0,1.0,1.0,50.0
OGFOD1,1.0,0.0,1.0,0.0,50.0
NXF1,0.0,0.0,1.0,1.0,50.0
ATP8B4,0.0,0.0,1.0,1.0,50.0
NPAT,0.0,0.0,1.0,1.0,50.0
VDAC1,0.0,0.0,1.0,1.0,50.0
INTS6L,0.0,0.0,1.0,1.0,50.0
CARS,0.0,0.0,1.0,1.0,50.0
NEK3,0.0,1.0,1.0,0.0,50.0
NCOA6,0.0,1.0,1.0,0.0,50.0
CDK8,0.0,0.0,1.0,1.0,50.0
MYO6,0.0,1.0,0.0,1.0,50.0
URB1,1.0,1.0,0.0,0.0,50.0
TUBA1A,0.0,1.0,1.0,0.0,50.0
FNBP1L,0.0,1.0,1.0,0.0,50.0
MLLT1,0.0,0.0,1.0,1.0,50.0
BAZ1A,1.0,1.0,0.0,0.0,50.0
WWP2,0.0,1.0,0.0,0.0,25.0
TTF2,0.0,0.0,0.0,1.0,25.0
SND1,0.0,0.0,1.0,0.0,25.0
TMC8,0.0,0.0,1.0,0.0,25.0
STIM2,0.0,0.0,1.0,0.0,25.0
ZC3H7B,0.0,1.0,0.0,0.0,25.0
TIGAR,0.0,1.0,0.0,0.0,25.0
WDR60,0.0,0.0,1.0,0.0,25.0
SPI1,1.0,0.0,0.0,0.0,25.0
SREBF1,0.0,1.0,0.0,0.0,25.0
WDR35,0.0,0.0,1.0,0.0,25.0
ZNF611,0.0,0.0,0.0,1.0,25.0
WDR20,1.0,0.0,0.0,0.0,25.0
UGGT2,1.0,0.0,0.0,0.0,25.0
UGP2,1.0,0.0,0.0,0.0,25.0
SSH2,0.0,0.0,1.0,0.0,25.0
SYN3,0.0,1.0,0.0,0.0,25.0
ZNF195,0.0,0.0,0.0,1.0,25.0
VPS36,0.0,0.0,0.0,1.0,25.0
TFDP1,0.0,1.0,0.0,0.0,25.0
ABHD17B,0.0,0.0,0.0,1.0,25.0
SMARCB1,0.0,0.0,0.0,1.0,25.0
FUT8,1.0,0.0,0.0,0.0,25.0
EDEM1,0.0,0.0,1.0,0.0,25.0
EPB41,0.0,1.0,0.0,0.0,25.0
ESCO2,0.0,0.0,1.0,0.0,25.0
ETV6,0.0,0.0,1.0,0.0,25.0
FBXL15,0.0,0.0,0.0,1.0,25.0
FCHO1,0.0,0.0,0.0,1.0,25.0
FDFT1,0.0,0.0,0.0,1.0,25.0
GALNT10,0.0,0.0,1.0,0.0,25.0
IPO7,0.0,0.0,1.0,0.0,25.0
GALNT6,1.0,0.0,0.0,0.0,25.0
GOLGA3,0.0,1.0,0.0,0.0,25.0
GPHN,0.0,1.0,0.0,0.0,25.0
HERC3,0.0,0.0,1.0,0.0,25.0
HHAT,0.0,1.0,0.0,0.0,25.0
HIST1H2AH,0.0,0.0,0.0,1.0,25.0
HIST2H2BE,0.0,0.0,0.0,1.0,25.0
DPP8,0.0,0.0,1.0,0.0,25.0
DGKD,0.0,1.0,0.0,0.0,25.0
DENND3,0.0,1.0,0.0,0.0,25.0
DDX59,0.0,0.0,1.0,0.0,25.0
ACSL4,1.0,0.0,0.0,0.0,25.0
AGPAT3,0.0,0.0,0.0,1.0,25.0
AP2A1,0.0,0.0,0.0,1.0,25.0
AP2B1,0.0,0.0,0.0,1.0,25.0
BACH1,0.0,0.0,1.0,0.0,25.0
BAZ2A,0.0,0.0,1.0,0.0,25.0
BCL2L1,0.0,0.0,0.0,1.0,25.0
C1orf112,0.0,0.0,1.0,0.0,25.0
CCDC6,0.0,0.0,1.0,0.0,25.0
CD40,0.0,0.0,1.0,0.0,25.0
CDKL5,0.0,1.0,0.0,0.0,25.0
CDR2,0.0,0.0,0.0,1.0,25.0
CDV3,0.0,1.0,0.0,0.0,25.0
CLCN5,0.0,0.0,0.0,1.0,25.0
CPED1,0.0,1.0,0.0,0.0,25.0
HMGCR,0.0,0.0,0.0,1.0,25.0
IRF2,0.0,0.0,1.0,0.0,25.0
SMARCA4,0.0,0.0,0.0,1.0,25.0
RBM28,0.0,0.0,1.0,0.0,25.0
NSG1,0.0,0.0,0.0,1.0,25.0
P4HA1,0.0,1.0,0.0,0.0,25.0
PEX26,0.0,0.0,0.0,1.0,25.0
PON2,0.0,0.0,1.0,0.0,25.0
PRKCA,0.0,1.0,0.0,0.0,25.0
RALGAPB,0.0,1.0,0.0,0.0,25.0
RBM17,0.0,0.0,1.0,0.0,25.0
RIC8B,0.0,1.0,0.0,0.0,25.0
KCMF1,1.0,0.0,0.0,0.0,25.0
RING1,0.0,1.0,0.0,0.0,25.0
RMDN3,0.0,0.0,0.0,1.0,25.0
SC5D,0.0,0.0,0.0,1.0,25.0
SEC24D,0.0,0.0,1.0,0.0,25.0
SEPT9,0.0,0.0,0.0,1.0,25.0
SERGEF,0.0,0.0,1.0,0.0,25.0
SLC30A9,0.0,1.0,0.0,0.0,25.0
NR2C1,0.0,0.0,1.0,0.0,25.0
NCOR2,0.0,0.0,0.0,1.0,25.0
NCKAP5L,0.0,0.0,0.0,1.0,25.0
MSMO1,0.0,0.0,0.0,1.0,25.0
KCNK13,0.0,0.0,0.0,1.0,25.0
KCNQ3,0.0,0.0,0.0,1.0,25.0
KHSRP,0.0,0.0,1.0,0.0,25.0
LBR,0.0,0.0,1.0,0.0,25.0
LIN52,0.0,0.0,0.0,1.0,25.0
LIPG,0.0,1.0,0.0,0.0,25.0
LRFN5,0.0,0.0,0.0,1.0,25.0
LYN,0.0,0.0,0.0,1.0,25.0
MAP3K14,0.0,0.0,0.0,1.0,25.0
MAPKAP1,0.0,0.0,0.0,1.0,25.0
MCU,0.0,0.0,1.0,0.0,25.0
METAP1D,0.0,0.0,0.0,1.0,25.0
MGAT5,0.0,1.0,0.0,0.0,25.0
MIR2052HG,1.0,0.0,0.0,0.0,25.0
MORC3,0.0,1.0,0.0,0.0,25.0
MFSD14C,0.0,1.0,0.0,0.0,25.0
