,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
NAA35,0.0,1.0,1.0,1.0,75.0
SENP6,0.0,1.0,1.0,1.0,75.0
NCK1,1.0,1.0,0.0,1.0,75.0
STX8,1.0,0.0,1.0,1.0,75.0
PDXDC1,0.0,1.0,1.0,1.0,75.0
PIK3C3,1.0,1.0,0.0,1.0,75.0
SSH2,1.0,1.0,0.0,1.0,75.0
PSMA3,1.0,1.0,0.0,1.0,75.0
RBM28,1.0,1.0,0.0,1.0,75.0
TWSG1,0.0,1.0,1.0,1.0,75.0
ZSWIM8,1.0,0.0,1.0,1.0,75.0
ARID3A,0.0,1.0,1.0,1.0,75.0
ECHDC1,1.0,1.0,1.0,0.0,75.0
HERC3,1.0,1.0,1.0,0.0,75.0
ARHGAP5,1.0,0.0,1.0,1.0,75.0
DUSP27,1.0,1.0,1.0,0.0,75.0
CREBL2,1.0,0.0,1.0,1.0,75.0
KCNMA1,1.0,1.0,0.0,1.0,75.0
ALG13,1.0,0.0,1.0,1.0,75.0
EIF4G1,1.0,1.0,1.0,0.0,75.0
CTNNA1,0.0,1.0,1.0,0.0,50.0
RABL2A,0.0,1.0,1.0,0.0,50.0
RANBP17,0.0,1.0,0.0,1.0,50.0
RHOT1,0.0,1.0,0.0,1.0,50.0
RNF216,1.0,0.0,1.0,0.0,50.0
SCAPER,1.0,1.0,0.0,0.0,50.0
SEPT9,0.0,1.0,0.0,1.0,50.0
KLHL20,1.0,0.0,1.0,0.0,50.0
CDC73,1.0,0.0,1.0,0.0,50.0
CHSY1,1.0,0.0,1.0,0.0,50.0
FAM13A,1.0,0.0,1.0,0.0,50.0
CASC3,0.0,1.0,0.0,1.0,50.0
CAPN7,0.0,1.0,0.0,1.0,50.0
TPK1,1.0,0.0,1.0,0.0,50.0
TRPM4,1.0,0.0,1.0,0.0,50.0
ARFIP1,1.0,0.0,1.0,0.0,50.0
XIST,1.0,0.0,0.0,1.0,50.0
ADCK1,0.0,1.0,1.0,0.0,50.0
EMID1,0.0,0.0,1.0,1.0,50.0
REPS1,0.0,1.0,1.0,0.0,50.0
PLEKHO1,0.0,1.0,1.0,0.0,50.0
MAP4K3,1.0,1.0,0.0,0.0,50.0
HSPA4,1.0,0.0,1.0,0.0,50.0
HPX,0.0,1.0,1.0,0.0,50.0
LOXL3,0.0,0.0,1.0,1.0,50.0
ANKFN1,0.0,1.0,0.0,0.0,25.0
HRH1,1.0,0.0,0.0,0.0,25.0
SYMPK,0.0,0.0,0.0,1.0,25.0
TBC1D9,0.0,1.0,0.0,0.0,25.0
C5orf15,1.0,0.0,0.0,0.0,25.0
THAP4,1.0,0.0,0.0,0.0,25.0
TNFAIP3,0.0,0.0,0.0,1.0,25.0
LINC01094,0.0,0.0,0.0,1.0,25.0
BRCA2,0.0,0.0,0.0,1.0,25.0
ADAM12,1.0,0.0,0.0,0.0,25.0
TTN-AS1,1.0,0.0,0.0,0.0,25.0
BIRC3,0.0,0.0,0.0,1.0,25.0
PPP4R3B,1.0,0.0,0.0,0.0,25.0
UGGT2,0.0,0.0,0.0,1.0,25.0
ULK2,0.0,0.0,0.0,1.0,25.0
METAP2,0.0,1.0,0.0,0.0,25.0
MED21,0.0,0.0,0.0,1.0,25.0
MAPK9,1.0,0.0,0.0,0.0,25.0
WDR6,0.0,0.0,1.0,0.0,25.0
WDR75,1.0,0.0,0.0,0.0,25.0
ARL5A,1.0,0.0,0.0,0.0,25.0
NAALADL2,1.0,0.0,0.0,0.0,25.0
GORASP2,0.0,0.0,1.0,0.0,25.0
PAN3,0.0,0.0,1.0,0.0,25.0
FAM208A,0.0,0.0,1.0,0.0,25.0
PECAM1,0.0,0.0,0.0,1.0,25.0
FASTKD1,0.0,0.0,0.0,1.0,25.0
FBXL20,1.0,0.0,0.0,0.0,25.0
GAK,1.0,0.0,0.0,0.0,25.0
PCCA,0.0,1.0,0.0,0.0,25.0
RASSF2,0.0,0.0,0.0,1.0,25.0
RBM25,0.0,1.0,0.0,0.0,25.0
DUS1L,0.0,0.0,1.0,0.0,25.0
KIAA0825,0.0,0.0,1.0,0.0,25.0
DPH6,0.0,1.0,0.0,0.0,25.0
CLK4,1.0,0.0,0.0,0.0,25.0
DDX58,0.0,0.0,0.0,1.0,25.0
P2RX7,0.0,0.0,0.0,1.0,25.0
NXPE3,0.0,0.0,0.0,1.0,25.0
DCP1A,0.0,0.0,0.0,1.0,25.0
NGLY1,0.0,1.0,0.0,0.0,25.0
GIPC1,0.0,0.0,1.0,0.0,25.0
SIMC1,0.0,0.0,0.0,1.0,25.0
SLC25A43,1.0,0.0,0.0,0.0,25.0
NEDD1,1.0,0.0,0.0,0.0,25.0
SNX30,0.0,0.0,0.0,1.0,25.0
MGRN1,1.0,0.0,0.0,0.0,25.0
