,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
ZNF384,1.0,1.0,1.0,1.0,100.0
CAB39,1.0,1.0,1.0,1.0,100.0
CAMK2D,1.0,1.0,1.0,1.0,100.0
ZBTB20,1.0,1.0,1.0,1.0,100.0
CDKL5,1.0,1.0,1.0,1.0,100.0
CLDN23,1.0,1.0,1.0,1.0,100.0
CNTN4,1.0,1.0,1.0,1.0,100.0
YLPM1,1.0,1.0,1.0,1.0,100.0
CREBRF,1.0,1.0,1.0,1.0,100.0
CTIF,1.0,1.0,1.0,1.0,100.0
FBXO38,1.0,1.0,1.0,1.0,100.0
FAM69A,1.0,1.0,1.0,1.0,100.0
GAB2,1.0,1.0,1.0,1.0,100.0
UCHL5,1.0,1.0,1.0,1.0,100.0
FBXO30,1.0,1.0,1.0,1.0,100.0
NRIP1,1.0,1.0,1.0,1.0,100.0
FAM160B1,1.0,1.0,1.0,1.0,100.0
DNAJB14,1.0,1.0,1.0,1.0,100.0
PLEC,1.0,1.0,0.0,1.0,75.0
PNPT1,0.0,1.0,1.0,1.0,75.0
NTRK1,1.0,0.0,1.0,1.0,75.0
SERGEF,1.0,0.0,1.0,1.0,75.0
SMCO4,1.0,0.0,1.0,1.0,75.0
SMURF2,1.0,0.0,1.0,1.0,75.0
PRKX,0.0,1.0,1.0,1.0,75.0
OLMALINC,1.0,1.0,0.0,1.0,75.0
RSU1,0.0,1.0,1.0,1.0,75.0
SLC25A24,1.0,0.0,1.0,1.0,75.0
SKAP2,1.0,0.0,1.0,1.0,75.0
RPLP2,1.0,1.0,0.0,1.0,75.0
STAT1,0.0,1.0,1.0,1.0,75.0
STAT5B,1.0,1.0,0.0,1.0,75.0
ADSS,0.0,1.0,1.0,1.0,75.0
AKIRIN2,1.0,0.0,1.0,1.0,75.0
C7,1.0,1.0,0.0,1.0,75.0
CTPS1,1.0,0.0,1.0,1.0,75.0
DDX60L,1.0,1.0,0.0,1.0,75.0
FMNL2,0.0,1.0,1.0,1.0,75.0
VRK3,0.0,1.0,1.0,1.0,75.0
HSP90AB1,1.0,1.0,1.0,0.0,75.0
INSM1,1.0,1.0,0.0,1.0,75.0
KCTD12,0.0,1.0,1.0,1.0,75.0
TGS1,1.0,0.0,1.0,1.0,75.0
LNPEP,0.0,1.0,1.0,1.0,75.0
LRP12,1.0,0.0,1.0,1.0,75.0
MFHAS1,1.0,1.0,0.0,1.0,75.0
MRPL19,1.0,0.0,1.0,1.0,75.0
NIPAL3,0.0,1.0,1.0,1.0,75.0
WARS,1.0,0.0,1.0,0.0,50.0
TMEM255A,0.0,1.0,0.0,1.0,50.0
ACTB,1.0,0.0,0.0,1.0,50.0
NAA16,0.0,0.0,1.0,1.0,50.0
FNIP2,1.0,0.0,0.0,1.0,50.0
EWSR1,0.0,0.0,1.0,1.0,50.0
GNA13,1.0,0.0,0.0,1.0,50.0
GSPT1,0.0,1.0,0.0,1.0,50.0
HERC5,0.0,1.0,0.0,1.0,50.0
HTR1E,0.0,0.0,1.0,1.0,50.0
INTS7,0.0,0.0,1.0,1.0,50.0
RASGRP3,1.0,0.0,0.0,1.0,50.0
KIAA1147,0.0,1.0,0.0,1.0,50.0
LITAF,0.0,1.0,1.0,0.0,50.0
MAGI1,1.0,0.0,0.0,1.0,50.0
FXYD5,0.0,1.0,1.0,0.0,50.0
CAMKK1,0.0,0.0,1.0,1.0,50.0
NECTIN3,1.0,0.0,0.0,1.0,50.0
NSUN2,0.0,1.0,0.0,1.0,50.0
OLFML3,0.0,1.0,0.0,1.0,50.0
OXCT1,1.0,0.0,0.0,1.0,50.0
PSMF1,1.0,0.0,0.0,1.0,50.0
PTBP3,0.0,1.0,1.0,0.0,50.0
RAD54L2,1.0,0.0,1.0,0.0,50.0
COX7A2,0.0,0.0,1.0,0.0,25.0
BAG3,0.0,0.0,0.0,1.0,25.0
ATL3,0.0,0.0,0.0,1.0,25.0
WDR26,0.0,1.0,0.0,0.0,25.0
ZNF761,0.0,0.0,1.0,0.0,25.0
RGS5,0.0,0.0,0.0,1.0,25.0
KCTD9,0.0,1.0,0.0,0.0,25.0
VPS39,0.0,0.0,1.0,0.0,25.0
TXNL4B,0.0,0.0,0.0,1.0,25.0
GTF2F2,0.0,1.0,0.0,0.0,25.0
MRPL42,0.0,0.0,0.0,1.0,25.0
TADA2A,0.0,0.0,0.0,1.0,25.0
ADPRHL2,0.0,1.0,0.0,0.0,25.0
PPTC7,0.0,1.0,0.0,0.0,25.0
RAPGEF2,0.0,0.0,0.0,1.0,25.0
NMNAT3,0.0,0.0,0.0,1.0,25.0
