,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
RPP38,1.0,1.0,1.0,1.0,100.0
RPS7,1.0,1.0,1.0,1.0,100.0
SEC23A,1.0,1.0,1.0,1.0,100.0
SHPRH,1.0,1.0,1.0,1.0,100.0
SNW1,1.0,1.0,1.0,1.0,100.0
USP7,1.0,1.0,1.0,1.0,100.0
STAM2,1.0,1.0,1.0,1.0,100.0
STYXL1,1.0,1.0,1.0,1.0,100.0
TBC1D9B,1.0,1.0,1.0,1.0,100.0
TDRD1,1.0,1.0,1.0,1.0,100.0
TSPAN31,1.0,1.0,1.0,1.0,100.0
TSPAN5,1.0,1.0,1.0,1.0,100.0
TSTD2,1.0,1.0,1.0,1.0,100.0
UBA6-AS1,1.0,1.0,1.0,1.0,100.0
USP53,1.0,1.0,1.0,1.0,100.0
HERC6,1.0,1.0,1.0,1.0,100.0
MFSD8,1.0,1.0,1.0,1.0,100.0
COX15,1.0,1.0,1.0,1.0,100.0
CYLD,1.0,1.0,1.0,1.0,100.0
CHM,1.0,1.0,1.0,1.0,100.0
COL4A3BP,1.0,1.0,1.0,1.0,100.0
HDLBP,1.0,1.0,1.0,1.0,100.0
CPSF4,1.0,1.0,1.0,1.0,100.0
CSNK2A2,1.0,1.0,1.0,1.0,100.0
CTSH,1.0,1.0,1.0,1.0,100.0
CUL2,1.0,1.0,1.0,1.0,100.0
DBX2,1.0,1.0,1.0,1.0,100.0
CENPK,1.0,1.0,1.0,1.0,100.0
DCC,1.0,1.0,1.0,1.0,100.0
DHX34,1.0,1.0,1.0,1.0,100.0
DIDO1,1.0,1.0,1.0,1.0,100.0
EIF4E2,1.0,1.0,1.0,1.0,100.0
EIF4G2,1.0,1.0,1.0,1.0,100.0
ELF3,1.0,1.0,1.0,1.0,100.0
ENTPD1-AS1,1.0,1.0,1.0,1.0,100.0
CEP68,1.0,1.0,1.0,1.0,100.0
CDC42,1.0,1.0,1.0,1.0,100.0
FAM204A,1.0,1.0,1.0,1.0,100.0
ASB8,1.0,1.0,1.0,1.0,100.0
ACTA2,1.0,1.0,1.0,1.0,100.0
ALOX5AP,1.0,1.0,1.0,1.0,100.0
ANGPT2,1.0,1.0,1.0,1.0,100.0
AP1S2,1.0,1.0,1.0,1.0,100.0
APMAP,1.0,1.0,1.0,1.0,100.0
ARL13B,1.0,1.0,1.0,1.0,100.0
ARRB2,1.0,1.0,1.0,1.0,100.0
ASPSCR1,1.0,1.0,1.0,1.0,100.0
CD164,1.0,1.0,1.0,1.0,100.0
ATAD5,1.0,1.0,1.0,1.0,100.0
C1orf131,1.0,1.0,1.0,1.0,100.0
C6orf62,1.0,1.0,1.0,1.0,100.0
CARF,1.0,1.0,1.0,1.0,100.0
CARS2,1.0,1.0,1.0,1.0,100.0
CCDC7,1.0,1.0,1.0,1.0,100.0
CCNL2,1.0,1.0,1.0,1.0,100.0
FAM192A,1.0,1.0,1.0,1.0,100.0
ZRANB3,1.0,1.0,1.0,1.0,100.0
GABPA,1.0,1.0,1.0,1.0,100.0
FEZ2,1.0,1.0,1.0,1.0,100.0
GATAD1,1.0,1.0,1.0,1.0,100.0
FTCDNL1,1.0,1.0,1.0,1.0,100.0
GNAI3,1.0,1.0,1.0,1.0,100.0
FBXO32,1.0,1.0,1.0,1.0,100.0
G3BP1,1.0,1.0,1.0,1.0,100.0
FCHO1,1.0,1.0,1.0,1.0,100.0
XRCC4,1.0,1.0,1.0,0.0,75.0
C9orf84,1.0,0.0,1.0,1.0,75.0
NDUFAF7,1.0,0.0,1.0,1.0,75.0
SNX24,0.0,1.0,1.0,1.0,75.0
ATG4B,1.0,1.0,1.0,0.0,75.0
ZNF26,1.0,1.0,1.0,0.0,75.0
USPL1,0.0,1.0,1.0,1.0,75.0
POLG2,1.0,0.0,1.0,1.0,75.0
KIFC3,1.0,0.0,1.0,1.0,75.0
PRPF3,1.0,0.0,1.0,1.0,75.0
NCOA4,1.0,1.0,1.0,0.0,75.0
ZDHHC7,1.0,0.0,1.0,1.0,75.0
ETV5,1.0,1.0,0.0,1.0,75.0
ZNF302,0.0,1.0,1.0,1.0,75.0
GNPTAB,1.0,1.0,0.0,1.0,75.0
TANGO2,1.0,0.0,1.0,1.0,75.0
CALU,1.0,0.0,1.0,1.0,75.0
HACD4,0.0,1.0,1.0,1.0,75.0
ILKAP,1.0,0.0,1.0,0.0,50.0
C6orf58,1.0,0.0,1.0,0.0,50.0
MMP24,0.0,1.0,1.0,0.0,50.0
BIN3,1.0,0.0,0.0,1.0,50.0
PRKCD,0.0,0.0,1.0,1.0,50.0
MPG,1.0,1.0,0.0,0.0,50.0
TAPT1-AS1,1.0,0.0,1.0,0.0,50.0
SNX10,0.0,1.0,1.0,0.0,50.0
IRAK1BP1,1.0,0.0,0.0,1.0,50.0
LY86-AS1,0.0,0.0,1.0,1.0,50.0
SAP30,1.0,0.0,1.0,0.0,50.0
MAPKAPK2,0.0,0.0,1.0,1.0,50.0
KIAA0513,0.0,0.0,1.0,1.0,50.0
IL18,0.0,0.0,1.0,1.0,50.0
C2CD2,1.0,1.0,0.0,0.0,50.0
RNF10,0.0,0.0,1.0,1.0,50.0
ARSJ,1.0,0.0,1.0,0.0,50.0
C22orf34,0.0,0.0,1.0,1.0,50.0
RAB22A,0.0,0.0,1.0,1.0,50.0
AP3M2,0.0,1.0,1.0,0.0,50.0
NDE1,1.0,1.0,0.0,0.0,50.0
NADSYN1,1.0,0.0,1.0,0.0,50.0
ARHGAP4,0.0,0.0,1.0,1.0,50.0
KLHL28,1.0,0.0,1.0,0.0,50.0
TSPAN3,0.0,0.0,1.0,0.0,25.0
SRD5A1,1.0,0.0,0.0,0.0,25.0
TRAF3IP1,0.0,1.0,0.0,0.0,25.0
SRGAP2-AS1,0.0,1.0,0.0,0.0,25.0
TRMT61B,0.0,0.0,1.0,0.0,25.0
TRAF5,0.0,0.0,1.0,0.0,25.0
TPCN1,0.0,0.0,1.0,0.0,25.0
TMEM179B,0.0,1.0,0.0,0.0,25.0
TMEM140,0.0,0.0,1.0,0.0,25.0
TEX264,0.0,0.0,1.0,0.0,25.0
GPR137B,1.0,0.0,0.0,0.0,25.0
C4orf19,0.0,1.0,0.0,0.0,25.0
FBRSL1,0.0,1.0,0.0,0.0,25.0
TUBGCP5,1.0,0.0,0.0,0.0,25.0
HTRA1,1.0,0.0,0.0,0.0,25.0
HLA-DPA1,0.0,1.0,0.0,0.0,25.0
ADAM9,0.0,0.0,1.0,0.0,25.0
HLA-DPB1,0.0,1.0,0.0,0.0,25.0
HMGN2,1.0,0.0,0.0,0.0,25.0
ANXA7,0.0,1.0,0.0,0.0,25.0
HPS3,1.0,0.0,0.0,0.0,25.0
HS1BP3,0.0,0.0,1.0,0.0,25.0
ARMCX4,1.0,0.0,0.0,0.0,25.0
GSTP1,1.0,0.0,0.0,0.0,25.0
ZMIZ1,0.0,1.0,0.0,0.0,25.0
GPR183,0.0,1.0,0.0,0.0,25.0
USP3,0.0,0.0,1.0,0.0,25.0
YIPF6,0.0,1.0,0.0,0.0,25.0
YBX3,0.0,0.0,1.0,0.0,25.0
ATP6V1G1,0.0,1.0,0.0,0.0,25.0
AXL,1.0,0.0,0.0,0.0,25.0
B3GNTL1,0.0,1.0,0.0,0.0,25.0
VASP,1.0,0.0,0.0,0.0,25.0
SPDYE3,0.0,0.0,1.0,0.0,25.0
BROX,0.0,0.0,1.0,0.0,25.0
C20orf197,0.0,0.0,1.0,0.0,25.0
USP3-AS1,0.0,1.0,0.0,0.0,25.0
BAX,0.0,1.0,0.0,0.0,25.0
SCARF1,1.0,0.0,0.0,0.0,25.0
SOX6,0.0,1.0,0.0,0.0,25.0
NFKBIA,1.0,0.0,0.0,0.0,25.0
DEXI,1.0,0.0,0.0,0.0,25.0
PATL2,0.0,1.0,0.0,0.0,25.0
P2RY13,0.0,0.0,0.0,1.0,25.0
LMBRD1,0.0,0.0,1.0,0.0,25.0
OR2M4,1.0,0.0,0.0,0.0,25.0
DLEU7,0.0,0.0,1.0,0.0,25.0
OGFRL1,1.0,0.0,0.0,0.0,25.0
OCIAD1,0.0,1.0,0.0,0.0,25.0
DYNC1LI1,0.0,1.0,0.0,0.0,25.0
EDRF1,0.0,0.0,1.0,0.0,25.0
EED,0.0,0.0,1.0,0.0,25.0
LMO2,1.0,0.0,0.0,0.0,25.0
NCSTN,0.0,0.0,1.0,0.0,25.0
GAS6-AS1,0.0,1.0,0.0,0.0,25.0
NBPF15,1.0,0.0,0.0,0.0,25.0
NBPF1,1.0,0.0,0.0,0.0,25.0
ENO4,0.0,0.0,1.0,0.0,25.0
MTHFD2,0.0,1.0,0.0,0.0,25.0
ERLIN2,0.0,1.0,0.0,0.0,25.0
EXOC5,0.0,0.0,1.0,0.0,25.0
MRC2,1.0,0.0,0.0,0.0,25.0
ACADSB,0.0,1.0,0.0,0.0,25.0
FAN1,0.0,0.0,1.0,0.0,25.0
MED14,0.0,1.0,0.0,0.0,25.0
MCOLN2,0.0,1.0,0.0,0.0,25.0
MAPKAPK5-AS1,1.0,0.0,0.0,0.0,25.0
DEPTOR,0.0,0.0,1.0,0.0,25.0
PLBD1,1.0,0.0,0.0,0.0,25.0
GNB4,0.0,0.0,1.0,0.0,25.0
CD86,0.0,1.0,0.0,0.0,25.0
SNTB1,0.0,0.0,1.0,0.0,25.0
SNED1,0.0,1.0,0.0,0.0,25.0
SMIM4,0.0,1.0,0.0,0.0,25.0
SLC4A8,1.0,0.0,0.0,0.0,25.0
CASP10,1.0,0.0,0.0,0.0,25.0
SIN3B,0.0,0.0,1.0,0.0,25.0
IPO9-AS1,1.0,0.0,0.0,0.0,25.0
SELPLG,0.0,0.0,1.0,0.0,25.0
CCL3,1.0,0.0,0.0,0.0,25.0
SDCBP,0.0,0.0,1.0,0.0,25.0
ITGB5,1.0,0.0,0.0,0.0,25.0
CD300A,0.0,1.0,0.0,0.0,25.0
ROBO3,1.0,0.0,0.0,0.0,25.0
PLIN2,0.0,1.0,0.0,0.0,25.0
GFPT1,0.0,0.0,0.0,1.0,25.0
RNF135,0.0,0.0,1.0,0.0,25.0
KDM1B,1.0,0.0,0.0,0.0,25.0
KDM5C,1.0,0.0,0.0,0.0,25.0
CIRBP,0.0,0.0,1.0,0.0,25.0
CLEC7A,1.0,0.0,0.0,0.0,25.0
PTPN11,0.0,0.0,0.0,1.0,25.0
PQLC1,0.0,0.0,1.0,0.0,25.0
KLHL20,0.0,0.0,1.0,0.0,25.0
LINC00159,0.0,1.0,0.0,0.0,25.0
LINC00486,0.0,0.0,1.0,0.0,25.0
POC1B,0.0,0.0,1.0,0.0,25.0
HECTD2,0.0,1.0,0.0,0.0,25.0
