,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
PIP4K2A,1.0,0.0,0.0,1.0,50.0
PITPNC1,1.0,0.0,0.0,1.0,50.0
TRPM4,0.0,1.0,1.0,0.0,50.0
TRERF1,0.0,1.0,1.0,0.0,50.0
TRAM2,0.0,0.0,1.0,1.0,50.0
TOX,0.0,0.0,1.0,1.0,50.0
RLIM,0.0,1.0,1.0,0.0,50.0
RNPEPL1,1.0,1.0,0.0,0.0,50.0
RUNX3,0.0,1.0,1.0,0.0,50.0
SF3B3,0.0,0.0,1.0,1.0,50.0
SP140L,0.0,1.0,1.0,0.0,50.0
THEMIS,0.0,0.0,1.0,1.0,50.0
STAT5B,1.0,0.0,0.0,1.0,50.0
THAP4,0.0,1.0,1.0,0.0,50.0
SVIL,1.0,0.0,0.0,1.0,50.0
RB1CC1,1.0,0.0,0.0,1.0,50.0
ZNF737,0.0,0.0,1.0,1.0,50.0
JAML,1.0,0.0,1.0,0.0,50.0
ATP2B4,0.0,1.0,1.0,0.0,50.0
ITGA4,0.0,1.0,1.0,0.0,50.0
ARHGAP25,1.0,0.0,1.0,0.0,50.0
INTS7,0.0,0.0,1.0,1.0,50.0
CDK5RAP1,1.0,0.0,1.0,0.0,50.0
CDC42EP3,0.0,0.0,1.0,1.0,50.0
CLIP4,0.0,1.0,0.0,1.0,50.0
ASPH,0.0,0.0,1.0,1.0,50.0
HSPA4,0.0,1.0,1.0,0.0,50.0
ATP8A1,1.0,0.0,0.0,1.0,50.0
ERAP1,1.0,0.0,0.0,1.0,50.0
HRH2,1.0,0.0,0.0,1.0,50.0
ATXN1,1.0,0.0,0.0,1.0,50.0
CD58,1.0,0.0,0.0,1.0,50.0
GABARAPL1,0.0,0.0,1.0,1.0,50.0
B3GNT4,0.0,1.0,1.0,0.0,50.0
CD247,0.0,1.0,1.0,0.0,50.0
C19orf12,0.0,0.0,1.0,1.0,50.0
CASP8,0.0,0.0,1.0,1.0,50.0
DEXI,0.0,1.0,1.0,0.0,50.0
EML4,1.0,0.0,0.0,1.0,50.0
MEIS1,0.0,1.0,1.0,0.0,50.0
CFLAR,0.0,0.0,1.0,1.0,50.0
MAP3K7CL,0.0,0.0,1.0,1.0,50.0
MCM3,0.0,0.0,1.0,1.0,50.0
AGPAT4,0.0,0.0,1.0,1.0,50.0
AMMECR1L,0.0,1.0,1.0,0.0,50.0
MAD1L1,1.0,0.0,1.0,0.0,50.0
KIF2A,0.0,1.0,0.0,1.0,50.0
ANKRD17,0.0,1.0,1.0,0.0,50.0
MBNL1,1.0,0.0,0.0,1.0,50.0
LONRF1,0.0,0.0,1.0,1.0,50.0
APPL1,0.0,1.0,0.0,1.0,50.0
COG3,0.0,1.0,1.0,0.0,50.0
CECR2,0.0,0.0,1.0,1.0,50.0
LINC01239,0.0,0.0,1.0,1.0,50.0
KPNA4,0.0,0.0,1.0,1.0,50.0
ADGRE2,1.0,0.0,0.0,1.0,50.0
TC2N,1.0,0.0,0.0,0.0,25.0
CEP250,1.0,0.0,0.0,0.0,25.0
SYNE2,0.0,0.0,0.0,1.0,25.0
TLE4,1.0,0.0,0.0,0.0,25.0
CDK6,1.0,0.0,0.0,0.0,25.0
MFSD14C,1.0,0.0,0.0,0.0,25.0
TTN,0.0,1.0,0.0,0.0,25.0
CASP8AP2,0.0,1.0,0.0,0.0,25.0
B4GALT5,0.0,0.0,0.0,1.0,25.0
TRAF3,0.0,1.0,0.0,0.0,25.0
ARHGAP31,0.0,1.0,0.0,0.0,25.0
TXNDC16,0.0,0.0,0.0,1.0,25.0
UBE2G1,0.0,0.0,0.0,1.0,25.0
USP12,0.0,0.0,0.0,1.0,25.0
USP38,1.0,0.0,0.0,0.0,25.0
VAV3,0.0,0.0,0.0,1.0,25.0
VPS13A,0.0,0.0,0.0,1.0,25.0
VPS37B,1.0,0.0,0.0,0.0,25.0
AMPD3,0.0,0.0,0.0,1.0,25.0
ZBTB25,0.0,0.0,0.0,1.0,25.0
ZFAND6,0.0,1.0,0.0,0.0,25.0
CFLAR-AS1,1.0,0.0,0.0,0.0,25.0
DGKA,1.0,0.0,0.0,0.0,25.0
CNOT6,1.0,0.0,0.0,0.0,25.0
IKZF3,0.0,1.0,0.0,0.0,25.0
POLR3B,0.0,1.0,0.0,0.0,25.0
POLR1D,0.0,0.0,1.0,0.0,25.0
INPP4B,1.0,0.0,0.0,0.0,25.0
INVS,1.0,0.0,0.0,0.0,25.0
ITGAL,0.0,1.0,0.0,0.0,25.0
PITPNA,1.0,0.0,0.0,0.0,25.0
KCNC3,1.0,0.0,0.0,0.0,25.0
LMNB1,0.0,0.0,0.0,1.0,25.0
PADI1,0.0,1.0,0.0,0.0,25.0
OTUD1,0.0,0.0,0.0,1.0,25.0
LSM6,0.0,0.0,0.0,1.0,25.0
NLK,0.0,0.0,0.0,1.0,25.0
NEK6,0.0,0.0,0.0,1.0,25.0
MAP2K4,0.0,0.0,0.0,1.0,25.0
NEDD4,0.0,0.0,0.0,1.0,25.0
MSI2,0.0,0.0,1.0,0.0,25.0
METTL14,1.0,0.0,0.0,0.0,25.0
IKZF5,0.0,0.0,0.0,1.0,25.0
PRKCH,1.0,0.0,0.0,0.0,25.0
CNOT6L,0.0,0.0,0.0,1.0,25.0
PRPSAP2,0.0,0.0,1.0,0.0,25.0
SLCO1A2,0.0,0.0,1.0,0.0,25.0
SLC7A1,1.0,0.0,0.0,0.0,25.0
SLA,0.0,1.0,0.0,0.0,25.0
CXCR4,0.0,0.0,1.0,0.0,25.0
SEPT11,1.0,0.0,0.0,0.0,25.0
MGP,0.0,0.0,1.0,0.0,25.0
DIAPH1,0.0,1.0,0.0,0.0,25.0
RPL3,1.0,0.0,0.0,0.0,25.0
RPL28,1.0,0.0,0.0,0.0,25.0
DNAH14,1.0,0.0,0.0,0.0,25.0
FAM129A,1.0,0.0,0.0,0.0,25.0
RIC8B,1.0,0.0,0.0,0.0,25.0
FDPS,1.0,0.0,0.0,0.0,25.0
FLNA,1.0,0.0,0.0,0.0,25.0
FN1,0.0,0.0,0.0,1.0,25.0
GANAB,0.0,1.0,0.0,0.0,25.0
PWWP2A,1.0,0.0,0.0,0.0,25.0
MCTP2,1.0,0.0,0.0,0.0,25.0
