,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
MOV10,1.0,0.0,0.0,1.0,50.0
RIMKLB,1.0,0.0,0.0,1.0,50.0
OSBPL1A,1.0,0.0,1.0,0.0,50.0
MIR155HG,1.0,0.0,0.0,1.0,50.0
NUP188,0.0,0.0,1.0,1.0,50.0
HIST3H2A,0.0,0.0,1.0,1.0,50.0
TIAL1,0.0,0.0,1.0,1.0,50.0
EGFR,1.0,0.0,0.0,1.0,50.0
CNNM4,1.0,0.0,0.0,1.0,50.0
CDS1,1.0,0.0,1.0,0.0,50.0
ZDHHC2,1.0,0.0,0.0,1.0,50.0
ZFP36L1,1.0,0.0,0.0,1.0,50.0
WDR60,0.0,0.0,1.0,1.0,50.0
VPS26A,0.0,0.0,1.0,1.0,50.0
ZNF143,1.0,0.0,1.0,0.0,50.0
BHLHE41,1.0,0.0,0.0,1.0,50.0
EDRF1,0.0,0.0,1.0,1.0,50.0
EID1,1.0,0.0,0.0,1.0,50.0
CEBPD,1.0,0.0,1.0,0.0,50.0
ERO1A,0.0,0.0,1.0,1.0,50.0
FMNL3,1.0,0.0,0.0,1.0,50.0
ARL5B,1.0,0.0,0.0,1.0,50.0
FOS,1.0,0.0,0.0,1.0,50.0
CLCN7,1.0,0.0,1.0,0.0,50.0
ZNF586,0.0,0.0,0.0,1.0,25.0
RBM14-RBM4,0.0,0.0,0.0,1.0,25.0
RASGRP3,1.0,0.0,0.0,0.0,25.0
RANGAP1,1.0,0.0,0.0,0.0,25.0
RANBP3L,0.0,0.0,0.0,1.0,25.0
SEC13,1.0,0.0,0.0,0.0,25.0
RPF1,0.0,0.0,1.0,0.0,25.0
RTTN,0.0,0.0,0.0,1.0,25.0
TMOD1,1.0,0.0,0.0,0.0,25.0
SERPINE1,1.0,0.0,0.0,0.0,25.0
UBXN1,1.0,0.0,0.0,0.0,25.0
SGK1,1.0,0.0,0.0,0.0,25.0
SLC25A37,1.0,0.0,0.0,0.0,25.0
UBR5,0.0,0.0,0.0,1.0,25.0
STK32B,0.0,1.0,0.0,0.0,25.0
TNIP3,0.0,0.0,0.0,1.0,25.0
SYTL3,1.0,0.0,0.0,0.0,25.0
RAB10,1.0,0.0,0.0,0.0,25.0
AAGAB,0.0,0.0,0.0,1.0,25.0
PSMD11,0.0,0.0,0.0,1.0,25.0
CTSC,0.0,0.0,0.0,1.0,25.0
HSPA1A,0.0,0.0,0.0,1.0,25.0
HMGB1,1.0,0.0,0.0,0.0,25.0
HIST1H2AC,0.0,0.0,0.0,1.0,25.0
HILPDA,1.0,0.0,0.0,0.0,25.0
GAS2L3,0.0,0.0,1.0,0.0,25.0
FPGS,1.0,0.0,0.0,0.0,25.0
EPN2,0.0,0.0,0.0,1.0,25.0
DHRS3,1.0,0.0,0.0,0.0,25.0
COMMD6,0.0,0.0,0.0,1.0,25.0
PPP1R3E,0.0,0.0,0.0,1.0,25.0
CLEC9A,0.0,0.0,0.0,1.0,25.0
CDC37,0.0,0.0,0.0,1.0,25.0
CD9,1.0,0.0,0.0,0.0,25.0
CARD11,0.0,0.0,0.0,1.0,25.0
CAMK1D,0.0,0.0,0.0,1.0,25.0
C2CD2L,0.0,0.0,0.0,1.0,25.0
ATP6V0A1,1.0,0.0,0.0,0.0,25.0
ANKRD37,1.0,0.0,0.0,0.0,25.0
HTR2C,0.0,0.0,0.0,1.0,25.0
IER5,1.0,0.0,0.0,0.0,25.0
IKZF5,0.0,0.0,0.0,1.0,25.0
INSIG2,0.0,0.0,0.0,1.0,25.0
PPP1R15A,1.0,0.0,0.0,0.0,25.0
PPIL2,0.0,0.0,0.0,1.0,25.0
PKN1,1.0,0.0,0.0,0.0,25.0
PIK3CG,0.0,0.0,1.0,0.0,25.0
PDK1,1.0,0.0,0.0,0.0,25.0
PAQR5,1.0,0.0,0.0,0.0,25.0
PACS2,0.0,1.0,0.0,0.0,25.0
OSBPL8,0.0,0.0,1.0,0.0,25.0
ADAMTS6,0.0,0.0,1.0,0.0,25.0
NEO1,0.0,0.0,0.0,1.0,25.0
NAA20,0.0,0.0,1.0,0.0,25.0
MIR3142HG,1.0,0.0,0.0,0.0,25.0
MBP,0.0,0.0,0.0,1.0,25.0
LRRK2,0.0,0.0,0.0,1.0,25.0
LIPG,0.0,0.0,0.0,1.0,25.0
LETM1,1.0,0.0,0.0,0.0,25.0
IQGAP2,0.0,0.0,0.0,1.0,25.0
ZNF701,1.0,0.0,0.0,0.0,25.0
