,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
TMEM63A,0.0,0.0,0.0,1.0,25.0
TMEM164,0.0,0.0,0.0,1.0,25.0
APP,0.0,0.0,1.0,0.0,25.0
TBC1D17,0.0,1.0,0.0,0.0,25.0
SWAP70,0.0,0.0,0.0,1.0,25.0
STX3,0.0,1.0,0.0,0.0,25.0
STMN2,0.0,1.0,0.0,0.0,25.0
ARCN1,0.0,1.0,0.0,0.0,25.0
SPARCL1,0.0,0.0,1.0,0.0,25.0
RPL10,0.0,0.0,0.0,1.0,25.0
CIZ1,0.0,0.0,0.0,1.0,25.0
ATP6V1G1,0.0,0.0,0.0,1.0,25.0
EMC7,0.0,0.0,1.0,0.0,25.0
IFITM3,0.0,1.0,0.0,0.0,25.0
CAST,0.0,0.0,1.0,0.0,25.0
CCDC126,0.0,0.0,0.0,1.0,25.0
HLA-DQB1,0.0,1.0,0.0,0.0,25.0
HIST1H4C,0.0,1.0,0.0,0.0,25.0
CD74,0.0,0.0,0.0,1.0,25.0
GTPBP1,0.0,1.0,0.0,0.0,25.0
GPSM3,0.0,0.0,0.0,1.0,25.0
FGL1,0.0,1.0,0.0,0.0,25.0
FAM214B,0.0,0.0,0.0,1.0,25.0
EMP2,0.0,0.0,0.0,1.0,25.0
EIF4G1,0.0,0.0,0.0,1.0,25.0
IPMK,0.0,0.0,0.0,1.0,25.0
DOCK7,0.0,0.0,0.0,1.0,25.0
CHGA,0.0,0.0,1.0,0.0,25.0
DIP2C,1.0,0.0,0.0,0.0,25.0
DEK,0.0,1.0,0.0,0.0,25.0
CSRP1,1.0,0.0,0.0,0.0,25.0
CPSF2,0.0,0.0,1.0,0.0,25.0
CPE,1.0,0.0,0.0,0.0,25.0
CNTRL,0.0,1.0,0.0,0.0,25.0
CNTN2,0.0,0.0,0.0,1.0,25.0
CHI3L1,0.0,1.0,0.0,0.0,25.0
CLU,0.0,0.0,0.0,1.0,25.0
IKZF2,0.0,0.0,1.0,0.0,25.0
IRF4,0.0,0.0,0.0,1.0,25.0
RCAN2,0.0,0.0,0.0,1.0,25.0
PAXBP1,0.0,0.0,0.0,1.0,25.0
RANGAP1,0.0,0.0,0.0,1.0,25.0
BAG3,0.0,0.0,0.0,1.0,25.0
RAB14,0.0,0.0,0.0,1.0,25.0
PTPN7,0.0,0.0,0.0,1.0,25.0
PSIP1,0.0,1.0,0.0,0.0,25.0
PRMT1,0.0,1.0,0.0,0.0,25.0
BRINP3,0.0,0.0,0.0,1.0,25.0
PLIN2,0.0,0.0,0.0,1.0,25.0
CKS2,0.0,0.0,1.0,0.0,25.0
C1QC,0.0,0.0,1.0,0.0,25.0
PEX5L,0.0,0.0,0.0,1.0,25.0
NTM,0.0,0.0,0.0,1.0,25.0
IRF7,1.0,0.0,0.0,0.0,25.0
NFKBIA,0.0,1.0,0.0,0.0,25.0
NELFB,1.0,0.0,0.0,0.0,25.0
NCAM1,1.0,0.0,0.0,0.0,25.0
MOB3A,1.0,0.0,0.0,0.0,25.0
MECOM,0.0,0.0,0.0,1.0,25.0
MBNL2,0.0,0.0,1.0,0.0,25.0
MAPK1IP1L,0.0,1.0,0.0,0.0,25.0
LMF1,0.0,1.0,0.0,0.0,25.0
LIN7C,0.0,0.0,0.0,1.0,25.0
ACOT11,0.0,0.0,1.0,0.0,25.0
ITGB1,1.0,0.0,0.0,0.0,25.0
BTG2,0.0,1.0,0.0,0.0,25.0
