,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
RAB28,1.0,0.0,0.0,0.0,25.0
RAB12,1.0,0.0,0.0,0.0,25.0
PTPN18,1.0,0.0,0.0,0.0,25.0
PTMS,0.0,0.0,1.0,0.0,25.0
PTGR1,0.0,1.0,0.0,0.0,25.0
PSMG2,0.0,1.0,0.0,0.0,25.0
PIK3R6,0.0,1.0,0.0,0.0,25.0
PIK3CA,1.0,0.0,0.0,0.0,25.0
PHC2,1.0,0.0,0.0,0.0,25.0
PCCB,0.0,1.0,0.0,0.0,25.0
JAK3,0.0,1.0,0.0,0.0,25.0
NABP1,1.0,0.0,0.0,0.0,25.0
MTMR2,0.0,1.0,0.0,0.0,25.0
MTERF3,1.0,0.0,0.0,0.0,25.0
MRS2,0.0,0.0,1.0,0.0,25.0
MIR34AHG,1.0,0.0,0.0,0.0,25.0
MICU2,1.0,0.0,0.0,0.0,25.0
MECOM,0.0,0.0,1.0,0.0,25.0
LIMS1,0.0,1.0,0.0,0.0,25.0
KLHL36,0.0,1.0,0.0,0.0,25.0
KIFC3,1.0,0.0,0.0,0.0,25.0
KCTD20,0.0,1.0,0.0,0.0,25.0
ZNF706,1.0,0.0,0.0,0.0,25.0
