,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
PNPLA6,0.0,0.0,1.0,1.0,50.0
BCL2L1,1.0,0.0,1.0,0.0,50.0
KCTD1,1.0,0.0,0.0,1.0,50.0
NRG3,1.0,0.0,0.0,1.0,50.0
LIMK2,1.0,1.0,0.0,0.0,50.0
GBE1,1.0,0.0,1.0,0.0,50.0
UGCG,1.0,1.0,0.0,0.0,50.0
MAD1L1,1.0,0.0,1.0,0.0,50.0
MADD,0.0,1.0,1.0,0.0,50.0
ARPP21,0.0,0.0,1.0,1.0,50.0
MCL1,0.0,0.0,1.0,1.0,50.0
APOL6,0.0,0.0,1.0,1.0,50.0
APOE,1.0,0.0,0.0,1.0,50.0
WDR4,0.0,1.0,0.0,1.0,50.0
PTPN2,1.0,0.0,1.0,0.0,50.0
NCKAP1,0.0,0.0,1.0,1.0,50.0
PTP4A2,1.0,1.0,0.0,0.0,50.0
GFOD1,1.0,0.0,0.0,1.0,50.0
CHI3L1,0.0,0.0,1.0,1.0,50.0
CD9,0.0,0.0,1.0,1.0,50.0
DRAM1,1.0,0.0,0.0,1.0,50.0
ERP44,1.0,1.0,0.0,0.0,50.0
SNX10,1.0,1.0,0.0,0.0,50.0
SNX3,1.0,1.0,0.0,0.0,50.0
EGR1,0.0,0.0,1.0,1.0,50.0
DYM,1.0,1.0,0.0,0.0,50.0
DSE,0.0,0.0,1.0,1.0,50.0
DPYD,0.0,1.0,1.0,0.0,50.0
FAM155A,0.0,0.0,1.0,1.0,50.0
DNAJA3,0.0,0.0,1.0,1.0,50.0
TIPRL,0.0,0.0,1.0,1.0,50.0
STK4,0.0,0.0,1.0,1.0,50.0
CSNK1A1,0.0,0.0,1.0,1.0,50.0
TAOK2,1.0,0.0,0.0,1.0,50.0
TFRC,0.0,0.0,1.0,1.0,50.0
FAM122B,1.0,1.0,0.0,0.0,50.0
C1QTNF7,1.0,0.0,0.0,1.0,50.0
SLC25A37,1.0,1.0,0.0,0.0,50.0
FBXL5,1.0,0.0,0.0,1.0,50.0
FMNL2,1.0,1.0,0.0,0.0,50.0
FKBP15,1.0,1.0,0.0,0.0,50.0
SEC24D,0.0,0.0,0.0,1.0,25.0
PUS10,0.0,0.0,1.0,0.0,25.0
STAT6,0.0,1.0,0.0,0.0,25.0
TGS1,0.0,0.0,1.0,0.0,25.0
SEH1L,0.0,1.0,0.0,0.0,25.0
PSMD5,0.0,0.0,1.0,0.0,25.0
TMEM167A,1.0,0.0,0.0,0.0,25.0
PRPF6,0.0,0.0,1.0,0.0,25.0
PRDM15,1.0,0.0,0.0,0.0,25.0
PQLC1,0.0,0.0,1.0,0.0,25.0
ZFAND3,0.0,0.0,1.0,0.0,25.0
STYX,1.0,0.0,0.0,0.0,25.0
USP42,0.0,1.0,0.0,0.0,25.0
SUN1,1.0,0.0,0.0,0.0,25.0
SUPT5H,1.0,0.0,0.0,0.0,25.0
PLOD3,0.0,1.0,0.0,0.0,25.0
TP53BP2,0.0,0.0,1.0,0.0,25.0
TNFAIP8,0.0,0.0,1.0,0.0,25.0
ZNF347,1.0,0.0,0.0,0.0,25.0
PLEKHJ1,0.0,0.0,1.0,0.0,25.0
PLEKHG1,0.0,0.0,1.0,0.0,25.0
ZNF510,1.0,0.0,0.0,0.0,25.0
PLEKHA3,0.0,1.0,0.0,0.0,25.0
PIK3CB,0.0,0.0,1.0,0.0,25.0
TBC1D30,0.0,1.0,0.0,0.0,25.0
PGM3,0.0,0.0,0.0,1.0,25.0
PVT1,0.0,0.0,1.0,0.0,25.0
SLC37A3,1.0,0.0,0.0,0.0,25.0
RXRA,0.0,0.0,1.0,0.0,25.0
STAT5B,0.0,1.0,0.0,0.0,25.0
TDRD9,0.0,0.0,1.0,0.0,25.0
RUFY1,0.0,0.0,1.0,0.0,25.0
SATB2,0.0,1.0,0.0,0.0,25.0
SMC4,0.0,0.0,1.0,0.0,25.0
RP2,0.0,1.0,0.0,0.0,25.0
RNPS1,0.0,1.0,0.0,0.0,25.0
TRPS1,0.0,0.0,1.0,0.0,25.0
SCAI,1.0,0.0,0.0,0.0,25.0
SNCA,0.0,0.0,1.0,0.0,25.0
UBXN2B,1.0,0.0,0.0,0.0,25.0
RGCC,1.0,0.0,0.0,0.0,25.0
TPMT,1.0,0.0,0.0,0.0,25.0
RCHY1,0.0,0.0,1.0,0.0,25.0
RCAN3,0.0,0.0,1.0,0.0,25.0
UFSP2,0.0,0.0,1.0,0.0,25.0
SLC2A13,1.0,0.0,0.0,0.0,25.0
RBM4,1.0,0.0,0.0,0.0,25.0
SPATS2L,0.0,1.0,0.0,0.0,25.0
TMEM59,0.0,1.0,0.0,0.0,25.0
USP31,0.0,0.0,0.0,1.0,25.0
SSB,0.0,1.0,0.0,0.0,25.0
SCLT1,0.0,0.0,0.0,1.0,25.0
RAD18,0.0,0.0,1.0,0.0,25.0
SCN1A,0.0,0.0,1.0,0.0,25.0
RABEP2,1.0,0.0,0.0,0.0,25.0
PFN1,1.0,0.0,0.0,0.0,25.0
MARCH1,0.0,0.0,1.0,0.0,25.0
PDPN,0.0,0.0,1.0,0.0,25.0
FMN1,1.0,0.0,0.0,0.0,25.0
CDKN1A,0.0,1.0,0.0,0.0,25.0
CLOCK,0.0,0.0,1.0,0.0,25.0
CNTN2,0.0,1.0,0.0,0.0,25.0
COPS4,1.0,0.0,0.0,0.0,25.0
CPD,0.0,0.0,1.0,0.0,25.0
CPEB4,0.0,0.0,0.0,1.0,25.0
CREM,0.0,0.0,1.0,0.0,25.0
CRK,0.0,1.0,0.0,0.0,25.0
DDB1,1.0,0.0,0.0,0.0,25.0
DLD,0.0,0.0,1.0,0.0,25.0
DPYS,1.0,0.0,0.0,0.0,25.0
EAF2,0.0,0.0,1.0,0.0,25.0
EDEM1,0.0,1.0,0.0,0.0,25.0
EIF5,0.0,0.0,0.0,1.0,25.0
EML6,0.0,1.0,0.0,0.0,25.0
ENPP4,0.0,0.0,1.0,0.0,25.0
ESCO2,0.0,0.0,1.0,0.0,25.0
FAM222B,0.0,1.0,0.0,0.0,25.0
FGD4,0.0,0.0,0.0,1.0,25.0
CDC14A,0.0,1.0,0.0,0.0,25.0
CD93,0.0,0.0,1.0,0.0,25.0
CD55,0.0,0.0,1.0,0.0,25.0
ASAP1,0.0,0.0,1.0,0.0,25.0
ACTN1,0.0,0.0,1.0,0.0,25.0
ACVR1B,0.0,0.0,0.0,1.0,25.0
AGPAT2,0.0,0.0,1.0,0.0,25.0
AIFM1,1.0,0.0,0.0,0.0,25.0
ALDH18A1,0.0,1.0,0.0,0.0,25.0
ALG6,0.0,0.0,1.0,0.0,25.0
AMPD2,0.0,0.0,1.0,0.0,25.0
ANGEL1,0.0,0.0,1.0,0.0,25.0
ATF3,0.0,0.0,1.0,0.0,25.0
CD163L1,0.0,0.0,1.0,0.0,25.0
B3GNTL1,0.0,0.0,1.0,0.0,25.0
BASP1,0.0,0.0,0.0,1.0,25.0
BTG1,0.0,0.0,0.0,1.0,25.0
CA10,1.0,0.0,0.0,0.0,25.0
CASC11,0.0,0.0,0.0,1.0,25.0
CBFB,0.0,0.0,1.0,0.0,25.0
CCDC137,0.0,0.0,1.0,0.0,25.0
CCT2,0.0,0.0,1.0,0.0,25.0
FKBP4,0.0,0.0,1.0,0.0,25.0
GALNT10,0.0,0.0,1.0,0.0,25.0
PDIA5,0.0,0.0,1.0,0.0,25.0
GNAI3,0.0,1.0,0.0,0.0,25.0
MEGF11,0.0,0.0,1.0,0.0,25.0
MICAL3,0.0,1.0,0.0,0.0,25.0
MORF4L2,0.0,0.0,0.0,1.0,25.0
MPP1,1.0,0.0,0.0,0.0,25.0
MTERF4,0.0,1.0,0.0,0.0,25.0
MTFR1,1.0,0.0,0.0,0.0,25.0
NDUFV2,0.0,0.0,1.0,0.0,25.0
NEFH,1.0,0.0,0.0,0.0,25.0
NFYA,0.0,0.0,0.0,1.0,25.0
NMD3,0.0,0.0,1.0,0.0,25.0
NPAT,1.0,0.0,0.0,0.0,25.0
NR4A1,0.0,1.0,0.0,0.0,25.0
NRCAM,0.0,1.0,0.0,0.0,25.0
NRP1,0.0,0.0,1.0,0.0,25.0
NSMAF,0.0,0.0,1.0,0.0,25.0
OGFR,0.0,1.0,0.0,0.0,25.0
P4HA1,0.0,1.0,0.0,0.0,25.0
PBX2,0.0,1.0,0.0,0.0,25.0
PDE4A,0.0,0.0,1.0,0.0,25.0
MB21D2,0.0,0.0,1.0,0.0,25.0
LRIF1,0.0,1.0,0.0,0.0,25.0
LINC01607,0.0,0.0,1.0,0.0,25.0
HNRNPU,0.0,0.0,1.0,0.0,25.0
GNAL,1.0,0.0,0.0,0.0,25.0
GNG12,0.0,1.0,0.0,0.0,25.0
GNS,0.0,0.0,0.0,1.0,25.0
GPR89B,1.0,0.0,0.0,0.0,25.0
GRINA,0.0,1.0,0.0,0.0,25.0
GTF2A2,0.0,1.0,0.0,0.0,25.0
HIST2H2BE,0.0,0.0,0.0,1.0,25.0
HIVEP2,0.0,0.0,0.0,1.0,25.0
HRH2,0.0,0.0,1.0,0.0,25.0
KRR1,0.0,0.0,0.0,1.0,25.0
ICA1,0.0,0.0,0.0,1.0,25.0
IL1RAP,0.0,0.0,1.0,0.0,25.0
IL21R,0.0,0.0,1.0,0.0,25.0
IMMT,0.0,0.0,0.0,1.0,25.0
ITGAV,0.0,0.0,1.0,0.0,25.0
JDP2,0.0,0.0,0.0,1.0,25.0
KDM5D,1.0,0.0,0.0,0.0,25.0
KIF13A,0.0,0.0,1.0,0.0,25.0
ZNRF1,0.0,1.0,0.0,0.0,25.0
