,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
HACE1,1.0,1.0,0.0,0.0,50.0
IFIT3,0.0,1.0,1.0,0.0,50.0
KMT2B,1.0,1.0,0.0,0.0,50.0
KPNA1,1.0,1.0,0.0,0.0,50.0
APTX,1.0,0.0,0.0,1.0,50.0
LATS1,1.0,1.0,0.0,0.0,50.0
MADD,1.0,0.0,0.0,1.0,50.0
ZRANB1,0.0,1.0,1.0,0.0,50.0
HSPB11,1.0,0.0,0.0,1.0,50.0
ZNF274,1.0,1.0,0.0,0.0,50.0
MTERF3,1.0,0.0,1.0,0.0,50.0
MZF1,1.0,0.0,0.0,1.0,50.0
ANKRD6,1.0,0.0,1.0,0.0,50.0
AIF1,1.0,0.0,1.0,0.0,50.0
KCNIP1,1.0,0.0,1.0,0.0,50.0
CAAP1,1.0,0.0,0.0,0.0,25.0
BAZ1A,0.0,1.0,0.0,0.0,25.0
SMS,0.0,0.0,0.0,1.0,25.0
C20orf197,0.0,0.0,0.0,1.0,25.0
ZNF75D,0.0,0.0,0.0,1.0,25.0
SMAD3,1.0,0.0,0.0,0.0,25.0
ZSCAN16-AS1,0.0,1.0,0.0,0.0,25.0
TCEA1,0.0,1.0,0.0,0.0,25.0
ZFP90,0.0,0.0,0.0,1.0,25.0
BANK1,0.0,1.0,0.0,0.0,25.0
BAIAP2,0.0,1.0,0.0,0.0,25.0
ATE1,0.0,0.0,0.0,1.0,25.0
USP4,1.0,0.0,0.0,0.0,25.0
USP45,0.0,1.0,0.0,0.0,25.0
ANGPT2,0.0,1.0,0.0,0.0,25.0
ZBTB17,0.0,1.0,0.0,0.0,25.0
ZC3H7A,0.0,0.0,0.0,1.0,25.0
ZEB2,1.0,0.0,0.0,0.0,25.0
APCDD1,0.0,0.0,0.0,1.0,25.0
ZNF710,1.0,0.0,0.0,0.0,25.0
IL2RA,1.0,0.0,0.0,0.0,25.0
SEC63,0.0,1.0,0.0,0.0,25.0
NADK2,0.0,0.0,0.0,1.0,25.0
NUDCD3,1.0,0.0,0.0,0.0,25.0
NOD1,0.0,0.0,0.0,1.0,25.0
FSTL5,1.0,0.0,0.0,0.0,25.0
NDC1,0.0,1.0,0.0,0.0,25.0
ADGRD1,1.0,0.0,0.0,0.0,25.0
GALNT6,0.0,0.0,0.0,1.0,25.0
NAV2-AS4,1.0,0.0,0.0,0.0,25.0
MGME1,1.0,0.0,0.0,0.0,25.0
SEC24D,0.0,0.0,1.0,0.0,25.0
H2AFY,0.0,0.0,0.0,1.0,25.0
MAP4K2,1.0,0.0,0.0,0.0,25.0
KXD1,1.0,0.0,0.0,0.0,25.0
KCNB2,0.0,1.0,0.0,0.0,25.0
KANSL1L,0.0,1.0,0.0,0.0,25.0
IGSF21,0.0,1.0,0.0,0.0,25.0
INTS4,1.0,0.0,0.0,0.0,25.0
PARP9,1.0,0.0,0.0,0.0,25.0
FAM151B,1.0,0.0,0.0,0.0,25.0
PLEKHA3,0.0,0.0,0.0,1.0,25.0
ESCO1,1.0,0.0,0.0,0.0,25.0
SEC23B,0.0,0.0,1.0,0.0,25.0
SCFD2,1.0,0.0,0.0,0.0,25.0
RPSA,1.0,0.0,0.0,0.0,25.0
RNGTT,0.0,1.0,0.0,0.0,25.0
CEP89,0.0,0.0,0.0,1.0,25.0
RBPJ,0.0,1.0,0.0,0.0,25.0
IL6R,1.0,0.0,0.0,0.0,25.0
RAB28,1.0,0.0,0.0,0.0,25.0
DHRS4-AS1,1.0,0.0,0.0,0.0,25.0
PYGL,0.0,0.0,0.0,1.0,25.0
DNASE2,0.0,0.0,0.0,1.0,25.0
PRPSAP2,1.0,0.0,0.0,0.0,25.0
PROS1,0.0,0.0,1.0,0.0,25.0
PRKCD,0.0,0.0,0.0,1.0,25.0
EIF2AK3,1.0,0.0,0.0,0.0,25.0
DDX49,0.0,0.0,0.0,1.0,25.0
