,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
PVT1,1.0,1.0,1.0,1.0,100.0
OVCH1-AS1,1.0,1.0,1.0,1.0,100.0
OLA1,1.0,1.0,1.0,1.0,100.0
FCGR1B,1.0,1.0,1.0,1.0,100.0
IARS,1.0,1.0,1.0,1.0,100.0
ICA1L,1.0,1.0,1.0,1.0,100.0
IGF2R,1.0,1.0,1.0,1.0,100.0
MARCH2,1.0,1.0,1.0,1.0,100.0
IKZF1,1.0,1.0,1.0,1.0,100.0
MARCH1,1.0,1.0,1.0,1.0,100.0
MAP3K8,1.0,1.0,1.0,1.0,100.0
LYPLA1,1.0,1.0,1.0,1.0,100.0
LPP,1.0,1.0,1.0,1.0,100.0
LPGAT1,1.0,1.0,1.0,1.0,100.0
ITGAV,1.0,1.0,1.0,1.0,100.0
LMO2,1.0,1.0,1.0,1.0,100.0
LMNB1,1.0,1.0,1.0,1.0,100.0
LINC01001,1.0,1.0,1.0,1.0,100.0
KPNA4,1.0,1.0,1.0,1.0,100.0
KLHL2,1.0,1.0,1.0,1.0,100.0
KCNMA1,1.0,1.0,1.0,1.0,100.0
KCNQ3,1.0,1.0,1.0,1.0,100.0
IBTK,1.0,1.0,1.0,1.0,100.0
HRH2,1.0,1.0,1.0,1.0,100.0
NRIP1,1.0,1.0,1.0,1.0,100.0
HNRNPR,1.0,1.0,1.0,1.0,100.0
FLVCR2,1.0,1.0,1.0,1.0,100.0
FUT8,1.0,1.0,1.0,1.0,100.0
NCOA6,1.0,1.0,1.0,1.0,100.0
GCA,1.0,1.0,1.0,1.0,100.0
GDI2,1.0,1.0,1.0,1.0,100.0
NCK2,1.0,1.0,1.0,1.0,100.0
GMPS,1.0,1.0,1.0,1.0,100.0
MYOF,1.0,1.0,1.0,1.0,100.0
MTHFD2,1.0,1.0,1.0,1.0,100.0
MTCH2,1.0,1.0,1.0,1.0,100.0
MLXIP,1.0,1.0,1.0,1.0,100.0
MKNK1,1.0,1.0,1.0,1.0,100.0
HDLBP,1.0,1.0,1.0,1.0,100.0
MGAT4A,1.0,1.0,1.0,1.0,100.0
HIPK3,1.0,1.0,1.0,1.0,100.0
MFF,1.0,1.0,1.0,1.0,100.0
HIVEP3,1.0,1.0,1.0,1.0,100.0
RNF217,1.0,1.0,1.0,1.0,100.0
DICER1,1.0,1.0,1.0,1.0,100.0
BAZ1A,1.0,1.0,1.0,1.0,100.0
ARHGEF11,1.0,1.0,1.0,1.0,100.0
UHRF2,1.0,1.0,1.0,1.0,100.0
UBE2J1,1.0,1.0,1.0,1.0,100.0
ASAP1,1.0,1.0,1.0,1.0,100.0
TTC17,1.0,1.0,1.0,1.0,100.0
TRIP12,1.0,1.0,1.0,1.0,100.0
TRIM27,1.0,1.0,1.0,1.0,100.0
TPM4,1.0,1.0,1.0,1.0,100.0
TNRC18,1.0,1.0,1.0,1.0,100.0
ATP2A2,1.0,1.0,1.0,1.0,100.0
TNFRSF10D,1.0,1.0,1.0,1.0,100.0
ATR,1.0,1.0,1.0,1.0,100.0
ATXN1,1.0,1.0,1.0,1.0,100.0
BACH1,1.0,1.0,1.0,1.0,100.0
TMCC1,1.0,1.0,1.0,1.0,100.0
TLR2,1.0,1.0,1.0,1.0,100.0
TBC1D8,1.0,1.0,1.0,1.0,100.0
CAB39,1.0,1.0,1.0,1.0,100.0
TBC1D14,1.0,1.0,1.0,1.0,100.0
TAPT1,1.0,1.0,1.0,1.0,100.0
ARID3A,1.0,1.0,1.0,1.0,100.0
VAPA,1.0,1.0,1.0,1.0,100.0
STAMBPL1,1.0,1.0,1.0,1.0,100.0
ARHGAP12,1.0,1.0,1.0,1.0,100.0
ACSL1,1.0,1.0,1.0,1.0,100.0
ACSL4,1.0,1.0,1.0,1.0,100.0
ZNF124,1.0,1.0,1.0,1.0,100.0
ZFP30,1.0,1.0,1.0,1.0,100.0
ZFAND6,1.0,1.0,1.0,1.0,100.0
YWHAB,1.0,1.0,1.0,1.0,100.0
YBX1,1.0,1.0,1.0,1.0,100.0
YARS,1.0,1.0,1.0,1.0,100.0
XRN2,1.0,1.0,1.0,1.0,100.0
WNT5A,1.0,1.0,1.0,1.0,100.0
WDR43,1.0,1.0,1.0,1.0,100.0
ANO10,1.0,1.0,1.0,1.0,100.0
ANO6,1.0,1.0,1.0,1.0,100.0
ANOS1,1.0,1.0,1.0,1.0,100.0
ANP32B,1.0,1.0,1.0,1.0,100.0
WDFY3,1.0,1.0,1.0,1.0,100.0
WBP4,1.0,1.0,1.0,1.0,100.0
APPL1,1.0,1.0,1.0,1.0,100.0
VRK2,1.0,1.0,1.0,1.0,100.0
STK3,1.0,1.0,1.0,1.0,100.0
KIAA0232,1.0,1.0,1.0,1.0,100.0
SOCS3,1.0,1.0,1.0,1.0,100.0
CEP112,1.0,1.0,1.0,1.0,100.0
SLTM,1.0,1.0,1.0,1.0,100.0
SMARCC1,1.0,1.0,1.0,1.0,100.0
CCNT2,1.0,1.0,1.0,1.0,100.0
CHSY1,1.0,1.0,1.0,1.0,100.0
CLASRP,1.0,1.0,1.0,1.0,100.0
SLC39A14,1.0,1.0,1.0,1.0,100.0
CLIP1,1.0,1.0,1.0,1.0,100.0
CEPT1,1.0,1.0,1.0,1.0,100.0
SETX,1.0,1.0,1.0,1.0,100.0
CHST11,1.0,1.0,1.0,1.0,100.0
SRGAP1,1.0,1.0,1.0,1.0,100.0
SS18,1.0,1.0,1.0,1.0,100.0
CRLS1,1.0,1.0,1.0,1.0,100.0
RUNX2,1.0,1.0,1.0,1.0,100.0
SSH2,1.0,1.0,1.0,1.0,100.0
RUNX1,1.0,1.0,1.0,1.0,100.0
RUFY3,1.0,1.0,1.0,1.0,100.0
SH3BP2,1.0,1.0,1.0,1.0,100.0
RANBP9,1.0,1.0,1.0,0.0,75.0
SFSWAP,0.0,1.0,1.0,1.0,75.0
RASGEF1B,1.0,1.0,0.0,1.0,75.0
RASSF8,1.0,0.0,1.0,1.0,75.0
KLF12,1.0,0.0,1.0,1.0,75.0
RAB7A,0.0,1.0,1.0,1.0,75.0
MECP2,0.0,1.0,1.0,1.0,75.0
PLEKHA2,0.0,1.0,1.0,1.0,75.0
ABL1,1.0,1.0,0.0,1.0,75.0
MIOS,0.0,1.0,1.0,1.0,75.0
REL,0.0,1.0,1.0,1.0,75.0
LRP12,0.0,1.0,1.0,1.0,75.0
YIPF1,1.0,1.0,1.0,0.0,75.0
SBNO2,1.0,1.0,0.0,1.0,75.0
ZADH2,0.0,1.0,1.0,1.0,75.0
SBF2,0.0,1.0,1.0,1.0,75.0
ZNF169,1.0,1.0,1.0,0.0,75.0
ZNF783,1.0,0.0,1.0,1.0,75.0
USP7,0.0,1.0,1.0,1.0,75.0
RAB18,0.0,1.0,1.0,1.0,75.0
RAB27A,0.0,1.0,1.0,1.0,75.0
MLEC,0.0,1.0,1.0,1.0,75.0
PPARD,1.0,0.0,1.0,1.0,75.0
PPP1R12C,0.0,1.0,1.0,1.0,75.0
TBC1D2B,0.0,1.0,1.0,1.0,75.0
PDIA4,1.0,1.0,1.0,0.0,75.0
TCAIM,1.0,0.0,1.0,1.0,75.0
TCERG1,0.0,1.0,1.0,1.0,75.0
TMEM50B,0.0,1.0,1.0,1.0,75.0
RNPC3,0.0,1.0,1.0,1.0,75.0
PRKAR1A,0.0,1.0,1.0,1.0,75.0
SREK1,1.0,1.0,1.0,0.0,75.0
SREBF1,0.0,1.0,1.0,1.0,75.0
PRPF19,0.0,1.0,1.0,1.0,75.0
PRPF39,0.0,1.0,1.0,1.0,75.0
PSTPIP2,0.0,1.0,1.0,1.0,75.0
NOL9,0.0,1.0,1.0,1.0,75.0
NETO2,0.0,1.0,1.0,1.0,75.0
NEDD9,0.0,1.0,1.0,1.0,75.0
TXNDC11,1.0,1.0,1.0,0.0,75.0
NBN,1.0,1.0,0.0,1.0,75.0
NAMPT,1.0,1.0,0.0,1.0,75.0
NABP1,1.0,1.0,0.0,1.0,75.0
SLC36A1,0.0,1.0,1.0,1.0,75.0
MXD1,1.0,1.0,1.0,0.0,75.0
MTIF3,1.0,0.0,1.0,1.0,75.0
SLC25A12,0.0,1.0,1.0,1.0,75.0
PON2,0.0,1.0,1.0,1.0,75.0
USP10,0.0,1.0,1.0,1.0,75.0
RP2,0.0,1.0,1.0,1.0,75.0
MARK2,0.0,1.0,1.0,1.0,75.0
CDKN1A,0.0,1.0,1.0,1.0,75.0
CCDC66,1.0,1.0,0.0,1.0,75.0
EZH2,0.0,1.0,1.0,1.0,75.0
IL4R,1.0,1.0,1.0,0.0,75.0
CBWD6,1.0,1.0,1.0,0.0,75.0
BRCA1,0.0,1.0,1.0,1.0,75.0
GAS6,1.0,1.0,0.0,1.0,75.0
IKZF2,1.0,1.0,0.0,1.0,75.0
IKBKB,0.0,1.0,1.0,1.0,75.0
ARSJ,0.0,1.0,1.0,1.0,75.0
GIGYF2,1.0,0.0,1.0,1.0,75.0
DRAM1,0.0,1.0,1.0,1.0,75.0
GNAQ,0.0,1.0,1.0,1.0,75.0
FBXO9,1.0,0.0,1.0,1.0,75.0
CASP3,1.0,1.0,1.0,0.0,75.0
GOLGA4,1.0,0.0,1.0,1.0,75.0
ERI1,0.0,1.0,1.0,1.0,75.0
ERC2,1.0,1.0,1.0,0.0,75.0
EIF4H,1.0,0.0,1.0,1.0,75.0
FAM122B,1.0,1.0,0.0,1.0,75.0
ENO1,1.0,0.0,1.0,1.0,75.0
FAM49B,0.0,1.0,1.0,1.0,75.0
CD163L1,0.0,1.0,1.0,1.0,75.0
CDS1,1.0,1.0,1.0,0.0,75.0
CHD7,0.0,1.0,1.0,1.0,75.0
ASXL2,0.0,1.0,1.0,1.0,75.0
ACTR3,1.0,0.0,1.0,1.0,75.0
KCNE3,1.0,1.0,1.0,0.0,75.0
CD40,0.0,1.0,1.0,1.0,75.0
FCGR1A,0.0,1.0,1.0,1.0,75.0
ABL2,0.0,1.0,1.0,1.0,75.0
CPEB4,1.0,1.0,0.0,1.0,75.0
CRTC3,0.0,1.0,1.0,1.0,75.0
CTCF,1.0,1.0,1.0,0.0,75.0
EPHX1,0.0,1.0,1.0,0.0,50.0
ATG16L1,0.0,1.0,0.0,1.0,50.0
EPB41L2,0.0,0.0,1.0,1.0,50.0
PDK1,1.0,0.0,1.0,0.0,50.0
PARP1,1.0,1.0,0.0,0.0,50.0
PLAGL1,0.0,1.0,1.0,0.0,50.0
PLAG1,1.0,0.0,0.0,1.0,50.0
FANCL,1.0,1.0,0.0,0.0,50.0
PDE6D,0.0,1.0,0.0,1.0,50.0
PDIA3,0.0,1.0,0.0,1.0,50.0
EML4,0.0,1.0,1.0,0.0,50.0
FAM110B,1.0,0.0,0.0,1.0,50.0
DTNB,0.0,1.0,1.0,0.0,50.0
TGFBR1,0.0,1.0,1.0,0.0,50.0
DDX10,1.0,1.0,0.0,0.0,50.0
CD276,0.0,1.0,1.0,0.0,50.0
SH3PXD2B,0.0,0.0,1.0,1.0,50.0
SETBP1,0.0,1.0,1.0,0.0,50.0
SMAD4,0.0,0.0,1.0,1.0,50.0
CCND2,1.0,1.0,0.0,0.0,50.0
SP100,1.0,1.0,0.0,0.0,50.0
SPRED1,0.0,1.0,1.0,0.0,50.0
CTNNA1,1.0,0.0,1.0,0.0,50.0
RNGTT,0.0,0.0,1.0,1.0,50.0
RHOU,0.0,0.0,1.0,1.0,50.0
DDI2,0.0,1.0,1.0,0.0,50.0
CBWD5,1.0,0.0,1.0,0.0,50.0
TFG,1.0,1.0,0.0,0.0,50.0
STAU1,1.0,1.0,0.0,0.0,50.0
CBWD2,0.0,1.0,1.0,0.0,50.0
DNAJC13,0.0,1.0,1.0,0.0,50.0
RAI1,0.0,1.0,0.0,1.0,50.0
DPYSL2,0.0,0.0,1.0,1.0,50.0
TAOK3,0.0,1.0,1.0,0.0,50.0
TASP1,1.0,0.0,1.0,0.0,50.0
EIF2S2,1.0,1.0,0.0,0.0,50.0
C18orf25,0.0,1.0,1.0,0.0,50.0
BUB3,0.0,0.0,1.0,1.0,50.0
EIF5,0.0,0.0,1.0,1.0,50.0
PAK1,0.0,1.0,1.0,0.0,50.0
KIF21B,0.0,1.0,1.0,0.0,50.0
PABPC1L,0.0,1.0,0.0,1.0,50.0
GOLGA8A,1.0,0.0,0.0,1.0,50.0
ARPC2,1.0,1.0,0.0,0.0,50.0
ARHGEF3,0.0,1.0,1.0,0.0,50.0
MRPS25,1.0,1.0,0.0,0.0,50.0
MPZL1,0.0,0.0,1.0,1.0,50.0
MOB3B,0.0,1.0,0.0,1.0,50.0
GRB2,1.0,0.0,1.0,0.0,50.0
ARHGAP26,0.0,1.0,1.0,0.0,50.0
MIATNB,0.0,1.0,0.0,1.0,50.0
HIVEP2,0.0,1.0,1.0,0.0,50.0
ANKS3,0.0,1.0,1.0,0.0,50.0
ANKS1A,0.0,0.0,1.0,1.0,50.0
MAP2K1,0.0,1.0,0.0,1.0,50.0
ALDH1A2,1.0,1.0,0.0,0.0,50.0
AGTPBP1,1.0,0.0,1.0,0.0,50.0
JAK3,1.0,1.0,0.0,0.0,50.0
LEMD3,1.0,1.0,0.0,0.0,50.0
LDLRAD4,0.0,1.0,0.0,1.0,50.0
LATS1,1.0,0.0,1.0,0.0,50.0
ACER3,0.0,0.0,1.0,1.0,50.0
L3MBTL3,0.0,0.0,1.0,1.0,50.0
ZNF337,1.0,1.0,0.0,0.0,50.0
MVB12A,0.0,1.0,1.0,0.0,50.0
BCL6,1.0,1.0,0.0,0.0,50.0
FYCO1,0.0,1.0,1.0,0.0,50.0
ATF7IP2,0.0,1.0,0.0,1.0,50.0
GLUD1,0.0,1.0,1.0,0.0,50.0
ASPH,0.0,0.0,1.0,1.0,50.0
NECTIN3,0.0,1.0,1.0,0.0,50.0
TRIM25,0.0,1.0,0.0,1.0,50.0
ODF2L,1.0,0.0,0.0,1.0,50.0
GAREM1,0.0,1.0,1.0,0.0,50.0
ZBED4,1.0,0.0,0.0,0.0,25.0
ADNP2,0.0,0.0,1.0,0.0,25.0
ZER1,0.0,1.0,0.0,0.0,25.0
SLC25A26,1.0,0.0,0.0,0.0,25.0
SPTLC2,0.0,0.0,1.0,0.0,25.0
TIMM23,0.0,1.0,0.0,0.0,25.0
CCDC88B,0.0,1.0,0.0,0.0,25.0
SPIN3,0.0,0.0,1.0,0.0,25.0
AGBL3,0.0,0.0,1.0,0.0,25.0
AGFG1,0.0,1.0,0.0,0.0,25.0
SRP19,0.0,1.0,0.0,0.0,25.0
CCDC125,0.0,0.0,1.0,0.0,25.0
CCDC73,0.0,1.0,0.0,0.0,25.0
ZNF106,0.0,1.0,0.0,0.0,25.0
SPIDR,0.0,0.0,1.0,0.0,25.0
ADCY7,0.0,0.0,1.0,0.0,25.0
SPATA6,1.0,0.0,0.0,0.0,25.0
TMEM230,0.0,1.0,0.0,0.0,25.0
ATF6,1.0,0.0,0.0,0.0,25.0
CD163,0.0,0.0,0.0,1.0,25.0
SLX4IP,0.0,1.0,0.0,0.0,25.0
ZNF140,1.0,0.0,0.0,0.0,25.0
TMX3,1.0,0.0,0.0,0.0,25.0
ATP2B4,0.0,1.0,0.0,0.0,25.0
ZNF197,1.0,0.0,0.0,0.0,25.0
ZNF782,0.0,1.0,0.0,0.0,25.0
SLC25A37,0.0,0.0,1.0,0.0,25.0
AGPS,0.0,0.0,0.0,1.0,25.0
TRIM52,0.0,0.0,1.0,0.0,25.0
TMEM184B,0.0,0.0,1.0,0.0,25.0
ALOX5AP,0.0,1.0,0.0,0.0,25.0
UBE3C,1.0,0.0,0.0,0.0,25.0
THBD,0.0,0.0,0.0,1.0,25.0
UGGT2,0.0,0.0,1.0,0.0,25.0
USP49,0.0,1.0,0.0,0.0,25.0
TTC39B,0.0,0.0,1.0,0.0,25.0
BFAR,1.0,0.0,0.0,0.0,25.0
TMEM163,0.0,1.0,0.0,0.0,25.0
C1RL,0.0,1.0,0.0,0.0,25.0
ARHGAP25,1.0,0.0,0.0,0.0,25.0
C20orf27,0.0,1.0,0.0,0.0,25.0
CALU,0.0,0.0,1.0,0.0,25.0
TBC1D13,0.0,0.0,1.0,0.0,25.0
VAV1,0.0,1.0,0.0,0.0,25.0
ARHGAP1,0.0,1.0,0.0,0.0,25.0
TTC23,0.0,0.0,0.0,1.0,25.0
TNS3,0.0,0.0,0.0,1.0,25.0
ANXA7,1.0,0.0,0.0,0.0,25.0
TAF4,0.0,0.0,0.0,1.0,25.0
TMEM167A,0.0,1.0,0.0,0.0,25.0
TAF2,1.0,0.0,0.0,0.0,25.0
SUGP2,0.0,0.0,0.0,1.0,25.0
STT3A,0.0,0.0,1.0,0.0,25.0
WDYHV1,0.0,1.0,0.0,0.0,25.0
ATAD3B,0.0,0.0,1.0,0.0,25.0
XPOT,1.0,0.0,0.0,0.0,25.0
STAT5B,0.0,1.0,0.0,0.0,25.0
THOC5,0.0,1.0,0.0,0.0,25.0
APC,1.0,0.0,0.0,0.0,25.0
DDX60L,1.0,0.0,0.0,0.0,25.0
SLC16A3,0.0,1.0,0.0,0.0,25.0
FARSB,0.0,0.0,1.0,0.0,25.0
MILR1,0.0,1.0,0.0,0.0,25.0
HDAC4,0.0,0.0,1.0,0.0,25.0
HAMP,0.0,1.0,0.0,0.0,25.0
GSPT1,0.0,1.0,0.0,0.0,25.0
GRAMD4,0.0,1.0,0.0,0.0,25.0
GRAMD1A,0.0,0.0,1.0,0.0,25.0
GOLPH3,0.0,1.0,0.0,0.0,25.0
MTMR8,0.0,1.0,0.0,0.0,25.0
MYO1F,0.0,1.0,0.0,0.0,25.0
GFM1,1.0,0.0,0.0,0.0,25.0
NCLN,0.0,1.0,0.0,0.0,25.0
GARS,0.0,0.0,1.0,0.0,25.0
NOC3L,0.0,1.0,0.0,0.0,25.0
NOM1,0.0,0.0,0.0,1.0,25.0
FCGR3A,0.0,0.0,0.0,1.0,25.0
NSMCE1,0.0,1.0,0.0,0.0,25.0
NUDC,0.0,1.0,0.0,0.0,25.0
NUP50,1.0,0.0,0.0,0.0,25.0
FBXW11,1.0,0.0,0.0,0.0,25.0
P2RY6,0.0,1.0,0.0,0.0,25.0
PALD1,0.0,1.0,0.0,0.0,25.0
HIBCH,1.0,0.0,0.0,0.0,25.0
MFSD14B,0.0,0.0,1.0,0.0,25.0
HK1,1.0,0.0,0.0,0.0,25.0
LIMK1,0.0,0.0,1.0,0.0,25.0
KIAA0319L,0.0,1.0,0.0,0.0,25.0
KLF6,0.0,0.0,1.0,0.0,25.0
KNOP1,0.0,1.0,0.0,0.0,25.0
KATNA1,0.0,1.0,0.0,0.0,25.0
LAP3,1.0,0.0,0.0,0.0,25.0
LAPTM5,0.0,1.0,0.0,0.0,25.0
LDHA,1.0,0.0,0.0,0.0,25.0
LILRB1,0.0,1.0,0.0,0.0,25.0
LIMA1,0.0,0.0,1.0,0.0,25.0
KANSL2,0.0,0.0,1.0,0.0,25.0
MAT2A,0.0,0.0,1.0,0.0,25.0
ITPR2,0.0,0.0,0.0,1.0,25.0
IPCEF1,0.0,1.0,0.0,0.0,25.0
INSIG2,1.0,0.0,0.0,0.0,25.0
LRIG1,1.0,0.0,0.0,0.0,25.0
INPP4A,0.0,1.0,0.0,0.0,25.0
LTBR,0.0,1.0,0.0,0.0,25.0
MAGT1,1.0,0.0,0.0,0.0,25.0
IL1RAP,0.0,0.0,1.0,0.0,25.0
IGSF21,0.0,0.0,0.0,1.0,25.0
PALM2,0.0,0.0,1.0,0.0,25.0
PAXIP1,0.0,1.0,0.0,0.0,25.0
SHQ1,0.0,1.0,0.0,0.0,25.0
FAM210A,0.0,0.0,1.0,0.0,25.0
DENND1C,0.0,0.0,0.0,1.0,25.0
KIF2A,1.0,0.0,0.0,0.0,25.0
DDX58,0.0,0.0,0.0,1.0,25.0
DDX21,0.0,1.0,0.0,0.0,25.0
DCAF6,0.0,0.0,0.0,1.0,25.0
RNF185,0.0,1.0,0.0,0.0,25.0
DAZAP2,0.0,1.0,0.0,0.0,25.0
CTNS,0.0,1.0,0.0,0.0,25.0
ROR2,0.0,1.0,0.0,0.0,25.0
RPS6KA2,0.0,0.0,0.0,1.0,25.0
CRY1,0.0,0.0,1.0,0.0,25.0
SACM1L,1.0,0.0,0.0,0.0,25.0
CREB3L2,0.0,1.0,0.0,0.0,25.0
SCN1B,0.0,0.0,1.0,0.0,25.0
SEC31A,0.0,0.0,1.0,0.0,25.0
SEPT2,0.0,0.0,1.0,0.0,25.0
SEPT9,0.0,0.0,0.0,1.0,25.0
SERP1,0.0,1.0,0.0,0.0,25.0
CLTC,0.0,1.0,0.0,0.0,25.0
SH3TC1,0.0,1.0,0.0,0.0,25.0
SHISA5,0.0,1.0,0.0,0.0,25.0
DENND3,0.0,1.0,0.0,0.0,25.0
DPH6,1.0,0.0,0.0,0.0,25.0
DPH7,0.0,1.0,0.0,0.0,25.0
ELL,0.0,0.0,1.0,0.0,25.0
PDE1B,0.0,1.0,0.0,0.0,25.0
FAM177A1,0.0,1.0,0.0,0.0,25.0
PIGK,1.0,0.0,0.0,0.0,25.0
PIK3C2A,0.0,0.0,0.0,1.0,25.0
PLAC8,0.0,0.0,1.0,0.0,25.0
EPSTI1,1.0,0.0,0.0,0.0,25.0
PPP1R10,1.0,0.0,0.0,0.0,25.0
EPG5,0.0,0.0,1.0,0.0,25.0
ELOVL5,0.0,0.0,1.0,0.0,25.0
PRR5,0.0,0.0,1.0,0.0,25.0
DPP8,0.0,0.0,1.0,0.0,25.0
EIF4ENIF1,0.0,0.0,1.0,0.0,25.0
EIF3B,0.0,0.0,0.0,1.0,25.0
PTTG1IP,0.0,1.0,0.0,0.0,25.0
EIF2B5,0.0,0.0,0.0,1.0,25.0
PXN,0.0,1.0,0.0,0.0,25.0
E2F3,0.0,1.0,0.0,0.0,25.0
DTX2,1.0,0.0,0.0,0.0,25.0
RAB31,0.0,0.0,1.0,0.0,25.0
RAD54L2,1.0,0.0,0.0,0.0,25.0
ABCB7,0.0,1.0,0.0,0.0,25.0
