,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
CD14,1.0,1.0,0.0,1.0,75.0
TRERF1,0.0,1.0,0.0,1.0,50.0
ZFP36L1,1.0,0.0,0.0,1.0,50.0
RNF13,1.0,0.0,0.0,1.0,50.0
TPRG1,1.0,0.0,0.0,1.0,50.0
SLC7A5,1.0,0.0,0.0,1.0,50.0
SLC2A3,1.0,0.0,1.0,0.0,50.0
SKIL,0.0,1.0,0.0,1.0,50.0
SEMA4C,1.0,0.0,1.0,0.0,50.0
RBPJ,0.0,1.0,0.0,1.0,50.0
SSH2,1.0,1.0,0.0,0.0,50.0
ABHD3,1.0,0.0,1.0,0.0,50.0
ARHGAP9,1.0,0.0,1.0,0.0,50.0
GABARAPL1,1.0,1.0,0.0,0.0,50.0
EPS15,0.0,1.0,0.0,1.0,50.0
DUSP1,1.0,1.0,0.0,0.0,50.0
ORC5,0.0,1.0,0.0,0.0,25.0
DDIT4,1.0,0.0,0.0,0.0,25.0
ENTPD1-AS1,1.0,0.0,0.0,0.0,25.0
SLTM,0.0,1.0,0.0,0.0,25.0
EMP2,0.0,1.0,0.0,0.0,25.0
EFR3A,0.0,1.0,0.0,0.0,25.0
DDX46,0.0,1.0,0.0,0.0,25.0
DDX3X,0.0,1.0,0.0,0.0,25.0
TGIF1,0.0,1.0,0.0,0.0,25.0
CNOT7,0.0,1.0,0.0,0.0,25.0
FGF13,0.0,1.0,0.0,0.0,25.0
CEBPD,0.0,1.0,0.0,0.0,25.0
CD163,1.0,0.0,0.0,0.0,25.0
UBE2H,0.0,1.0,0.0,0.0,25.0
CCSER2,0.0,1.0,0.0,0.0,25.0
UTP6,0.0,1.0,0.0,0.0,25.0
AZIN1-AS1,0.0,1.0,0.0,0.0,25.0
WWP1,0.0,0.0,0.0,1.0,25.0
XRN2,0.0,1.0,0.0,0.0,25.0
ZFP36,0.0,1.0,0.0,0.0,25.0
ARNTL,0.0,0.0,0.0,1.0,25.0
EYA2,0.0,1.0,0.0,0.0,25.0
SLC11A1,1.0,0.0,0.0,0.0,25.0
PAQR3,0.0,1.0,0.0,0.0,25.0
SGK1,0.0,1.0,0.0,0.0,25.0
OLR1,1.0,0.0,0.0,0.0,25.0
PDE4D,0.0,0.0,0.0,1.0,25.0
PHF6,0.0,1.0,0.0,0.0,25.0
NTPCR,0.0,1.0,0.0,0.0,25.0
LINC01001,0.0,1.0,0.0,0.0,25.0
KMT5B,0.0,0.0,0.0,1.0,25.0
HSPA1B,0.0,1.0,0.0,0.0,25.0
RGS1,1.0,0.0,0.0,0.0,25.0
RHEB,0.0,1.0,0.0,0.0,25.0
HSPA1A,0.0,1.0,0.0,0.0,25.0
HSP90AA1,1.0,0.0,0.0,0.0,25.0
HS6ST3,0.0,0.0,0.0,1.0,25.0
RNF149,0.0,1.0,0.0,0.0,25.0
HNRNPA2B1,0.0,1.0,0.0,0.0,25.0
HIST1H2BD,0.0,0.0,1.0,0.0,25.0
HIST1H2AC,1.0,0.0,0.0,0.0,25.0
SAMHD1,0.0,1.0,0.0,0.0,25.0
GRK3,1.0,0.0,0.0,0.0,25.0
GPR183,0.0,1.0,0.0,0.0,25.0
GLUL,0.0,1.0,0.0,0.0,25.0
SESTD1,0.0,0.0,0.0,1.0,25.0
ZNRF2,0.0,0.0,0.0,1.0,25.0
