,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
DLEU2,1.0,1.0,1.0,1.0,100.0
LEPR,1.0,1.0,1.0,1.0,100.0
CTTNBP2,1.0,1.0,1.0,1.0,100.0
CTNNA2,1.0,1.0,1.0,1.0,100.0
CSMD1,1.0,1.0,1.0,1.0,100.0
CSGALNACT1,1.0,1.0,1.0,1.0,100.0
CREBL2,1.0,1.0,1.0,1.0,100.0
CPD,1.0,1.0,1.0,1.0,100.0
CLIP4,1.0,1.0,1.0,1.0,100.0
CLASP1,1.0,1.0,1.0,1.0,100.0
CEP350,1.0,1.0,1.0,1.0,100.0
CELF2,1.0,1.0,1.0,1.0,100.0
CDK19,1.0,1.0,1.0,1.0,100.0
CASC15,1.0,1.0,1.0,1.0,100.0
DUSP22,1.0,1.0,1.0,1.0,100.0
CAPN7,1.0,1.0,1.0,1.0,100.0
CADM2,1.0,1.0,1.0,1.0,100.0
CACNA1D,1.0,1.0,1.0,1.0,100.0
CABLES1,1.0,1.0,1.0,1.0,100.0
BNC2,1.0,1.0,1.0,1.0,100.0
BMP2K,1.0,1.0,1.0,1.0,100.0
AUH,1.0,1.0,1.0,1.0,100.0
ATXN1,1.0,1.0,1.0,1.0,100.0
ATM,1.0,1.0,1.0,1.0,100.0
ARID1B,1.0,1.0,1.0,1.0,100.0
ARHGAP24,1.0,1.0,1.0,1.0,100.0
ARAP2,1.0,1.0,1.0,1.0,100.0
APBB2,1.0,1.0,1.0,1.0,100.0
ANOS1,1.0,1.0,1.0,1.0,100.0
DUSP16,1.0,1.0,1.0,1.0,100.0
DHTKD1,1.0,1.0,1.0,1.0,100.0
DYRK1A,1.0,1.0,1.0,1.0,100.0
GSE1,1.0,1.0,1.0,1.0,100.0
KLHL24,1.0,1.0,1.0,1.0,100.0
KIAA1841,1.0,1.0,1.0,1.0,100.0
KDM6A,1.0,1.0,1.0,1.0,100.0
KDM4C,1.0,1.0,1.0,1.0,100.0
KCNMA1,1.0,1.0,1.0,1.0,100.0
ITPR1,1.0,1.0,1.0,1.0,100.0
INPP4A,1.0,1.0,1.0,1.0,100.0
ICA1,1.0,1.0,1.0,1.0,100.0
EPB41L3,1.0,1.0,1.0,1.0,100.0
HERC4,1.0,1.0,1.0,1.0,100.0
HHAT,1.0,1.0,1.0,1.0,100.0
FOXP2,1.0,1.0,1.0,1.0,100.0
EPG5,1.0,1.0,1.0,1.0,100.0
FAM168B,1.0,1.0,1.0,1.0,100.0
FOXO3,1.0,1.0,1.0,1.0,100.0
FGF14,1.0,1.0,1.0,1.0,100.0
FNBP1,1.0,1.0,1.0,1.0,100.0
FHIT,1.0,1.0,1.0,1.0,100.0
FKBP5,1.0,1.0,1.0,1.0,100.0
KDM2A,0.0,1.0,1.0,1.0,75.0
MSL3,1.0,1.0,0.0,1.0,75.0
RNF13,1.0,1.0,1.0,0.0,75.0
USP3,1.0,1.0,1.0,0.0,75.0
HMGCR,1.0,1.0,1.0,0.0,75.0
IGF1R,1.0,1.0,0.0,1.0,75.0
SAMD4A,1.0,1.0,0.0,1.0,75.0
AGAP1,1.0,1.0,1.0,0.0,75.0
UBE2D3,1.0,1.0,1.0,0.0,75.0
ZNF516,0.0,0.0,1.0,1.0,50.0
GSAP,0.0,0.0,1.0,1.0,50.0
TENM4,1.0,1.0,0.0,0.0,50.0
ZMAT3,1.0,0.0,0.0,0.0,25.0
GPRIN3,1.0,0.0,0.0,0.0,25.0
MAP4K5,1.0,0.0,0.0,0.0,25.0
UBXN1,1.0,0.0,0.0,0.0,25.0
CCDC91,1.0,0.0,0.0,0.0,25.0
NRG3,1.0,0.0,0.0,0.0,25.0
HDAC5,1.0,0.0,0.0,0.0,25.0
PER3,1.0,0.0,0.0,0.0,25.0
