,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
NMNAT1,1.0,1.0,1.0,1.0,100.0
NT5C2,1.0,1.0,1.0,1.0,100.0
ORC2,1.0,1.0,1.0,1.0,100.0
PAK2,1.0,1.0,1.0,1.0,100.0
SDHAF3,1.0,1.0,1.0,1.0,100.0
SETD2,1.0,1.0,1.0,1.0,100.0
HMGXB4,1.0,1.0,1.0,1.0,100.0
SHOC2,1.0,1.0,1.0,1.0,100.0
UBE2J1,1.0,1.0,1.0,1.0,100.0
UCHL5,1.0,1.0,1.0,1.0,100.0
UHRF2,1.0,1.0,1.0,1.0,100.0
USP7,1.0,1.0,1.0,1.0,100.0
USP8,1.0,1.0,1.0,1.0,100.0
VPS26A,1.0,1.0,1.0,1.0,100.0
VPS36,1.0,1.0,1.0,1.0,100.0
WDR44,1.0,1.0,1.0,1.0,100.0
WNK1,1.0,1.0,1.0,1.0,100.0
WWP1,1.0,1.0,1.0,1.0,100.0
WWP2,1.0,1.0,1.0,1.0,100.0
XIST,1.0,1.0,1.0,1.0,100.0
YAF2,1.0,1.0,1.0,1.0,100.0
ZC3H13,1.0,1.0,1.0,1.0,100.0
ZFX,1.0,1.0,1.0,1.0,100.0
ZNF12,1.0,1.0,1.0,1.0,100.0
ZNF335,1.0,1.0,1.0,1.0,100.0
ZNF398,1.0,1.0,1.0,1.0,100.0
ZNF532,1.0,1.0,1.0,1.0,100.0
ZNF638,1.0,1.0,1.0,1.0,100.0
ZNF680,1.0,1.0,1.0,1.0,100.0
ZNF706,1.0,1.0,1.0,1.0,100.0
ZNF75A,1.0,1.0,1.0,1.0,100.0
UBE2G1,1.0,1.0,1.0,1.0,100.0
UBE2E3,1.0,1.0,1.0,1.0,100.0
TXLNG,1.0,1.0,1.0,1.0,100.0
STIM2,1.0,1.0,1.0,1.0,100.0
SLC25A26,1.0,1.0,1.0,1.0,100.0
SLC36A4,1.0,1.0,1.0,1.0,100.0
SLMAP,1.0,1.0,1.0,1.0,100.0
SMAD5,1.0,1.0,1.0,1.0,100.0
SMURF1,1.0,1.0,1.0,1.0,100.0
SMURF2,1.0,1.0,1.0,1.0,100.0
SNX10,1.0,1.0,1.0,1.0,100.0
SNX14,1.0,1.0,1.0,1.0,100.0
SOCS4,1.0,1.0,1.0,1.0,100.0
SRBD1,1.0,1.0,1.0,1.0,100.0
STK39,1.0,1.0,1.0,1.0,100.0
TTC39C,1.0,1.0,1.0,1.0,100.0
STX12,1.0,1.0,1.0,1.0,100.0
SUB1,1.0,1.0,1.0,1.0,100.0
TAF7,1.0,1.0,1.0,1.0,100.0
TBK1,1.0,1.0,1.0,1.0,100.0
TCF7L2,1.0,1.0,1.0,1.0,100.0
TGFB1,1.0,1.0,1.0,1.0,100.0
TNPO1,1.0,1.0,1.0,1.0,100.0
TPP2,1.0,1.0,1.0,1.0,100.0
TRAPPC11,1.0,1.0,1.0,1.0,100.0
TRPC1,1.0,1.0,1.0,1.0,100.0
IFNAR1,1.0,1.0,1.0,1.0,100.0
NCOA6,1.0,1.0,1.0,1.0,100.0
ZNF804A,1.0,1.0,1.0,1.0,100.0
CDC27,1.0,1.0,1.0,1.0,100.0
FAM168B,1.0,1.0,1.0,1.0,100.0
FAM208A,1.0,1.0,1.0,1.0,100.0
CHD1L,1.0,1.0,1.0,1.0,100.0
CHD1,1.0,1.0,1.0,1.0,100.0
CEP85L,1.0,1.0,1.0,1.0,100.0
FBXL5,1.0,1.0,1.0,1.0,100.0
FBXO11,1.0,1.0,1.0,1.0,100.0
CCDC170,1.0,1.0,1.0,1.0,100.0
CDC14B,1.0,1.0,1.0,1.0,100.0
CCNC,1.0,1.0,1.0,1.0,100.0
FBXW4,1.0,1.0,1.0,1.0,100.0
FMR1,1.0,1.0,1.0,1.0,100.0
FNBP1L,1.0,1.0,1.0,1.0,100.0
FOXJ3,1.0,1.0,1.0,1.0,100.0
CHD2,1.0,1.0,1.0,1.0,100.0
CHORDC1,1.0,1.0,1.0,1.0,100.0
CMSS1,1.0,1.0,1.0,1.0,100.0
CNIH3,1.0,1.0,1.0,1.0,100.0
CNOT10,1.0,1.0,1.0,1.0,100.0
COPS2,1.0,1.0,1.0,1.0,100.0
FAF2,1.0,1.0,1.0,1.0,100.0
CREB1,1.0,1.0,1.0,1.0,100.0
CTDSPL2,1.0,1.0,1.0,1.0,100.0
CTNND1,1.0,1.0,1.0,1.0,100.0
CUL1,1.0,1.0,1.0,1.0,100.0
CUL4A,1.0,1.0,1.0,1.0,100.0
DHX15,1.0,1.0,1.0,1.0,100.0
EPRS,1.0,1.0,1.0,1.0,100.0
EPC2,1.0,1.0,1.0,1.0,100.0
ELF2,1.0,1.0,1.0,1.0,100.0
EIF4G3,1.0,1.0,1.0,1.0,100.0
FOXP1,1.0,1.0,1.0,1.0,100.0
DNAJC3,1.0,1.0,1.0,1.0,100.0
CBR4,1.0,1.0,1.0,1.0,100.0
GTDC1,1.0,1.0,1.0,1.0,100.0
GLG1,1.0,1.0,1.0,1.0,100.0
ATF2,1.0,1.0,1.0,1.0,100.0
CAND1,1.0,1.0,1.0,1.0,100.0
ARL14EP,1.0,1.0,1.0,1.0,100.0
ARID2,1.0,1.0,1.0,1.0,100.0
ARF4,1.0,1.0,1.0,1.0,100.0
AP1S2,1.0,1.0,1.0,1.0,100.0
ATP8A1,1.0,1.0,1.0,1.0,100.0
ANO6,1.0,1.0,1.0,1.0,100.0
AGPAT5,1.0,1.0,1.0,1.0,100.0
AGO3,1.0,1.0,1.0,1.0,100.0
HECTD2,1.0,1.0,1.0,1.0,100.0
ABR,1.0,1.0,1.0,1.0,100.0
HIPK1,1.0,1.0,1.0,1.0,100.0
ATP6V1H,1.0,1.0,1.0,1.0,100.0
ASXL2,1.0,1.0,1.0,1.0,100.0
CAMK2D,1.0,1.0,1.0,1.0,100.0
FUT8,1.0,1.0,1.0,1.0,100.0
GIGYF2,1.0,1.0,1.0,1.0,100.0
GDI2,1.0,1.0,1.0,1.0,100.0
C5,1.0,1.0,1.0,1.0,100.0
C6orf106,1.0,1.0,1.0,1.0,100.0
BRD1,1.0,1.0,1.0,1.0,100.0
TGFBR1,1.0,1.0,0.0,1.0,75.0
DHX9,1.0,1.0,0.0,1.0,75.0
ZNF800,1.0,1.0,1.0,0.0,75.0
TMEM170B,1.0,0.0,1.0,1.0,75.0
TMEM167A,1.0,1.0,1.0,0.0,75.0
DOCK5,1.0,0.0,1.0,1.0,75.0
RNF20,1.0,1.0,0.0,1.0,75.0
RNF24,1.0,0.0,1.0,1.0,75.0
SAMD8,0.0,1.0,1.0,1.0,75.0
ATR,1.0,1.0,1.0,0.0,75.0
ALS2,1.0,1.0,1.0,0.0,75.0
CTPS1,1.0,1.0,0.0,1.0,75.0
ANP32B,1.0,1.0,1.0,0.0,75.0
ZKSCAN1,1.0,1.0,1.0,0.0,75.0
CDC123,1.0,1.0,1.0,0.0,75.0
XIAP,1.0,1.0,0.0,1.0,75.0
C18orf25,1.0,1.0,1.0,0.0,75.0
TAF5L,1.0,1.0,0.0,1.0,75.0
WASL,1.0,0.0,1.0,1.0,75.0
SPPL2A,1.0,1.0,1.0,0.0,75.0
TM9SF3,1.0,1.0,1.0,0.0,75.0
DENND1B,1.0,0.0,1.0,1.0,75.0
NR1H2,1.0,1.0,1.0,0.0,75.0
MDM4,1.0,1.0,1.0,0.0,75.0
FANCL,1.0,1.0,1.0,0.0,75.0
NEDD1,1.0,1.0,1.0,0.0,75.0
PIK3C2A,0.0,1.0,1.0,1.0,75.0
PITPNB,1.0,1.0,1.0,0.0,75.0
MTRF1,1.0,1.0,1.0,0.0,75.0
LEMD2,1.0,1.0,1.0,0.0,75.0
PRKAR1A,0.0,1.0,1.0,1.0,75.0
MIATNB,1.0,1.0,1.0,0.0,75.0
LPIN2,1.0,1.0,0.0,1.0,75.0
MGA,1.0,1.0,0.0,1.0,75.0
EIF4G1,1.0,1.0,0.0,1.0,75.0
RAE1,1.0,1.0,1.0,0.0,75.0
EEA1,1.0,1.0,0.0,1.0,75.0
LRRFIP1,1.0,1.0,1.0,0.0,75.0
FNBP4,0.0,1.0,1.0,0.0,50.0
ITPA,0.0,1.0,1.0,0.0,50.0
NFKBIZ,0.0,0.0,1.0,1.0,50.0
HACD2,1.0,0.0,1.0,0.0,50.0
TBC1D12,1.0,1.0,0.0,0.0,50.0
AP3D1,1.0,1.0,0.0,0.0,50.0
VHL,0.0,1.0,1.0,0.0,50.0
NDRG3,1.0,1.0,0.0,0.0,50.0
RB1,1.0,1.0,0.0,0.0,50.0
TFCP2,0.0,1.0,1.0,0.0,50.0
CCDC6,0.0,0.0,1.0,1.0,50.0
MAP2K1,0.0,1.0,1.0,0.0,50.0
MAPK1,1.0,0.0,0.0,1.0,50.0
LPXN,0.0,1.0,1.0,0.0,50.0
ATF7IP,1.0,1.0,0.0,0.0,50.0
MMADHC,0.0,1.0,1.0,0.0,50.0
BCL2L11,0.0,1.0,1.0,0.0,50.0
LRRC37A3,1.0,1.0,0.0,0.0,50.0
GPATCH2,0.0,1.0,1.0,0.0,50.0
HAR1A,0.0,1.0,1.0,0.0,50.0
TRAPPC10,0.0,0.0,1.0,1.0,50.0
CASC4,0.0,1.0,1.0,0.0,50.0
GOSR1,0.0,1.0,1.0,0.0,50.0
MFSD4B,1.0,1.0,0.0,0.0,50.0
TSG101,0.0,1.0,1.0,0.0,50.0
GATAD2B,1.0,1.0,0.0,0.0,50.0
NIPA2,0.0,1.0,1.0,0.0,50.0
MAD1L1,0.0,0.0,1.0,1.0,50.0
PRPF38A,0.0,1.0,1.0,0.0,50.0
ERC2,1.0,0.0,0.0,1.0,50.0
RREB1,1.0,0.0,1.0,0.0,50.0
DCAF12,0.0,1.0,1.0,0.0,50.0
SCFD2,0.0,1.0,1.0,0.0,50.0
IL15,0.0,0.0,1.0,1.0,50.0
ERAP1,1.0,0.0,0.0,1.0,50.0
AKIRIN1,0.0,1.0,1.0,0.0,50.0
EYA3,0.0,1.0,1.0,0.0,50.0
STK38,0.0,0.0,1.0,1.0,50.0
SLC12A7,0.0,0.0,1.0,1.0,50.0
RMND5A,0.0,1.0,1.0,0.0,50.0
SLC25A13,0.0,0.0,1.0,1.0,50.0
CPEB3,1.0,1.0,0.0,0.0,50.0
RGS5,0.0,1.0,1.0,0.0,50.0
PHACTR2,0.0,0.0,1.0,1.0,50.0
CLINT1,1.0,0.0,0.0,1.0,50.0
DHX36,0.0,1.0,1.0,0.0,50.0
PCED1B,0.0,0.0,1.0,1.0,50.0
ZNF43,0.0,1.0,1.0,0.0,50.0
DIDO1,1.0,1.0,0.0,0.0,50.0
PBX3,1.0,1.0,0.0,0.0,50.0
SORT1,0.0,0.0,1.0,1.0,50.0
DISC1,0.0,0.0,1.0,1.0,50.0
EIF3H,0.0,1.0,1.0,0.0,50.0
ZNF33A,0.0,1.0,1.0,0.0,50.0
LYPLA1,0.0,0.0,1.0,1.0,50.0
HLA-DRB5,0.0,0.0,1.0,1.0,50.0
HNRNPD,1.0,0.0,0.0,0.0,25.0
ZNF121,0.0,0.0,1.0,0.0,25.0
HUS1,0.0,1.0,0.0,0.0,25.0
IL16,0.0,0.0,1.0,0.0,25.0
XPO4,0.0,0.0,0.0,1.0,25.0
ALOX5AP,0.0,0.0,0.0,1.0,25.0
ZNF451,1.0,0.0,0.0,0.0,25.0
ZBTB40,1.0,0.0,0.0,0.0,25.0
INTS6L,0.0,0.0,0.0,1.0,25.0
JARID2,1.0,0.0,0.0,0.0,25.0
DPYD,0.0,0.0,0.0,1.0,25.0
TDRD7,1.0,0.0,0.0,0.0,25.0
UTRN,1.0,0.0,0.0,0.0,25.0
CDK6,0.0,0.0,0.0,1.0,25.0
RNF216,1.0,0.0,0.0,0.0,25.0
ERCC6,0.0,0.0,0.0,1.0,25.0
ERI1,0.0,0.0,0.0,1.0,25.0
ESR1,0.0,0.0,0.0,1.0,25.0
PTBP3,0.0,0.0,1.0,0.0,25.0
FAM156A,0.0,0.0,1.0,0.0,25.0
CHPT1,0.0,0.0,0.0,1.0,25.0
SOBP,0.0,0.0,0.0,1.0,25.0
SPG21,1.0,0.0,0.0,0.0,25.0
OLR1,0.0,0.0,0.0,1.0,25.0
NPIPB5,0.0,0.0,0.0,1.0,25.0
TAF1,0.0,1.0,0.0,0.0,25.0
BCKDHB,0.0,0.0,0.0,1.0,25.0
NEDD9,0.0,0.0,0.0,1.0,25.0
TANGO6,0.0,0.0,0.0,1.0,25.0
TBC1D19,0.0,0.0,1.0,0.0,25.0
TBC1D8,0.0,0.0,0.0,1.0,25.0
TMED8,0.0,0.0,0.0,1.0,25.0
MOB3B,1.0,0.0,0.0,0.0,25.0
TOM1,0.0,0.0,0.0,1.0,25.0
TRERF1,0.0,0.0,0.0,1.0,25.0
GAS6-AS1,0.0,0.0,0.0,1.0,25.0
BTRC,0.0,0.0,1.0,0.0,25.0
MAP3K13,0.0,0.0,1.0,0.0,25.0
HIST1H2BH,0.0,1.0,0.0,0.0,25.0
