,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
AMMECR1,1.0,1.0,1.0,0.0,75.0
CAPRIN2,1.0,1.0,0.0,0.0,50.0
CAP1,0.0,1.0,1.0,0.0,50.0
C22orf34,1.0,0.0,1.0,0.0,50.0
WIPI1,0.0,1.0,1.0,0.0,50.0
C3orf58,0.0,1.0,1.0,0.0,50.0
RRAGB,1.0,1.0,0.0,0.0,50.0
GRK2,1.0,1.0,0.0,0.0,50.0
DDX5,1.0,1.0,0.0,0.0,50.0
MICU3,1.0,1.0,0.0,0.0,50.0
DEGS1,0.0,1.0,1.0,0.0,50.0
DNAJC10,1.0,0.0,0.0,1.0,50.0
HNRNPH3,0.0,0.0,1.0,1.0,50.0
HS3ST4,1.0,0.0,1.0,0.0,50.0
TRPM2,1.0,1.0,0.0,0.0,50.0
ELMOD2,1.0,1.0,0.0,0.0,50.0
AP2B1,1.0,1.0,0.0,0.0,50.0
IPO11,1.0,1.0,0.0,0.0,50.0
JAZF1,1.0,1.0,0.0,0.0,50.0
CDH23,0.0,1.0,1.0,0.0,50.0
TLE3,1.0,1.0,0.0,0.0,50.0
LINGO3,0.0,1.0,1.0,0.0,50.0
POLB,1.0,1.0,0.0,0.0,50.0
ARHGDIB,1.0,1.0,0.0,0.0,50.0
ZFC3H1,0.0,1.0,0.0,0.0,25.0
RECK,0.0,0.0,1.0,0.0,25.0
ZC3H13,0.0,1.0,0.0,0.0,25.0
REV1,0.0,0.0,1.0,0.0,25.0
RHBDF2,0.0,1.0,0.0,0.0,25.0
SEC23B,1.0,0.0,0.0,0.0,25.0
ZBTB11,0.0,0.0,0.0,1.0,25.0
TRNT1,0.0,1.0,0.0,0.0,25.0
STK17A,0.0,1.0,0.0,0.0,25.0
STK24,0.0,0.0,0.0,1.0,25.0
SPRED1,0.0,0.0,0.0,1.0,25.0
SNX18,0.0,1.0,0.0,0.0,25.0
TSPAN31,0.0,0.0,1.0,0.0,25.0
SMURF2,0.0,1.0,0.0,0.0,25.0
TAZ,0.0,0.0,1.0,0.0,25.0
TMOD1,0.0,1.0,0.0,0.0,25.0
SKAP2,0.0,0.0,1.0,0.0,25.0
TBR1,0.0,1.0,0.0,0.0,25.0
SESTD1,1.0,0.0,0.0,0.0,25.0
VCP,0.0,0.0,1.0,0.0,25.0
SERPINB9,0.0,0.0,1.0,0.0,25.0
RIOK2,0.0,0.0,1.0,0.0,25.0
SHTN1,0.0,0.0,0.0,1.0,25.0
AASDH,0.0,1.0,0.0,0.0,25.0
PTGS1,0.0,1.0,0.0,0.0,25.0
CX3CR1,0.0,0.0,0.0,1.0,25.0
FGFR1OP,1.0,0.0,0.0,0.0,25.0
FER,0.0,0.0,1.0,0.0,25.0
FCGRT,0.0,1.0,0.0,0.0,25.0
ETV5,0.0,1.0,0.0,0.0,25.0
ENPP1,0.0,0.0,0.0,1.0,25.0
DUT,0.0,0.0,1.0,0.0,25.0
DLEU7-AS1,1.0,0.0,0.0,0.0,25.0
DLEU7,0.0,0.0,0.0,1.0,25.0
DISC1,1.0,0.0,0.0,0.0,25.0
DAZAP2,0.0,0.0,0.0,1.0,25.0
CDK17,0.0,1.0,0.0,0.0,25.0
GABARAPL2,0.0,1.0,0.0,0.0,25.0
CCDC69,0.0,1.0,0.0,0.0,25.0
CARD8,0.0,0.0,1.0,0.0,25.0
C4orf19,0.0,0.0,1.0,0.0,25.0
C11orf58,0.0,0.0,1.0,0.0,25.0
BRMS1L,0.0,1.0,0.0,0.0,25.0
BLCAP,0.0,0.0,1.0,0.0,25.0
ATP8B4,0.0,0.0,0.0,1.0,25.0
ARID3B,0.0,0.0,1.0,0.0,25.0
ARGLU1,0.0,0.0,1.0,0.0,25.0
ALOX5AP,0.0,0.0,0.0,1.0,25.0
FOXP1,0.0,0.0,0.0,1.0,25.0
GOLGA7,0.0,1.0,0.0,0.0,25.0
PRDX3,0.0,1.0,0.0,0.0,25.0
METTL22,0.0,1.0,0.0,0.0,25.0
PPP2R5A,0.0,0.0,1.0,0.0,25.0
PMEPA1,0.0,1.0,0.0,0.0,25.0
PLEKHA8,0.0,0.0,0.0,1.0,25.0
PIEZO1,1.0,0.0,0.0,0.0,25.0
NFKBIZ,0.0,0.0,0.0,1.0,25.0
NAV2,0.0,0.0,0.0,1.0,25.0
MYH9,0.0,1.0,0.0,0.0,25.0
MRC1,0.0,0.0,0.0,1.0,25.0
MPP5,1.0,0.0,0.0,0.0,25.0
MORC4,0.0,1.0,0.0,0.0,25.0
MARCKS,0.0,1.0,0.0,0.0,25.0
HNRNPAB,0.0,0.0,1.0,0.0,25.0
MAN2B2,0.0,0.0,1.0,0.0,25.0
MAK,0.0,1.0,0.0,0.0,25.0
LINC00894,0.0,1.0,0.0,0.0,25.0
LINC00323,0.0,0.0,0.0,1.0,25.0
LDAH,0.0,1.0,0.0,0.0,25.0
KLHDC2,1.0,0.0,0.0,0.0,25.0
INTS6-AS1,0.0,1.0,0.0,0.0,25.0
INPP5F,0.0,0.0,0.0,1.0,25.0
IFNGR1,0.0,0.0,0.0,1.0,25.0
IER5,0.0,0.0,0.0,1.0,25.0
MICAL1,0.0,0.0,0.0,1.0,25.0
