,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
APOE,1.0,0.0,0.0,1.0,50.0
BTG2,1.0,1.0,0.0,0.0,50.0
EIF1,1.0,0.0,0.0,1.0,50.0
CD74,0.0,1.0,0.0,1.0,50.0
ADCY3,1.0,0.0,0.0,1.0,50.0
CD83,1.0,0.0,0.0,1.0,50.0
ACTG1,1.0,0.0,0.0,1.0,50.0
GABARAPL1,1.0,0.0,0.0,1.0,50.0
CEBPB,1.0,0.0,0.0,1.0,50.0
ACTB,1.0,0.0,0.0,1.0,50.0
ATP10D,1.0,0.0,1.0,0.0,50.0
ENO1,1.0,0.0,1.0,0.0,50.0
HIVEP2,1.0,0.0,0.0,1.0,50.0
GRN,1.0,0.0,0.0,1.0,50.0
SLC25A4,1.0,0.0,0.0,0.0,25.0
C22orf34,0.0,0.0,0.0,1.0,25.0
SLC1A5,0.0,0.0,0.0,1.0,25.0
HLA-DQB1,1.0,0.0,0.0,0.0,25.0
SNHG12,0.0,0.0,0.0,1.0,25.0
SLC1A4,0.0,0.0,0.0,1.0,25.0
BTF3,1.0,0.0,0.0,0.0,25.0
SQSTM1,0.0,0.0,0.0,1.0,25.0
SNRNP200,0.0,0.0,0.0,1.0,25.0
CCDC191,0.0,0.0,0.0,1.0,25.0
C2orf73,0.0,0.0,0.0,1.0,25.0
C9orf16,1.0,0.0,0.0,0.0,25.0
CALR,1.0,0.0,0.0,0.0,25.0
BHLHE40,1.0,0.0,0.0,0.0,25.0
CCT2,1.0,0.0,0.0,0.0,25.0
SEC24A,1.0,0.0,0.0,0.0,25.0
CD58,1.0,0.0,0.0,0.0,25.0
SAT1,1.0,0.0,0.0,0.0,25.0
CDK9,0.0,0.0,0.0,1.0,25.0
CEBPA,1.0,0.0,0.0,0.0,25.0
RPS3,1.0,0.0,0.0,0.0,25.0
RPS27A,1.0,0.0,0.0,0.0,25.0
RPS20,0.0,0.0,0.0,1.0,25.0
BMPR1B,0.0,0.0,0.0,1.0,25.0
STRAP,1.0,0.0,0.0,0.0,25.0
SRSF2,0.0,0.0,0.0,1.0,25.0
SS18,0.0,0.0,0.0,1.0,25.0
ZNF100,0.0,0.0,0.0,1.0,25.0
ACSL1,0.0,1.0,0.0,0.0,25.0
ZFAS1,0.0,0.0,0.0,1.0,25.0
VPS26A,0.0,0.0,0.0,1.0,25.0
VIM,0.0,0.0,0.0,1.0,25.0
VAPB,0.0,0.0,0.0,1.0,25.0
ACVR1B,0.0,0.0,0.0,1.0,25.0
UCP2,1.0,0.0,0.0,0.0,25.0
UBE2Q2,1.0,0.0,0.0,0.0,25.0
UBE2D1,0.0,0.0,0.0,1.0,25.0
UBA52,0.0,0.0,0.0,1.0,25.0
TXNRD1,1.0,0.0,0.0,0.0,25.0
ADM,0.0,0.0,0.0,1.0,25.0
TSPAN31,0.0,0.0,0.0,1.0,25.0
TRIM8,1.0,0.0,0.0,0.0,25.0
ANKS3,1.0,0.0,0.0,0.0,25.0
TPT1,0.0,0.0,0.0,1.0,25.0
TPM1,1.0,0.0,0.0,0.0,25.0
APOC1,1.0,0.0,0.0,0.0,25.0
TNS3,0.0,0.0,0.0,1.0,25.0
TNFAIP8L3,1.0,0.0,0.0,0.0,25.0
TMSB4X,1.0,0.0,0.0,0.0,25.0
TMSB10,0.0,0.0,0.0,1.0,25.0
ARG2,0.0,0.0,0.0,1.0,25.0
ATF3,0.0,0.0,0.0,1.0,25.0
ATG3,0.0,0.0,0.0,1.0,25.0
CHIC2,0.0,0.0,0.0,1.0,25.0
CEBPG,1.0,0.0,0.0,0.0,25.0
RPS12,1.0,0.0,0.0,0.0,25.0
RPS15,0.0,0.0,0.0,1.0,25.0
GPR155,1.0,0.0,0.0,0.0,25.0
NECAP1,0.0,0.0,0.0,1.0,25.0
NEAT1,1.0,0.0,0.0,0.0,25.0
ACOT11,1.0,0.0,0.0,0.0,25.0
GLA,0.0,0.0,0.0,1.0,25.0
GLUL,0.0,0.0,0.0,1.0,25.0
MYO1G,1.0,0.0,0.0,0.0,25.0
MS4A4A,1.0,0.0,0.0,0.0,25.0
GNPDA1,0.0,0.0,0.0,1.0,25.0
MLKL,0.0,0.0,0.0,1.0,25.0
MFNG,1.0,0.0,0.0,0.0,25.0
MARCKS,1.0,0.0,0.0,0.0,25.0
MAFB,1.0,0.0,0.0,0.0,25.0
LRP4,1.0,0.0,0.0,0.0,25.0
H1FX,0.0,0.0,0.0,1.0,25.0
NT5C3A,0.0,0.0,0.0,1.0,25.0
HERPUD1,1.0,0.0,0.0,0.0,25.0
KLF6,0.0,0.0,0.0,1.0,25.0
HIF1A,0.0,0.0,1.0,0.0,25.0
JUND,1.0,0.0,0.0,0.0,25.0
JUNB,1.0,0.0,0.0,0.0,25.0
ITPKC,1.0,0.0,0.0,0.0,25.0
ITGB2,1.0,0.0,0.0,0.0,25.0
IPO9-AS1,1.0,0.0,0.0,0.0,25.0
INTS10,0.0,1.0,0.0,0.0,25.0
INSIG1,0.0,0.0,0.0,1.0,25.0
IL4R,1.0,0.0,0.0,0.0,25.0
IER3,1.0,0.0,0.0,0.0,25.0
IER2,0.0,0.0,0.0,1.0,25.0
GALNT11,0.0,0.0,0.0,1.0,25.0
NUMB,0.0,0.0,0.0,1.0,25.0
RPS14,0.0,0.0,0.0,1.0,25.0
CYTIP,0.0,0.0,0.0,1.0,25.0
HLA-B,1.0,0.0,0.0,0.0,25.0
RPL8,1.0,0.0,0.0,0.0,25.0
CRIM1,0.0,0.0,0.0,1.0,25.0
RPL27A,1.0,0.0,0.0,0.0,25.0
RPL24,1.0,0.0,0.0,0.0,25.0
RPL23,1.0,0.0,0.0,0.0,25.0
RPL13A,0.0,0.0,1.0,0.0,25.0
CTSB,1.0,0.0,0.0,0.0,25.0
CTSZ,1.0,0.0,0.0,0.0,25.0
RGS1,0.0,0.0,1.0,0.0,25.0
RGL2,0.0,0.0,0.0,1.0,25.0
RELT,1.0,0.0,0.0,0.0,25.0
CYBA,0.0,0.0,0.0,1.0,25.0
DNAJC7,0.0,0.0,0.0,1.0,25.0
ORMDL1,0.0,0.0,0.0,1.0,25.0
DPYD-AS1,0.0,0.0,0.0,1.0,25.0
PTPN7,0.0,0.0,0.0,1.0,25.0
EAF2,1.0,0.0,0.0,0.0,25.0
PRRC2A,0.0,0.0,0.0,1.0,25.0
EIF4A2,1.0,0.0,0.0,0.0,25.0
EIF5,0.0,0.0,0.0,1.0,25.0
PNPLA8,1.0,0.0,0.0,0.0,25.0
EMC10,0.0,0.0,0.0,1.0,25.0
EML4,1.0,0.0,0.0,0.0,25.0
ERICH1,1.0,0.0,0.0,0.0,25.0
FAM118B,0.0,0.0,0.0,1.0,25.0
PADI2,1.0,0.0,0.0,0.0,25.0
OTUD4,0.0,0.0,0.0,1.0,25.0
NBPF14,1.0,0.0,0.0,0.0,25.0
