,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
RALGPS1,1.0,0.0,0.0,0.0,25.0
RALBP1,0.0,0.0,0.0,1.0,25.0
LILRB1,0.0,1.0,0.0,0.0,25.0
PTGES3,0.0,1.0,0.0,0.0,25.0
PTAFR,0.0,0.0,0.0,1.0,25.0
DTX2,0.0,0.0,0.0,1.0,25.0
PSMC4,0.0,0.0,1.0,0.0,25.0
PRKAB2,0.0,0.0,0.0,1.0,25.0
PPP3CC,0.0,0.0,0.0,1.0,25.0
PPP2R2A,0.0,0.0,0.0,1.0,25.0
PPP1R3C,0.0,1.0,0.0,0.0,25.0
PHYKPL,0.0,0.0,1.0,0.0,25.0
PPP1R18,0.0,1.0,0.0,0.0,25.0
PPP1R10,0.0,0.0,1.0,0.0,25.0
POLR2H,0.0,0.0,0.0,1.0,25.0
POGK,1.0,0.0,0.0,0.0,25.0
PNPLA6,0.0,0.0,0.0,1.0,25.0
EGR4,1.0,0.0,0.0,0.0,25.0
FBRSL1,0.0,0.0,0.0,1.0,25.0
PLA2G4C,0.0,1.0,0.0,0.0,25.0
FBXL3,0.0,1.0,0.0,0.0,25.0
PIBF1,0.0,1.0,0.0,0.0,25.0
PXDC1,0.0,0.0,0.0,1.0,25.0
