,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
IFI44L,1.0,1.0,1.0,1.0,100.0
USP13,1.0,1.0,1.0,1.0,100.0
HRH2,1.0,1.0,1.0,1.0,100.0
HNRNPK,1.0,1.0,1.0,1.0,100.0
USP46,1.0,1.0,1.0,1.0,100.0
HIVEP3,1.0,1.0,1.0,1.0,100.0
HIPK3,1.0,1.0,1.0,1.0,100.0
HERC5,1.0,1.0,1.0,1.0,100.0
HECTD1,1.0,1.0,1.0,1.0,100.0
UTP14A,1.0,1.0,1.0,1.0,100.0
HDLBP,1.0,1.0,1.0,1.0,100.0
HAT1,1.0,1.0,1.0,1.0,100.0
VOPP1,1.0,1.0,1.0,1.0,100.0
VPS9D1,1.0,1.0,1.0,1.0,100.0
GTDC1,1.0,1.0,1.0,1.0,100.0
GRIPAP1,1.0,1.0,1.0,1.0,100.0
GOLGA1,1.0,1.0,1.0,1.0,100.0
GNG5,1.0,1.0,1.0,1.0,100.0
GNB2,1.0,1.0,1.0,1.0,100.0
GNAI3,1.0,1.0,1.0,1.0,100.0
GLUD1,1.0,1.0,1.0,1.0,100.0
IFIT1,1.0,1.0,1.0,1.0,100.0
IFIT2,1.0,1.0,1.0,1.0,100.0
IFIT3,1.0,1.0,1.0,1.0,100.0
KATNA1,1.0,1.0,1.0,1.0,100.0
KMT2C,1.0,1.0,1.0,1.0,100.0
KMO,1.0,1.0,1.0,1.0,100.0
KLHL8,1.0,1.0,1.0,1.0,100.0
KLHL3,1.0,1.0,1.0,1.0,100.0
KIF13B,1.0,1.0,1.0,1.0,100.0
KDM5C,1.0,1.0,1.0,1.0,100.0
KCTD9,1.0,1.0,1.0,1.0,100.0
UHRF2,1.0,1.0,1.0,1.0,100.0
ULK3,1.0,1.0,1.0,1.0,100.0
KANK1,1.0,1.0,1.0,1.0,100.0
IFITM3,1.0,1.0,1.0,1.0,100.0
JARID2,1.0,1.0,1.0,1.0,100.0
UPF3A,1.0,1.0,1.0,1.0,100.0
JADE1,1.0,1.0,1.0,1.0,100.0
ITPRIP,1.0,1.0,1.0,1.0,100.0
IRF7,1.0,1.0,1.0,1.0,100.0
IRF2BPL,1.0,1.0,1.0,1.0,100.0
IPO7,1.0,1.0,1.0,1.0,100.0
INTS2,1.0,1.0,1.0,1.0,100.0
INPP5B,1.0,1.0,1.0,1.0,100.0
PARP9,1.0,1.0,1.0,1.0,100.0
PCED1B,1.0,1.0,1.0,1.0,100.0
PDCD6,1.0,1.0,1.0,1.0,100.0
SAMD9L,1.0,1.0,1.0,1.0,100.0
SMARCA4,1.0,1.0,1.0,1.0,100.0
SMAD6,1.0,1.0,1.0,1.0,100.0
SLFN5,1.0,1.0,1.0,1.0,100.0
TBC1D2B,1.0,1.0,1.0,1.0,100.0
SLCO2B1,1.0,1.0,1.0,1.0,100.0
TCF12,1.0,1.0,1.0,1.0,100.0
SLC35B4,1.0,1.0,1.0,1.0,100.0
SLC25A43,1.0,1.0,1.0,1.0,100.0
SLC25A25,1.0,1.0,1.0,1.0,100.0
SLC25A16,1.0,1.0,1.0,1.0,100.0
TDRD7,1.0,1.0,1.0,1.0,100.0
SKP2,1.0,1.0,1.0,1.0,100.0
SHQ1,1.0,1.0,1.0,1.0,100.0
SH3PXD2B,1.0,1.0,1.0,1.0,100.0
SGK3,1.0,1.0,1.0,1.0,100.0
SETDB1,1.0,1.0,1.0,1.0,100.0
SET,1.0,1.0,1.0,1.0,100.0
SESN1,1.0,1.0,1.0,1.0,100.0
SEL1L,1.0,1.0,1.0,1.0,100.0
SEC24D,1.0,1.0,1.0,1.0,100.0
SCAMP2,1.0,1.0,1.0,1.0,100.0
SMARCAD1,1.0,1.0,1.0,1.0,100.0
SMARCC1,1.0,1.0,1.0,1.0,100.0
SMIM19,1.0,1.0,1.0,1.0,100.0
TBC1D14,1.0,1.0,1.0,1.0,100.0
STX17,1.0,1.0,1.0,1.0,100.0
STK3,1.0,1.0,1.0,1.0,100.0
STK25,1.0,1.0,1.0,1.0,100.0
STAT2,1.0,1.0,1.0,1.0,100.0
STAT1,1.0,1.0,1.0,1.0,100.0
ST3GAL5,1.0,1.0,1.0,1.0,100.0
ST14,1.0,1.0,1.0,1.0,100.0
SSH2,1.0,1.0,1.0,1.0,100.0
SRSF10,1.0,1.0,1.0,1.0,100.0
SRFBP1,1.0,1.0,1.0,1.0,100.0
SMIM4,1.0,1.0,1.0,1.0,100.0
SP1,1.0,1.0,1.0,1.0,100.0
SOGA1,1.0,1.0,1.0,1.0,100.0
SNX5,1.0,1.0,1.0,1.0,100.0
SNX27,1.0,1.0,1.0,1.0,100.0
SNX24,1.0,1.0,1.0,1.0,100.0
SNX10,1.0,1.0,1.0,1.0,100.0
SNW1,1.0,1.0,1.0,1.0,100.0
SND1,1.0,1.0,1.0,1.0,100.0
SMOC2,1.0,1.0,1.0,1.0,100.0
SCAF4,1.0,1.0,1.0,1.0,100.0
SACS,1.0,1.0,1.0,1.0,100.0
PDE4DIP,1.0,1.0,1.0,1.0,100.0
RUFY2,1.0,1.0,1.0,1.0,100.0
RAB28,1.0,1.0,1.0,1.0,100.0
PUM3,1.0,1.0,1.0,1.0,100.0
PTRH2,1.0,1.0,1.0,1.0,100.0
TNFAIP8,1.0,1.0,1.0,1.0,100.0
PRSS48,1.0,1.0,1.0,1.0,100.0
PRKX,1.0,1.0,1.0,1.0,100.0
PRKRA,1.0,1.0,1.0,1.0,100.0
PRKAB2,1.0,1.0,1.0,1.0,100.0
TNFSF10,1.0,1.0,1.0,1.0,100.0
TNKS2,1.0,1.0,1.0,1.0,100.0
POLR3E,1.0,1.0,1.0,1.0,100.0
PNPT1,1.0,1.0,1.0,1.0,100.0
TPM4,1.0,1.0,1.0,1.0,100.0
PLAA,1.0,1.0,1.0,1.0,100.0
PIN4,1.0,1.0,1.0,1.0,100.0
PIGC,1.0,1.0,1.0,1.0,100.0
PHC1,1.0,1.0,1.0,1.0,100.0
PFKFB3,1.0,1.0,1.0,1.0,100.0
TRAPPC10,1.0,1.0,1.0,1.0,100.0
PDZD8,1.0,1.0,1.0,1.0,100.0
PDIA3,1.0,1.0,1.0,1.0,100.0
RAB6A,1.0,1.0,1.0,1.0,100.0
RABGAP1,1.0,1.0,1.0,1.0,100.0
RALBP1,1.0,1.0,1.0,1.0,100.0
REST,1.0,1.0,1.0,1.0,100.0
TICAM1,1.0,1.0,1.0,1.0,100.0
RPS24,1.0,1.0,1.0,1.0,100.0
RPAP3,1.0,1.0,1.0,1.0,100.0
RPAP2,1.0,1.0,1.0,1.0,100.0
RNF19A,1.0,1.0,1.0,1.0,100.0
RNF149,1.0,1.0,1.0,1.0,100.0
RNF146,1.0,1.0,1.0,1.0,100.0
RNF144B,1.0,1.0,1.0,1.0,100.0
RING1,1.0,1.0,1.0,1.0,100.0
RCC2,1.0,1.0,1.0,1.0,100.0
RANGAP1,1.0,1.0,1.0,1.0,100.0
RBX1,1.0,1.0,1.0,1.0,100.0
RBSN,1.0,1.0,1.0,1.0,100.0
RBPJ,1.0,1.0,1.0,1.0,100.0
RBMS1,1.0,1.0,1.0,1.0,100.0
RBM28,1.0,1.0,1.0,1.0,100.0
RBAK-RBAKDN,1.0,1.0,1.0,1.0,100.0
RASGEF1B,1.0,1.0,1.0,1.0,100.0
RASA2,1.0,1.0,1.0,1.0,100.0
TMEM161B,1.0,1.0,1.0,1.0,100.0
GIMAP2,1.0,1.0,1.0,1.0,100.0
TARBP1,1.0,1.0,1.0,1.0,100.0
CMTM3,1.0,1.0,1.0,1.0,100.0
DTX3L,1.0,1.0,1.0,1.0,100.0
CTDSP1,1.0,1.0,1.0,1.0,100.0
ZBTB44,1.0,1.0,1.0,1.0,100.0
ZBTB43,1.0,1.0,1.0,1.0,100.0
CUX1,1.0,1.0,1.0,1.0,100.0
ZADH2,1.0,1.0,1.0,1.0,100.0
ATR,1.0,1.0,1.0,1.0,100.0
ATP10A,1.0,1.0,1.0,1.0,100.0
DDX60L,1.0,1.0,1.0,1.0,100.0
YWHAZ,1.0,1.0,1.0,1.0,100.0
DENND5B,1.0,1.0,1.0,1.0,100.0
DHX40,1.0,1.0,1.0,1.0,100.0
APOL6,1.0,1.0,1.0,1.0,100.0
ZRANB3,1.0,1.0,1.0,1.0,100.0
DPYD,1.0,1.0,1.0,1.0,100.0
AP2A2,1.0,1.0,1.0,1.0,100.0
ATXN7,1.0,1.0,1.0,1.0,100.0
EDEM2,1.0,1.0,1.0,1.0,100.0
EFCAB2,1.0,1.0,1.0,1.0,100.0
ANP32E,1.0,1.0,1.0,1.0,100.0
ANKRD49,1.0,1.0,1.0,1.0,100.0
EIF2AK2,1.0,1.0,1.0,1.0,100.0
XRN1,1.0,1.0,1.0,1.0,100.0
ANKFY1,1.0,1.0,1.0,1.0,100.0
ANAPC4,1.0,1.0,1.0,1.0,100.0
AMFR,1.0,1.0,1.0,1.0,100.0
AKR1B1,1.0,1.0,1.0,1.0,100.0
XPO6,1.0,1.0,1.0,1.0,100.0
ZXDC,1.0,1.0,1.0,1.0,100.0
AGO2,1.0,1.0,1.0,1.0,100.0
EPHB2,1.0,1.0,1.0,1.0,100.0
CRYL1,1.0,1.0,1.0,1.0,100.0
CRYBG3,1.0,1.0,1.0,1.0,100.0
XPO4,1.0,1.0,1.0,1.0,100.0
CDC16,1.0,1.0,1.0,1.0,100.0
ZNF561,1.0,1.0,1.0,1.0,100.0
CACNA1C,1.0,1.0,1.0,1.0,100.0
CALR,1.0,1.0,1.0,1.0,100.0
ZNF385B,1.0,1.0,1.0,1.0,100.0
CAMKK2,1.0,1.0,1.0,1.0,100.0
ZNF280C,1.0,1.0,1.0,1.0,100.0
C16orf70,1.0,1.0,1.0,1.0,100.0
CASC11,1.0,1.0,1.0,1.0,100.0
CCM2,1.0,1.0,1.0,1.0,100.0
CCNO,1.0,1.0,1.0,1.0,100.0
CD163,1.0,1.0,1.0,1.0,100.0
BROX,1.0,1.0,1.0,1.0,100.0
BNIP2,1.0,1.0,1.0,1.0,100.0
CD38,1.0,1.0,1.0,1.0,100.0
CDR2,1.0,1.0,1.0,1.0,100.0
COPA,1.0,1.0,1.0,1.0,100.0
CELF1,1.0,1.0,1.0,1.0,100.0
BIN2,1.0,1.0,1.0,1.0,100.0
BCL6,1.0,1.0,1.0,1.0,100.0
ZFAND5,1.0,1.0,1.0,1.0,100.0
CEP41,1.0,1.0,1.0,1.0,100.0
CERS5,1.0,1.0,1.0,1.0,100.0
CHD8,1.0,1.0,1.0,1.0,100.0
CHSY1,1.0,1.0,1.0,1.0,100.0
ZFAND3,1.0,1.0,1.0,1.0,100.0
BCL2L11,1.0,1.0,1.0,1.0,100.0
ZC3HAV1,1.0,1.0,1.0,1.0,100.0
CNBP,1.0,1.0,1.0,1.0,100.0
ZC3H14,1.0,1.0,1.0,1.0,100.0
BACH1,1.0,1.0,1.0,1.0,100.0
EPSTI1,1.0,1.0,1.0,1.0,100.0
DDX60,1.0,1.0,1.0,1.0,100.0
ACSL5,1.0,1.0,1.0,1.0,100.0
EZH2,1.0,1.0,1.0,1.0,100.0
FAM156A,1.0,1.0,1.0,1.0,100.0
ABHD2,1.0,1.0,1.0,1.0,100.0
FAM45A,1.0,1.0,1.0,1.0,100.0
FAM213A,1.0,1.0,1.0,1.0,100.0
FAM91A1,1.0,1.0,1.0,1.0,100.0
FARP1,1.0,1.0,1.0,1.0,100.0
FYTTD1,1.0,1.0,1.0,1.0,100.0
ADCY2,1.0,1.0,1.0,1.0,100.0
ABHD12,1.0,1.0,1.0,1.0,100.0
ADAM21,1.0,1.0,1.0,1.0,100.0
XAF1,1.0,1.0,1.0,1.0,100.0
FAM168A,1.0,1.0,1.0,1.0,100.0
ERI2,1.0,1.0,1.0,1.0,100.0
ACAT1,1.0,1.0,1.0,1.0,100.0
FRMD3,1.0,1.0,1.0,1.0,100.0
ESR1,1.0,1.0,1.0,1.0,100.0
FECH,1.0,1.0,1.0,1.0,100.0
ERICH1,1.0,1.0,1.0,1.0,100.0
FAM3C,1.0,1.0,1.0,1.0,100.0
SAMD4B,1.0,0.0,1.0,1.0,75.0
CEP85L,1.0,1.0,0.0,1.0,75.0
VHL,1.0,1.0,0.0,1.0,75.0
ABHD18,1.0,1.0,0.0,1.0,75.0
PPIP5K2,1.0,1.0,1.0,0.0,75.0
PHRF1,1.0,1.0,1.0,0.0,75.0
CENPE,1.0,1.0,1.0,0.0,75.0
PNKD,1.0,1.0,1.0,0.0,75.0
SARS,1.0,1.0,0.0,1.0,75.0
FOXK2,1.0,1.0,1.0,0.0,75.0
FMNL2,1.0,1.0,1.0,0.0,75.0
SAMD8,1.0,1.0,0.0,1.0,75.0
ERC2,0.0,1.0,1.0,1.0,75.0
FGFR2,1.0,1.0,1.0,0.0,75.0
CHFR,1.0,1.0,0.0,1.0,75.0
WDR49,0.0,1.0,1.0,1.0,75.0
NSD1,1.0,1.0,0.0,1.0,75.0
FFAR4,1.0,1.0,1.0,0.0,75.0
SDHC,1.0,1.0,0.0,1.0,75.0
NUP155,1.0,1.0,0.0,1.0,75.0
NUP50,1.0,1.0,1.0,0.0,75.0
CNDP2,1.0,1.0,0.0,1.0,75.0
OGFOD1,1.0,1.0,0.0,1.0,75.0
SCO1,1.0,1.0,1.0,0.0,75.0
OSCAR,1.0,1.0,0.0,1.0,75.0
ACAP2,1.0,1.0,1.0,0.0,75.0
BCAP29,1.0,0.0,1.0,1.0,75.0
PARP12,0.0,1.0,1.0,1.0,75.0
GRIK1,1.0,1.0,0.0,1.0,75.0
CLIP1,1.0,1.0,1.0,0.0,75.0
STEAP3,0.0,1.0,1.0,1.0,75.0
PPP1R10,1.0,1.0,0.0,1.0,75.0
STX4,1.0,1.0,0.0,1.0,75.0
TFRC,1.0,0.0,1.0,1.0,75.0
GAS6,1.0,0.0,1.0,1.0,75.0
CBX6,1.0,1.0,1.0,0.0,75.0
C11orf65,1.0,0.0,1.0,1.0,75.0
CASP7,0.0,1.0,1.0,1.0,75.0
CASP2,1.0,1.0,0.0,1.0,75.0
RBBP4,1.0,1.0,0.0,1.0,75.0
RBM46,0.0,1.0,1.0,1.0,75.0
CARD9,1.0,1.0,0.0,1.0,75.0
GMPS,1.0,1.0,0.0,1.0,75.0
GK5,1.0,1.0,0.0,1.0,75.0
GPR65,0.0,1.0,1.0,1.0,75.0
RCBTB2,0.0,1.0,1.0,1.0,75.0
WDFY1,1.0,1.0,1.0,0.0,75.0
GFPT1,1.0,1.0,0.0,1.0,75.0
RFWD3,1.0,1.0,0.0,1.0,75.0
RGS5,1.0,1.0,1.0,0.0,75.0
WARS,0.0,1.0,1.0,1.0,75.0
C19orf66,1.0,1.0,0.0,1.0,75.0
GDAP2,1.0,1.0,1.0,0.0,75.0
WDFY3,0.0,1.0,1.0,1.0,75.0
RACK1,1.0,1.0,0.0,1.0,75.0
RABGGTB,0.0,1.0,1.0,1.0,75.0
CCNB1IP1,1.0,1.0,0.0,1.0,75.0
CDC73,1.0,1.0,0.0,1.0,75.0
PRKAR1A,1.0,1.0,1.0,0.0,75.0
PRKAR1B,1.0,1.0,1.0,0.0,75.0
CREG1,1.0,1.0,0.0,1.0,75.0
PRPF4B,1.0,1.0,0.0,1.0,75.0
GNL2,1.0,0.0,1.0,1.0,75.0
THOC3,1.0,1.0,0.0,1.0,75.0
FUS,1.0,1.0,0.0,1.0,75.0
TIMM9,1.0,1.0,0.0,1.0,75.0
TMEM8A,1.0,1.0,1.0,0.0,75.0
RPLP0,1.0,1.0,0.0,1.0,75.0
PXN,1.0,0.0,1.0,1.0,75.0
QSOX1,1.0,1.0,0.0,1.0,75.0
RPL5,1.0,0.0,1.0,1.0,75.0
RAB3GAP2,1.0,1.0,0.0,1.0,75.0
RAB3IP,0.0,1.0,1.0,1.0,75.0
RPL37,0.0,1.0,1.0,1.0,75.0
USP7,1.0,1.0,1.0,0.0,75.0
NIPSNAP3A,1.0,1.0,0.0,1.0,75.0
ARHGDIA,1.0,1.0,0.0,1.0,75.0
DHX8,0.0,1.0,1.0,1.0,75.0
SNAI3-AS1,1.0,1.0,0.0,1.0,75.0
SLC3A2,1.0,1.0,0.0,1.0,75.0
TBRG1,0.0,1.0,1.0,1.0,75.0
MARCH1,1.0,1.0,0.0,1.0,75.0
DLGAP4,1.0,1.0,0.0,1.0,75.0
XYLB,1.0,1.0,0.0,1.0,75.0
IFI44,0.0,1.0,1.0,1.0,75.0
SLC6A6,1.0,1.0,0.0,1.0,75.0
DHRS7B,0.0,1.0,1.0,1.0,75.0
ZNF790,1.0,1.0,0.0,1.0,75.0
SLC25A36,1.0,1.0,0.0,1.0,75.0
MIER2,1.0,1.0,0.0,1.0,75.0
DENND6A,1.0,1.0,1.0,0.0,75.0
HSPB11,1.0,1.0,1.0,0.0,75.0
TBC1D31,1.0,1.0,0.0,1.0,75.0
MAP3K13,1.0,1.0,0.0,1.0,75.0
IL15,1.0,1.0,0.0,1.0,75.0
APEX1,1.0,1.0,0.0,1.0,75.0
USO1,1.0,1.0,1.0,0.0,75.0
IFNAR1,1.0,1.0,0.0,1.0,75.0
EDEM1,1.0,1.0,1.0,0.0,75.0
ANXA1,1.0,0.0,1.0,1.0,75.0
FAM120B,1.0,1.0,0.0,1.0,75.0
FAM208A,0.0,1.0,1.0,1.0,75.0
IKBIP,1.0,1.0,0.0,1.0,75.0
ADCK1,1.0,1.0,0.0,1.0,75.0
DPH5,1.0,1.0,0.0,1.0,75.0
MACROD1,1.0,1.0,0.0,1.0,75.0
ARHGAP18,1.0,1.0,1.0,0.0,75.0
SLC9A8,1.0,1.0,0.0,1.0,75.0
UBXN4,1.0,1.0,0.0,1.0,75.0
EFHD2,1.0,1.0,0.0,1.0,75.0
MLX,1.0,1.0,0.0,1.0,75.0
IL18,0.0,1.0,1.0,1.0,75.0
SMG1,1.0,0.0,1.0,1.0,75.0
NDUFV1,1.0,1.0,0.0,1.0,75.0
HNRNPDL,1.0,1.0,0.0,1.0,75.0
CTNNB1,1.0,1.0,1.0,0.0,75.0
CSPP1,1.0,1.0,1.0,0.0,75.0
SETD7,1.0,1.0,0.0,1.0,75.0
NDUFA13,1.0,0.0,1.0,1.0,75.0
NDUFS6,1.0,0.0,1.0,1.0,75.0
NDUFV2,1.0,1.0,0.0,1.0,75.0
ZBTB11,0.0,1.0,1.0,1.0,75.0
EPC1,1.0,1.0,1.0,0.0,75.0
B3GALNT2,0.0,1.0,1.0,1.0,75.0
NEK6,1.0,1.0,0.0,1.0,75.0
AGO1,1.0,0.0,1.0,1.0,75.0
B4GALT4,1.0,1.0,0.0,1.0,75.0
TRNT1,1.0,1.0,1.0,0.0,75.0
HRH1,1.0,1.0,0.0,1.0,75.0
SFI1,1.0,0.0,1.0,1.0,75.0
HSDL2,1.0,1.0,0.0,1.0,75.0
MSR1,1.0,1.0,0.0,1.0,75.0
EIF4A2,1.0,1.0,0.0,1.0,75.0
AKT1,1.0,1.0,0.0,1.0,75.0
MRPL1,0.0,1.0,1.0,1.0,75.0
EXOC6,1.0,1.0,1.0,0.0,75.0
SLC10A7,1.0,1.0,0.0,1.0,75.0
KIF2A,1.0,1.0,0.0,1.0,75.0
ABCF1,1.0,1.0,0.0,1.0,75.0
YY1,1.0,1.0,0.0,1.0,75.0
SSNA1,1.0,1.0,0.0,1.0,75.0
AFMID,1.0,1.0,1.0,0.0,75.0
AHSA1,1.0,1.0,1.0,0.0,75.0
ENTPD4,1.0,0.0,1.0,1.0,75.0
KCMF1,1.0,1.0,0.0,1.0,75.0
TMED8,1.0,0.0,0.0,1.0,50.0
RPE,1.0,0.0,1.0,0.0,50.0
SPOP,1.0,1.0,0.0,0.0,50.0
RPL27,1.0,1.0,0.0,0.0,50.0
STX12,1.0,0.0,1.0,0.0,50.0
SEC13,0.0,1.0,0.0,1.0,50.0
STAM,1.0,0.0,1.0,0.0,50.0
ATRN,0.0,1.0,0.0,1.0,50.0
SH3GL1,1.0,1.0,0.0,0.0,50.0
ATP11C,0.0,1.0,0.0,1.0,50.0
ATP10D,1.0,0.0,1.0,0.0,50.0
SBF2,0.0,1.0,1.0,0.0,50.0
SAMHD1,1.0,1.0,0.0,0.0,50.0
ATG14,0.0,0.0,1.0,1.0,50.0
SUCLG2,0.0,1.0,0.0,1.0,50.0
C18orf25,0.0,0.0,1.0,1.0,50.0
ASTN2,1.0,1.0,0.0,0.0,50.0
SACM1L,1.0,0.0,1.0,0.0,50.0
SEC61A2,1.0,1.0,0.0,0.0,50.0
RUBCN,1.0,1.0,0.0,0.0,50.0
RPS5,1.0,1.0,0.0,0.0,50.0
BTN3A1,0.0,0.0,1.0,1.0,50.0
SUB1,0.0,1.0,1.0,0.0,50.0
RNF213,0.0,0.0,1.0,1.0,50.0
GCA,0.0,1.0,1.0,0.0,50.0
RNF17,0.0,0.0,1.0,1.0,50.0
ENO4,1.0,0.0,0.0,1.0,50.0
TAMM41,1.0,0.0,1.0,0.0,50.0
ELOVL5,0.0,1.0,0.0,1.0,50.0
EIF4EBP1,0.0,1.0,1.0,0.0,50.0
UEVLD,0.0,1.0,1.0,0.0,50.0
LGALS9,1.0,0.0,0.0,1.0,50.0
EFHC1,1.0,1.0,0.0,0.0,50.0
EDC3,0.0,1.0,1.0,0.0,50.0
LNPEP,1.0,0.0,0.0,1.0,50.0
DPP8,0.0,1.0,1.0,0.0,50.0
LYN,1.0,0.0,0.0,1.0,50.0
DOK3,0.0,1.0,0.0,1.0,50.0
MAN2C1,0.0,1.0,1.0,0.0,50.0
MAP3K9,1.0,1.0,0.0,0.0,50.0
MAPK8,1.0,1.0,0.0,0.0,50.0
MAPK8IP3,0.0,1.0,1.0,0.0,50.0
DHDDS,0.0,1.0,1.0,0.0,50.0
ZNF431,1.0,0.0,1.0,0.0,50.0
TTF1,0.0,0.0,1.0,1.0,50.0
DCTN4,1.0,1.0,0.0,0.0,50.0
KIF3C,0.0,0.0,1.0,1.0,50.0
ENSA,1.0,1.0,0.0,0.0,50.0
MTMR12,1.0,1.0,0.0,0.0,50.0
KCNN3,1.0,1.0,0.0,0.0,50.0
GNE,0.0,1.0,1.0,0.0,50.0
GNG11,1.0,0.0,1.0,0.0,50.0
GPR107,0.0,1.0,0.0,1.0,50.0
FOS,0.0,1.0,1.0,0.0,50.0
FNBP1,0.0,1.0,0.0,1.0,50.0
GTPBP4,0.0,0.0,1.0,1.0,50.0
VCP,0.0,1.0,0.0,1.0,50.0
WIPI2,1.0,0.0,1.0,0.0,50.0
FGF13,1.0,0.0,0.0,1.0,50.0
HECTD4,1.0,1.0,0.0,0.0,50.0
HIST1H1C,1.0,0.0,0.0,1.0,50.0
FDFT1,1.0,0.0,1.0,0.0,50.0
HSCB,1.0,1.0,0.0,0.0,50.0
USP32,1.0,0.0,1.0,0.0,50.0
USF1,0.0,0.0,1.0,1.0,50.0
IKZF2,1.0,0.0,0.0,1.0,50.0
IREB2,0.0,0.0,1.0,1.0,50.0
ITPR1,0.0,1.0,0.0,1.0,50.0
XIST,0.0,1.0,0.0,1.0,50.0
MTHFD2,0.0,1.0,1.0,0.0,50.0
MNDA,1.0,0.0,0.0,1.0,50.0
DCP2,1.0,1.0,0.0,0.0,50.0
TNFRSF11A,0.0,1.0,1.0,0.0,50.0
MTMR6,0.0,0.0,1.0,1.0,50.0
PIAS2,0.0,1.0,1.0,0.0,50.0
CEP78,1.0,0.0,0.0,1.0,50.0
PLAUR,0.0,1.0,0.0,1.0,50.0
CEP135,1.0,0.0,1.0,0.0,50.0
TOM1L2,0.0,1.0,0.0,1.0,50.0
PPP6R1,0.0,1.0,0.0,1.0,50.0
CD163L1,0.0,1.0,0.0,1.0,50.0
GCH1,1.0,0.0,1.0,0.0,50.0
TMUB2,1.0,0.0,1.0,0.0,50.0
PTPN1,0.0,1.0,0.0,1.0,50.0
RAB11FIP3,0.0,1.0,0.0,1.0,50.0
CCDC18,0.0,1.0,0.0,1.0,50.0
RARS2,0.0,0.0,1.0,1.0,50.0
CBWD1,1.0,0.0,1.0,0.0,50.0
CARD19,1.0,1.0,0.0,0.0,50.0
CLASRP,1.0,0.0,0.0,1.0,50.0
CERCAM,1.0,1.0,0.0,0.0,50.0
MTFMT,1.0,1.0,0.0,0.0,50.0
NRDE2,1.0,1.0,0.0,0.0,50.0
TSEN2,0.0,0.0,1.0,1.0,50.0
NEK11,0.0,1.0,0.0,1.0,50.0
TTC7B,1.0,1.0,0.0,0.0,50.0
NFATC2IP,0.0,0.0,1.0,1.0,50.0
CSAD,0.0,1.0,1.0,0.0,50.0
