,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
THOC2,0.0,0.0,1.0,0.0,25.0
TEX2,0.0,0.0,1.0,0.0,25.0
TCF20,0.0,0.0,0.0,1.0,25.0
ASCC1,0.0,0.0,1.0,0.0,25.0
ATG2B,0.0,0.0,0.0,1.0,25.0
ATP5S,0.0,0.0,0.0,1.0,25.0
CNKSR2,0.0,0.0,0.0,1.0,25.0
COL4A5,0.0,0.0,1.0,0.0,25.0
PXN,0.0,0.0,1.0,0.0,25.0
JAK1,0.0,0.0,0.0,1.0,25.0
ERMAP,0.0,1.0,0.0,0.0,25.0
MAF,0.0,0.0,1.0,0.0,25.0
EXOC4,0.0,0.0,1.0,0.0,25.0
ACVR1,0.0,0.0,1.0,0.0,25.0
FAM107B,0.0,0.0,1.0,0.0,25.0
KLF12,0.0,0.0,1.0,0.0,25.0
FAM117B,0.0,0.0,0.0,1.0,25.0
ITGA4,0.0,1.0,0.0,0.0,25.0
MTPN,0.0,0.0,1.0,0.0,25.0
IRF4,0.0,0.0,1.0,0.0,25.0
FAM193B,0.0,0.0,1.0,0.0,25.0
FBXL5,0.0,0.0,1.0,0.0,25.0
H6PD,0.0,0.0,0.0,1.0,25.0
GSE1,0.0,0.0,1.0,0.0,25.0
GARS,0.0,0.0,0.0,1.0,25.0
FBXW7,0.0,0.0,1.0,0.0,25.0
EPG5,0.0,0.0,1.0,0.0,25.0
DPP8,0.0,1.0,0.0,0.0,25.0
PXDC1,0.0,0.0,1.0,0.0,25.0
PFN1,0.0,0.0,0.0,1.0,25.0
FYN,0.0,0.0,1.0,0.0,25.0
CYP1B1,0.0,1.0,0.0,0.0,25.0
PPP4R3A,0.0,1.0,0.0,0.0,25.0
PPFIBP2,0.0,0.0,0.0,1.0,25.0
DAPK1,0.0,0.0,1.0,0.0,25.0
PLRG1,0.0,0.0,0.0,1.0,25.0
PLA2G4A,0.0,0.0,0.0,1.0,25.0
DARS,0.0,0.0,1.0,0.0,25.0
NDUFV3,0.0,0.0,0.0,1.0,25.0
PCF11,0.0,0.0,0.0,1.0,25.0
DMXL2,0.0,0.0,0.0,1.0,25.0
NXN,0.0,0.0,0.0,1.0,25.0
NUP107,0.0,0.0,1.0,0.0,25.0
NR2C2,0.0,0.0,0.0,1.0,25.0
NEK7,0.0,0.0,1.0,0.0,25.0
NEK10,0.0,0.0,1.0,0.0,25.0
AAGAB,0.0,0.0,1.0,0.0,25.0
