,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
PSIP1,1.0,1.0,1.0,1.0,100.0
PTBP2,1.0,1.0,1.0,1.0,100.0
TCP11L2,1.0,1.0,1.0,1.0,100.0
TIAM2,1.0,1.0,1.0,1.0,100.0
TJP1,1.0,1.0,1.0,1.0,100.0
TMLHE,1.0,1.0,1.0,1.0,100.0
TNRC6B,1.0,1.0,1.0,1.0,100.0
TPST1,1.0,1.0,1.0,1.0,100.0
TRA2A,1.0,1.0,1.0,1.0,100.0
UACA,1.0,1.0,1.0,1.0,100.0
USP53,1.0,1.0,1.0,1.0,100.0
YPEL2,1.0,1.0,1.0,1.0,100.0
YPEL3,1.0,1.0,1.0,1.0,100.0
ZBTB20,1.0,1.0,1.0,1.0,100.0
ZBTB37,1.0,1.0,1.0,1.0,100.0
ZBTB44,1.0,1.0,1.0,1.0,100.0
ZNF398,1.0,1.0,1.0,1.0,100.0
TBXAS1,1.0,1.0,1.0,1.0,100.0
TBC1D4,1.0,1.0,1.0,1.0,100.0
TBC1D15,1.0,1.0,1.0,1.0,100.0
SLC40A1,1.0,1.0,1.0,1.0,100.0
RFX3,1.0,1.0,1.0,1.0,100.0
RNF144B,1.0,1.0,1.0,1.0,100.0
SAP130,1.0,1.0,1.0,1.0,100.0
SCMH1,1.0,1.0,1.0,1.0,100.0
SLC18B1,1.0,1.0,1.0,1.0,100.0
SLC22A23,1.0,1.0,1.0,1.0,100.0
SLC8A1,1.0,1.0,1.0,1.0,100.0
TAX1BP1,1.0,1.0,1.0,1.0,100.0
SMAP2,1.0,1.0,1.0,1.0,100.0
SP140L,1.0,1.0,1.0,1.0,100.0
SPIN1,1.0,1.0,1.0,1.0,100.0
SPPL3,1.0,1.0,1.0,1.0,100.0
SRGAP2B,1.0,1.0,1.0,1.0,100.0
SSPN,1.0,1.0,1.0,1.0,100.0
IL13RA1,1.0,1.0,1.0,1.0,100.0
ZNF638,1.0,1.0,1.0,1.0,100.0
HSPBAP1,1.0,1.0,1.0,1.0,100.0
CECR2,1.0,1.0,1.0,1.0,100.0
CXCL12,1.0,1.0,1.0,1.0,100.0
CTTNBP2,1.0,1.0,1.0,1.0,100.0
CSGALNACT1,1.0,1.0,1.0,1.0,100.0
CREBRF,1.0,1.0,1.0,1.0,100.0
CPA6,1.0,1.0,1.0,1.0,100.0
ARHGAP24,1.0,1.0,1.0,1.0,100.0
CLEC2D,1.0,1.0,1.0,1.0,100.0
ARHGDIB,1.0,1.0,1.0,1.0,100.0
CFAP44,1.0,1.0,1.0,1.0,100.0
CEP95,1.0,1.0,1.0,1.0,100.0
ARID1B,1.0,1.0,1.0,1.0,100.0
ARL6IP5,1.0,1.0,1.0,1.0,100.0
AUH,1.0,1.0,1.0,1.0,100.0
DDX46,1.0,1.0,1.0,1.0,100.0
CDKL5,1.0,1.0,1.0,1.0,100.0
CDK19,1.0,1.0,1.0,1.0,100.0
BCAS3,1.0,1.0,1.0,1.0,100.0
BEST3,1.0,1.0,1.0,1.0,100.0
BMT2,1.0,1.0,1.0,1.0,100.0
BNC2,1.0,1.0,1.0,1.0,100.0
CCND3,1.0,1.0,1.0,1.0,100.0
CCDC73,1.0,1.0,1.0,1.0,100.0
CCDC171,1.0,1.0,1.0,1.0,100.0
C2orf73,1.0,1.0,1.0,1.0,100.0
CACNA1D,1.0,1.0,1.0,1.0,100.0
CASC11,1.0,1.0,1.0,1.0,100.0
CACUL1,1.0,1.0,1.0,1.0,100.0
CYYR1,1.0,1.0,1.0,1.0,100.0
CAMK1D,1.0,1.0,1.0,1.0,100.0
GHITM,1.0,1.0,1.0,1.0,100.0
FOXP2,1.0,1.0,1.0,1.0,100.0
FOXO3,1.0,1.0,1.0,1.0,100.0
FOXO1,1.0,1.0,1.0,1.0,100.0
FKBP5,1.0,1.0,1.0,1.0,100.0
HEATR5A,1.0,1.0,1.0,1.0,100.0
DLEU2,1.0,1.0,1.0,1.0,100.0
AMD1,1.0,1.0,1.0,1.0,100.0
AMOT,1.0,1.0,1.0,1.0,100.0
HIF1AN,1.0,1.0,1.0,1.0,100.0
FBXL4,1.0,1.0,1.0,1.0,100.0
ERCC6L2,1.0,1.0,1.0,1.0,100.0
EPAS1,1.0,1.0,1.0,1.0,100.0
ELMO1,1.0,1.0,1.0,1.0,100.0
HIVEP1,1.0,1.0,1.0,1.0,100.0
ANKRD44,1.0,1.0,1.0,1.0,100.0
AOAH,1.0,1.0,1.0,1.0,100.0
EFHD2,1.0,1.0,1.0,1.0,100.0
ECHDC3,1.0,1.0,1.0,1.0,100.0
ADIPOR1,1.0,1.0,1.0,1.0,100.0
DLEU7-AS1,1.0,1.0,1.0,1.0,100.0
HS3ST4,1.0,1.0,1.0,1.0,100.0
FRMD4A,1.0,1.0,1.0,1.0,100.0
ITPK1,0.0,1.0,1.0,1.0,75.0
CD86,1.0,1.0,0.0,1.0,75.0
DEXI,1.0,1.0,1.0,0.0,75.0
GANC,1.0,1.0,1.0,0.0,75.0
CELF2,1.0,1.0,0.0,1.0,75.0
RDX,1.0,0.0,1.0,1.0,75.0
LINC01115,1.0,1.0,1.0,0.0,75.0
ARHGEF3,1.0,1.0,1.0,0.0,75.0
ELF2,0.0,1.0,1.0,1.0,75.0
APPL2,1.0,1.0,0.0,1.0,75.0
DLGAP5,1.0,1.0,0.0,1.0,75.0
RCAN3,1.0,1.0,1.0,0.0,75.0
UBXN7,0.0,1.0,1.0,0.0,50.0
RB1CC1,1.0,0.0,1.0,0.0,50.0
KIN,0.0,1.0,1.0,0.0,50.0
SPATA3,0.0,1.0,0.0,1.0,50.0
CDC14A,0.0,1.0,1.0,0.0,50.0
CDC27,1.0,0.0,1.0,0.0,50.0
IL6ST,0.0,1.0,1.0,0.0,50.0
CEP85L,0.0,1.0,1.0,0.0,50.0
FER,0.0,1.0,1.0,0.0,50.0
PPM1H,0.0,1.0,1.0,0.0,50.0
MFSD11,1.0,0.0,1.0,0.0,50.0
NAALADL2,0.0,0.0,1.0,0.0,25.0
HPSE2,0.0,0.0,1.0,0.0,25.0
AGPAT5,0.0,0.0,1.0,0.0,25.0
AKT3,0.0,0.0,0.0,1.0,25.0
HHEX,0.0,1.0,0.0,0.0,25.0
WASF2,1.0,0.0,0.0,0.0,25.0
VPS13A,0.0,0.0,1.0,0.0,25.0
SRGAP1,0.0,0.0,0.0,1.0,25.0
DAB2IP,0.0,1.0,0.0,0.0,25.0
CSAD,0.0,0.0,1.0,0.0,25.0
TTC19,0.0,0.0,1.0,0.0,25.0
SPEN,1.0,0.0,0.0,0.0,25.0
PSMA1,0.0,1.0,0.0,0.0,25.0
RUBCN,1.0,0.0,0.0,0.0,25.0
SERPINB9P1,1.0,0.0,0.0,0.0,25.0
SKA2,0.0,1.0,0.0,0.0,25.0
STK38,0.0,0.0,0.0,1.0,25.0
PKN2,0.0,0.0,1.0,0.0,25.0
