,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
SLC36A4,1.0,1.0,1.0,1.0,100.0
SH3RF1,1.0,1.0,1.0,1.0,100.0
SH3GLB1,1.0,1.0,1.0,1.0,100.0
SERAC1,1.0,1.0,1.0,1.0,100.0
SDCBP,1.0,1.0,1.0,1.0,100.0
KDM7A,1.0,1.0,1.0,1.0,100.0
NFIA,1.0,1.0,1.0,1.0,100.0
KCNAB2,1.0,1.0,1.0,1.0,100.0
HERC3,1.0,1.0,1.0,1.0,100.0
CPSF6,1.0,1.0,1.0,1.0,100.0
CUL2,1.0,1.0,1.0,1.0,100.0
CDKL5,1.0,1.0,1.0,1.0,100.0
CDC14B,1.0,1.0,1.0,1.0,100.0
EXOC3,1.0,1.0,1.0,1.0,100.0
FBXO28,1.0,1.0,1.0,1.0,100.0
BNIP3L,1.0,1.0,1.0,1.0,100.0
B4GALT5,1.0,1.0,1.0,1.0,100.0
FNDC3A,1.0,1.0,1.0,1.0,100.0
CNOT2,1.0,1.0,1.0,1.0,100.0
ITSN1,1.0,1.0,1.0,1.0,100.0
ARHGAP5,1.0,1.0,1.0,1.0,100.0
ARHGAP24,1.0,1.0,1.0,1.0,100.0
ARID5B,1.0,0.0,1.0,1.0,75.0
PNPLA8,1.0,1.0,1.0,0.0,75.0
PARP8,1.0,0.0,1.0,1.0,75.0
FAM214A,1.0,0.0,1.0,1.0,75.0
TOX,1.0,0.0,1.0,1.0,75.0
PELI2,1.0,0.0,1.0,1.0,75.0
PPP2R5E,1.0,0.0,1.0,1.0,75.0
FAM133B,1.0,0.0,1.0,1.0,75.0
PRRC2C,1.0,1.0,1.0,0.0,75.0
RNF24,1.0,0.0,1.0,1.0,75.0
RRBP1,1.0,0.0,1.0,1.0,75.0
SRSF4,1.0,1.0,1.0,0.0,75.0
CTDSPL2,1.0,1.0,1.0,0.0,75.0
CNBP,1.0,0.0,1.0,1.0,75.0
P4HA1,1.0,0.0,1.0,1.0,75.0
ASCC3,1.0,1.0,1.0,0.0,75.0
ARIH1,1.0,0.0,1.0,1.0,75.0
GDAP2,1.0,0.0,1.0,1.0,75.0
UBE3A,1.0,1.0,1.0,0.0,75.0
HECA,1.0,0.0,1.0,1.0,75.0
CBLB,0.0,0.0,1.0,1.0,50.0
HNRNPLL,0.0,0.0,1.0,1.0,50.0
MFN1,0.0,1.0,1.0,0.0,50.0
CLEC16A,0.0,0.0,1.0,1.0,50.0
EIF4E,0.0,0.0,1.0,1.0,50.0
KCNMA1,1.0,0.0,1.0,0.0,50.0
KIAA1549L,0.0,0.0,1.0,1.0,50.0
TBC1D8B,1.0,0.0,0.0,1.0,50.0
UGP2,0.0,0.0,1.0,1.0,50.0
UBXN2B,0.0,0.0,1.0,1.0,50.0
PTPN12,0.0,0.0,1.0,1.0,50.0
UBR5,0.0,0.0,1.0,1.0,50.0
USP7,0.0,1.0,1.0,0.0,50.0
NABP1,1.0,0.0,0.0,1.0,50.0
FARP1,1.0,0.0,0.0,1.0,50.0
KRIT1,1.0,1.0,0.0,0.0,50.0
FGD3,0.0,0.0,1.0,1.0,50.0
USP10,0.0,0.0,0.0,1.0,25.0
SNX30,0.0,0.0,1.0,0.0,25.0
TRAF3,1.0,0.0,0.0,0.0,25.0
WDR47,0.0,0.0,0.0,1.0,25.0
SPATS2L,0.0,0.0,0.0,1.0,25.0
USP38,0.0,0.0,0.0,1.0,25.0
AMBRA1,0.0,0.0,1.0,0.0,25.0
STK24,1.0,0.0,0.0,0.0,25.0
CLTC,0.0,0.0,0.0,1.0,25.0
TAF4B,0.0,0.0,0.0,1.0,25.0
SYTL3,0.0,0.0,1.0,0.0,25.0
YY1,0.0,0.0,0.0,1.0,25.0
UBAP1,0.0,0.0,1.0,0.0,25.0
TBC1D14,0.0,0.0,1.0,0.0,25.0
ARHGAP17,0.0,0.0,0.0,1.0,25.0
YBX3,0.0,0.0,1.0,0.0,25.0
CAST,0.0,0.0,0.0,1.0,25.0
TCF25,0.0,0.0,1.0,0.0,25.0
CALM1,0.0,0.0,0.0,1.0,25.0
ELK3,0.0,0.0,0.0,1.0,25.0
COLEC12,1.0,0.0,0.0,0.0,25.0
MAP2K5,0.0,0.0,0.0,1.0,25.0
NAGK,0.0,0.0,0.0,1.0,25.0
HBP1,0.0,0.0,0.0,1.0,25.0
MOB3B,0.0,0.0,0.0,1.0,25.0
MGRN1,0.0,0.0,1.0,0.0,25.0
MGAT1,0.0,0.0,1.0,0.0,25.0
HEPACAM2,0.0,0.0,1.0,0.0,25.0
METTL15,0.0,0.0,0.0,1.0,25.0
MAGI1,0.0,0.0,1.0,0.0,25.0
AHDC1,0.0,0.0,0.0,1.0,25.0
MAD1L1,0.0,0.0,0.0,1.0,25.0
LITAF,0.0,0.0,1.0,0.0,25.0
LARP4,0.0,0.0,1.0,0.0,25.0
HUWE1,0.0,0.0,1.0,0.0,25.0
KLHL24,0.0,0.0,0.0,1.0,25.0
IKZF2,0.0,0.0,0.0,1.0,25.0
ITGB5,0.0,0.0,0.0,1.0,25.0
FGD4,0.0,0.0,1.0,0.0,25.0
NOVA1,0.0,0.0,0.0,1.0,25.0
SEC63,1.0,0.0,0.0,0.0,25.0
EPN2,0.0,0.0,0.0,1.0,25.0
SEC31A,0.0,0.0,0.0,1.0,25.0
DEAF1,0.0,0.0,1.0,0.0,25.0
DHX32,0.0,0.0,1.0,0.0,25.0
RNF149,0.0,0.0,1.0,0.0,25.0
DRAM2,1.0,0.0,0.0,0.0,25.0
EHD4,0.0,0.0,0.0,1.0,25.0
RBL1,1.0,0.0,0.0,0.0,25.0
RAB27A,0.0,0.0,1.0,0.0,25.0
NPEPPS,0.0,0.0,1.0,0.0,25.0
ERMAP,0.0,0.0,1.0,0.0,25.0
PRKAR1A,0.0,0.0,0.0,1.0,25.0
EZH2,0.0,1.0,0.0,0.0,25.0
PLEKHA2,0.0,0.0,0.0,1.0,25.0
PITPNC1,0.0,0.0,0.0,1.0,25.0
PDCD4,1.0,0.0,0.0,0.0,25.0
ORMDL1,0.0,0.0,0.0,1.0,25.0
ZNF780B,0.0,0.0,1.0,0.0,25.0
