,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
IKBIP,1.0,1.0,1.0,1.0,100.0
HSPH1,1.0,1.0,1.0,1.0,100.0
KIN,1.0,1.0,1.0,1.0,100.0
TMCO4,1.0,1.0,1.0,1.0,100.0
KNTC1,1.0,1.0,1.0,1.0,100.0
LAMTOR1,1.0,1.0,1.0,1.0,100.0
MAP3K4,1.0,1.0,1.0,1.0,100.0
LZTS2,1.0,1.0,1.0,1.0,100.0
LZIC,1.0,1.0,1.0,1.0,100.0
TFB1M,1.0,1.0,1.0,1.0,100.0
LRRK2,1.0,1.0,1.0,1.0,100.0
LRRC58,1.0,1.0,1.0,1.0,100.0
LRRC1,1.0,1.0,1.0,1.0,100.0
TGFBR2,1.0,1.0,1.0,1.0,100.0
LINGO1,1.0,1.0,1.0,1.0,100.0
THRAP3,1.0,1.0,1.0,1.0,100.0
TIMM44,1.0,1.0,1.0,1.0,100.0
LEMD3,1.0,1.0,1.0,1.0,100.0
TM9SF2,1.0,1.0,1.0,1.0,100.0
TMBIM6,1.0,1.0,1.0,1.0,100.0
TMCO3,1.0,1.0,1.0,1.0,100.0
SRRM2,1.0,1.0,1.0,1.0,100.0
SRM,1.0,1.0,1.0,1.0,100.0
NNT-AS1,1.0,1.0,1.0,1.0,100.0
PTGES2,1.0,1.0,1.0,1.0,100.0
RASGEF1B,1.0,1.0,1.0,1.0,100.0
RANGAP1,1.0,1.0,1.0,1.0,100.0
RAI1,1.0,1.0,1.0,1.0,100.0
RAB42,1.0,1.0,1.0,1.0,100.0
RAB3GAP1,1.0,1.0,1.0,1.0,100.0
RAB14,1.0,1.0,1.0,1.0,100.0
PYGL,1.0,1.0,1.0,1.0,100.0
SH3RF1,1.0,1.0,1.0,1.0,100.0
PRKAR1A,1.0,1.0,1.0,1.0,100.0
SIGLEC9,1.0,1.0,1.0,1.0,100.0
PSMD13,1.0,1.0,1.0,1.0,100.0
PSMD12,1.0,1.0,1.0,1.0,100.0
SIK2,1.0,1.0,1.0,1.0,100.0
PSMB2,1.0,1.0,1.0,1.0,100.0
SLA,1.0,1.0,1.0,1.0,100.0
PROS1,1.0,1.0,1.0,1.0,100.0
SFSWAP,1.0,1.0,1.0,1.0,100.0
RBBP5,1.0,1.0,1.0,1.0,100.0
RELA,1.0,1.0,1.0,1.0,100.0
RELB,1.0,1.0,1.0,1.0,100.0
RRP15,1.0,1.0,1.0,1.0,100.0
RPL6,1.0,1.0,1.0,1.0,100.0
RPL34,1.0,1.0,1.0,1.0,100.0
RPF2,1.0,1.0,1.0,1.0,100.0
RPE,1.0,1.0,1.0,1.0,100.0
RPA2,1.0,1.0,1.0,1.0,100.0
RNGTT,1.0,1.0,1.0,1.0,100.0
RNF20,1.0,1.0,1.0,1.0,100.0
SDHC,1.0,1.0,1.0,1.0,100.0
SEC23A,1.0,1.0,1.0,1.0,100.0
RHOA,1.0,1.0,1.0,1.0,100.0
SEC62,1.0,1.0,1.0,1.0,100.0
SETD3,1.0,1.0,1.0,1.0,100.0
SETDB2,1.0,1.0,1.0,1.0,100.0
SFMBT1,1.0,1.0,1.0,1.0,100.0
PRKRIP1,1.0,1.0,1.0,1.0,100.0
PRIM1,1.0,1.0,1.0,1.0,100.0
NOL4L,1.0,1.0,1.0,1.0,100.0
PAK1IP1,1.0,1.0,1.0,1.0,100.0
PEX2,1.0,1.0,1.0,1.0,100.0
PDCD6IP,1.0,1.0,1.0,1.0,100.0
SMG5,1.0,1.0,1.0,1.0,100.0
PCBP1,1.0,1.0,1.0,1.0,100.0
PCBD2,1.0,1.0,1.0,1.0,100.0
PATJ,1.0,1.0,1.0,1.0,100.0
PANK2,1.0,1.0,1.0,1.0,100.0
PAK1,1.0,1.0,1.0,1.0,100.0
SLAIN2,1.0,1.0,1.0,1.0,100.0
SMIM13,1.0,1.0,1.0,1.0,100.0
SMIM4,1.0,1.0,1.0,1.0,100.0
ORAOV1,1.0,1.0,1.0,1.0,100.0
SNX3,1.0,1.0,1.0,1.0,100.0
NSUN5,1.0,1.0,1.0,1.0,100.0
SP100,1.0,1.0,1.0,1.0,100.0
NR1H2,1.0,1.0,1.0,1.0,100.0
PEX26,1.0,1.0,1.0,1.0,100.0
PEX6,1.0,1.0,1.0,1.0,100.0
PFN1,1.0,1.0,1.0,1.0,100.0
PGM2,1.0,1.0,1.0,1.0,100.0
PPP6R3,1.0,1.0,1.0,1.0,100.0
PPID,1.0,1.0,1.0,1.0,100.0
POT1-AS1,1.0,1.0,1.0,1.0,100.0
SLC17A5,1.0,1.0,1.0,1.0,100.0
SLC25A33,1.0,1.0,1.0,1.0,100.0
POGLUT1,1.0,1.0,1.0,1.0,100.0
PNPLA6,1.0,1.0,1.0,1.0,100.0
PNISR,1.0,1.0,1.0,1.0,100.0
SLC30A5,1.0,1.0,1.0,1.0,100.0
PLEKHA1,1.0,1.0,1.0,1.0,100.0
SLC37A1,1.0,1.0,1.0,1.0,100.0
PIP4K2B,1.0,1.0,1.0,1.0,100.0
PIK3CG,1.0,1.0,1.0,1.0,100.0
SLC39A10,1.0,1.0,1.0,1.0,100.0
SMAD7,1.0,1.0,1.0,1.0,100.0
HSPE1-MOB4,1.0,1.0,1.0,1.0,100.0
TMEM38B,1.0,1.0,1.0,1.0,100.0
HPS1,1.0,1.0,1.0,1.0,100.0
CNRIP1,1.0,1.0,1.0,1.0,100.0
WAPL,1.0,1.0,1.0,1.0,100.0
WAS,1.0,1.0,1.0,1.0,100.0
WDR35,1.0,1.0,1.0,1.0,100.0
WDR41,1.0,1.0,1.0,1.0,100.0
WIPF3,1.0,1.0,1.0,1.0,100.0
CCP110,1.0,1.0,1.0,1.0,100.0
CCDC57,1.0,1.0,1.0,1.0,100.0
CBFB,1.0,1.0,1.0,1.0,100.0
CAST,1.0,1.0,1.0,1.0,100.0
CAPN15,1.0,1.0,1.0,1.0,100.0
CAMK2D,1.0,1.0,1.0,1.0,100.0
WWC2,1.0,1.0,1.0,1.0,100.0
C3orf38,1.0,1.0,1.0,1.0,100.0
C1RL,1.0,1.0,1.0,1.0,100.0
C18orf25,1.0,1.0,1.0,1.0,100.0
C16orf87,1.0,1.0,1.0,1.0,100.0
BTC,1.0,1.0,1.0,1.0,100.0
WAC,1.0,1.0,1.0,1.0,100.0
CDK8,1.0,1.0,1.0,1.0,100.0
CDKN2A,1.0,1.0,1.0,1.0,100.0
VPS28,1.0,1.0,1.0,1.0,100.0
CNIH4,1.0,1.0,1.0,1.0,100.0
CNIH3,1.0,1.0,1.0,1.0,100.0
HNRNPUL1,1.0,1.0,1.0,1.0,100.0
CMC1,1.0,1.0,1.0,1.0,100.0
CLPB,1.0,1.0,1.0,1.0,100.0
VCPIP1,1.0,1.0,1.0,1.0,100.0
VEZT,1.0,1.0,1.0,1.0,100.0
VPS41,1.0,1.0,1.0,1.0,100.0
CDV3,1.0,1.0,1.0,1.0,100.0
VPS45,1.0,1.0,1.0,1.0,100.0
CHPT1,1.0,1.0,1.0,1.0,100.0
CHMP4B,1.0,1.0,1.0,1.0,100.0
CHD1L,1.0,1.0,1.0,1.0,100.0
VRK1,1.0,1.0,1.0,1.0,100.0
CENPP,1.0,1.0,1.0,1.0,100.0
CELF1,1.0,1.0,1.0,1.0,100.0
BMPR1A,1.0,1.0,1.0,1.0,100.0
BMPER,1.0,1.0,1.0,1.0,100.0
BMI1,1.0,1.0,1.0,1.0,100.0
ALKBH8,1.0,1.0,1.0,1.0,100.0
AP1G1,1.0,1.0,1.0,1.0,100.0
ANOS1,1.0,1.0,1.0,1.0,100.0
ANKRD6,1.0,1.0,1.0,1.0,100.0
ZNF331,1.0,1.0,1.0,1.0,100.0
ZNF507,1.0,1.0,1.0,1.0,100.0
ANAPC16,1.0,1.0,1.0,1.0,100.0
ALOX5AP,1.0,1.0,1.0,1.0,100.0
ZNF512,1.0,1.0,1.0,1.0,100.0
ZNF207,1.0,1.0,1.0,1.0,100.0
ADIPOR2,1.0,1.0,1.0,1.0,100.0
ADGRE2,1.0,1.0,1.0,1.0,100.0
ACTR3B,1.0,1.0,1.0,1.0,100.0
ACTA2,1.0,1.0,1.0,1.0,100.0
ACSS1,1.0,1.0,1.0,1.0,100.0
ZNF75D,1.0,1.0,1.0,1.0,100.0
ACADVL,1.0,1.0,1.0,1.0,100.0
AP3B1,1.0,1.0,1.0,1.0,100.0
ZFAND3,1.0,1.0,1.0,1.0,100.0
BBIP1,1.0,1.0,1.0,1.0,100.0
YKT6,1.0,1.0,1.0,1.0,100.0
XRCC4,1.0,1.0,1.0,1.0,100.0
XRN2,1.0,1.0,1.0,1.0,100.0
AUH,1.0,1.0,1.0,1.0,100.0
ATXN3,1.0,1.0,1.0,1.0,100.0
ATP8A1,1.0,1.0,1.0,1.0,100.0
ATL3,1.0,1.0,1.0,1.0,100.0
ATF1,1.0,1.0,1.0,1.0,100.0
ZBED5,1.0,1.0,1.0,1.0,100.0
ZDHHC3,1.0,1.0,1.0,1.0,100.0
ZBTB4,1.0,1.0,1.0,1.0,100.0
ZBTB8OS,1.0,1.0,1.0,1.0,100.0
ARL13B,1.0,1.0,1.0,1.0,100.0
ZCCHC8,1.0,1.0,1.0,1.0,100.0
ARHGAP30,1.0,1.0,1.0,1.0,100.0
ZDHHC17,1.0,1.0,1.0,1.0,100.0
APTX,1.0,1.0,1.0,1.0,100.0
CNOT1,1.0,1.0,1.0,1.0,100.0
CMTM8,1.0,1.0,1.0,1.0,100.0
UTP6,1.0,1.0,1.0,1.0,100.0
FAM126A,1.0,1.0,1.0,1.0,100.0
TRIM36,1.0,1.0,1.0,1.0,100.0
TRIOBP,1.0,1.0,1.0,1.0,100.0
TROVE2,1.0,1.0,1.0,1.0,100.0
FARP1,1.0,1.0,1.0,1.0,100.0
FAR1,1.0,1.0,1.0,1.0,100.0
FANCC,1.0,1.0,1.0,1.0,100.0
FAM20C,1.0,1.0,1.0,1.0,100.0
FAM120C,1.0,1.0,1.0,1.0,100.0
ELL,1.0,1.0,1.0,1.0,100.0
TTC33,1.0,1.0,1.0,1.0,100.0
ETV6,1.0,1.0,1.0,1.0,100.0
ETFDH,1.0,1.0,1.0,1.0,100.0
ESR1,1.0,1.0,1.0,1.0,100.0
ERMAP,1.0,1.0,1.0,1.0,100.0
UTP14A,1.0,1.0,1.0,1.0,100.0
ERCC6,1.0,1.0,1.0,1.0,100.0
FMN1,1.0,1.0,1.0,1.0,100.0
FMR1,1.0,1.0,1.0,1.0,100.0
FNBP1L,1.0,1.0,1.0,1.0,100.0
FRG1,1.0,1.0,1.0,1.0,100.0
HNRNPLL,1.0,1.0,1.0,1.0,100.0
HLX-AS1,1.0,1.0,1.0,1.0,100.0
HIST1H2BH,1.0,1.0,1.0,1.0,100.0
HEATR1,1.0,1.0,1.0,1.0,100.0
HBS1L,1.0,1.0,1.0,1.0,100.0
HADHA,1.0,1.0,1.0,1.0,100.0
HACE1,1.0,1.0,1.0,1.0,100.0
TOM1,1.0,1.0,1.0,1.0,100.0
TOMM40,1.0,1.0,1.0,1.0,100.0
TP53,1.0,1.0,1.0,1.0,100.0
GOLPH3,1.0,1.0,1.0,1.0,100.0
GNE,1.0,1.0,1.0,1.0,100.0
TRAPPC10,1.0,1.0,1.0,1.0,100.0
GCFC2,1.0,1.0,1.0,1.0,100.0
TRIM25,1.0,1.0,1.0,1.0,100.0
TTC39C,1.0,1.0,1.0,1.0,100.0
ERCC6L2,1.0,1.0,1.0,1.0,100.0
DFFA,1.0,1.0,1.0,1.0,100.0
DDX6,1.0,1.0,1.0,1.0,100.0
UHRF1BP1,1.0,1.0,1.0,1.0,100.0
UHRF1BP1L,1.0,1.0,1.0,1.0,100.0
DGKD,1.0,1.0,1.0,1.0,100.0
ELK4,1.0,1.0,1.0,1.0,100.0
DENND6A,1.0,1.0,1.0,1.0,100.0
DECR1,1.0,1.0,1.0,1.0,100.0
DAZAP1,1.0,1.0,1.0,1.0,100.0
UBQLN1,1.0,1.0,1.0,1.0,100.0
CXCL13,1.0,1.0,1.0,1.0,100.0
CUL3,1.0,1.0,1.0,1.0,100.0
CUL1,1.0,1.0,1.0,1.0,100.0
USF3,1.0,1.0,1.0,1.0,100.0
USP48,1.0,1.0,1.0,1.0,100.0
CSE1L,1.0,1.0,1.0,1.0,100.0
DIAPH1,1.0,1.0,1.0,1.0,100.0
RRP7A,1.0,1.0,1.0,1.0,100.0
UBE4A,1.0,1.0,1.0,1.0,100.0
EAF2,1.0,1.0,1.0,1.0,100.0
TTF2,1.0,1.0,1.0,1.0,100.0
TYW1B,1.0,1.0,1.0,1.0,100.0
DOCK7,1.0,1.0,1.0,1.0,100.0
EEA1,1.0,1.0,1.0,1.0,100.0
UBA1,1.0,1.0,1.0,1.0,100.0
DYNC2H1,1.0,1.0,1.0,1.0,100.0
DUS1L,1.0,1.0,1.0,1.0,100.0
TMEM135,1.0,0.0,1.0,1.0,75.0
ST14,1.0,1.0,1.0,0.0,75.0
STK39,1.0,0.0,1.0,1.0,75.0
RYBP,0.0,1.0,1.0,1.0,75.0
XPA,1.0,0.0,1.0,1.0,75.0
STAT6,1.0,1.0,1.0,0.0,75.0
TBR1,1.0,1.0,0.0,1.0,75.0
SDF2,1.0,0.0,1.0,1.0,75.0
SPOP,0.0,1.0,1.0,1.0,75.0
WNT2B,1.0,1.0,0.0,1.0,75.0
TOLLIP,1.0,1.0,1.0,0.0,75.0
TMED3,1.0,1.0,0.0,1.0,75.0
SPNS1,0.0,1.0,1.0,1.0,75.0
TAPT1-AS1,1.0,1.0,1.0,0.0,75.0
TTC21B,0.0,1.0,1.0,1.0,75.0
UPF2,1.0,1.0,1.0,0.0,75.0
SNX13,1.0,0.0,1.0,1.0,75.0
TMED4,1.0,1.0,0.0,1.0,75.0
ZNF253,1.0,1.0,1.0,0.0,75.0
UBA3,1.0,0.0,1.0,1.0,75.0
TEFM,1.0,1.0,0.0,1.0,75.0
WWP2,0.0,1.0,1.0,1.0,75.0
AATF,0.0,1.0,1.0,1.0,75.0
GINM1,1.0,0.0,1.0,1.0,75.0
LENG8,0.0,1.0,1.0,1.0,75.0
C9orf66,1.0,1.0,0.0,1.0,75.0
FAM118B,0.0,1.0,1.0,1.0,75.0
NOTCH1,1.0,1.0,1.0,0.0,75.0
NOC3L,1.0,0.0,1.0,1.0,75.0
NLK,1.0,0.0,1.0,1.0,75.0
CD40,1.0,0.0,1.0,1.0,75.0
NEDD1,1.0,0.0,1.0,1.0,75.0
ITGA6,0.0,1.0,1.0,1.0,75.0
CDK14,1.0,0.0,1.0,1.0,75.0
CLCN7,0.0,1.0,1.0,1.0,75.0
NAA40,0.0,1.0,1.0,1.0,75.0
ENO4,1.0,0.0,1.0,1.0,75.0
MPV17,0.0,1.0,1.0,1.0,75.0
MORC1,0.0,1.0,1.0,1.0,75.0
KIAA1551,1.0,1.0,1.0,0.0,75.0
KLHL12,1.0,1.0,0.0,1.0,75.0
CLK4,1.0,1.0,1.0,0.0,75.0
COG7,0.0,1.0,1.0,1.0,75.0
CRYZ,1.0,1.0,1.0,0.0,75.0
CTDP1,1.0,1.0,1.0,0.0,75.0
LAPTM4A,0.0,1.0,1.0,1.0,75.0
MAST3,1.0,1.0,0.0,1.0,75.0
LYSMD3,0.0,1.0,1.0,1.0,75.0
DHRS7,1.0,1.0,1.0,0.0,75.0
DHX36,1.0,1.0,0.0,1.0,75.0
C5orf15,0.0,1.0,1.0,1.0,75.0
NUP133,0.0,1.0,1.0,1.0,75.0
C20orf197,0.0,1.0,1.0,1.0,75.0
AP3M1,1.0,1.0,1.0,0.0,75.0
RPAP2,0.0,1.0,1.0,1.0,75.0
RNF157-AS1,1.0,1.0,1.0,0.0,75.0
AIDA,0.0,1.0,1.0,1.0,75.0
ANGEL1,0.0,1.0,1.0,1.0,75.0
RFX2,1.0,0.0,1.0,1.0,75.0
RELT,1.0,1.0,0.0,1.0,75.0
RELL1,1.0,1.0,1.0,0.0,75.0
ANKRA2,1.0,1.0,1.0,0.0,75.0
PSME4,1.0,0.0,1.0,1.0,75.0
AP1G2,1.0,1.0,0.0,1.0,75.0
P2RX7,1.0,0.0,1.0,1.0,75.0
PSMD1,0.0,1.0,1.0,1.0,75.0
PPTC7,1.0,1.0,0.0,1.0,75.0
POLG2,1.0,0.0,1.0,1.0,75.0
HPSE2,0.0,1.0,1.0,1.0,75.0
GATM,1.0,1.0,0.0,1.0,75.0
ARHGDIB,0.0,1.0,1.0,1.0,75.0
ARL17A,1.0,0.0,1.0,1.0,75.0
ARMC2,1.0,0.0,1.0,1.0,75.0
IRF5,1.0,1.0,0.0,1.0,75.0
BTF3L4,0.0,1.0,1.0,1.0,75.0
P3H2,0.0,1.0,1.0,1.0,75.0
LDHB,1.0,1.0,0.0,1.0,75.0
FGL2,1.0,0.0,0.0,1.0,50.0
EIF3B,0.0,0.0,1.0,1.0,50.0
FAM69A,1.0,0.0,1.0,0.0,50.0
TRIM24,0.0,0.0,1.0,1.0,50.0
EFL1,0.0,0.0,1.0,1.0,50.0
RUNX3,1.0,0.0,1.0,0.0,50.0
EEF2,0.0,0.0,1.0,1.0,50.0
DKC1,1.0,0.0,0.0,1.0,50.0
DCAF17,1.0,0.0,1.0,0.0,50.0
CTSZ,1.0,0.0,1.0,0.0,50.0
VEZF1,1.0,0.0,1.0,0.0,50.0
CLK1,0.0,0.0,1.0,1.0,50.0
CLIC4,1.0,0.0,1.0,0.0,50.0
GPR84,0.0,0.0,1.0,1.0,50.0
WDR62,1.0,0.0,1.0,0.0,50.0
BAG5,0.0,0.0,1.0,1.0,50.0
B3GNT2,1.0,0.0,0.0,1.0,50.0
ARRB1,1.0,0.0,0.0,1.0,50.0
APOC1,0.0,0.0,1.0,1.0,50.0
APIP,0.0,1.0,0.0,1.0,50.0
ACOT11,0.0,1.0,1.0,0.0,50.0
CD5,0.0,1.0,1.0,0.0,50.0
ITFG2,0.0,1.0,0.0,1.0,50.0
GTF2F2,0.0,1.0,0.0,1.0,50.0
SMARCD1,0.0,1.0,1.0,0.0,50.0
MFSD1,1.0,0.0,0.0,1.0,50.0
MICAL2,0.0,1.0,0.0,1.0,50.0
MINK1,0.0,0.0,1.0,1.0,50.0
MKNK2,0.0,0.0,1.0,1.0,50.0
H2AFJ,0.0,0.0,1.0,1.0,50.0
NDUFV1,0.0,1.0,0.0,1.0,50.0
NIPAL3,0.0,0.0,1.0,1.0,50.0
SNX8,0.0,0.0,1.0,1.0,50.0
PHF12,0.0,1.0,0.0,1.0,50.0
MAVS,1.0,0.0,0.0,1.0,50.0
PLA2G4C,0.0,1.0,1.0,0.0,50.0
PLXNA2,0.0,0.0,1.0,1.0,50.0
SLC26A7,0.0,0.0,1.0,1.0,50.0
POLD3,1.0,0.0,1.0,0.0,50.0
PRPF40B,0.0,1.0,1.0,0.0,50.0
PSMD8,0.0,1.0,1.0,0.0,50.0
RMI1,0.0,0.0,1.0,1.0,50.0
SCN11A,0.0,1.0,1.0,0.0,50.0
METTL16,0.0,0.0,1.0,1.0,50.0
NCL,0.0,1.0,0.0,1.0,50.0
HACD2,1.0,0.0,1.0,0.0,50.0
LMTK3,1.0,0.0,1.0,0.0,50.0
KLHL42,1.0,0.0,1.0,0.0,50.0
LGMN,0.0,0.0,1.0,1.0,50.0
LAT2,0.0,1.0,1.0,0.0,50.0
TBC1D9B,1.0,0.0,0.0,0.0,25.0
ARHGAP25,0.0,0.0,0.0,1.0,25.0
SLC7A6,1.0,0.0,0.0,0.0,25.0
ARPC1B,0.0,0.0,0.0,1.0,25.0
PI4KA,0.0,0.0,0.0,1.0,25.0
TTC23,0.0,0.0,0.0,1.0,25.0
RPL37A,0.0,0.0,0.0,1.0,25.0
FGD2,0.0,1.0,0.0,0.0,25.0
TSGA10,0.0,0.0,1.0,0.0,25.0
JUNB,0.0,1.0,0.0,0.0,25.0
IKBKE,1.0,0.0,0.0,0.0,25.0
FGR,0.0,1.0,0.0,0.0,25.0
RASSF4,0.0,1.0,0.0,0.0,25.0
RGS18,1.0,0.0,0.0,0.0,25.0
TMOD2,1.0,0.0,0.0,0.0,25.0
TMEM222,1.0,0.0,0.0,0.0,25.0
NUDT16,1.0,0.0,0.0,0.0,25.0
PCMTD2,0.0,0.0,0.0,1.0,25.0
CERK,0.0,0.0,0.0,1.0,25.0
UTP18,0.0,0.0,0.0,1.0,25.0
LSM12,0.0,1.0,0.0,0.0,25.0
DLAT,0.0,0.0,0.0,1.0,25.0
MMD,1.0,0.0,0.0,0.0,25.0
MSR1,0.0,1.0,0.0,0.0,25.0
CHRM3,1.0,0.0,0.0,0.0,25.0
STAM,0.0,1.0,0.0,0.0,25.0
SNAP23,1.0,0.0,0.0,0.0,25.0
CDK10,0.0,0.0,0.0,1.0,25.0
EEF2K,0.0,0.0,0.0,1.0,25.0
CD37,0.0,1.0,0.0,0.0,25.0
NRP2,1.0,0.0,0.0,0.0,25.0
CD300A,0.0,0.0,1.0,0.0,25.0
TERF1,0.0,0.0,0.0,1.0,25.0
NCAPD3,0.0,0.0,0.0,1.0,25.0
