,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
ILKAP,1.0,1.0,1.0,1.0,100.0
INSIG1,1.0,1.0,1.0,1.0,100.0
MAPKBP1,1.0,1.0,1.0,1.0,100.0
SEPT8,1.0,1.0,1.0,1.0,100.0
MCF2L,1.0,1.0,1.0,1.0,100.0
ME2,1.0,1.0,1.0,1.0,100.0
RAP1GDS1,1.0,1.0,1.0,1.0,100.0
PCBP2,1.0,1.0,1.0,1.0,100.0
PCF11,1.0,1.0,1.0,1.0,100.0
RANBP3,1.0,1.0,1.0,1.0,100.0
RANBP2,1.0,1.0,1.0,1.0,100.0
RAB6A,1.0,1.0,1.0,1.0,100.0
PDS5A,1.0,1.0,1.0,1.0,100.0
RAB28,1.0,1.0,1.0,1.0,100.0
PDZRN3,1.0,1.0,1.0,1.0,100.0
PFKFB3,1.0,1.0,1.0,1.0,100.0
PIAS2,1.0,1.0,1.0,1.0,100.0
PIM1,1.0,1.0,1.0,1.0,100.0
PVT1,1.0,1.0,1.0,1.0,100.0
PTPRE,1.0,1.0,1.0,1.0,100.0
PNPLA6,1.0,1.0,1.0,1.0,100.0
PTGES3,1.0,1.0,1.0,1.0,100.0
PPIP5K1,1.0,1.0,1.0,1.0,100.0
PPP1R12C,1.0,1.0,1.0,1.0,100.0
PPP2CB,1.0,1.0,1.0,1.0,100.0
RAPGEF4,1.0,1.0,1.0,1.0,100.0
RBM47,1.0,1.0,1.0,1.0,100.0
NUP155,1.0,1.0,1.0,1.0,100.0
MYOF,1.0,1.0,1.0,1.0,100.0
SCAF8,1.0,1.0,1.0,1.0,100.0
SBNO2,1.0,1.0,1.0,1.0,100.0
MED27,1.0,1.0,1.0,1.0,100.0
RUFY3,1.0,1.0,1.0,1.0,100.0
MLEC,1.0,1.0,1.0,1.0,100.0
RUFY1,1.0,1.0,1.0,1.0,100.0
MRC2,1.0,1.0,1.0,1.0,100.0
MSH6,1.0,1.0,1.0,1.0,100.0
RREB1,1.0,1.0,1.0,1.0,100.0
RBMS1,1.0,1.0,1.0,1.0,100.0
ABLIM2,1.0,1.0,1.0,1.0,100.0
NCK2,1.0,1.0,1.0,1.0,100.0
NEDD4L,1.0,1.0,1.0,1.0,100.0
NEK1,1.0,1.0,1.0,1.0,100.0
NFATC1,1.0,1.0,1.0,1.0,100.0
NFATC2,1.0,1.0,1.0,1.0,100.0
NFU1,1.0,1.0,1.0,1.0,100.0
RELT,1.0,1.0,1.0,1.0,100.0
GIGYF2,1.0,1.0,1.0,1.0,100.0
SUSD1,1.0,1.0,1.0,1.0,100.0
CFLAR,1.0,1.0,1.0,1.0,100.0
CUEDC1,1.0,1.0,1.0,1.0,100.0
CELF1,1.0,1.0,1.0,1.0,100.0
CEP162,1.0,1.0,1.0,1.0,100.0
ZFX,1.0,1.0,1.0,1.0,100.0
GAN,1.0,1.0,1.0,1.0,100.0
ZMYM4,1.0,1.0,1.0,1.0,100.0
VKORC1L1,1.0,1.0,1.0,1.0,100.0
VDAC1,1.0,1.0,1.0,1.0,100.0
ANOS1,1.0,1.0,1.0,1.0,100.0
CHST11,1.0,1.0,1.0,1.0,100.0
USP13,1.0,1.0,1.0,1.0,100.0
CLPB,1.0,1.0,1.0,1.0,100.0
CMTM3,1.0,1.0,1.0,1.0,100.0
CNOT4,1.0,1.0,1.0,1.0,100.0
COG7,1.0,1.0,1.0,1.0,100.0
ANKRD17,1.0,1.0,1.0,1.0,100.0
CDC42BPB,1.0,1.0,1.0,1.0,100.0
ZFR,1.0,1.0,1.0,1.0,100.0
CDC14B,1.0,1.0,1.0,1.0,100.0
ASCC3,1.0,1.0,1.0,1.0,100.0
XRCC5,1.0,1.0,1.0,1.0,100.0
ATP2A2,1.0,1.0,1.0,1.0,100.0
BCL2L1,1.0,1.0,1.0,1.0,100.0
BCOR,1.0,1.0,1.0,1.0,100.0
BID,1.0,1.0,1.0,1.0,100.0
WNT5A,1.0,1.0,1.0,1.0,100.0
C2CD2L,1.0,1.0,1.0,1.0,100.0
CD276,1.0,1.0,1.0,1.0,100.0
CARNMT1,1.0,1.0,1.0,1.0,100.0
WDFY1,1.0,1.0,1.0,1.0,100.0
ASAP1,1.0,1.0,1.0,1.0,100.0
ZFHX3,1.0,1.0,1.0,1.0,100.0
CCM2,1.0,1.0,1.0,1.0,100.0
CCNI,1.0,1.0,1.0,1.0,100.0
TTC7A,1.0,1.0,1.0,1.0,100.0
XXYLT1,1.0,1.0,1.0,1.0,100.0
ANAPC4,1.0,1.0,1.0,1.0,100.0
DUS1L,1.0,1.0,1.0,1.0,100.0
ABR,1.0,1.0,1.0,1.0,100.0
FNDC3B,1.0,1.0,1.0,1.0,100.0
ACAD9,1.0,1.0,1.0,1.0,100.0
FLVCR2,1.0,1.0,1.0,1.0,100.0
FARP1,1.0,1.0,1.0,1.0,100.0
FAF1,1.0,1.0,1.0,1.0,100.0
ETV6,1.0,1.0,1.0,1.0,100.0
TMCO1,1.0,1.0,1.0,1.0,100.0
ERI1,1.0,1.0,1.0,1.0,100.0
TMEM255B,1.0,1.0,1.0,1.0,100.0
GALNT10,1.0,1.0,1.0,1.0,100.0
TNRC18,1.0,1.0,1.0,1.0,100.0
TPM4,1.0,1.0,1.0,1.0,100.0
FNBP1L,1.0,1.0,1.0,1.0,100.0
AGPAT3,1.0,1.0,1.0,1.0,100.0
TRAF3,1.0,1.0,1.0,1.0,100.0
TRPC4AP,1.0,1.0,1.0,1.0,100.0
ALDH18A1,1.0,1.0,1.0,1.0,100.0
TSHZ1,1.0,1.0,1.0,1.0,100.0
DDX46,1.0,1.0,1.0,1.0,100.0
DNAJB6,1.0,1.0,1.0,1.0,100.0
TRAPPC10,1.0,1.0,1.0,1.0,100.0
FMNL1,1.0,1.0,1.0,1.0,100.0
RNF2,1.0,1.0,1.0,0.0,75.0
RAB11FIP3,1.0,0.0,1.0,1.0,75.0
THADA,1.0,1.0,1.0,0.0,75.0
SLC25A17,1.0,1.0,1.0,0.0,75.0
DNAJC5,0.0,1.0,1.0,1.0,75.0
TM7SF3,1.0,0.0,1.0,1.0,75.0
DAP,1.0,0.0,1.0,1.0,75.0
BNIP3L,1.0,1.0,1.0,0.0,75.0
YTHDC1,1.0,0.0,1.0,0.0,50.0
RBM14-RBM4,1.0,0.0,1.0,0.0,50.0
ZNF407,0.0,1.0,1.0,0.0,50.0
ZNF586,1.0,0.0,1.0,0.0,50.0
PYROXD1,0.0,1.0,1.0,0.0,50.0
PTP4A2,1.0,0.0,1.0,0.0,50.0
ZNF143,1.0,0.0,1.0,0.0,50.0
ZNF138,0.0,1.0,1.0,0.0,50.0
ZNF121,1.0,0.0,1.0,0.0,50.0
XRN2,1.0,0.0,1.0,0.0,50.0
R3HCC1L,1.0,0.0,1.0,0.0,50.0
THAP4,1.0,0.0,1.0,0.0,50.0
XRCC6,1.0,0.0,1.0,0.0,50.0
UBXN2B,0.0,1.0,1.0,0.0,50.0
SYT6,1.0,0.0,1.0,0.0,50.0
PRKCZ,1.0,0.0,1.0,0.0,50.0
STX8,0.0,0.0,1.0,1.0,50.0
TMX1,0.0,0.0,1.0,1.0,50.0
TNFRSF10B,0.0,0.0,1.0,1.0,50.0
TRAF2,1.0,0.0,1.0,0.0,50.0
SSH1,1.0,0.0,1.0,0.0,50.0
TSC22D2,1.0,0.0,1.0,0.0,50.0
SNX5,1.0,0.0,1.0,0.0,50.0
TSPAN14,1.0,0.0,1.0,0.0,50.0
TTYH3,1.0,0.0,1.0,0.0,50.0
ULK1,1.0,0.0,1.0,0.0,50.0
RNF157,1.0,0.0,1.0,0.0,50.0
ULK4,0.0,0.0,1.0,1.0,50.0
UMAD1,0.0,1.0,1.0,0.0,50.0
SEPT9,1.0,0.0,1.0,0.0,50.0
SEC24B,1.0,0.0,1.0,0.0,50.0
VPS13D,1.0,0.0,1.0,0.0,50.0
SAMD8,0.0,1.0,1.0,0.0,50.0
VPS53,0.0,1.0,1.0,0.0,50.0
RRP36,1.0,0.0,1.0,0.0,50.0
WDR33,1.0,0.0,1.0,0.0,50.0
RRBP1,1.0,0.0,1.0,0.0,50.0
RPIA,0.0,1.0,1.0,0.0,50.0
PRR14L,1.0,0.0,1.0,0.0,50.0
NARS2,1.0,0.0,1.0,0.0,50.0
GYS1,1.0,0.0,1.0,0.0,50.0
GTF2IRD1,1.0,0.0,1.0,0.0,50.0
EMP2,1.0,0.0,1.0,0.0,50.0
ERCC6L2,0.0,1.0,1.0,0.0,50.0
ERP44,0.0,1.0,1.0,0.0,50.0
GATAD2A,0.0,1.0,1.0,0.0,50.0
GNAI2,1.0,0.0,1.0,0.0,50.0
GNG7,1.0,0.0,1.0,0.0,50.0
GPBP1,1.0,0.0,1.0,0.0,50.0
GTF2F2,0.0,1.0,1.0,0.0,50.0
GUF1,1.0,0.0,1.0,0.0,50.0
KMT5A,1.0,0.0,1.0,0.0,50.0
HECW2,1.0,0.0,1.0,0.0,50.0
HNRNPD,1.0,0.0,1.0,0.0,50.0
ICE2,1.0,0.0,1.0,0.0,50.0
INPP5D,0.0,1.0,1.0,0.0,50.0
JUND,1.0,0.0,1.0,0.0,50.0
KCNQ1,1.0,0.0,1.0,0.0,50.0
KDM4C,1.0,0.0,1.0,0.0,50.0
KIAA0319L,1.0,0.0,1.0,0.0,50.0
EIF3J,0.0,1.0,1.0,0.0,50.0
EHMT2,0.0,0.0,1.0,1.0,50.0
DPP9,0.0,1.0,1.0,0.0,50.0
DENND6A,1.0,0.0,1.0,0.0,50.0
ACVR2B,1.0,0.0,1.0,0.0,50.0
APPBP2,1.0,0.0,1.0,0.0,50.0
ARHGEF10L,1.0,0.0,1.0,0.0,50.0
ATN1,1.0,0.0,1.0,0.0,50.0
ATR,0.0,1.0,1.0,0.0,50.0
ATXN7L1,0.0,0.0,1.0,1.0,50.0
BACH1,0.0,0.0,1.0,1.0,50.0
BMF,0.0,0.0,1.0,1.0,50.0
BTAF1,1.0,0.0,1.0,0.0,50.0
CCAR1,1.0,0.0,1.0,0.0,50.0
CHD4,1.0,0.0,1.0,0.0,50.0
CHTF8,1.0,0.0,1.0,0.0,50.0
CMIP,1.0,0.0,1.0,0.0,50.0
CPEB3,1.0,0.0,1.0,0.0,50.0
CPNE1,0.0,1.0,1.0,0.0,50.0
CSTF3,1.0,0.0,1.0,0.0,50.0
CWF19L1,1.0,0.0,1.0,0.0,50.0
KLHL36,1.0,0.0,1.0,0.0,50.0
ZNFX1,1.0,0.0,1.0,0.0,50.0
LARP4,0.0,1.0,1.0,0.0,50.0
MGMT,1.0,0.0,1.0,0.0,50.0
PAPSS1,1.0,0.0,1.0,0.0,50.0
PACSIN2,0.0,0.0,1.0,1.0,50.0
P4HB,1.0,0.0,1.0,0.0,50.0
LPCAT1,1.0,0.0,1.0,0.0,50.0
PDPK1,1.0,0.0,1.0,0.0,50.0
NUBPL,1.0,0.0,1.0,0.0,50.0
NSFL1C,0.0,1.0,1.0,0.0,50.0
NPLOC4,0.0,1.0,1.0,0.0,50.0
PDSS2,0.0,1.0,1.0,0.0,50.0
NNT-AS1,1.0,1.0,0.0,0.0,50.0
NFIC,0.0,0.0,1.0,1.0,50.0
PCNP,1.0,0.0,1.0,0.0,50.0
MYO9B,0.0,1.0,1.0,0.0,50.0
MOB3A,1.0,0.0,1.0,0.0,50.0
MZF1,1.0,0.0,1.0,0.0,50.0
MED13,1.0,0.0,1.0,0.0,50.0
PPIG,1.0,0.0,1.0,0.0,50.0
LRIG2,1.0,0.0,1.0,0.0,50.0
MAVS,1.0,0.0,1.0,0.0,50.0
LSG1,0.0,1.0,1.0,0.0,50.0
LTBP2,0.0,1.0,1.0,0.0,50.0
MAPK8IP3,1.0,0.0,1.0,0.0,50.0
PPP4R3A,0.0,0.0,1.0,1.0,50.0
POLR2F,0.0,1.0,0.0,0.0,25.0
ZNF195,0.0,1.0,0.0,0.0,25.0
ACACA,0.0,0.0,1.0,0.0,25.0
PDIA3,0.0,0.0,0.0,1.0,25.0
ACTR3B,1.0,0.0,0.0,0.0,25.0
CEP170,0.0,0.0,1.0,0.0,25.0
VPS50,0.0,0.0,1.0,0.0,25.0
CCDC73,0.0,1.0,0.0,0.0,25.0
AKAP9,1.0,0.0,0.0,0.0,25.0
PDSS1,0.0,0.0,1.0,0.0,25.0
ARFGAP3,1.0,0.0,0.0,0.0,25.0
BAG6,0.0,0.0,1.0,0.0,25.0
PEX26,0.0,1.0,0.0,0.0,25.0
PHF2,0.0,0.0,1.0,0.0,25.0
ANKRD36C,1.0,0.0,0.0,0.0,25.0
PITPNA,1.0,0.0,0.0,0.0,25.0
PMEPA1,1.0,0.0,0.0,0.0,25.0
ZHX2,1.0,0.0,0.0,0.0,25.0
ZC3H3,1.0,0.0,0.0,0.0,25.0
ARMCX4,0.0,0.0,1.0,0.0,25.0
CHFR,0.0,0.0,1.0,0.0,25.0
NUFIP2,0.0,0.0,0.0,1.0,25.0
PARN,1.0,0.0,0.0,0.0,25.0
MGRN1,0.0,0.0,1.0,0.0,25.0
SMC5-AS1,0.0,0.0,1.0,0.0,25.0
KLHL18,0.0,1.0,0.0,0.0,25.0
SPTAN1,1.0,0.0,0.0,0.0,25.0
SRSF3,1.0,0.0,0.0,0.0,25.0
MARS,0.0,0.0,1.0,0.0,25.0
STIP1,0.0,0.0,0.0,1.0,25.0
SCML2,0.0,0.0,1.0,0.0,25.0
PRKRIP1,1.0,0.0,0.0,0.0,25.0
GUK1,1.0,0.0,0.0,0.0,25.0
MED15,0.0,0.0,1.0,0.0,25.0
SAMD12,0.0,0.0,1.0,0.0,25.0
THRAP3,0.0,0.0,1.0,0.0,25.0
CNDP2,0.0,0.0,1.0,0.0,25.0
GALNT11,1.0,0.0,0.0,0.0,25.0
TMEM248,0.0,0.0,1.0,0.0,25.0
ENOX2,0.0,0.0,1.0,0.0,25.0
RNF216,0.0,0.0,1.0,0.0,25.0
ELMOD3,0.0,0.0,1.0,0.0,25.0
TRA2B,1.0,0.0,0.0,0.0,25.0
DNM2,0.0,1.0,0.0,0.0,25.0
DENND4B,0.0,0.0,1.0,0.0,25.0
DCAF7,0.0,1.0,0.0,0.0,25.0
CTNND1,1.0,0.0,0.0,0.0,25.0
RARS,0.0,0.0,1.0,0.0,25.0
PRKCD,1.0,0.0,0.0,0.0,25.0
