,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
RIOK2,0.0,0.0,0.0,1.0,25.0
PLXNA1,1.0,0.0,0.0,0.0,25.0
REV3L,0.0,0.0,0.0,1.0,25.0
SPON1,1.0,0.0,0.0,0.0,25.0
RENBP,1.0,0.0,0.0,0.0,25.0
RCC2,0.0,0.0,1.0,0.0,25.0
RASAL2,0.0,0.0,1.0,0.0,25.0
GNG5,0.0,1.0,0.0,0.0,25.0
GNAI2,1.0,0.0,0.0,0.0,25.0
EPAS1,0.0,0.0,0.0,1.0,25.0
GAS7,1.0,0.0,0.0,0.0,25.0
FARP1,0.0,0.0,0.0,1.0,25.0
PTPRG,1.0,0.0,0.0,0.0,25.0
RPL6,0.0,0.0,1.0,0.0,25.0
RPS16,0.0,0.0,0.0,1.0,25.0
RPS23,0.0,0.0,0.0,1.0,25.0
PDGFB,0.0,1.0,0.0,0.0,25.0
SPI1,0.0,0.0,1.0,0.0,25.0
NFE2L1,0.0,0.0,1.0,0.0,25.0
SP140L,1.0,0.0,0.0,0.0,25.0
SORL1,1.0,0.0,0.0,0.0,25.0
FGGY,0.0,0.0,0.0,1.0,25.0
SNX27,0.0,1.0,0.0,0.0,25.0
CEP290,1.0,0.0,0.0,0.0,25.0
SNHG12,0.0,0.0,1.0,0.0,25.0
SMAD7,1.0,0.0,0.0,0.0,25.0
CFL1,0.0,0.0,1.0,0.0,25.0
NMBR,0.0,0.0,0.0,1.0,25.0
CSTB,0.0,1.0,0.0,0.0,25.0
HSPH1,1.0,0.0,0.0,0.0,25.0
CXCR4,0.0,0.0,0.0,1.0,25.0
SERPINE1,0.0,0.0,1.0,0.0,25.0
HEXB,0.0,0.0,0.0,1.0,25.0
SCRG1,1.0,0.0,0.0,0.0,25.0
DAPP1,1.0,0.0,0.0,0.0,25.0
PDCD4,0.0,0.0,0.0,1.0,25.0
NFASC,0.0,1.0,0.0,0.0,25.0
